gameId,gameDate,month,mlbGamePk,awayTeam,homeTeam,venue,parkFactor3yr,roof,doubleHeader,gameNumber,startET,localHour,dayNight,aScore,hScore,totalActual,homeWin,lineOu,lineSrc,p1_pAwayMl,p1_projTotal,p1_pOver,p1_projAway,p1_projHome,p1_pAwayRl,p2_pAwayMl,p2_projTotal,p2_pOver,envMultUsed,TfgUsed,totalSdUsed
2250095,2026-04-03,2026-04,824299,STL,DET,Comerica Park,0.9349853658854492,open,N,1,13.167,13.167,day,0,4,4.0,1,8.0,games.bookTotal,0.41950,8.290,0.46880,3.870,4.420,0.58190,0.41950,8.290,0.46880,1.0,1.0,4.5
2250096,2026-04-03,2026-04,823568,MIA,NYY,Yankee Stadium,1.0182831791057652,open,N,1,13.583,13.583,day,2,8,10.0,1,8.0,games.bookTotal,0.45640,8.620,0.49840,4.230,4.390,0.61140,0.45640,8.620,0.49840,1.0,1.0,4.5
2250097,2026-04-03,2026-04,824786,SD,BOS,Fenway Park,0.95388155067788,open,N,1,14.167,14.167,day,2,5,7.0,1,8.5,games.bookTotal,0.44600,8.120,0.41390,3.930,4.190,0.60780,0.44600,8.120,0.41390,1.0,1.0,4.5
2250098,2026-04-03,2026-04,822919,CIN,TEX,Globe Life Field,0.8832578011499392,roof,N,1,16.083,15.083,day,5,3,8.0,0,8.0,games.bookTotal,0.48160,8.000,0.44210,4.060,3.940,0.64130,0.48160,8.000,0.44210,1.0,1.0,4.5
2250099,2026-04-03,2026-04,824458,CHC,CLE,Progressive Field,0.9211001775202943,open,N,1,16.167,16.167,day,1,4,5.0,1,7.5,games.bookTotal,0.46810,7.570,0.44140,3.780,3.790,0.36150,0.46810,7.570,0.44140,1.0,1.0,4.5
2250100,2026-04-03,2026-04,823732,TB,MIN,Target Field,1.0393958506147416,open,N,1,16.167,15.167,day,4,10,14.0,1,7.5,games.bookTotal,0.45160,9.230,0.58700,4.510,4.730,0.36500,0.45160,9.230,0.58700,1.0,1.0,4.5
2250101,2026-04-03,2026-04,824377,PHI,COL,Coors Field,1.263629706076605,open,N,1,16.167,14.167,day,10,1,11.0,0,10.0,games.bookTotal,0.42540,11.950,0.58340,5.630,6.320,0.35940,0.42540,11.950,0.58340,1.0,1.0,4.5
2250102,2026-04-03,2026-04,823406,BAL,PIT,PNC Park,1.0512344435575476,open,N,1,16.2,16.2,day,4,5,9.0,1,8.5,games.bookTotal,0.48650,8.700,0.46510,4.450,4.250,0.39180,0.48650,8.700,0.46510,1.0,1.0,4.5
2250104,2026-04-03,2026-04,824056,SEA,LAA,Angel Stadium,0.9770088624021527,open,N,1,21.633,18.633,night,3,1,4.0,0,8.0,games.bookTotal,0.48470,7.870,0.43000,4.020,3.860,0.38040,0.48470,7.870,0.43000,1.0,1.0,4.5
2250105,2026-04-03,2026-04,825026,HOU,ATH,Sutter Health Park,1.2480324396937523,open,N,1,21.667,18.667,night,4,11,15.0,1,9.5,games.bookTotal,0.44070,10.640,0.52810,5.110,5.530,0.36520,0.44070,10.640,0.52810,1.0,1.0,4.5
2250106,2026-04-03,2026-04,823240,NYM,SF,Oracle Park,0.9410097101514341,open,N,1,22.25,19.25,night,10,3,13.0,0,7.5,games.bookTotal,0.44290,7.490,0.43510,3.610,3.880,0.33820,0.44290,7.490,0.43510,1.0,1.0,4.5
2252381,2026-04-03,2026-04,825103,ATL,ARI,Chase Field,1.0804533346607728,roof,N,1,21.75,18.75,night,2,0,2.0,0,9.0,games.bookTotal,0.47740,9.800,0.50810,4.950,4.850,0.39520,0.47740,9.800,0.50810,1.0,1.0,4.5
2250103,2026-04-04,2026-04,824134,MIL,KC,Kauffman Stadium,0.998168321517966,open,S,2,19.75,18.75,night,2,8,10.0,1,9.0,games.bookTotal,0.50820,8.400,0.39480,4.410,3.990,0.40830,0.50820,8.400,0.39480,1.0,1.0,4.5
2250107,2026-04-04,2026-04,824295,STL,DET,Comerica Park,0.9349853658854492,open,N,1,13.167,13.167,day,6,11,17.0,1,7.5,games.bookTotal,0.40830,8.460,0.52130,3.890,4.580,0.56820,0.40830,8.460,0.52130,1.0,1.0,4.5
2250108,2026-04-04,2026-04,824622,TOR,CWS,Rate Field,0.9534515889611959,open,N,1,14.167,13.167,day,3,6,9.0,1,8.5,games.bookTotal,0.49830,7.930,0.39680,4.120,3.810,0.39400,0.49830,7.930,0.39680,1.0,1.0,4.5
2250109,2026-04-04,2026-04,822757,LAD,WSH,Nationals Park,1.1534896468268556,open,N,1,16.083,16.083,day,10,5,15.0,0,9.5,games.bookTotal,0.55410,10.240,0.49830,5.670,4.570,0.47240,0.55410,10.240,0.49830,1.0,1.0,4.5
2250110,2026-04-04,2026-04,825027,HOU,ATH,Sutter Health Park,1.2480324396937523,open,N,1,16.083,13.083,day,11,0,11.0,0,10.0,games.bookTotal,0.42970,10.690,0.49750,5.060,5.630,0.35410,0.42970,10.690,0.49750,1.0,1.0,4.5
2250111,2026-04-04,2026-04,823404,BAL,PIT,PNC Park,1.0512344435575476,open,N,1,16.083,16.083,day,2,3,5.0,1,8.5,games.bookTotal,0.42460,9.530,0.53380,4.490,5.040,0.34310,0.42460,9.530,0.53380,1.0,1.0,4.5
2250112,2026-04-04,2026-04,824782,SD,BOS,Fenway Park,0.95388155067788,open,N,1,16.167,16.167,day,3,2,5.0,0,7.5,games.bookTotal,0.38180,7.740,0.45740,3.410,4.330,0.55260,0.38180,7.740,0.45740,1.0,1.0,4.5
2250113,2026-04-04,2026-04,824132,MIL,KC,Kauffman Stadium,0.998168321517966,open,S,1,16.167,15.167,day,5,2,7.0,0,8.0,games.bookTotal,0.36180,7.800,0.42370,3.330,4.470,0.27150,0.36180,7.800,0.42370,1.0,1.0,4.5
2250114,2026-04-04,2026-04,822920,CIN,TEX,Globe Life Field,0.8832578011499392,roof,N,1,19.083,18.083,night,2,0,2.0,0,8.5,games.bookTotal,0.46770,8.120,0.41430,4.050,4.080,0.62730,0.46770,8.120,0.41430,1.0,1.0,4.5
2250115,2026-04-04,2026-04,823569,MIA,NYY,Yankee Stadium,1.0182831791057652,open,N,1,19.083,19.083,night,7,9,16.0,1,7.5,games.bookTotal,0.37440,9.230,0.58590,4.040,5.190,0.52830,0.37440,9.230,0.58590,1.0,1.0,4.5
2250116,2026-04-04,2026-04,823730,TB,MIN,Target Field,1.0393958506147416,open,N,1,19.167,18.167,night,7,1,8.0,0,8.0,games.bookTotal,0.52990,8.960,0.52600,4.830,4.130,0.43510,0.52990,8.960,0.52600,1.0,1.0,4.5
2250118,2026-04-04,2026-04,824378,PHI,COL,Coors Field,1.263629706076605,open,N,1,20.167,18.167,night,2,1,3.0,0,10.0,games.bookTotal,0.44010,10.360,0.47280,4.970,5.390,0.36150,0.44010,10.360,0.47280,1.0,1.0,4.5
2250119,2026-04-04,2026-04,823239,NYM,SF,Oracle Park,0.9410097101514341,open,N,1,21.083,18.083,night,9,0,9.0,0,7.5,games.bookTotal,0.45760,8.550,0.53140,4.210,4.340,0.36420,0.45760,8.550,0.53140,1.0,1.0,4.5
2250120,2026-04-04,2026-04,824054,SEA,LAA,Angel Stadium,0.9770088624021527,open,N,1,21.633,18.633,night,0,1,1.0,1,9.5,games.bookTotal,0.50530,9.690,0.45390,5.070,4.620,0.42050,0.50530,9.690,0.45390,1.0,1.0,4.5
2252394,2026-04-04,2026-04,825104,ATL,ARI,Chase Field,1.0804533346607728,roof,N,1,19.25,16.25,day,1,2,3.0,1,9.5,games.bookTotal,0.42270,9.750,0.46050,4.580,5.170,0.34240,0.42270,9.750,0.46050,1.0,1.0,4.5
2250117,2026-04-05,2026-04,824460,CHC,CLE,Progressive Field,0.9211001775202943,open,Y,2,13.75,13.75,day,5,6,11.0,1,7.5,games.bookTotal,0.49190,7.640,0.44860,3.930,3.710,0.38250,0.49190,7.640,0.44860,1.0,1.0,4.5
2250121,2026-04-05,2026-04,822756,LAD,WSH,Nationals Park,1.1534896468268556,open,N,1,13.583,13.583,day,8,6,14.0,0,9.0,games.bookTotal,0.43400,10.300,0.54720,4.920,5.390,0.35840,0.43400,10.300,0.54720,1.0,1.0,4.5
2250122,2026-04-05,2026-04,823405,BAL,PIT,PNC Park,1.0512344435575476,open,N,1,13.583,13.583,day,2,8,10.0,1,8.0,games.bookTotal,0.41100,8.950,0.52530,4.130,4.820,0.32570,0.41100,8.950,0.52530,1.0,1.0,4.5
2250123,2026-04-05,2026-04,824781,SD,BOS,Fenway Park,0.95388155067788,open,N,1,13.583,13.583,day,8,6,14.0,0,9.0,games.bookTotal,0.37210,8.370,0.39110,3.640,4.730,0.53510,0.37210,8.370,0.39110,1.0,1.0,4.5
2250124,2026-04-05,2026-04,823566,MIA,NYY,Yankee Stadium,1.0182831791057652,open,N,1,13.583,13.583,day,7,6,13.0,0,8.5,games.bookTotal,0.31780,7.110,0.31900,2.800,4.310,0.50060,0.31780,7.110,0.31900,1.0,1.0,4.5
2250125,2026-04-05,2026-04,824459,CHC,CLE,Progressive Field,0.9211001775202943,open,Y,1,13.667,13.667,day,1,0,1.0,0,7.5,games.bookTotal,0.44110,7.760,0.46080,3.730,4.030,0.33940,0.44110,7.760,0.46080,1.0,1.0,4.5
2250126,2026-04-05,2026-04,823729,TB,MIN,Target Field,1.0393958506147416,open,N,1,14.167,13.167,day,4,1,5.0,0,8.0,games.bookTotal,0.43540,9.010,0.53000,4.300,4.710,0.34660,0.43540,9.010,0.53000,1.0,1.0,4.5
2250127,2026-04-05,2026-04,824620,TOR,CWS,Rate Field,0.9534515889611959,open,N,1,14.167,13.167,day,0,3,3.0,1,8.0,games.bookTotal,0.49150,7.910,0.43450,4.070,3.840,0.38690,0.49150,7.910,0.43450,1.0,1.0,4.5
2250128,2026-04-05,2026-04,824131,MIL,KC,Kauffman Stadium,0.998168321517966,open,N,1,14.167,13.167,day,8,5,13.0,0,7.5,games.bookTotal,0.39250,8.320,0.51020,3.740,4.580,0.30390,0.39250,8.320,0.51020,1.0,1.0,4.5
2250129,2026-04-05,2026-04,822917,CIN,TEX,Globe Life Field,0.8832578011499392,roof,N,1,14.583,13.583,day,2,1,3.0,0,7.5,games.bookTotal,0.42560,7.680,0.45310,3.610,4.070,0.59430,0.42560,7.680,0.45310,1.0,1.0,4.5
2250130,2026-04-05,2026-04,824379,PHI,COL,Coors Field,1.263629706076605,open,N,1,15.167,13.167,day,1,4,5.0,1,11.0,games.bookTotal,0.44180,12.240,0.53160,5.870,6.360,0.37380,0.44180,12.240,0.53160,1.0,1.0,4.5
2250131,2026-04-05,2026-04,825025,HOU,ATH,Sutter Health Park,1.2480324396937523,open,N,1,16.083,13.083,day,10,12,22.0,1,10.0,games.bookTotal,0.35880,12.200,0.59830,5.240,6.950,0.29930,0.35880,12.200,0.59830,1.0,1.0,4.5
2250132,2026-04-05,2026-04,823238,NYM,SF,Oracle Park,0.9410097101514341,open,N,1,16.083,13.083,day,5,2,7.0,0,7.0,games.bookTotal,0.47420,8.570,0.58580,4.310,4.260,0.62990,0.47420,8.570,0.58580,1.0,1.0,4.5
2250133,2026-04-05,2026-04,824053,SEA,LAA,Angel Stadium,0.9770088624021527,open,N,1,16.117,13.117,day,7,8,15.0,1,9.0,games.bookTotal,0.47040,8.530,0.40470,4.270,4.260,0.37550,0.47040,8.530,0.40470,1.0,1.0,4.5
2250134,2026-04-05,2026-04,824296,STL,DET,Comerica Park,0.9349853658854492,open,N,1,19.333,19.333,night,5,3,8.0,0,8.0,games.bookTotal,0.47260,8.120,0.45360,4.070,4.050,0.63190,0.47260,8.120,0.45360,1.0,1.0,4.5
2252411,2026-04-05,2026-04,825102,ATL,ARI,Chase Field,1.0804533346607728,roof,N,1,16.167,13.167,day,5,6,11.0,1,9.0,games.bookTotal,0.49270,9.870,0.51510,5.080,4.790,0.40920,0.49270,9.870,0.51510,1.0,1.0,4.5
2250135,2026-04-06,2026-04,823002,CHC,TB,Tropicana Field,0.9852491701944116,open,N,1,16.167,16.167,day,4,6,10.0,1,8.0,games.bookTotal,0.46400,8.620,0.49810,4.280,4.340,0.36990,0.46400,8.620,0.49810,1.0,1.0,4.5
2250136,2026-04-06,2026-04,824456,KC,CLE,Progressive Field,0.9211001775202943,open,N,1,18.167,18.167,night,4,2,6.0,0,7.0,games.bookTotal,0.44910,7.810,0.51940,3.790,4.020,0.34740,0.44910,7.810,0.51940,1.0,1.0,4.5
2250137,2026-04-06,2026-04,823401,SD,PIT,PNC Park,1.0512344435575476,open,N,1,18.667,18.667,night,5,0,5.0,0,8.5,games.bookTotal,0.31020,9.430,0.52350,3.730,5.700,0.46200,0.31020,9.430,0.52350,1.0,1.0,4.5
2250138,2026-04-06,2026-04,823886,CIN,MIA,loanDepot park,0.9585538609518026,roof,N,1,18.667,18.667,night,2,0,2.0,0,8.5,games.bookTotal,0.43180,8.030,0.40560,3.810,4.220,0.59570,0.43180,8.030,0.40560,1.0,1.0,4.5
2250139,2026-04-06,2026-04,822755,STL,WSH,Nationals Park,1.1534896468268556,open,N,1,18.75,18.75,night,6,9,15.0,1,8.0,games.bookTotal,0.40530,9.990,0.60540,4.580,5.400,0.33020,0.40530,9.990,0.60540,1.0,1.0,4.5
2250140,2026-04-06,2026-04,824783,MIL,BOS,Fenway Park,0.95388155067788,open,N,1,18.75,18.75,night,8,6,14.0,0,8.0,games.bookTotal,0.48070,7.660,0.41090,3.880,3.770,0.37430,0.48070,7.660,0.41090,1.0,1.0,4.5
2250141,2026-04-06,2026-04,822832,LAD,TOR,Rogers Centre,1.0028292007511364,roof,N,1,19.117,19.117,night,14,2,16.0,0,9.0,games.bookTotal,0.50800,9.060,0.45050,4.750,4.310,0.41510,0.50800,9.060,0.45050,1.0,1.0,4.5
2250142,2026-04-06,2026-04,823728,DET,MIN,Target Field,1.0393958506147416,open,N,1,19.667,18.667,night,3,7,10.0,1,7.0,games.bookTotal,0.39640,8.680,0.59380,3.920,4.760,0.31020,0.39640,8.680,0.59380,1.0,1.0,4.5
2250143,2026-04-06,2026-04,824619,BAL,CWS,Rate Field,0.9534515889611959,open,N,1,19.667,18.667,night,2,1,3.0,0,8.5,games.bookTotal,0.41560,8.740,0.46900,4.060,4.680,0.32850,0.41560,8.740,0.46900,1.0,1.0,4.5
2250144,2026-04-06,2026-04,822918,SEA,TEX,Globe Life Field,0.8832578011499392,roof,N,1,20.083,19.083,night,1,2,3.0,1,8.0,games.bookTotal,0.37180,7.620,0.40760,3.300,4.320,0.27890,0.37180,7.620,0.40760,1.0,1.0,4.5
2250145,2026-04-06,2026-04,824376,HOU,COL,Coors Field,1.263629706076605,open,N,1,20.667,18.667,night,7,9,16.0,1,10.5,games.bookTotal,0.36860,13.460,0.64140,5.870,7.590,0.31310,0.36860,13.460,0.64140,1.0,1.0,4.5
2250146,2026-04-06,2026-04,824052,ATL,LAA,Angel Stadium,0.9770088624021527,open,N,1,21.633,18.633,night,2,6,8.0,1,7.5,games.bookTotal,0.48210,6.620,0.34820,3.360,3.250,0.36050,0.48210,6.620,0.34820,1.0,1.0,4.5
2250147,2026-04-06,2026-04,823237,PHI,SF,Oracle Park,0.9410097101514341,open,N,1,21.75,18.75,night,6,4,10.0,0,8.0,games.bookTotal,0.42500,8.360,0.47470,3.930,4.430,0.33280,0.42500,8.360,0.47470,1.0,1.0,4.5
2250148,2026-04-07,2026-04,824457,KC,CLE,Progressive Field,0.9211001775202943,open,N,1,18.167,18.167,night,1,2,3.0,1,6.0,games.bookTotal,0.42720,6.980,0.54130,3.290,3.690,0.31910,0.42720,6.980,0.54130,1.0,1.0,4.5
2250149,2026-04-07,2026-04,823402,SD,PIT,PNC Park,1.0512344435575476,open,N,1,18.667,18.667,night,1,7,8.0,1,6.0,games.bookTotal,0.41790,7.730,0.61080,3.600,4.130,0.58830,0.41790,7.730,0.61080,1.0,1.0,4.5
2250150,2026-04-07,2026-04,822999,CHC,TB,Tropicana Field,0.9852491701944116,open,N,1,18.667,18.667,night,9,2,11.0,0,8.5,games.bookTotal,0.42950,8.340,0.43280,3.950,4.390,0.33640,0.42950,8.340,0.43280,1.0,1.0,4.5
2250151,2026-04-07,2026-04,823887,CIN,MIA,loanDepot park,0.9585538609518026,roof,N,1,18.667,18.667,night,6,3,9.0,0,7.5,games.bookTotal,0.32040,7.110,0.39650,2.810,4.300,0.50400,0.32040,7.110,0.39650,1.0,1.0,4.5
2250152,2026-04-07,2026-04,822754,STL,WSH,Nationals Park,1.1534896468268556,open,N,1,18.75,18.75,night,7,6,13.0,0,7.0,games.bookTotal,0.47890,10.150,0.69980,5.130,5.020,0.39890,0.47890,10.150,0.69980,1.0,1.0,4.5
2250153,2026-04-07,2026-04,824780,MIL,BOS,Fenway Park,0.95388155067788,open,N,1,18.75,18.75,night,2,3,5.0,1,6.0,games.bookTotal,0.42390,7.150,0.55810,3.360,3.790,0.60270,0.42390,7.150,0.55810,1.0,1.0,4.5
2250154,2026-04-07,2026-04,823567,ATH,NYY,Yankee Stadium,1.0182831791057652,open,N,1,19.083,19.083,night,3,5,8.0,1,8.5,games.bookTotal,0.26990,7.550,0.35980,2.720,4.830,0.44480,0.26990,7.550,0.35980,1.0,1.0,4.5
2250155,2026-04-07,2026-04,822831,LAD,TOR,Rogers Centre,1.0028292007511364,roof,N,1,19.117,19.117,night,4,1,5.0,0,7.5,games.bookTotal,0.34750,7.060,0.39270,2.930,4.140,0.25080,0.34750,7.060,0.39270,1.0,1.0,4.5
2250156,2026-04-07,2026-04,823727,DET,MIN,Target Field,1.0393958506147416,open,N,1,19.667,18.667,night,2,4,6.0,1,6.5,games.bookTotal,0.48920,7.420,0.53880,3.820,3.610,0.38010,0.48920,7.420,0.53880,1.0,1.0,4.5
2250157,2026-04-07,2026-04,824618,BAL,CWS,Rate Field,0.9534515889611959,open,N,1,19.667,18.667,night,4,2,6.0,0,6.5,games.bookTotal,0.49540,7.220,0.51980,3.750,3.470,0.38220,0.49540,7.220,0.51980,1.0,1.0,4.5
2250158,2026-04-07,2026-04,822916,SEA,TEX,Globe Life Field,0.8832578011499392,roof,N,1,20.083,19.083,night,2,3,5.0,1,7.5,games.bookTotal,0.41170,6.770,0.36250,3.110,3.660,0.30100,0.41170,6.770,0.36250,1.0,1.0,4.5
2250159,2026-04-07,2026-04,824375,HOU,COL,Coors Field,1.263629706076605,open,N,1,20.667,18.667,night,1,5,6.0,1,11.0,games.bookTotal,0.36890,13.000,0.57770,5.660,7.340,0.31030,0.36890,13.000,0.57770,1.0,1.0,4.5
2250160,2026-04-07,2026-04,824051,ATL,LAA,Angel Stadium,0.9770088624021527,open,N,1,21.633,18.633,night,7,2,9.0,0,8.5,games.bookTotal,0.51920,8.080,0.41040,4.310,3.770,0.41560,0.51920,8.080,0.41040,1.0,1.0,4.5
2250161,2026-04-07,2026-04,823235,PHI,SF,Oracle Park,0.9410097101514341,open,N,1,21.75,18.75,night,0,6,6.0,1,7.5,games.bookTotal,0.48890,7.180,0.40470,3.680,3.490,0.37560,0.48890,7.180,0.40470,1.0,1.0,4.5
2252434,2026-04-07,2026-04,823648,ARI,NYM,Citi Field,1.0238596433357876,open,N,1,19.167,19.167,night,3,4,7.0,1,7.0,games.bookTotal,0.43810,8.240,0.55750,3.950,4.290,0.59930,0.43810,8.240,0.55750,1.0,1.0,4.5
2250162,2026-04-08,2026-04,823403,SD,PIT,PNC Park,1.0512344435575476,open,N,1,12.583,12.583,day,8,2,10.0,0,7.0,games.bookTotal,0.40440,8.250,0.55890,3.770,4.480,0.31320,0.40440,8.250,0.55890,1.0,1.0,4.5
2250163,2026-04-08,2026-04,824455,KC,CLE,Progressive Field,0.9211001775202943,open,N,1,13.167,13.167,day,2,10,12.0,1,7.0,games.bookTotal,0.38690,8.120,0.54530,3.610,4.510,0.29610,0.38690,8.120,0.54530,1.0,1.0,4.5
2250164,2026-04-08,2026-04,824779,MIL,BOS,Fenway Park,0.95388155067788,open,N,1,13.583,13.583,day,0,5,5.0,1,7.0,games.bookTotal,0.39510,8.490,0.57820,3.830,4.660,0.55630,0.39510,8.490,0.57820,1.0,1.0,4.5
2250165,2026-04-08,2026-04,824617,BAL,CWS,Rate Field,0.9534515889611959,open,N,1,14.167,13.167,day,5,3,8.0,0,7.5,games.bookTotal,0.48460,7.720,0.45540,3.940,3.780,0.37870,0.48460,7.720,0.45540,1.0,1.0,4.5
2250166,2026-04-08,2026-04,822915,SEA,TEX,Globe Life Field,0.8832578011499392,roof,N,1,14.583,13.583,day,0,3,3.0,1,7.5,games.bookTotal,0.52630,6.140,0.29880,3.320,2.820,0.39060,0.52630,6.140,0.29880,1.0,1.0,4.5
2250167,2026-04-08,2026-04,822833,LAD,TOR,Rogers Centre,1.0028292007511364,roof,N,1,15.117,15.117,day,3,4,7.0,1,7.5,games.bookTotal,0.49880,8.760,0.54840,4.550,4.210,0.40460,0.49880,8.760,0.54840,1.0,1.0,4.5
2250168,2026-04-08,2026-04,824374,HOU,COL,Coors Field,1.263629706076605,open,N,1,15.167,13.167,day,1,9,10.0,1,11.0,games.bookTotal,0.46730,11.470,0.47910,5.680,5.790,0.39230,0.46730,11.470,0.47910,1.0,1.0,4.5
2250169,2026-04-08,2026-04,823234,PHI,SF,Oracle Park,0.9410097101514341,open,N,1,15.75,12.75,day,0,5,5.0,1,8.5,games.bookTotal,0.40950,7.820,0.38640,3.590,4.230,0.31270,0.40950,7.820,0.38640,1.0,1.0,4.5
2250170,2026-04-08,2026-04,822753,STL,WSH,Nationals Park,1.1534896468268556,open,N,1,16.083,16.083,day,6,1,7.0,0,8.5,games.bookTotal,0.53900,9.170,0.50400,4.990,4.180,0.44540,0.53900,9.170,0.50400,1.0,1.0,4.5
2250171,2026-04-08,2026-04,824050,ATL,LAA,Angel Stadium,0.9770088624021527,open,N,1,16.117,13.117,day,8,2,10.0,0,8.5,games.bookTotal,0.46640,7.440,0.35180,3.710,3.740,0.35800,0.46640,7.440,0.35180,1.0,1.0,4.5
2250172,2026-04-08,2026-04,823000,CHC,TB,Tropicana Field,0.9852491701944116,open,N,1,18.667,18.667,night,6,2,8.0,0,8.0,games.bookTotal,0.35630,7.860,0.42930,3.330,4.530,0.26790,0.35630,7.860,0.42930,1.0,1.0,4.5
2250173,2026-04-08,2026-04,823885,CIN,MIA,loanDepot park,0.9585538609518026,roof,N,1,18.667,18.667,night,4,7,11.0,1,8.0,games.bookTotal,0.45980,8.230,0.46310,4.050,4.170,0.61890,0.45980,8.230,0.46310,1.0,1.0,4.5
2250174,2026-04-08,2026-04,823564,ATH,NYY,Yankee Stadium,1.0182831791057652,open,N,1,19.083,19.083,night,3,2,5.0,0,8.0,games.bookTotal,0.39200,8.660,0.50100,3.880,4.770,0.55050,0.39200,8.660,0.50100,1.0,1.0,4.5
2250175,2026-04-08,2026-04,823726,DET,MIN,Target Field,1.0393958506147416,open,N,1,19.667,18.667,night,6,8,14.0,1,8.0,games.bookTotal,0.52160,8.620,0.49700,4.600,4.010,0.42330,0.52160,8.620,0.49700,1.0,1.0,4.5
2252454,2026-04-08,2026-04,823646,ARI,NYM,Citi Field,1.0238596433357876,open,N,1,19.167,19.167,night,7,2,9.0,0,7.5,games.bookTotal,0.49350,8.680,0.54190,4.470,4.210,0.64430,0.49350,8.680,0.54190,1.0,1.0,4.5
2250176,2026-04-09,2026-04,823884,CIN,MIA,loanDepot park,0.9585538609518026,roof,N,1,12.167,12.167,day,1,8,9.0,1,8.5,games.bookTotal,0.54310,7.940,0.39680,4.360,3.580,0.43570,0.54310,7.940,0.39680,1.0,1.0,4.5
2250177,2026-04-09,2026-04,823565,ATH,NYY,Yankee Stadium,1.0182831791057652,open,N,1,13.583,13.583,day,1,0,1.0,0,8.0,games.bookTotal,0.49940,8.120,0.45290,4.220,3.900,0.65650,0.49940,8.120,0.45290,1.0,1.0,4.5
2250178,2026-04-09,2026-04,823724,DET,MIN,Target Field,1.0393958506147416,open,N,1,13.667,12.667,day,1,3,4.0,1,8.0,games.bookTotal,0.47560,9.650,0.58130,4.860,4.790,0.39070,0.47560,9.650,0.58130,1.0,1.0,4.5
2250179,2026-04-09,2026-04,824130,CWS,KC,Kauffman Stadium,0.998168321517966,open,N,1,19.667,18.667,night,2,0,2.0,0,9.5,games.bookTotal,0.37260,8.050,0.31980,3.490,4.560,0.53820,0.37260,8.050,0.31980,1.0,1.0,4.5
2250180,2026-04-09,2026-04,823319,COL,SD,Petco Park,0.8944051349677884,open,N,1,21.667,18.667,night,3,7,10.0,1,7.5,games.bookTotal,0.41790,7.280,0.41300,3.380,3.900,0.59300,0.41790,7.280,0.41300,1.0,1.0,4.5
2252459,2026-04-09,2026-04,823645,ARI,NYM,Citi Field,1.0238596433357876,open,N,1,19.167,19.167,night,7,1,8.0,0,6.5,games.bookTotal,0.43360,7.210,0.51860,3.430,3.780,0.60920,0.43360,7.210,0.51860,1.0,1.0,4.5
2250181,2026-04-10,2026-04,824695,PIT,CHC,Wrigley Field,1.005140346320558,open,N,1,14.333,13.333,day,2,0,2.0,0,6.5,games.bookTotal,0.40660,8.210,0.60850,3.760,4.440,0.57110,0.40660,8.210,0.60850,1.0,1.0,4.5
2250182,2026-04-10,2026-04,824297,MIA,DET,Comerica Park,0.9349853658854492,open,N,1,18.667,18.667,night,0,2,2.0,1,8.5,games.bookTotal,0.42300,8.500,0.44880,3.990,4.510,0.58260,0.42300,8.500,0.44880,1.0,1.0,4.5
2250183,2026-04-10,2026-04,824534,LAA,CIN,Great American Ball Park,0.9902854490964874,open,N,1,18.75,18.75,night,10,2,12.0,0,8.5,games.bookTotal,0.29130,8.680,0.46110,3.300,5.380,0.45010,0.29130,8.680,0.46110,1.0,1.0,4.5
2250184,2026-04-10,2026-04,822829,MIN,TOR,Rogers Centre,1.0028292007511364,roof,N,1,19.117,19.117,night,4,10,14.0,1,9.0,games.bookTotal,0.45130,8.650,0.41540,4.220,4.430,0.60680,0.45130,8.650,0.41540,1.0,1.0,4.5
2250185,2026-04-10,2026-04,823643,ATH,NYM,Citi Field,1.0238596433357876,open,N,1,19.167,19.167,night,4,0,4.0,0,8.0,games.bookTotal,0.33680,8.330,0.47180,3.420,4.910,0.50110,0.33680,8.330,0.47180,1.0,1.0,4.5
2250186,2026-04-10,2026-04,822997,NYY,TB,Tropicana Field,0.9852491701944116,open,N,1,19.167,19.167,night,3,5,8.0,1,8.0,games.bookTotal,0.39280,8.360,0.47450,3.750,4.610,0.30380,0.39280,8.360,0.47450,1.0,1.0,4.5
2250187,2026-04-10,2026-04,824858,SF,BAL,Oriole Park at Camden Yards,1.0451331923662392,open,N,1,19.25,19.25,night,6,3,9.0,0,8.5,games.bookTotal,0.45890,8.760,0.47000,4.310,4.440,0.61260,0.45890,8.760,0.47000,1.0,1.0,4.5
2250188,2026-04-10,2026-04,824941,CLE,ATL,Truist Park,0.9774370157800405,open,N,1,19.25,19.25,night,5,11,16.0,1,8.5,games.bookTotal,0.36210,7.730,0.37750,3.300,4.440,0.53350,0.36210,7.730,0.37750,1.0,1.0,4.5
2250189,2026-04-10,2026-04,824128,CWS,KC,Kauffman Stadium,0.998168321517966,open,N,1,19.667,18.667,night,0,2,2.0,1,7.5,games.bookTotal,0.41570,7.930,0.47530,3.680,4.260,0.58230,0.41570,7.930,0.47530,1.0,1.0,4.5
2250190,2026-04-10,2026-04,823808,WSH,MIL,American Family Field,0.9522189984168762,roof,N,1,19.667,18.667,night,7,3,10.0,0,8.5,games.bookTotal,0.34950,8.720,0.46640,3.670,5.050,0.50920,0.34950,8.720,0.46640,1.0,1.0,4.5
2250191,2026-04-10,2026-04,823076,BOS,STL,Busch Stadium,0.9270781176097251,open,N,1,20.25,19.25,night,2,3,5.0,1,7.0,games.bookTotal,0.49620,7.920,0.53000,4.100,3.820,0.39040,0.49620,7.920,0.53000,1.0,1.0,4.5
