gameId,gameDate,month,pAwayMl,pOver,pAwayRl,projAwayScore,projHomeScore,projTotal,additivity_abs_diff,core_violations,supp_violations
2251398,2026-07-19,2026-07,0.41170,0.54290,0.56850,4.010,4.680,8.690,0.000000,,
2251399,2026-07-19,2026-07,0.40840,0.51230,0.34140,5.490,6.460,11.950,0.000000,,
2251400,2026-07-19,2026-07,0.57060,0.50800,0.50080,6.400,4.930,11.320,0.010000,,
2251401,2026-07-19,2026-07,0.54110,0.37330,0.44390,4.760,3.920,8.680,0.000000,,
2251402,2026-07-19,2026-07,0.42330,0.41810,0.60670,3.160,3.610,6.760,0.010000,,
2251403,2026-07-19,2026-07,0.43730,0.45460,0.35020,4.360,4.750,9.110,0.000000,,
2251404,2026-07-20,2026-07,0.46770,0.45510,0.36270,3.850,3.870,7.720,0.000000,,
2251405,2026-07-20,2026-07,0.42600,0.50630,0.58180,4.120,4.620,8.730,0.010000,,
2251406,2026-07-20,2026-07,0.41160,0.49050,0.57650,3.730,4.360,8.090,0.000000,,
2251407,2026-07-20,2026-07,0.39740,0.42530,0.56090,3.720,4.520,8.250,0.010000,,
2251408,2026-07-20,2026-07,0.42680,0.53940,0.57330,4.540,5.070,9.610,0.000000,,
2251409,2026-07-20,2026-07,0.44440,0.48030,0.59200,4.560,4.880,9.440,0.000000,,
2251410,2026-07-20,2026-07,0.43400,0.36230,0.58450,4.260,4.710,8.960,0.010000,,
2251411,2026-07-20,2026-07,0.29160,0.48970,0.45880,3.060,5.040,8.100,0.000000,,
2251412,2026-07-20,2026-07,0.49550,0.28710,0.41250,4.870,4.490,9.350,0.010000,,
2251413,2026-07-20,2026-07,0.37140,0.45270,0.54310,3.330,4.360,7.690,0.000000,,
2251414,2026-07-20,2026-07,0.36760,0.43520,0.52560,3.850,5.040,8.890,0.000000,,
2251415,2026-07-20,2026-07,0.49250,0.45980,0.42040,6.210,5.970,12.180,0.000000,,
2251416,2026-07-20,2026-07,0.43530,0.44400,0.60510,3.620,3.980,7.600,0.000000,,
2251417,2026-07-20,2026-07,0.46350,0.39210,0.36760,4.150,4.220,8.370,0.000000,,
2251418,2026-07-21,2026-07,0.38600,0.41080,0.55780,3.390,4.270,7.660,0.000000,,
2251419,2026-07-21,2026-07,0.43240,0.38520,0.33900,3.950,4.350,8.310,0.010000,,
2251420,2026-07-22,2026-07,0.33720,0.42950,0.49550,3.640,5.180,8.820,0.000000,,
2251421,2026-07-21,2026-07,0.49500,0.55490,0.40040,4.560,4.270,8.840,0.010000,,
2251422,2026-07-22,2026-07,0.35650,0.28600,0.52770,3.230,4.430,7.660,0.000000,,
2251423,2026-07-21,2026-07,0.36190,0.49840,0.51070,4.160,5.510,9.680,0.010000,,
2251424,2026-07-21,2026-07,0.45280,0.48740,0.36840,4.650,4.870,9.520,0.000000,,
2251425,2026-07-21,2026-07,0.50440,0.37860,0.66520,4.050,3.690,7.740,0.000000,,
2251426,2026-07-21,2026-07,0.48650,0.62660,0.62880,4.980,4.770,9.750,0.000000,,
2251427,2026-07-21,2026-07,0.42460,0.43410,0.33140,3.920,4.430,8.350,0.000000,,
2251428,2026-07-21,2026-07,0.45170,0.43310,0.59800,4.590,4.820,9.410,0.000000,,
2251429,2026-07-21,2026-07,0.39490,0.49300,0.33180,6.150,7.580,13.730,0.000000,,
2251430,2026-07-21,2026-07,0.38010,0.43330,0.53690,3.910,4.960,8.870,0.000000,,
2251431,2026-07-21,2026-07,0.46170,0.41970,0.35240,3.630,3.710,7.340,0.000000,,
2251432,2026-07-22,2026-07,0.40610,0.44050,0.55450,4.360,5.150,9.510,0.000000,,
2251433,2026-07-22,2026-07,0.49810,0.51110,0.40780,4.790,4.460,9.250,0.000000,,
2251434,2026-07-22,2026-07,0.39010,0.46950,0.55890,3.510,4.350,7.860,0.000000,,
2251435,2026-07-22,2026-07,0.40240,0.37260,0.32360,4.750,5.750,10.500,0.000000,,
2251436,2026-07-22,2026-07,0.38970,0.37050,0.56760,3.220,4.020,7.240,0.000000,,
2251437,2026-07-22,2026-07,0.42940,0.47460,0.58410,4.170,4.630,8.800,0.000000,,
2251438,2026-07-22,2026-07,0.44450,0.50360,0.59940,4.200,4.490,8.690,0.000000,,
2251439,2026-07-22,2026-07,0.48380,0.50210,0.40330,5.230,5.060,10.290,0.000000,,
2251440,2026-07-22,2026-07,0.39980,0.53640,0.31350,3.910,4.700,8.620,0.010000,,
2251441,2026-07-22,2026-07,0.46880,0.38600,0.62680,4.150,4.160,8.310,0.000000,,
2251442,2026-07-22,2026-07,0.42840,0.42670,0.33460,3.910,4.360,8.270,0.000000,,
2251443,2026-07-22,2026-07,0.51750,0.48270,0.66860,4.490,3.960,8.450,0.000000,,
2251444,2026-07-22,2026-07,0.36500,0.34000,0.26910,3.130,4.190,7.310,0.010000,,
2251445,2026-07-22,2026-07,0.40370,0.45730,0.31200,3.720,4.440,8.160,0.000000,,
2251446,2026-07-23,2026-07,0.40180,0.42990,0.57010,3.570,4.300,7.870,0.000000,,
2251447,2026-07-23,2026-07,0.45060,0.48650,0.61300,3.920,4.130,8.050,0.000000,,
2251448,2026-07-23,2026-07,0.51830,0.56130,0.43300,5.250,4.640,9.890,0.000000,,
2251449,2026-07-23,2026-07,0.35190,0.37250,0.52470,3.220,4.460,7.680,0.000000,,
2251450,2026-07-24,2026-07,0.38430,0.45930,0.54340,3.830,4.810,8.640,0.000000,,
2251451,2026-07-24,2026-07,0.37420,0.46500,0.54450,3.410,4.420,7.820,0.010000,,
2251452,2026-07-24,2026-07,0.41810,0.46420,0.32500,3.840,4.400,8.240,0.000000,,
2251453,2026-07-24,2026-07,0.43230,0.53610,0.59000,4.090,4.520,8.610,0.000000,,
2251454,2026-07-24,2026-07,0.39660,0.51130,0.54740,4.180,5.070,9.240,0.010000,,
2251455,2026-07-24,2026-07,0.43450,0.49240,0.35330,4.580,5.020,9.590,0.010000,,
2251456,2026-07-24,2026-07,0.40620,0.55640,0.56990,3.770,4.460,8.230,0.000000,,
2251457,2026-07-24,2026-07,0.46550,0.36480,0.62530,4.010,4.070,8.070,0.010000,,
2251458,2026-07-24,2026-07,0.41600,0.47000,0.56750,4.330,4.980,9.310,0.000000,,
2251459,2026-07-24,2026-07,0.43700,0.40630,0.59490,4.090,4.460,8.550,0.000000,,
2251460,2026-07-24,2026-07,0.48280,0.41030,0.37110,3.690,3.560,7.250,0.000000,,
2251461,2026-07-24,2026-07,0.41950,0.48200,0.56120,4.680,5.350,10.030,0.000000,,
2251462,2026-07-24,2026-07,0.40440,0.55640,0.55490,4.270,5.060,9.330,0.000000,,
2251463,2026-07-24,2026-07,0.31300,0.48580,0.46990,3.550,5.400,8.960,0.010000,,
2252284,2026-03-26,2026-03,0.34080,0.41130,0.50240,3.580,5.030,8.610,0.000000,,
2252293,2026-03-27,2026-03,0.38320,0.39470,0.55160,3.490,4.420,7.910,0.000000,,
2252307,2026-03-28,2026-03,0.33950,0.47450,0.49850,3.650,5.170,8.820,0.000000,,
2252334,2026-03-30,2026-03,0.41590,0.46510,0.33290,4.300,4.950,9.250,0.000000,,
2252346,2026-03-31,2026-03,0.46280,0.45660,0.37800,4.800,4.910,9.710,0.000000,,
2252360,2026-04-01,2026-04,0.48950,0.57440,0.39840,4.650,4.420,9.060,0.010000,,
2252367,2026-04-02,2026-04,0.33270,0.56860,0.26940,4.380,6.230,10.610,0.000000,,
2252381,2026-04-03,2026-04,0.47740,0.50810,0.39520,4.950,4.850,9.800,0.000000,,
2252394,2026-04-04,2026-04,0.42270,0.46050,0.34240,4.580,5.170,9.750,0.000000,,
2252411,2026-04-05,2026-04,0.49270,0.51510,0.40920,5.080,4.790,9.870,0.000000,,
2252434,2026-04-07,2026-04,0.43810,0.55750,0.59930,3.950,4.290,8.240,0.000000,,
2252454,2026-04-08,2026-04,0.49350,0.54190,0.64430,4.470,4.210,8.680,0.000000,,
2252459,2026-04-09,2026-04,0.43360,0.51860,0.60920,3.430,3.780,7.210,0.000000,,
2252463,2026-04-10,2026-04,0.46830,0.51720,0.62060,4.420,4.430,8.850,0.000000,,
2252477,2026-04-11,2026-04,0.41170,0.50870,0.55840,4.540,5.260,9.800,0.000000,,
2252493,2026-04-12,2026-04,0.54030,0.63730,0.67180,5.690,4.760,10.450,0.000000,,
2252508,2026-04-13,2026-04,0.43350,0.44060,0.58690,4.260,4.680,8.940,0.000000,,
2252517,2026-04-14,2026-04,0.42420,0.41980,0.58110,4.090,4.610,8.710,0.010000,,
2252532,2026-04-15,2026-04,0.53270,0.39560,0.67820,4.860,4.100,8.970,0.010000,,
2252570,2026-04-17,2026-04,0.48200,0.44870,0.63660,4.330,4.180,8.510,0.000000,,
2252585,2026-04-18,2026-04,0.40550,0.56560,0.54500,4.850,5.700,10.560,0.010000,,
2252600,2026-04-19,2026-04,0.49210,0.46240,0.39130,4.230,3.990,8.220,0.000000,,
2252625,2026-04-21,2026-04,0.39360,0.44810,0.54780,4.070,4.970,9.040,0.000000,,
2252640,2026-04-22,2026-04,0.38840,0.44800,0.54310,4.040,5.000,9.050,0.010000,,
2252646,2026-04-23,2026-04,0.44270,0.41320,0.60520,3.910,4.200,8.120,0.010000,,
2252672,2026-04-25,2026-04,0.44740,0.13200,0.35170,4.820,5.350,10.160,0.010000,,
2252691,2026-04-26,2026-04,0.51810,0.12850,0.44300,5.080,4.310,9.390,0.000000,,
2252713,2026-04-28,2026-04,0.41880,0.43840,0.58490,3.700,4.250,7.950,0.000000,,
2252731,2026-04-29,2026-04,0.48980,0.46060,0.64250,4.440,4.210,8.650,0.000000,,
2252739,2026-04-30,2026-04,0.41620,0.51250,0.58470,3.580,4.150,7.740,0.010000,,
2252742,2026-05-01,2026-05,0.43550,0.58100,0.59320,4.070,4.450,8.520,0.000000,,
2252759,2026-05-02,2026-05,0.32540,0.59450,0.48500,3.510,5.190,8.700,0.000000,,
2252780,2026-05-03,2026-05,0.37040,0.37380,0.49910,4.720,6.210,10.930,0.000000,,
2252811,2026-05-05,2026-05,0.40040,0.49470,0.54890,4.380,5.240,9.620,0.000000,,
2252828,2026-05-06,2026-05,0.55430,0.47260,0.45600,4.880,3.910,8.790,0.000000,,
2252833,2026-05-07,2026-05,0.52900,0.50970,0.43690,4.970,4.270,9.240,0.000000,,
2252849,2026-05-08,2026-05,0.55530,0.46170,0.46180,5.120,4.100,9.220,0.000000,,
2252864,2026-05-09,2026-05,0.64780,0.53930,0.57220,6.660,4.180,10.830,0.010000,,
2252879,2026-05-10,2026-05,0.50530,0.45970,0.40820,4.520,4.110,8.640,0.010000,,
2252886,2026-05-11,2026-05,0.39480,0.42460,0.29930,3.510,4.300,7.810,0.000000,,
2252900,2026-05-12,2026-05,0.45560,0.49180,0.61260,4.200,4.360,8.560,0.000000,,
2252915,2026-05-13,2026-05,0.45040,0.45870,0.35310,3.980,4.190,8.170,0.000000,,
2252941,2026-05-15,2026-05,0.40980,0.62080,0.35260,6.610,7.750,14.360,0.000000,,
2252947,2026-05-16,2026-05,0.48820,0.39020,0.40580,5.460,5.290,10.750,0.000000,,
2252971,2026-05-17,2026-05,0.49540,0.57590,0.42630,6.330,6.000,12.330,0.000000,,
2252987,2026-05-18,2026-05,0.46860,0.54180,0.60780,5.100,5.120,10.220,0.000000,,
2253002,2026-05-19,2026-05,0.48690,0.50790,0.63390,4.700,4.500,9.210,0.010000,,
2253008,2026-05-20,2026-05,0.46030,0.60460,0.38410,5.170,5.300,10.470,0.000000,,
2253025,2026-05-21,2026-05,0.38590,0.46170,0.53180,4.350,5.420,9.770,0.000000,,
2253038,2026-05-22,2026-05,0.47050,0.51850,0.61180,4.960,4.960,9.920,0.000000,,
2253055,2026-05-23,2026-05,0.41060,0.57670,0.54250,5.240,6.090,11.320,0.010000,,
2253067,2026-05-24,2026-05,0.42960,0.54230,0.57100,4.850,5.380,10.230,0.000000,,
2253076,2026-05-25,2026-05,0.36510,0.52050,0.52700,3.630,4.800,8.440,0.010000,,
2253097,2026-05-26,2026-05,0.52460,0.45960,0.42170,4.400,3.800,8.190,0.010000,,
2253103,2026-05-27,2026-05,0.39560,0.46390,0.30140,3.510,4.300,7.810,0.000000,,
2253133,2026-05-29,2026-05,0.39370,0.51400,0.56380,3.470,4.280,7.760,0.010000,,
2253148,2026-05-30,2026-05,0.40930,0.43540,0.59050,3.180,3.770,6.950,0.000000,,
2253162,2026-05-31,2026-05,0.38520,0.40040,0.56470,3.160,3.990,7.150,0.000000,,
2253172,2026-06-01,2026-06,0.40110,0.49560,0.31790,4.120,4.930,9.060,0.010000,,
2253187,2026-06-02,2026-06,0.34860,0.54520,0.28240,4.350,5.930,10.290,0.010000,,
2253203,2026-06-03,2026-06,0.60170,0.50040,0.50670,5.350,3.780,9.130,0.000000,,
2253212,2026-06-04,2026-06,0.47760,0.48250,0.39100,4.780,4.680,9.460,0.000000,,
2253225,2026-06-05,2026-06,0.40680,0.50940,0.55320,4.500,5.290,9.790,0.000000,,
2253234,2026-06-06,2026-06,0.38270,0.47550,0.53400,4.160,5.220,9.380,0.000000,,
2253254,2026-06-07,2026-06,0.40600,0.51620,0.56220,4.050,4.790,8.840,0.000000,,
2253270,2026-06-09,2026-06,0.34600,0.46500,0.51190,3.440,4.810,8.250,0.000000,,
2253288,2026-06-10,2026-06,0.48770,0.45390,0.39120,4.390,4.190,8.580,0.000000,,
2253298,2026-06-11,2026-06,0.40230,0.43640,0.56380,3.810,4.560,8.370,0.000000,,
2253309,2026-06-12,2026-06,0.51790,0.41970,0.43290,5.150,4.530,9.670,0.010000,,
2253324,2026-06-13,2026-06,0.50450,0.37630,0.40990,4.570,4.160,8.730,0.000000,,
2253338,2026-06-14,2026-06,0.42740,0.41930,0.34460,4.560,5.120,9.680,0.000000,,
2253356,2026-06-15,2026-06,0.46610,0.46350,0.61520,4.590,4.630,9.220,0.000000,,
2253370,2026-06-16,2026-06,0.48670,0.51650,0.39800,4.760,4.560,9.320,0.000000,,
2253380,2026-06-17,2026-06,0.42030,0.46660,0.57160,4.330,4.930,9.260,0.000000,,
2253408,2026-06-19,2026-06,0.33960,0.53510,0.48960,3.980,5.590,9.560,0.010000,,
2253424,2026-06-20,2026-06,0.48400,0.56980,0.61920,5.410,5.220,10.630,0.000000,,
2253435,2026-06-21,2026-06,0.50050,0.41240,0.64600,4.750,4.410,9.160,0.000000,,
2253449,2026-06-22,2026-06,0.36420,0.44380,0.52630,3.640,4.820,8.460,0.000000,,
2253463,2026-06-23,2026-06,0.48200,0.45510,0.38600,4.360,4.230,8.590,0.000000,,
2253480,2026-06-24,2026-06,0.52270,0.46290,0.43100,4.930,4.300,9.230,0.000000,,
2253491,2026-07-23,2026-07,0.41340,0.42510,0.58100,3.610,4.200,7.810,0.000000,,
2253497,2026-06-26,2026-06,0.33280,0.53340,0.48230,3.920,5.630,9.550,0.000000,,
2253513,2026-06-27,2026-06,0.46190,0.50030,0.61150,4.510,4.610,9.110,0.010000,,
2253527,2026-06-28,2026-06,0.30300,0.53480,0.46390,3.340,5.270,8.610,0.000000,,
2253549,2026-06-29,2026-06,0.37800,0.48040,0.52890,4.160,5.280,9.440,0.000000,,
2253564,2026-06-30,2026-06,0.48720,0.51740,0.40390,5.060,4.840,9.900,0.000000,,
2253578,2026-07-01,2026-07,0.49940,0.52570,0.63330,5.500,5.110,10.610,0.000000,,
2253598,2026-07-03,2026-07,0.45740,0.53500,0.37330,4.700,4.840,9.540,0.000000,,
2253614,2026-07-04,2026-07,0.60240,0.42360,0.51100,5.460,3.840,9.300,0.000000,,
2253626,2026-07-05,2026-07,0.40370,0.43140,0.31770,4.030,4.800,8.840,0.010000,,
2253636,2026-07-06,2026-07,0.43500,0.43190,0.59570,3.980,4.350,8.320,0.010000,,
2253651,2026-07-07,2026-07,0.40520,0.44670,0.56050,4.130,4.890,9.020,0.000000,,
2253668,2026-07-08,2026-07,0.36050,0.42380,0.52600,3.520,4.720,8.240,0.000000,,
2253680,2026-07-09,2026-07,0.41870,0.44580,0.57230,4.210,4.810,9.020,0.000000,,
2253695,2026-07-10,2026-07,0.46840,0.39870,0.62470,4.220,4.240,8.460,0.000000,,
2253711,2026-07-11,2026-07,0.32490,0.43650,0.48820,3.370,5.000,8.380,0.010000,,
2253725,2026-07-12,2026-07,0.43090,0.43520,0.57860,4.470,4.970,9.440,0.000000,,
2253740,2026-07-17,2026-07,0.51700,0.49580,0.43010,5.090,4.520,9.620,0.010000,,
2253749,2026-07-18,2026-07,0.44890,0.51420,0.36270,4.520,4.770,9.290,0.000000,,
2253770,2026-07-19,2026-07,0.42100,0.44220,0.57550,4.200,4.770,8.970,0.000000,,
2253784,2026-07-20,2026-07,0.33650,0.59200,0.47410,4.570,6.390,10.960,0.000000,,
2253800,2026-07-21,2026-07,0.39300,0.48560,0.53640,4.540,5.540,10.080,0.000000,,
2253806,2026-07-22,2026-07,0.41760,0.60400,0.55780,4.890,5.580,10.470,0.000000,,
2253825,2026-07-24,2026-07,0.56170,0.57720,0.48810,6.320,5.020,11.340,0.000000,,
3270003,2026-04-30,2026-04,0.36790,0.52620,0.51810,4.100,5.350,9.450,0.000000,,
3270004,2026-04-30,2026-04,0.33070,0.71660,0.47200,4.290,6.150,10.450,0.010000,,
