gameId,gameDate,matchup,mlbGamePk,actualAway,actualHome,schedScore,linescoreScore,bookTotal,awayRunLine,modelAwayWinPct,modelOverRate,modelAwayScore,modelHomeScore,stored_fgMlResult,derived_fgMlResult,fgMl_status,stored_fgMlCorrect,derived_fgMlCorrect,stored_fgRlResult,derived_fgRlResult,fgRl_status,stored_fgRlCorrect,derived_fgRlCorrect,stored_fgTotalResult,derived_fgTotalResult,fgTotal_status,stored_fgTotalCorrect,derived_fgTotalCorrect,stored_brierFgMl,derived_brierFgMl_away,derived_brierFgMl_home,brierFgMl_status,stored_brierFgTotal,derived_brierFgTotal,brierFgTotal_status
2250318,2026-04-20,PHI@CHC 2026-04-20,824692,1,5,1-5,1-5,7.5,-1.5,45.78,46.65,4.11,4.6,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.209581,0.209581,0.209581,match-away-base,0.217622,0.217622,match
2250319,2026-04-20,LAD@COL 2026-04-20,824370,12,3,12-3,12-3,12,-1.5,51.98,41.37,5.73,5.36,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.230592,0.230592,0.230592,match-away-base,0.343748,0.343748,match
2250320,2026-04-20,TOR@LAA 2026-04-20,824046,5,2,5-2,5-2,7.5,-1.5,50.04,60.16,4.71,4.71,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,0,0,0.2496,0.2496,0.2496,match-away-base,0.361923,0.361923,match
2250321,2026-04-20,ATH@SEA 2026-04-20,823149,6,4,6-4,6-4,8,1.5,44.59,45.06,3.96,4.58,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.307027,0.307027,0.307027,match-away-base,0.30184,0.30184,match
2250322,2026-04-21,HOU@CLE 2026-04-21,824448,5,8,5-8,5-8,8.5,1.5,50.11,43.53,3.97,3.95,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.251101,0.251101,0.251101,match-away-base,0.318886,0.318886,match
2250323,2026-04-21,CIN@TB 2026-04-21,822995,12,6,12-6,12-6,7.5,-1.5,42.6,50.44,3.71,4.53,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.329476,0.329476,0.329476,match-away-base,0.245619,0.245619,match
2250324,2026-04-21,STL@MIA 2026-04-21,823880,5,3,5-3,5-3,8.5,-1.5,44.09,52.65,4.37,5.08,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,UNDER,UNDER,match,0,0,0.312593,0.312593,0.312593,match-away-base,0.277202,0.277202,match
2250325,2026-04-21,MIL@DET 2026-04-21,824290,12,4,12-4,12-4,8,-1.5,47.49,53.16,4.59,4.91,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.27573,0.27573,0.27573,match-away-base,0.219399,0.219399,match
2250326,2026-04-21,ATL@WSH 2026-04-21,822747,4,11,4-11,4-11,8.5,-1.5,48.62,53.33,4.68,4.85,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,1,1,0.23639,0.23639,0.23639,match-away-base,0.217809,0.217809,match
2250327,2026-04-21,NYY@BOS 2026-04-21,824773,4,0,4-0,4-0,8.5,-1.5,46.54,42.3,3.91,4.3,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.285797,0.285797,0.285797,match-away-base,0.178929,0.178929,match
2250328,2026-04-21,MIN@NYM 2026-04-21,823640,5,3,5-3,5-3,7.5,1.5,39.26,55.91,3.8,5.08,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,1,1,0.368935,0.368935,0.368935,match-away-base,0.194393,0.194393,match
2250329,2026-04-21,BAL@KC 2026-04-21,824127,5,6,5-6,5-6,9,1.5,44.85,28.57,3.56,4.11,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.201152,0.201152,0.201152,match-away-base,0.510224,0.510224,match
2250330,2026-04-21,PHI@CHC 2026-04-21,824690,4,7,4-7,4-7,8.5,1.5,47.53,44.28,4.08,4.36,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.22591,0.22591,0.22591,match-away-base,0.310472,0.310472,match
2250331,2026-04-21,PIT@TEX 2026-04-21,822914,1,5,1-5,1-5,8,-1.5,,,,,,,both-null,,,,,both-null,,,,UNDER,stored-null-derivable,,,,,,both-null,,,both-null
2250332,2026-04-21,SD@COL 2026-04-21,824369,1,0,1-0,1-0,11,-1.5,,,,,,,both-null,,,,,both-null,,,,UNDER,stored-null-derivable,,,,,,both-null,,,both-null
2250333,2026-04-21,TOR@LAA 2026-04-21,824045,4,2,4-2,4-2,9,-1.5,59.16,55.33,6.15,4.86,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,0,0,0.166791,0.166791,0.166791,match-away-base,0.306141,0.306141,match
2250334,2026-04-21,ATH@SEA 2026-04-21,823148,5,2,5-2,5-2,8,1.5,43.23,46.04,3.52,4.23,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.322283,0.322283,0.322283,match-away-base,0.211968,0.211968,match
2250335,2026-04-21,LAD@SF 2026-04-21,823236,1,3,1-3,1-3,7.5,-1.5,52.84,49.22,4.21,3.9,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.279207,0.279207,0.279207,match-away-base,0.242261,0.242261,match
2252625,2026-04-21,CWS@ARI 2026-04-21,825099,11,5,11-5,11-5,9,1.5,38.91,50.76,4.44,5.94,LOSS,LOSS,match,0,0,LOSS,,stored-not-derivable,0,,OVER,OVER,match,1,1,0.373199,0.373199,0.373199,match-away-base,0.242458,0.242458,match
2250336,2026-04-22,STL@MIA 2026-04-22,823878,1,4,1-4,1-4,8,1.5,46.27,46.05,3.9,4.3,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.214091,0.214091,0.214091,match-away-base,0.21206,0.21206,match
2250337,2026-04-22,HOU@CLE 2026-04-22,824449,2,0,2-0,2-0,8,1.5,44.11,41.17,3.52,4.15,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.312369,0.312369,0.312369,match-away-base,0.169497,0.169497,match
2250338,2026-04-22,CIN@TB 2026-04-22,822993,1,6,1-6,1-6,8.5,1.5,47.34,48.38,4.31,4.62,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.224108,0.224108,0.224108,match-away-base,0.234062,0.234062,match
2250339,2026-04-22,BAL@KC 2026-04-22,824123,8,6,8-6,8-6,9.5,-1.5,48.44,33.6,4.04,4.22,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.265843,0.265843,0.265843,match-away-base,0.440896,0.440896,match
2250340,2026-04-22,TOR@LAA 2026-04-22,824044,3,7,3-7,3-7,8.5,1.5,48.83,43.17,4.08,4.22,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.238437,0.238437,0.238437,match-away-base,0.322965,0.322965,match
2250341,2026-04-22,ATH@SEA 2026-04-22,823147,4,5,4-5,4-5,7.5,1.5,41.19,49.28,3.58,4.54,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.169662,0.169662,0.169662,match-away-base,0.257252,0.257252,match
2250342,2026-04-22,MIL@DET 2026-04-22,824286,2,5,2-5,2-5,8,1.5,53.09,46.48,4.29,3.96,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.281855,0.281855,0.281855,match-away-base,0.216039,0.216039,match
2250343,2026-04-22,ATL@WSH 2026-04-22,822748,8,6,8-6,8-6,9,-1.5,36.1,69.16,5.23,7.38,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.408321,0.408321,0.408321,match-away-base,0.095111,0.095111,match
2250344,2026-04-22,NYY@BOS 2026-04-22,824774,4,1,4-1,4-1,7.5,-1.5,53.52,46.42,4.31,3.93,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.216039,0.216039,0.216039,match-away-base,0.215482,0.215482,match
2250345,2026-04-22,MIN@NYM 2026-04-22,823641,2,3,2-3,2-3,7.5,1.5,42.37,56.43,4.02,4.92,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,0,0,0.179522,0.179522,0.179522,match-away-base,0.318434,0.318434,match
2250346,2026-04-22,PHI@CHC 2026-04-22,824688,2,7,2-7,2-7,7.5,1.5,45.76,47.23,3.94,4.4,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.209398,0.209398,0.209398,match-away-base,0.278467,0.278467,match
2250347,2026-04-22,PIT@TEX 2026-04-22,822913,8,4,8-4,8-4,7.5,-1.5,46.3,39.37,3.36,3.73,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.288369,0.288369,0.288369,match-away-base,0.3676,0.3676,match
2250348,2026-04-22,SD@COL 2026-04-22,824367,3,8,3-8,3-8,12,-1.5,54.95,33.87,5.61,4.84,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.30195,0.30195,0.30195,match-away-base,0.114718,0.114718,match
2250349,2026-04-22,LAD@SF 2026-04-22,823231,0,3,0-3,0-3,8,-1.5,49.23,35.02,3.47,3.54,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.242359,0.242359,0.242359,match-away-base,0.12264,0.12264,match
2252640,2026-04-22,CWS@ARI 2026-04-22,825097,7,11,7-11,7-11,9,1.5,41.99,59.76,4.95,6.06,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.176316,0.176316,0.176316,match-away-base,0.161926,0.161926,match
2250350,2026-04-23,ATL@WSH 2026-04-23,822745,7,2,7-2,7-2,9,-1.5,50.11,63.06,5.77,5.74,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,PUSH,PUSH,match,,,0.248901,0.248901,0.248901,match-away-base,,,both-null
2250351,2026-04-23,MIL@DET 2026-04-23,824288,4,5,4-5,4-5,7,1.5,44.28,52.55,3.64,4.25,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,1,1,0.196072,0.196072,0.196072,match-away-base,0.22515,0.22515,match
2250352,2026-04-23,PHI@CHC 2026-04-23,824689,7,8,7-8,7-8,9.5,-1.5,53.34,32.81,4.27,3.89,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.284516,0.284516,0.284516,match-away-base,0.45145,0.45145,match
2250353,2026-04-23,SD@COL 2026-04-23,824368,10,8,10-8,10-8,10.5,-1.5,53.82,37.52,5.3,4.73,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.213259,0.213259,0.213259,match-away-base,0.390375,0.390375,match
2250354,2026-04-23,LAD@SF 2026-04-23,823233,3,0,3-0,3-0,7.5,-1.5,51.97,40.41,3.68,3.5,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.230688,0.230688,0.230688,match-away-base,0.163297,0.163297,match
2250355,2026-04-23,NYY@BOS 2026-04-23,824770,4,2,4-2,4-2,7.5,-1.5,59.27,54.26,5.14,4.03,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,0,0,0.165893,0.165893,0.165893,match-away-base,0.294415,0.294415,match
2250356,2026-04-23,MIN@NYM 2026-04-23,823639,8,10,8-10,8-10,7.5,-1.5,44.73,54.43,4.05,4.66,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,1,1,0.200077,0.200077,0.200077,match-away-base,0.207662,0.207662,match
2250357,2026-04-23,PIT@TEX 2026-04-23,822912,1,6,1-6,1-6,7.5,1.5,45.46,33.43,3.04,3.45,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.206661,0.206661,0.206661,match-away-base,0.111756,0.111756,match
2252646,2026-04-23,CWS@ARI 2026-04-23,825096,4,1,4-1,4-1,8.5,1.5,40.78,58.49,4.5,5.7,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,0,0,0.350701,0.350701,0.350701,match-away-base,0.342108,0.342108,match
2250358,2026-04-24,DET@CIN 2026-04-24,824529,8,9,8-9,8-9,9,-1.5,48.16,43.93,4.1,4.3,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.231939,0.231939,0.231939,match-away-base,0.314384,0.314384,match
2250359,2026-04-24,BOS@BAL 2026-04-24,824854,3,10,3-10,3-10,8.5,-1.5,51.43,53.98,4.9,4.72,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,1,1,0.264504,0.264504,0.264504,match-away-base,0.211784,0.211784,match
2250360,2026-04-24,CLE@TOR 2026-04-24,822827,8,6,8-6,8-6,8,-1.5,52.39,59.12,5.04,4.74,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.226671,0.226671,0.226671,match-away-base,0.167117,0.167117,match
2250361,2026-04-24,COL@NYM 2026-04-24,823638,4,3,4-3,4-3,7.5,1.5,36.92,53.54,3.55,5.06,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,UNDER,UNDER,match,0,0,0.397909,0.397909,0.397909,match-away-base,0.286653,0.286653,match
2250362,2026-04-24,MIN@TB 2026-04-24,822992,2,6,2-6,2-6,7.5,1.5,43.83,53.72,3.96,4.67,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.192107,0.192107,0.192107,match-away-base,0.214184,0.214184,match
2250363,2026-04-24,PHI@ATL 2026-04-24,824932,3,5,3-5,3-5,9,1.5,49.09,42.75,4.34,4.45,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.240983,0.240983,0.240983,match-away-base,0.182756,0.182756,match
2250364,2026-04-24,LAA@KC 2026-04-24,824124,3,6,3-6,3-6,8.5,-1.5,44.76,42.5,3.83,4.41,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.200346,0.200346,0.200346,match-away-base,0.330625,0.330625,match
2250365,2026-04-24,WSH@CWS 2026-04-24,824611,4,5,4-5,4-5,9.5,1.5,46.92,40.09,4.07,4.41,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.220149,0.220149,0.220149,match-away-base,0.160721,0.160721,match
2250366,2026-04-24,PIT@MIL 2026-04-24,823800,6,0,6-0,6-0,7,-1.5,45.47,50.92,3.61,4.09,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,UNDER,UNDER,match,0,0,0.297352,0.297352,0.297352,match-away-base,0.259285,0.259285,match
2250367,2026-04-24,ATH@TEX 2026-04-24,822909,8,1,8-1,8-1,8,1.5,42.04,30,3.06,3.83,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.335936,0.335936,0.335936,match-away-base,0.49,0.49,match
2250368,2026-04-24,NYY@HOU 2026-04-24,824204,12,4,12-4,12-4,9,-1.5,58.16,60.18,6.1,4.98,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.175059,0.175059,0.175059,match-away-base,0.158563,0.158563,match
2250369,2026-04-24,SEA@STL 2026-04-24,823069,3,2,3-2,3-2,8,-1.5,51.9,54.65,4.71,4.49,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,0,0,0.231361,0.231361,0.231361,match-away-base,0.298662,0.298662,match
2250370,2026-04-24,CHC@LAD 2026-04-24,823962,6,4,6-4,6-4,9,1.5,40.88,32.42,3.33,4.28,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.349517,0.349517,0.349517,match-away-base,0.456706,0.456706,match
2250371,2026-04-24,MIA@SF 2026-04-24,823232,9,4,9-4,9-4,7.5,-1.5,47.19,42.2,3.54,3.83,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.27889,0.27889,0.27889,match-away-base,0.334084,0.334084,match
2250372,2026-04-25,SEA@STL 2026-04-25,823070,11,9,11-9,11-9,7.5,-1.5,56,48.02,4.54,3.87,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.1936,0.1936,0.1936,match-away-base,0.270192,0.270192,match
2250373,2026-04-25,CLE@TOR 2026-04-25,822826,3,5,3-5,3-5,7,1.5,44.2,50.59,4.03,4.7,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.195364,0.195364,0.195364,match-away-base,0.244135,0.244135,match
2250374,2026-04-25,BOS@BAL 2026-04-25,824851,17,1,,17-1,7,-1.5,,,,,,,both-null,,,,,both-null,,,,OVER,stored-null-derivable,,,,,,both-null,,,both-null
2250375,2026-04-25,MIA@SF 2026-04-25,823229,2,6,2-6,2-6,7.5,-1.5,45.26,42.72,3.47,3.95,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.204847,0.204847,0.204847,match-away-base,0.3281,0.3281,match
2250377,2026-04-25,MIN@TB 2026-04-25,822989,1,6,1-6,1-6,8.5,1.5,44.79,52.12,4.14,4.75,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,0,0,0.200614,0.200614,0.200614,match-away-base,0.271649,0.271649,match
2250378,2026-04-25,WSH@CWS 2026-04-25,824613,6,3,6-3,6-3,8,1.5,44.3,42.68,4.06,4.72,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.310249,0.310249,0.310249,match-away-base,0.328558,0.328558,match
2250379,2026-04-25,ATH@TEX 2026-04-25,822910,3,4,3-4,3-4,8,1.5,50.3,43.75,3.78,3.75,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.253009,0.253009,0.253009,match-away-base,0.191406,0.191406,match
2250380,2026-04-25,LAA@KC 2026-04-25,824121,1,12,1-12,1-12,8.5,1.5,43.52,46.14,3.96,4.7,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.189399,0.189399,0.189399,match-away-base,0.29009,0.29009,match
2250381,2026-04-25,NYY@HOU 2026-04-25,824203,8,3,8-3,8-3,9,-1.5,45.26,52.12,4.68,5.28,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,OVER,OVER,match,1,1,0.299647,0.299647,0.299647,match-away-base,0.229249,0.229249,match
2250382,2026-04-25,PIT@MIL 2026-04-25,823799,6,3,6-3,6-3,8,1.5,42.7,49.31,3.87,4.69,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.328329,0.328329,0.328329,match-away-base,0.256948,0.256948,match
2250383,2026-04-25,DET@CIN 2026-04-25,824527,2,9,2-9,2-9,9.5,-1.5,45.53,38.48,3.9,4.4,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.207298,0.207298,0.207298,match-away-base,0.378471,0.378471,match
2250384,2026-04-25,CHC@LAD 2026-04-25,823960,4,12,4-12,4-12,9.5,1.5,46.54,38.31,4.2,4.61,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.216597,0.216597,0.216597,match-away-base,0.380566,0.380566,match
2250385,2026-04-25,PHI@ATL 2026-04-25,824933,8,5,8-5,8-5,8.5,1.5,50.93,44.76,4.31,4.2,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.240786,0.240786,0.240786,match-away-base,0.305146,0.305146,match
2252672,2026-04-25,SD@ARI 2026-04-25,825093,6,4,6-4,6-4,16,-1.5,47.57,15.13,4.86,5.39,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.27489,0.27489,0.27489,match-away-base,0.022892,0.022892,match
2250376,2026-04-26,COL@NYM 2026-04-26 G2,823637,3,0,,3-0,8,1.5,45.03,44.09,3.93,4.49,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.30217,0.30217,0.30217,match-away-base,0.194393,0.194393,match
2250386,2026-04-26,BOS@BAL 2026-04-26,824852,5,3,17-1,5-3,7.5,1.5,47.67,50.12,3.98,4.24,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,1,1,0.273843,0.273843,0.273843,match-away-base,0.248801,0.248801,match
2250387,2026-04-26,PHI@ATL 2026-04-26,824934,2,6,2-6,2-6,8,1.5,40.98,47.23,3.66,4.67,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,PUSH,PUSH,match,,,0.167936,0.167936,0.167936,match-away-base,,,both-null
2250388,2026-04-26,CLE@TOR 2026-04-26,822824,2,4,2-4,2-4,8,1.5,45.21,51.69,4.37,4.95,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,0,0,0.204394,0.204394,0.204394,match-away-base,0.267186,0.267186,match
2250389,2026-04-26,DET@CIN 2026-04-26,824528,8,3,8-3,8-3,9,-1.5,43.8,42.94,4.04,4.77,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.315844,0.315844,0.315844,match-away-base,0.325584,0.325584,match
2250390,2026-04-26,COL@NYM 2026-04-26 G1,823635,3,1,3-1,3-1,7,1.5,41.06,48.27,3.52,4.49,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.347392,0.347392,0.347392,match-away-base,0.232999,0.232999,match
2250391,2026-04-26,MIN@TB 2026-04-26,822991,2,4,2-4,2-4,8.5,1.5,48.67,43.97,4.14,4.28,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.236877,0.236877,0.236877,match-away-base,0.193336,0.193336,match
2250392,2026-04-26,WSH@CWS 2026-04-26,824612,2,1,2-1,2-1,7.5,-1.5,48.3,51.56,4.09,4.29,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,0,0,0.267289,0.267289,0.267289,match-away-base,0.265843,0.265843,match
2250393,2026-04-26,NYY@HOU 2026-04-26,824202,4,7,4-7,4-7,9.5,-1.5,55.46,48.78,5.42,4.69,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.307581,0.307581,0.307581,match-away-base,0.262349,0.262349,match
2250394,2026-04-26,PIT@MIL 2026-04-26,823797,0,5,0-5,0-5,7.5,-1.5,44.8,55.19,4.1,4.69,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,0,0,0.200704,0.200704,0.200704,match-away-base,0.304594,0.304594,match
2250395,2026-04-26,SEA@STL 2026-04-26,823068,3,2,3-2,3-2,8.5,-1.5,50,50.4,4.58,4.58,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,0,0,0.25,0.25,0.25,match-away-base,0.254016,0.254016,match
2250396,2026-04-26,ATH@TEX 2026-04-26,822911,2,1,2-1,2-1,8.5,1.5,49.77,40.61,4,4.03,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.252305,0.252305,0.252305,match-away-base,0.164917,0.164917,match
2250397,2026-04-26,MIA@SF 2026-04-26,823230,3,6,3-6,3-6,7.5,-1.5,45.57,49.69,3.84,4.32,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.207662,0.207662,0.207662,match-away-base,0.25311,0.25311,match
2250398,2026-04-26,CHC@LAD 2026-04-26,823959,0,6,0-6,0-6,9,1.5,44.64,41.73,4.03,4.64,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.199273,0.199273,0.199273,match-away-base,0.174139,0.174139,match
2250399,2026-04-26,LAA@KC 2026-04-26,824122,9,11,9-11,9-11,8.5,-1.5,51.72,49.94,4.66,4.45,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.267496,0.267496,0.267496,match-away-base,0.2506,0.2506,match
2252691,2026-04-26,SD@ARI 2026-04-26,825094,7,12,7-12,7-12,15,-1.5,43.04,17.38,4.57,5.71,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.185244,0.185244,0.185244,match-away-base,0.682606,0.682606,match
2250400,2026-04-27,TB@CLE 2026-04-27,824446,3,2,3-2,3-2,8,1.5,51.57,39.31,3.81,3.65,WIN,WIN,match,1,1,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.234546,0.234546,0.234546,match-away-base,0.154528,0.154528,match
2250401,2026-04-27,STL@PIT 2026-04-27,823395,4,2,4-2,4-2,8,-1.5,42.08,49.71,3.85,4.77,LOSS,LOSS,match,0,0,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.335473,0.335473,0.335473,match-away-base,0.247108,0.247108,match
2250402,2026-04-27,BOS@TOR 2026-04-27,822825,5,0,5-0,5-0,7,1.5,45.24,66.2,4.49,5.08,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,0,0,0.299866,0.299866,0.299866,match-away-base,0.438244,0.438244,match
2250403,2026-04-27,SEA@MIN 2026-04-27,823719,4,11,4-11,4-11,9,-1.5,53,44.8,4.7,4.35,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.2809,0.2809,0.2809,match-away-base,0.304704,0.304704,match
2250404,2026-04-27,LAA@CWS 2026-04-27,824609,7,8,7-8,7-8,9,-1.5,41.19,47.92,4.17,5.26,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.169662,0.169662,0.169662,match-away-base,0.271233,0.271233,match
2250405,2026-04-27,NYY@TEX 2026-04-27,822906,4,2,4-2,4-2,8,-1.5,54.02,27.79,3.33,2.96,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,1,1,0.211416,0.211416,0.211416,match-away-base,0.077228,0.077228,match
2250406,2026-04-27,CHC@SD 2026-04-27,823311,7,9,7-9,7-9,7.5,-1.5,48.17,48.66,3.93,4.12,WIN,WIN,match,1,1,WIN,WIN,match,1,1,OVER,OVER,match,0,0,0.232035,0.232035,0.232035,match-away-base,0.26358,0.26358,match
2250407,2026-04-27,MIA@LAD 2026-04-27,823961,4,5,4-5,4-5,8.5,1.5,33.08,45.18,3.3,5.26,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,OVER,OVER,match,0,0,0.109429,0.109429,0.109429,match-away-base,0.300523,0.300523,match
2250408,2026-04-28,TB@CLE 2026-04-28,824447,1,0,1-0,1-0,7.5,1.5,45.6,45,3.6,4.06,LOSS,LOSS,match,0,0,WIN,WIN,match,1,1,UNDER,UNDER,match,1,1,0.295936,0.295936,0.295936,match-away-base,0.2025,0.2025,match
2250409,2026-04-28,HOU@BAL 2026-04-28,824849,3,5,3-5,3-5,9,1.5,42.56,51.91,4.49,5.44,WIN,WIN,match,1,1,LOSS,LOSS,match,0,0,UNDER,UNDER,match,0,0,0.181135,0.181135,0.181135,match-away-base,0.269465,0.269465,match
