game_id,date,teams,prop_id,market,sub_market,player,hand,projected_value,projected_probability,pick,line_at_projection,closing_line,actual_outcome,actual_ks,correct,signed_error,abs_error,brier,logloss,completed,notes,stored_result,stored_correct,stored_error,verdict
2250438,2026-04-30,STL@PIT,630070,K_PROP,away,Matthew Liberatore,,3.96,0.6197,OVER,3.5,,OVER,4,1,-0.04,0.04,0.144628,0.478520,1,,OVER,0,0.790,PASS
2250439,2026-04-30,COL@CIN,630071,K_PROP,home,Brady Singer,,4.42,0.5211,UNDER,4.5,,OVER,5,0,-0.58,0.58,0.229345,0.651813,1,,OVER,0,1.120,UNDER
2250439,2026-04-30,COL@CIN,630072,K_PROP,away,Jose Quintana,,2.38,0.4768,UNDER,2.5,,OVER,5,0,-2.62,2.62,0.273738,0.740658,1,,OVER,0,1.080,PASS
2250441,2026-04-30,WSH@NYM,630073,K_PROP,home,Christian Scott,,2.79,0.1876,UNDER,4.5,,OVER,6,0,-3.21,3.21,0.659994,1.673443,1,,OVER,1,0.490,UNDER
2250441,2026-04-30,WSH@NYM,630074,K_PROP,away,Jake Irvin,,2.55,0.1466,UNDER,4.5,,UNDER,3,1,-0.45,0.45,0.021492,0.158527,1,,UNDER,1,0.900,UNDER
2252739,2026-04-30,ARI@MIL,630075,K_PROP,away,Zac Gallen,,3.57,0.3451,UNDER,4.5,,UNDER,2,1,1.57,1.57,0.119094,0.423273,1,,UNDER,1,-2.060,UNDER
2252739,2026-04-30,ARI@MIL,630076,K_PROP,home,Jacob Misiorowski,,6.08,0.4857,UNDER,6.5,,UNDER,2,1,4.08,4.08,0.235904,0.664949,1,,UNDER,0,-5.020,PASS
2250442,2026-04-30,KC@ATH,630077,K_PROP,home,J.T. Ginn,,4.5,0.7164,OVER,3.5,,OVER,4,1,0.50,0.50,0.080429,0.333517,1,,UNDER,1,1.150,OVER
2250442,2026-04-30,KC@ATH,630078,K_PROP,away,Cole Ragans,,10.27,0.8500,OVER,6.5,,UNDER,5,0,5.27,5.27,0.722500,1.897120,1,,OVER,0,0.910,PASS
2250443,2026-04-30,TOR@MIN,630079,K_PROP,home,Simeon Woods Richardson,,3.38,0.4980,UNDER,3.5,,UNDER,2,1,1.38,1.38,0.248004,0.689155,1,,UNDER,1,-0.620,UNDER
2250443,2026-04-30,TOR@MIN,630080,K_PROP,away,Patrick Corbin,,3.75,0.5789,OVER,3.5,,UNDER,2,0,1.75,1.75,0.335125,0.864885,1,,UNDER,1,-2.550,PASS
2252742,2026-05-01,ARI@CHC,660001,K_PROP,away,Zac Gallen,,3.5,0.3307,UNDER,4.5,,UNDER,3,1,0.50,0.50,0.109362,0.401523,1,,UNDER,1,-0.500,UNDER
2252742,2026-05-01,ARI@CHC,660002,K_PROP,home,Colin Rea,,3.54,0.3383,UNDER,4.5,,OVER,6,0,-2.46,2.46,0.437847,1.083822,1,,OVER,0,2.460,UNDER
2250444,2026-05-01,TEX@DET,660003,K_PROP,home,Jack Flaherty,,4.95,0.4468,UNDER,5.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2250444,2026-05-01,TEX@DET,660004,K_PROP,away,MacKenzie Gore,,5.08,0.4702,UNDER,5.5,,,,,,,,,1,missing-actual(possible-scratch),,,,OVER
2250445,2026-05-01,CIN@PIT,660005,K_PROP,away,Brady Singer,,3.95,0.4246,UNDER,4.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2250446,2026-05-01,MIL@WSH,660006,K_PROP,away,Jacob Misiorowski,,5.77,0.4333,UNDER,6.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2250445,2026-05-01,CIN@PIT,660007,K_PROP,home,Mitch Keller,,3.9,0.4148,UNDER,4.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2250446,2026-05-01,MIL@WSH,660008,K_PROP,home,Jake Irvin,,2.51,0.1402,UNDER,4.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2250447,2026-05-01,BAL@NYY,660009,K_PROP,away,Cade Povich,,4.76,0.5856,OVER,4.5,,,,,,,,,1,missing-actual(possible-scratch),,,,PASS
2250447,2026-05-01,BAL@NYY,660010,K_PROP,home,Will Warren,,4.73,0.4048,UNDER,5.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2250448,2026-05-01,HOU@BOS,660011,K_PROP,home,Jake Bennett,,2.75,0.3482,UNDER,3.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2250448,2026-05-01,HOU@BOS,660012,K_PROP,away,Mike Burrows,,4.8,0.4180,UNDER,5.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2250450,2026-05-01,PHI@MIA,660013,K_PROP,home,Eury Perez,,4.8,0.4190,UNDER,5.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2250450,2026-05-01,PHI@MIA,660014,K_PROP,away,Zack Wheeler,,7.17,0.6564,OVER,6.5,,,,,,,,,1,missing-actual(possible-scratch),,,,PASS
2250449,2026-05-01,SF@TB,660015,K_PROP,away,Robbie Ray,,4.76,0.4100,UNDER,5.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2250449,2026-05-01,SF@TB,660016,K_PROP,home,Shane McClanahan,,2.94,0.1040,UNDER,5.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2250451,2026-05-01,TOR@MIN,660017,K_PROP,home,Simeon Woods Richardson,,3.38,0.4980,UNDER,3.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2250451,2026-05-01,TOR@MIN,660018,K_PROP,away,Patrick Corbin,,3.75,0.5789,OVER,3.5,,,,,,,,,1,missing-actual(possible-scratch),,,,PASS
2250452,2026-05-01,LAD@STL,660019,K_PROP,away,Emmet Sheehan,,6.36,0.6844,OVER,5.5,,,,,,,,,1,missing-actual(possible-scratch),,,,OVER
2250452,2026-05-01,LAD@STL,660020,K_PROP,home,Matthew Liberatore,,3.37,0.4944,UNDER,3.5,,,,,,,,,1,missing-actual(possible-scratch),,,,PASS
2250453,2026-05-01,ATL@COL,660021,K_PROP,away,Grant Holmes,,4.92,0.6155,OVER,4.5,,,,,,,,,1,missing-actual(possible-scratch),,,,PASS
2250453,2026-05-01,ATL@COL,660022,K_PROP,home,Jose Quintana,,2.3,0.4535,UNDER,2.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2250454,2026-05-01,NYM@LAA,660023,K_PROP,home,Walbert Urena,,2.79,0.1883,UNDER,4.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2250454,2026-05-01,NYM@LAA,660024,K_PROP,away,Christian Scott,,3.56,0.3434,UNDER,4.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2250455,2026-05-01,CLE@ATH,660025,K_PROP,home,J.T. Ginn,,5.23,0.8163,OVER,3.5,,,,,,,,,1,missing-actual(possible-scratch),,,,OVER
2250455,2026-05-01,CLE@ATH,660026,K_PROP,away,Joey Cantillo,,5.62,0.5673,OVER,5.5,,,,,,,,,1,missing-actual(possible-scratch),,,,OVER
2250456,2026-05-01,CWS@SD,660027,K_PROP,away,Noah Schultz,,2.53,0.1431,UNDER,4.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2250456,2026-05-01,CWS@SD,660028,K_PROP,home,German Marquez,,1.94,0.1623,UNDER,3.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2250457,2026-05-01,KC@SEA,660029,K_PROP,away,Cole Ragans,,10.44,0.8500,OVER,6.5,,,,,,,,,1,missing-actual(possible-scratch),,,,PASS
2250457,2026-05-01,KC@SEA,660030,K_PROP,home,Bryan Woo,,5.14,0.4828,UNDER,5.5,,,,,,,,,1,missing-actual(possible-scratch),,,,PASS
2250458,2026-05-02,BAL@NYY,660031,K_PROP,away,Kyle Bradish,,9.24,0.8500,OVER,5.5,,,,,,,,,1,missing-actual(possible-scratch),,,,OVER
2250472,2026-05-03,TOR@MIN,690001,K_PROP,home,Joe Ryan,,4.65,0.3905,UNDER,5.5,,UNDER,1,1,3.65,3.65,0.152490,0.495116,1,,UNDER,1,-3.650,UNDER
2250472,2026-05-03,TOR@MIN,690003,K_PROP,away,Trey Yesavage,,6.18,0.7968,OVER,4.5,,OVER,6,1,0.18,0.18,0.041290,0.227152,1,,OVER,1,-0.180,OVER
2250473,2026-05-03,HOU@BOS,690005,K_PROP,home,Ranger Suarez,,4.64,0.5629,OVER,4.5,,UNDER,3,0,1.64,1.64,0.316856,0.827593,1,,UNDER,0,-1.640,UNDER
2250474,2026-05-03,CIN@PIT,690007,K_PROP,away,Chase Burns,,9.81,0.8500,OVER,6.5,,OVER,7,1,2.81,2.81,0.022500,0.162519,1,,OVER,1,-2.810,PASS
2250476,2026-05-03,MIL@WSH,690008,K_PROP,away,Logan Henderson,,6.43,0.8233,OVER,4.5,,OVER,8,1,-1.57,1.57,0.031223,0.194435,1,,OVER,1,1.570,OVER
2250475,2026-05-03,BAL@NYY,690009,K_PROP,home,Max Fried,,5.53,0.5524,OVER,5.5,,OVER,6,1,-0.47,0.47,0.200346,0.593483,1,,OVER,1,0.470,UNDER
2250474,2026-05-03,CIN@PIT,690010,K_PROP,home,Braxton Ashcraft,,5.35,0.5208,UNDER,5.5,,OVER,6,0,-0.65,0.65,0.229633,0.652389,1,,OVER,0,0.650,UNDER
2250476,2026-05-03,MIL@WSH,690011,K_PROP,home,Zack Littell,,2.72,0.3392,UNDER,3.5,,UNDER,2,1,0.72,0.72,0.115057,0.414304,1,,UNDER,1,-0.720,PASS
2250478,2026-05-03,PHI@MIA,690012,K_PROP,home,Chris Paddack,,2.31,0.2419,UNDER,3.5,,UNDER,1,1,1.31,1.31,0.058516,0.276940,1,,UNDER,1,-1.310,UNDER
2250478,2026-05-03,PHI@MIA,690013,K_PROP,away,Jesus Luzardo,,5.9,0.4558,UNDER,6.5,,OVER,10,0,-4.10,4.10,0.296154,0.785701,1,,OVER,0,4.100,UNDER
2250477,2026-05-03,SF@TB,690015,K_PROP,away,Tyler Mahle,,3.11,0.2493,UNDER,4.5,,OVER,5,0,-1.89,1.89,0.563550,1.389098,1,,OVER,0,1.890,UNDER
2250477,2026-05-03,SF@TB,690018,K_PROP,home,Steven Matz,,4.62,0.5601,OVER,4.5,,UNDER,1,0,3.62,3.62,0.313712,0.821208,1,,UNDER,0,-3.620,PASS
2250479,2026-05-03,LAD@STL,690021,K_PROP,away,Justin Wrobleski,,6.22,0.8500,OVER,3.5,,UNDER,0,0,6.22,6.22,0.722500,1.897120,1,,UNDER,0,-6.220,OVER
2250479,2026-05-03,LAD@STL,690023,K_PROP,home,Dustin May,,3.61,0.3539,UNDER,4.5,,UNDER,3,1,0.61,0.61,0.125245,0.436801,1,,UNDER,1,-0.610,UNDER
2252780,2026-05-03,ARI@CHC,690026,K_PROP,away,Merrill Kelly,,3.64,0.5545,OVER,3.5,,OVER,5,1,-1.36,1.36,0.198470,0.589688,1,,OVER,1,1.360,PASS
2252780,2026-05-03,ARI@CHC,690029,K_PROP,home,Matthew Boyd,,2.83,0.1962,UNDER,4.5,,OVER,5,0,-2.17,2.17,0.646094,1.628621,1,,OVER,0,2.170,UNDER
2250480,2026-05-03,ATL@COL,690031,K_PROP,away,Spencer Strider,,4.74,0.4074,UNDER,5.5,,OVER,6,0,-1.26,1.26,0.351175,0.897960,1,,OVER,0,1.260,UNDER
2250480,2026-05-03,ATL@COL,690034,K_PROP,home,Kyle Freeland,,3.18,0.4506,UNDER,3.5,,OVER,7,0,-3.82,3.82,0.301840,0.797175,1,,OVER,0,3.820,PASS
2250481,2026-05-03,CLE@ATH,690037,K_PROP,home,Aaron Civale,,3.33,0.4848,UNDER,3.5,,UNDER,3,1,0.33,0.33,0.235031,0.663200,1,,UNDER,1,-0.330,UNDER
2250481,2026-05-03,CLE@ATH,690039,K_PROP,away,Parker Messick,,5.85,0.6067,OVER,5.5,,OVER,6,1,-0.15,0.15,0.154685,0.499721,1,,OVER,1,0.150,PASS
2250482,2026-05-03,NYM@LAA,690041,K_PROP,home,Jack Kochanowicz,,1.95,0.1632,UNDER,3.5,,OVER,6,0,-4.05,4.05,0.700234,1.812779,1,,OVER,0,4.050,UNDER
2250482,2026-05-03,NYM@LAA,690042,K_PROP,away,Clay Holmes,,3.8,0.3942,UNDER,4.5,,OVER,6,0,-2.20,2.20,0.366994,0.930897,1,,OVER,0,2.200,UNDER
2250483,2026-05-03,KC@SEA,690043,K_PROP,away,Kris Bubic,,4.97,0.4510,UNDER,5.5,,OVER,7,0,-2.03,2.03,0.301401,0.796288,1,,OVER,0,2.030,UNDER
2250484,2026-05-03,CWS@SD,690044,K_PROP,home,Griffin Canning,,3.9,0.4139,UNDER,4.5,,OVER,7,0,-3.10,3.10,0.343513,0.882131,1,,OVER,0,3.100,UNDER
2250483,2026-05-03,KC@SEA,690045,K_PROP,home,Luis Castillo,,3.35,0.2996,UNDER,4.5,,OVER,5,0,-1.65,1.65,0.490560,1.205307,1,,OVER,0,1.650,UNDER
2250485,2026-05-03,TEX@DET,690046,K_PROP,away,Jack Leiter,,4.12,0.2906,UNDER,5.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2250500,2026-05-05,ATH@PHI,750001,K_PROP,away,Luis Severino,,2.7,0.1723,UNDER,4.5,,,,,,,,,0,not-completed,,,,UNDER
2250501,2026-05-05,BAL@MIA,750002,K_PROP,away,Chris Bassitt,,3.86,0.4063,UNDER,4.5,,,,,,,,,0,not-completed,,,,UNDER
2250498,2026-05-05,BOS@DET,750003,K_PROP,away,Brayan Bello,,3.09,0.4291,UNDER,3.5,,,,,,,,,0,not-completed,,,,UNDER
2250498,2026-05-05,BOS@DET,750004,K_PROP,home,Framber Valdez,,5.38,0.5253,UNDER,5.5,,,,,,,,,0,not-completed,,,,OVER
2250501,2026-05-05,BAL@MIA,750005,K_PROP,home,Sandy Alcantara,,3.7,0.2153,UNDER,5.5,,,,,,,,,0,not-completed,,,,UNDER
2250500,2026-05-05,ATH@PHI,750006,K_PROP,home,Cristopher Sanchez,,6.62,0.5740,OVER,6.5,,,,,,,,,0,not-completed,,,,PASS
2250499,2026-05-05,TOR@TB,750007,K_PROP,home,Drew Rasmussen,,3.19,0.2656,UNDER,4.5,,,,,,,,,0,not-completed,,,,UNDER
2250499,2026-05-05,TOR@TB,750008,K_PROP,away,Kevin Gausman,,4.54,0.3686,UNDER,5.5,,,,,,,,,0,not-completed,,,,UNDER
2250502,2026-05-05,MIN@WSH,750009,K_PROP,away,Taj Bradley,,3.71,0.2177,UNDER,5.5,,,,,,,,,0,not-completed,,,,UNDER
2250502,2026-05-05,MIN@WSH,750010,K_PROP,home,Cade Cavalli,,3.56,0.3421,UNDER,4.5,,,,,,,,,0,not-completed,,,,UNDER
2250503,2026-05-05,TEX@NYY,750011,K_PROP,home,Elmer Rodriguez,,2.78,0.3555,UNDER,3.5,,,,,,,,,0,not-completed,,,,UNDER
2250503,2026-05-05,TEX@NYY,750012,K_PROP,away,Jacob deGrom,,5.96,0.4667,UNDER,6.5,,,,,,,,,0,not-completed,,,,UNDER
2250504,2026-05-05,CIN@CHC,750013,K_PROP,home,Jameson Taillon,,3.11,0.1254,UNDER,5.5,,,,,,,,,0,not-completed,,,,UNDER
2250504,2026-05-05,CIN@CHC,750014,K_PROP,away,Andrew Abbott,,3.46,0.5143,UNDER,3.5,,,,,,,,,0,not-completed,,,,PASS
2250505,2026-05-05,CLE@KC,750015,K_PROP,away,Gavin Williams,,3.97,0.2622,UNDER,5.5,,,,,,,,,0,not-completed,,,,UNDER
2250505,2026-05-05,CLE@KC,750016,K_PROP,home,Stephen Kolek,,2.78,0.5780,OVER,2.5,,,,,,,,,0,not-completed,,,,PASS
2250506,2026-05-05,MIL@STL,750018,K_PROP,away,Brandon Sproat,,3.6,0.3502,UNDER,4.5,,,,,,,,,0,not-completed,,,,UNDER
2250506,2026-05-05,MIL@STL,750019,K_PROP,home,Andre Pallante,,2.68,0.3299,UNDER,3.5,,,,,,,,,0,not-completed,,,,UNDER
2250507,2026-05-05,LAD@HOU,750020,K_PROP,home,Peter Lambert,,2.9,0.2089,UNDER,4.5,,,,,,,,,0,not-completed,,,,UNDER
2250507,2026-05-05,LAD@HOU,750021,K_PROP,away,Shohei Ohtani,,7.3,0.6746,OVER,6.5,,,,,,,,,0,not-completed,,,,UNDER
2250508,2026-05-05,NYM@COL,750022,K_PROP,home,Michael Lorenzen,,3.57,0.5406,OVER,3.5,,,,,,,,,0,not-completed,,,,PASS
2250508,2026-05-05,NYM@COL,750023,K_PROP,away,Freddy Peralta,,6.66,0.5814,OVER,6.5,,,,,,,,,0,not-completed,,,,PASS
2250509,2026-05-05,CWS@LAA,750024,K_PROP,away,Erick Fedde,,2.52,0.1413,UNDER,4.5,,,,,,,,,0,not-completed,,,,UNDER
2250509,2026-05-05,CWS@LAA,750025,K_PROP,home,Sam Aldegheri,,2.63,0.1593,UNDER,4.5,,,,,,,,,0,not-completed,,,,UNDER
2252811,2026-05-05,PIT@ARI,750026,K_PROP,home,Eduardo Rodriguez,,4.01,0.4370,UNDER,4.5,,,,,,,,,0,not-completed,,,,UNDER
2250510,2026-05-05,ATL@SEA,750027,K_PROP,away,Bryce Elder,,3.95,0.4246,UNDER,4.5,,,,,,,,,0,not-completed,,,,UNDER
2252811,2026-05-05,PIT@ARI,750028,K_PROP,away,Bubba Chandler,,5.64,0.7289,OVER,4.5,,,,,,,,,0,not-completed,,,,OVER
2250510,2026-05-05,ATL@SEA,750029,K_PROP,home,George Kirby,,6.44,0.6950,OVER,5.5,,,,,,,,,0,not-completed,,,,OVER
2250511,2026-05-05,SD@SF,750030,K_PROP,away,Walker Buehler,,2.4,0.2630,UNDER,3.5,,,,,,,,,0,not-completed,,,,UNDER
2250511,2026-05-05,SD@SF,750031,K_PROP,home,Logan Webb,,5.54,0.5533,OVER,5.5,,,,,,,,,0,not-completed,,,,UNDER
2250534,2026-05-08,HOU@CIN,780001,K_PROP,home,Chase Burns,,8.96,0.8500,OVER,6.5,,UNDER,2,0,6.96,6.96,0.722500,1.897120,1,,UNDER,1,-2.980,PASS
2250534,2026-05-08,HOU@CIN,780002,K_PROP,away,Spencer Arrighetti,,3.2,0.1375,UNDER,5.5,,OVER,6,0,-2.80,2.80,0.743906,1.984131,1,,OVER,1,1.070,UNDER
2250535,2026-05-08,COL@PHI,780003,K_PROP,away,Kyle Freeland,,3.42,0.3131,UNDER,4.5,,OVER,5,0,-1.58,1.58,0.471832,1.161233,1,,UNDER,1,2.090,UNDER
2250535,2026-05-08,COL@PHI,780004,K_PROP,home,Aaron Nola,,5.55,0.5557,OVER,5.5,,OVER,6,1,-0.45,0.45,0.197402,0.587527,1,,UNDER,1,-0.800,OVER
2250536,2026-05-08,ATH@BAL,780005,K_PROP,away,Aaron Civale,,3.6,0.3516,UNDER,4.5,,OVER,5,0,-1.40,1.40,0.420423,1.045261,1,,OVER,1,-0.620,UNDER
2250536,2026-05-08,ATH@BAL,780006,K_PROP,home,Shane Baz,,4.85,0.4279,UNDER,5.5,,OVER,10,0,-5.15,5.15,0.327298,0.848866,1,,OVER,1,1.410,UNDER
2250537,2026-05-08,LAA@TOR,780007,K_PROP,away,Jack Kochanowicz,,1.74,0.1225,UNDER,3.5,,UNDER,3,1,-1.26,1.26,0.015006,0.130678,1,,UNDER,1,0.510,UNDER
2250537,2026-05-08,LAA@TOR,780008,K_PROP,home,Trey Yesavage,,7.51,0.8207,OVER,5.5,,OVER,10,1,-2.49,2.49,0.032148,0.197598,1,,OVER,1,2.450,OVER
2250538,2026-05-08,TB@BOS,780009,K_PROP,home,Payton Tolle,,5.5,0.7086,OVER,4.5,,OVER,8,1,-2.50,2.50,0.084914,0.344464,1,,OVER,1,-1.630,OVER
2250539,2026-05-08,WSH@MIA,780010,K_PROP,home,Janson Junk,,2.84,0.1983,UNDER,4.5,,UNDER,2,1,0.84,0.84,0.039323,0.221021,1,,UNDER,1,-0.790,UNDER
2250538,2026-05-08,TB@BOS,780011,K_PROP,away,Nick Martinez,,2.87,0.3766,UNDER,3.5,,OVER,4,0,-1.13,1.13,0.388628,0.976572,1,,OVER,0,1.020,PASS
2250539,2026-05-08,WSH@MIA,780012,K_PROP,away,Zack Littell,,2.57,0.3029,UNDER,3.5,,OVER,9,0,-6.43,6.43,0.485948,1.194353,1,,OVER,0,6.400,UNDER
2250540,2026-05-08,MIN@CLE,780013,K_PROP,home,Tanner Bibee,,3.71,0.2182,UNDER,5.5,,OVER,7,0,-3.29,3.29,0.611211,1.522343,1,,OVER,1,1.430,UNDER
2250540,2026-05-08,MIN@CLE,780014,K_PROP,away,Joe Ryan,,5.41,0.6954,OVER,4.5,,OVER,6,1,-0.59,0.59,0.092781,0.363268,1,,OVER,0,3.100,OVER
2250542,2026-05-08,SEA@CWS,780015,K_PROP,home,Sean Burke,,4.11,0.4573,UNDER,4.5,,UNDER,4,1,0.11,0.11,0.209123,0.611199,1,,UNDER,1,-0.110,PASS
2250541,2026-05-08,DET@KC,780016,K_PROP,away,Ty Madden,,2.49,0.2853,UNDER,3.5,,OVER,4,0,-1.51,1.51,0.510796,1.254214,1,,OVER,0,1.080,UNDER
2250541,2026-05-08,DET@KC,780017,K_PROP,home,Michael Wacha,,3.06,0.2404,UNDER,4.5,,OVER,5,0,-1.94,1.94,0.576992,1.425451,1,,UNDER,1,0.470,UNDER
2250543,2026-05-08,NYY@MIL,780018,K_PROP,home,Kyle Harrison,,5.09,0.4736,UNDER,5.5,,OVER,11,0,-5.91,5.91,0.277097,0.747392,1,,OVER,0,4.530,OVER
2250543,2026-05-08,NYY@MIL,780019,K_PROP,away,Cam Schlittler,,5.08,0.4718,UNDER,5.5,,UNDER,5,1,0.08,0.08,0.222595,0.638280,1,,UNDER,1,0.560,PASS
2250542,2026-05-08,SEA@CWS,780020,K_PROP,away,Luis Castillo,,4.01,0.2697,UNDER,5.5,,UNDER,4,1,0.01,0.01,0.072738,0.314300,1,,UNDER,1,1.240,UNDER
2250544,2026-05-08,CHC@TEX,780021,K_PROP,away,Edward Cabrera,,5.19,0.4910,UNDER,5.5,,UNDER,3,1,2.19,2.19,0.241081,0.675307,1,,OVER,1,-1.930,PASS
2250544,2026-05-08,CHC@TEX,780022,K_PROP,home,Jack Leiter,,3.49,0.1806,UNDER,5.5,,UNDER,3,1,0.49,0.49,0.032616,0.199183,1,,UNDER,1,-0.260,UNDER
2252849,2026-05-08,NYM@ARI,780023,K_PROP,home,Merrill Kelly,,3.77,0.3864,UNDER,4.5,,OVER,7,0,-3.23,3.23,0.376505,0.950882,1,,OVER,0,3.230,UNDER
2252849,2026-05-08,NYM@ARI,780024,K_PROP,away,Clay Holmes,,3.13,0.4397,UNDER,3.5,,OVER,6,0,-2.87,2.87,0.313936,0.821663,1,,OVER,0,2.870,UNDER
2250545,2026-05-08,STL@SD,780025,K_PROP,home,Randy Vasquez,,2,0.1746,UNDER,3.5,,OVER,5,0,-3.00,3.00,0.681285,1.745258,1,,OVER,0,3.000,UNDER
2250545,2026-05-08,STL@SD,780026,K_PROP,away,Dustin May,,3.15,0.2582,UNDER,4.5,,OVER,9,0,-5.85,5.85,0.550267,1.354021,1,,OVER,0,5.850,UNDER
2250546,2026-05-08,ATL@LAD,780027,K_PROP,away,Spencer Strider,,4.08,0.2829,UNDER,5.5,,OVER,7,0,-2.92,2.92,0.514232,1.262662,1,,OVER,0,2.920,UNDER
2250546,2026-05-08,ATL@LAD,780028,K_PROP,home,Blake Snell,,6.97,0.8500,OVER,4.5,,OVER,7,1,-0.03,0.03,0.022500,0.162519,1,,OVER,1,0.030,OVER
2250547,2026-05-08,PIT@SF,780029,K_PROP,away,Braxton Ashcraft,,5.15,0.6541,OVER,4.5,,UNDER,1,0,4.15,4.15,0.427847,1.061606,1,,UNDER,0,-4.150,PASS
2250547,2026-05-08,PIT@SF,780030,K_PROP,home,Landen Roupp,,4.4,0.3431,UNDER,5.5,,OVER,7,0,-2.60,2.60,0.431518,1.069733,1,,OVER,0,2.600,UNDER
2250548,2026-05-09,LAA@TOR,780031,K_PROP,away,Jack Kochanowicz,,1.74,0.1225,UNDER,3.5,,UNDER,0,1,1.74,1.74,0.015006,0.130678,1,,UNDER,1,-1.740,UNDER
2250548,2026-05-09,LAA@TOR,780032,K_PROP,home,Trey Yesavage,,7.51,0.8207,OVER,5.5,,OVER,6,1,1.51,1.51,0.032148,0.197598,1,,OVER,1,-1.510,OVER
2250549,2026-05-09,ATH@BAL,780033,K_PROP,away,Luis Severino,,3.6,0.3516,UNDER,4.5,,OVER,6,0,-2.40,2.40,0.420423,1.045261,1,,OVER,0,2.400,UNDER
2250549,2026-05-09,ATH@BAL,780034,K_PROP,home,Chris Bassitt,,4.85,0.6023,OVER,3.5,,OVER,5,1,-0.15,0.15,0.158165,0.507000,1,,OVER,1,0.150,OVER
2250550,2026-05-09,HOU@CIN,780036,K_PROP,home,Chase Burns,,8.96,0.8500,OVER,6.5,,,,,,,,,1,missing-actual(possible-scratch),,,,PASS
2250550,2026-05-09,HOU@CIN,780037,K_PROP,away,Spencer Arrighetti,,3.2,0.1375,UNDER,5.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2250552,2026-05-09,WSH@MIA,780038,K_PROP,home,Sandy Alcantara,,2.84,0.1983,UNDER,4.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2250552,2026-05-09,WSH@MIA,780040,K_PROP,away,Cade Cavalli,,2.57,0.3029,UNDER,4.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2250553,2026-05-09,COL@PHI,780041,K_PROP,away,Tomoyuki Sugano,,3.42,0.3131,UNDER,3.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2250553,2026-05-09,COL@PHI,780042,K_PROP,home,Aaron Nola,,5.55,0.3950,UNDER,6.5,,,,,,,,,1,missing-actual(possible-scratch),,,,PASS
2250554,2026-05-09,MIN@CLE,780043,K_PROP,home,Tanner Bibee,,3.71,0.2182,UNDER,5.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2250554,2026-05-09,MIN@CLE,780044,K_PROP,away,Joe Ryan,,5.41,0.6954,OVER,4.5,,,,,,,,,1,missing-actual(possible-scratch),,,,PASS
2250555,2026-05-09,CHC@TEX,780045,K_PROP,away,Edward Cabrera,,5.19,0.4910,UNDER,5.5,,,,,,,,,1,missing-actual(possible-scratch),,,,PASS
2250555,2026-05-09,CHC@TEX,780046,K_PROP,home,Jack Leiter,,3.49,0.1806,UNDER,5.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2250556,2026-05-09,DET@KC,780047,K_PROP,away,Burch Smith,,2.49,0.7509,OVER,1.5,,,,,,,,,1,missing-actual(possible-scratch),,,,OVER
2250556,2026-05-09,DET@KC,780048,K_PROP,home,Michael Wacha,,3.06,0.2404,UNDER,4.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2250558,2026-05-09,NYY@MIL,780049,K_PROP,home,Kyle Harrison,,5.09,0.4736,UNDER,5.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2250558,2026-05-09,NYY@MIL,780050,K_PROP,away,Cam Schlittler,,5.08,0.4718,UNDER,5.5,,,,,,,,,1,missing-actual(possible-scratch),,,,OVER
2250557,2026-05-09,SEA@CWS,780051,K_PROP,away,Luis Castillo,,4.01,0.2697,UNDER,5.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2252864,2026-05-09,NYM@ARI,780052,K_PROP,home,Merrill Kelly,,3.77,0.3864,UNDER,4.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
