gameId,gameDate,modelVersion,date,seed,n_train_games,n_train_final,league_env_mult,T_fg,T_f5,k_factor,hr_factor,total_sd,f5_total_sd,k_method,total_recenter,rl_passthrough,nrfi.mode,p1_version,fitted_through,n_T_fg,n_T_f5,n_k_train,n_hr_train,nrfi.n_train,nrfi.feature_keys,nrfi.beta
2250096,2026-04-03,wf-19288f01-p2d,2026-04-03,True,94,94,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250097,2026-04-03,wf-19288f01-p2d,2026-04-03,True,94,94,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250098,2026-04-03,wf-19288f01-p2d,2026-04-03,True,94,94,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250099,2026-04-03,wf-19288f01-p2d,2026-04-03,True,94,94,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250100,2026-04-03,wf-19288f01-p2d,2026-04-03,True,94,94,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250101,2026-04-03,wf-19288f01-p2d,2026-04-03,True,94,94,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250102,2026-04-03,wf-19288f01-p2d,2026-04-03,True,94,94,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250104,2026-04-03,wf-19288f01-p2d,2026-04-03,True,94,94,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250105,2026-04-03,wf-19288f01-p2d,2026-04-03,True,94,94,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250106,2026-04-03,wf-19288f01-p2d,2026-04-03,True,94,94,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2252381,2026-04-03,wf-19288f01-p2d,2026-04-03,True,94,94,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250103,2026-04-04,wf-19288f01-p2d,2026-04-04,True,108,107,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250107,2026-04-04,wf-19288f01-p2d,2026-04-04,True,108,107,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250108,2026-04-04,wf-19288f01-p2d,2026-04-04,True,108,107,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250109,2026-04-04,wf-19288f01-p2d,2026-04-04,True,108,107,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250110,2026-04-04,wf-19288f01-p2d,2026-04-04,True,108,107,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250111,2026-04-04,wf-19288f01-p2d,2026-04-04,True,108,107,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250112,2026-04-04,wf-19288f01-p2d,2026-04-04,True,108,107,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250113,2026-04-04,wf-19288f01-p2d,2026-04-04,True,108,107,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250114,2026-04-04,wf-19288f01-p2d,2026-04-04,True,108,107,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250115,2026-04-04,wf-19288f01-p2d,2026-04-04,True,108,107,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250116,2026-04-04,wf-19288f01-p2d,2026-04-04,True,108,107,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250118,2026-04-04,wf-19288f01-p2d,2026-04-04,True,108,107,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250119,2026-04-04,wf-19288f01-p2d,2026-04-04,True,108,107,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250120,2026-04-04,wf-19288f01-p2d,2026-04-04,True,108,107,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2252394,2026-04-04,wf-19288f01-p2d,2026-04-04,True,108,107,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250117,2026-04-05,wf-19288f01-p2d,2026-04-05,True,123,121,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250121,2026-04-05,wf-19288f01-p2d,2026-04-05,True,123,121,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250122,2026-04-05,wf-19288f01-p2d,2026-04-05,True,123,121,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250123,2026-04-05,wf-19288f01-p2d,2026-04-05,True,123,121,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250124,2026-04-05,wf-19288f01-p2d,2026-04-05,True,123,121,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250125,2026-04-05,wf-19288f01-p2d,2026-04-05,True,123,121,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250126,2026-04-05,wf-19288f01-p2d,2026-04-05,True,123,121,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250127,2026-04-05,wf-19288f01-p2d,2026-04-05,True,123,121,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250128,2026-04-05,wf-19288f01-p2d,2026-04-05,True,123,121,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250129,2026-04-05,wf-19288f01-p2d,2026-04-05,True,123,121,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250130,2026-04-05,wf-19288f01-p2d,2026-04-05,True,123,121,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250131,2026-04-05,wf-19288f01-p2d,2026-04-05,True,123,121,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250132,2026-04-05,wf-19288f01-p2d,2026-04-05,True,123,121,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250133,2026-04-05,wf-19288f01-p2d,2026-04-05,True,123,121,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250134,2026-04-05,wf-19288f01-p2d,2026-04-05,True,123,121,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2252411,2026-04-05,wf-19288f01-p2d,2026-04-05,True,123,121,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250135,2026-04-06,wf-19288f01-p2d,2026-04-06,True,139,137,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250136,2026-04-06,wf-19288f01-p2d,2026-04-06,True,139,137,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250137,2026-04-06,wf-19288f01-p2d,2026-04-06,True,139,137,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250138,2026-04-06,wf-19288f01-p2d,2026-04-06,True,139,137,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250139,2026-04-06,wf-19288f01-p2d,2026-04-06,True,139,137,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250140,2026-04-06,wf-19288f01-p2d,2026-04-06,True,139,137,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250141,2026-04-06,wf-19288f01-p2d,2026-04-06,True,139,137,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250142,2026-04-06,wf-19288f01-p2d,2026-04-06,True,139,137,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250143,2026-04-06,wf-19288f01-p2d,2026-04-06,True,139,137,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250144,2026-04-06,wf-19288f01-p2d,2026-04-06,True,139,137,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250145,2026-04-06,wf-19288f01-p2d,2026-04-06,True,139,137,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250146,2026-04-06,wf-19288f01-p2d,2026-04-06,True,139,137,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250147,2026-04-06,wf-19288f01-p2d,2026-04-06,True,139,137,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250148,2026-04-07,wf-19288f01-p2d,2026-04-07,True,152,150,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250149,2026-04-07,wf-19288f01-p2d,2026-04-07,True,152,150,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250150,2026-04-07,wf-19288f01-p2d,2026-04-07,True,152,150,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250151,2026-04-07,wf-19288f01-p2d,2026-04-07,True,152,150,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250152,2026-04-07,wf-19288f01-p2d,2026-04-07,True,152,150,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250153,2026-04-07,wf-19288f01-p2d,2026-04-07,True,152,150,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250154,2026-04-07,wf-19288f01-p2d,2026-04-07,True,152,150,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250155,2026-04-07,wf-19288f01-p2d,2026-04-07,True,152,150,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250156,2026-04-07,wf-19288f01-p2d,2026-04-07,True,152,150,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250157,2026-04-07,wf-19288f01-p2d,2026-04-07,True,152,150,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250158,2026-04-07,wf-19288f01-p2d,2026-04-07,True,152,150,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250159,2026-04-07,wf-19288f01-p2d,2026-04-07,True,152,150,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250160,2026-04-07,wf-19288f01-p2d,2026-04-07,True,152,150,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250161,2026-04-07,wf-19288f01-p2d,2026-04-07,True,152,150,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2252434,2026-04-07,wf-19288f01-p2d,2026-04-07,True,152,150,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250162,2026-04-08,wf-19288f01-p2d,2026-04-08,True,167,165,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250163,2026-04-08,wf-19288f01-p2d,2026-04-08,True,167,165,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250164,2026-04-08,wf-19288f01-p2d,2026-04-08,True,167,165,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250165,2026-04-08,wf-19288f01-p2d,2026-04-08,True,167,165,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250166,2026-04-08,wf-19288f01-p2d,2026-04-08,True,167,165,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250167,2026-04-08,wf-19288f01-p2d,2026-04-08,True,167,165,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250168,2026-04-08,wf-19288f01-p2d,2026-04-08,True,167,165,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250169,2026-04-08,wf-19288f01-p2d,2026-04-08,True,167,165,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250170,2026-04-08,wf-19288f01-p2d,2026-04-08,True,167,165,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250171,2026-04-08,wf-19288f01-p2d,2026-04-08,True,167,165,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250172,2026-04-08,wf-19288f01-p2d,2026-04-08,True,167,165,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250173,2026-04-08,wf-19288f01-p2d,2026-04-08,True,167,165,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250174,2026-04-08,wf-19288f01-p2d,2026-04-08,True,167,165,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250175,2026-04-08,wf-19288f01-p2d,2026-04-08,True,167,165,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2252454,2026-04-08,wf-19288f01-p2d,2026-04-08,True,167,165,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250176,2026-04-09,wf-19288f01-p2d,2026-04-09,True,182,180,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250177,2026-04-09,wf-19288f01-p2d,2026-04-09,True,182,180,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250178,2026-04-09,wf-19288f01-p2d,2026-04-09,True,182,180,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250179,2026-04-09,wf-19288f01-p2d,2026-04-09,True,182,180,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250180,2026-04-09,wf-19288f01-p2d,2026-04-09,True,182,180,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2252459,2026-04-09,wf-19288f01-p2d,2026-04-09,True,182,180,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250181,2026-04-10,wf-19288f01-p2d,2026-04-10,True,188,186,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250182,2026-04-10,wf-19288f01-p2d,2026-04-10,True,188,186,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250183,2026-04-10,wf-19288f01-p2d,2026-04-10,True,188,186,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250184,2026-04-10,wf-19288f01-p2d,2026-04-10,True,188,186,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250185,2026-04-10,wf-19288f01-p2d,2026-04-10,True,188,186,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
2250186,2026-04-10,wf-19288f01-p2d,2026-04-10,True,188,186,1.0,1.0,1.0,1.0,1.0,4.5,2.9,ratio_of_means,pOver2=Phi(Phi^-1(pOver1)+(projTotal2-projTotal1)/sd),True,prior_only_passthrough,wf-19288f01-p1,,,,,,,,
