game_id,date,teams,game_no,market,sub_market,projected_value,projected_probability,pick,line_at_projection,closing_line,closing_novig_p_away,actual_outcome,correct,signed_error,abs_error,brier,logloss,fav,day_night,completed,notes,stored_correct
2250954,2026-06-10,PHI@TOR,1,FG,RL,0.77,,HOME,-1.5/+123,-1.5/+119,,AWAY,0,-2.23,2.23,,,away_fav,night,1,,
2250954,2026-06-10,PHI@TOR,1,FG,TOTAL,9.07,0.4961,UNDER,9,9,,OVER,0,-1.93,1.93,0.253915,0.700978,away_fav,night,1,,
2250955,2026-06-10,STL@NYM,1,FG,ML,,0.4034,HOME,+113,113,0.4489,AWAY,0,,,0.355932,0.907827,home_fav,night,1,,
2250955,2026-06-10,STL@NYM,1,FG,RL,-0.71,,AWAY,+1.5/-186,1.5/-186,,AWAY,1,-7.71,7.71,,,home_fav,night,1,,
2250955,2026-06-10,STL@NYM,1,FG,TOTAL,7.93,0.3968,UNDER,8.5,8.5,,OVER,0,-3.07,3.07,0.363850,0.924323,home_fav,night,1,,
2250956,2026-06-10,TEX@KC,1,FG,ML,,0.4776,HOME,-115,-115,0.5108,AWAY,0,,,0.272902,0.738982,away_fav,night,1,,
2250956,2026-06-10,TEX@KC,1,FG,RL,0.04,,HOME,-1.5/+133,-1.5/+133,,AWAY,0,-1.96,1.96,,,away_fav,night,1,,
2250956,2026-06-10,TEX@KC,1,FG,TOTAL,8.10,0.2916,UNDER,10,10,,PUSH,,-1.90,1.90,,,away_fav,night,1,push,
2250957,2026-06-10,ATL@CWS,1,FG,ML,,0.4470,HOME,-149,-149,0.5716,HOME,1,,,0.199809,0.592397,away_fav,night,1,,
2250957,2026-06-10,ATL@CWS,1,FG,RL,-0.25,,HOME,-1.5/+113,-1.5/+114,,HOME,1,0.75,0.75,,,away_fav,night,1,,
2250957,2026-06-10,ATL@CWS,1,FG,TOTAL,8.06,0.4875,UNDER,7,7,,UNDER,1,5.06,5.06,0.237656,0.668455,away_fav,night,1,,
2250958,2026-06-10,CHC@COL,1,FG,ML,,0.5904,AWAY,-175,,,HOME,0,,,0.348572,0.892574,away_fav,night,1,,
2250958,2026-06-10,CHC@COL,1,FG,RL,1.95,,AWAY,-1.5/-117,,,HOME,0,2.95,2.95,,,away_fav,night,1,,
2250958,2026-06-10,CHC@COL,1,FG,TOTAL,12.17,0.4584,UNDER,12,,,UNDER,1,7.17,7.17,0.210131,0.613228,away_fav,night,1,,
2250959,2026-06-10,MIL@ATH,1,FG,ML,,0.4101,HOME,-108,,,HOME,1,,,0.168182,0.527802,away_fav,night,1,,
2250959,2026-06-10,MIL@ATH,1,FG,RL,-1.06,,HOME,-1.5/+136,,,HOME,1,-0.06,0.06,,,away_fav,night,1,,
2250959,2026-06-10,MIL@ATH,1,FG,TOTAL,11.26,0.2535,UNDER,15,,,UNDER,1,4.26,4.26,0.064262,0.292360,away_fav,night,1,,
2250960,2026-06-10,HOU@LAA,1,FG,ML,,0.4481,HOME,+104,,,HOME,1,,,0.200794,0.594388,home_fav,night,1,,
2250960,2026-06-10,HOU@LAA,1,FG,RL,-0.23,,AWAY,+1.5/-194,,,AWAY,1,0.77,0.77,,,home_fav,night,1,,
2250960,2026-06-10,HOU@LAA,1,FG,TOTAL,8.23,0.4234,UNDER,9,,,UNDER,1,3.23,3.23,0.179268,0.550606,home_fav,night,1,,
2253288,2026-06-10,ARI@MIA,1,FG,ML,,0.4588,HOME,-118,-118,0.5174,HOME,1,,,0.210497,0.613966,away_fav,night,1,,
2253288,2026-06-10,ARI@MIA,1,FG,RL,-0.12,,HOME,-1.5/+141,-1.5/+141,,HOME,1,7.88,7.88,,,away_fav,night,1,,
2253288,2026-06-10,ARI@MIA,1,FG,TOTAL,8.26,0.4653,UNDER,8.5,8.5,,UNDER,1,0.26,0.26,0.216504,0.626049,away_fav,night,1,,
2250961,2026-06-11,STL@NYM,1,FG,ML,,0.4594,HOME,+122,122,0.4301,HOME,1,,,0.211048,0.615076,home_fav,day,1,,
2250961,2026-06-11,STL@NYM,1,FG,RL,-0.11,,AWAY,+1.5/-168,1.5/-168,,AWAY,1,0.89,0.89,,,home_fav,day,1,,
2250961,2026-06-11,STL@NYM,1,FG,TOTAL,8.11,0.3692,UNDER,9,9,,PUSH,,-0.89,0.89,,,home_fav,day,1,push,
2250962,2026-06-11,MIN@DET,1,FG,ML,,0.4370,HOME,+109,108,0.4588,HOME,1,,,0.190969,0.574476,home_fav,day,1,,
2250962,2026-06-11,MIN@DET,1,FG,RL,-0.36,,AWAY,+1.5/-191,1.5/-186,,HOME,0,10.64,10.64,,,home_fav,day,1,,
2250962,2026-06-11,MIN@DET,1,FG,TOTAL,7.64,0.3274,UNDER,9.5,9.5,,OVER,0,-3.36,3.36,0.452391,1.116573,home_fav,day,1,,
2250963,2026-06-11,TEX@KC,1,FG,ML,,0.4381,HOME,-101,-101,0.4795,AWAY,0,,,0.315732,0.825308,away_fav,day,1,,
2250963,2026-06-11,TEX@KC,1,FG,RL,-0.37,,HOME,-1.5/+157,-1.5/+157,,AWAY,0,-2.37,2.37,,,away_fav,day,1,,
2250963,2026-06-11,TEX@KC,1,FG,TOTAL,8.17,0.2970,UNDER,10.5,10.5,,UNDER,1,2.17,2.17,0.088209,0.352398,away_fav,day,1,,
2250964,2026-06-11,CHC@COL,1,FG,ML,,0.4049,HOME,-168,-168,0.5997,AWAY,0,,,0.354144,0.904115,away_fav,day,1,,
2250964,2026-06-11,CHC@COL,1,FG,RL,-1.02,,HOME,-1.5/-110,-1.5/-110,,AWAY,0,-7.02,7.02,,,away_fav,day,1,,
2250964,2026-06-11,CHC@COL,1,FG,TOTAL,11.52,0.4834,UNDER,11,11,,OVER,0,-0.48,0.48,0.266876,0.726911,away_fav,day,1,,
2250965,2026-06-11,LAD@PIT,1,FG,ML,,0.5332,AWAY,-175,-186,0.6220,AWAY,1,,,0.217902,0.628859,away_fav,night,1,,
2250965,2026-06-11,LAD@PIT,1,FG,RL,0.77,,HOME,-1.5/-114,-1.5/-119,,AWAY,0,-1.23,1.23,,,away_fav,night,1,,
2250965,2026-06-11,LAD@PIT,1,FG,TOTAL,8.95,0.3950,UNDER,9.5,9.5,,OVER,0,-5.05,5.05,0.366025,0.928870,away_fav,night,1,,
2250966,2026-06-11,SEA@BAL,1,FG,ML,,0.4978,HOME,-120,-120,0.5205,HOME,1,,,0.247805,0.688757,away_fav,night,1,,
2250966,2026-06-11,SEA@BAL,1,FG,RL,0.32,,HOME,-1.5/+139,-1.5/+139,,HOME,1,2.32,2.32,,,away_fav,night,1,,
2250966,2026-06-11,SEA@BAL,1,FG,TOTAL,9.00,0.4912,UNDER,8.5,8.5,,OVER,0,-3.00,3.00,0.258877,0.710904,away_fav,night,1,,
2250967,2026-06-11,ATL@CWS,1,FG,ML,,0.4786,HOME,-124,,,,,,,,,away_fav,night,0,not-completed,
2250967,2026-06-11,ATL@CWS,1,FG,RL,0.10,,HOME,-1.5/+133,,,,,,,,,away_fav,night,0,not-completed,
2250967,2026-06-11,ATL@CWS,1,FG,TOTAL,8.60,0.4565,UNDER,8.5,,,,,,,,,away_fav,night,0,not-completed,
2253298,2026-06-11,ARI@MIA,1,FG,ML,,0.3864,HOME,+108,112,0.4509,HOME,1,,,0.149305,0.488412,home_fav,day,1,,
2253298,2026-06-11,ARI@MIA,1,FG,RL,-0.92,,AWAY,+1.5/-198,1.5/-194,,HOME,0,1.08,1.08,,,home_fav,day,1,,
2253298,2026-06-11,ARI@MIA,1,FG,TOTAL,8.24,0.4244,UNDER,8.5,8.5,,UNDER,1,6.24,6.24,0.180115,0.552342,home_fav,day,1,,
2250968,2026-06-12,MIA@PIT,1,FG,ML,,0.3950,HOME,+119,119,0.4369,AWAY,0,,,0.366025,0.928870,home_fav,night,1,,
2250968,2026-06-12,MIA@PIT,1,FG,RL,-0.87,,AWAY,+1.5/-172,1.5/-172,,AWAY,1,-5.87,5.87,,,home_fav,night,1,,
2250968,2026-06-12,MIA@PIT,1,FG,TOTAL,8.93,0.4852,UNDER,8.5,8.5,,OVER,0,-2.07,2.07,0.265019,0.723194,home_fav,night,1,,
2250969,2026-06-12,SEA@WSH,1,FG,ML,,0.5587,AWAY,-144,,,AWAY,1,,,0.194746,0.582143,away_fav,night,1,,
2250969,2026-06-12,SEA@WSH,1,FG,RL,1.12,,HOME,-1.5/+109,,,AWAY,0,-6.88,6.88,,,away_fav,night,1,,
2250969,2026-06-12,SEA@WSH,1,FG,TOTAL,9.62,0.4490,UNDER,9.5,,,OVER,0,-2.38,2.38,0.303601,0.800732,away_fav,night,1,,
2250970,2026-06-12,SD@BAL,1,FG,ML,,0.3741,HOME,+108,109,0.4576,HOME,1,,,0.139951,0.468565,home_fav,night,1,,
2250970,2026-06-12,SD@BAL,1,FG,RL,-1.18,,AWAY,+1.5/-175,1.5/-174,,HOME,0,2.82,2.82,,,home_fav,night,1,,
2250970,2026-06-12,SD@BAL,1,FG,TOTAL,9.38,0.5217,OVER,9.5,9.5,,OVER,1,-0.62,0.62,0.228771,0.650663,home_fav,night,1,,
2250971,2026-06-12,DET@CLE,1,FG,ML,,0.3945,HOME,+105,104,0.4687,HOME,1,,,0.155630,0.501701,home_fav,night,1,,
2250971,2026-06-12,DET@CLE,1,FG,RL,-0.83,,AWAY,+1.5/-200,-1.5/+166,,AWAY,1,0.17,0.17,,,home_fav,night,1,,
2250971,2026-06-12,DET@CLE,1,FG,TOTAL,8.11,0.4126,UNDER,8.5,8.5,,UNDER,1,3.11,3.11,0.170239,0.532049,home_fav,night,1,,
2250972,2026-06-12,TEX@BOS,1,FG,ML,,0.4363,HOME,+116,116,0.4425,HOME,1,,,0.190358,0.573233,home_fav,night,1,,
2250972,2026-06-12,TEX@BOS,1,FG,RL,-0.35,,AWAY,+1.5/-187,1.5/-187,,HOME,0,8.65,8.65,,,home_fav,night,1,,
2250972,2026-06-12,TEX@BOS,1,FG,TOTAL,7.79,0.3834,UNDER,8.5,8.5,,OVER,0,-3.21,3.21,0.380196,0.958676,home_fav,night,1,,
2250973,2026-06-12,ATL@NYM,1,FG,ML,,0.4588,HOME,+108,,,HOME,1,,,0.210497,0.613966,home_fav,night,1,,
2250973,2026-06-12,ATL@NYM,1,FG,RL,-0.11,,AWAY,+1.5/-195,,,HOME,0,1.89,1.89,,,home_fav,night,1,,
2250973,2026-06-12,ATL@NYM,1,FG,TOTAL,8.31,0.4708,UNDER,8,,,OVER,0,-3.69,3.69,0.280053,0.753322,home_fav,night,1,,
2250974,2026-06-12,NYY@TOR,1,FG,ML,,0.4951,HOME,+104,102,0.4730,HOME,1,,,0.245124,0.683395,home_fav,night,1,,
2250974,2026-06-12,NYY@TOR,1,FG,RL,0.27,,AWAY,+1.5/-205,1.5/-205,,HOME,0,3.27,3.27,,,home_fav,night,1,,
2250974,2026-06-12,NYY@TOR,1,FG,TOTAL,7.83,0.4268,UNDER,8,8,,OVER,0,-5.17,5.17,0.328558,0.851440,home_fav,night,1,,
2250975,2026-06-12,LAD@CWS,1,FG,ML,,0.4767,HOME,-156,-156,0.5825,HOME,1,,,0.227243,0.647600,away_fav,night,1,,
2250975,2026-06-12,LAD@CWS,1,FG,RL,0.09,,HOME,-1.5/+104,-1.5/+108,,HOME,1,6.09,6.09,,,away_fav,night,1,,
2250975,2026-06-12,LAD@CWS,1,FG,TOTAL,8.59,0.4099,UNDER,9,9,,OVER,0,-1.41,1.41,0.348218,0.891842,away_fav,night,1,,
2250976,2026-06-12,PHI@MIL,1,FG,ML,,0.3146,HOME,+209,209,0.3097,HOME,1,,,0.098973,0.377753,home_fav,night,1,,
2250976,2026-06-12,PHI@MIL,1,FG,RL,-1.74,,HOME,+1.5/-105,1.5/-105,,HOME,1,4.26,4.26,,,home_fav,night,1,,
2250976,2026-06-12,PHI@MIL,1,FG,TOTAL,8.22,0.5007,OVER,7.5,7.5,,UNDER,0,2.22,2.22,0.250700,0.694548,home_fav,night,1,,
2250977,2026-06-12,HOU@KC,1,FG,ML,,0.4703,HOME,-114,,,AWAY,0,,,0.280582,0.754384,away_fav,night,1,,
2250977,2026-06-12,HOU@KC,1,FG,RL,0.00,,HOME,-1.5/+137,,,AWAY,0,-2.00,2.00,,,away_fav,night,1,,
2250977,2026-06-12,HOU@KC,1,FG,TOTAL,8.60,0.4111,UNDER,9.5,,,OVER,0,-9.40,9.40,0.346803,0.888919,away_fav,night,1,,
2250978,2026-06-12,STL@MIN,1,FG,ML,,0.3643,HOME,+118,,,HOME,1,,,0.132714,0.453029,home_fav,night,1,,
2250978,2026-06-12,STL@MIN,1,FG,RL,-1.25,,AWAY,+1.5/-175,,,AWAY,1,-0.25,0.25,,,home_fav,night,1,,
2250978,2026-06-12,STL@MIN,1,FG,TOTAL,8.94,0.4859,UNDER,9,,,OVER,0,-8.06,8.06,0.264299,0.721752,home_fav,night,1,,
2250979,2026-06-12,TB@LAA,1,FG,ML,,0.4768,HOME,-163,,,HOME,1,,,0.227338,0.647791,away_fav,night,1,,
2250979,2026-06-12,TB@LAA,1,FG,RL,0.08,,HOME,-1.5/-102,,,HOME,1,1.08,1.08,,,away_fav,night,1,,
2250979,2026-06-12,TB@LAA,1,FG,TOTAL,8.26,0.4269,UNDER,9,,,UNDER,1,1.26,1.26,0.182244,0.556695,away_fav,night,1,,
2250980,2026-06-12,COL@ATH,1,FG,ML,,0.3384,HOME,+179,,,HOME,1,,,0.114515,0.413094,home_fav,night,1,,
2250980,2026-06-12,COL@ATH,1,FG,RL,-2.04,,HOME,+1.5/+104,,,HOME,1,-0.04,0.04,,,home_fav,night,1,,
2250980,2026-06-12,COL@ATH,1,FG,TOTAL,10.99,0.2841,UNDER,14,,,UNDER,1,0.99,0.99,0.080713,0.334215,home_fav,night,1,,
2250981,2026-06-12,CHC@SF,1,FG,ML,,0.4616,HOME,+105,,,AWAY,0,,,0.289875,0.773057,home_fav,night,1,,
2250981,2026-06-12,CHC@SF,1,FG,RL,-0.09,,AWAY,+1.5/-205,,,AWAY,1,-4.09,4.09,,,home_fav,night,1,,
2250981,2026-06-12,CHC@SF,1,FG,TOTAL,8.28,0.4287,UNDER,8.5,,,UNDER,1,2.28,2.28,0.183784,0.559841,home_fav,night,1,,
2253309,2026-06-12,ARI@CIN,1,FG,ML,,0.5176,AWAY,-103,-105,0.4902,AWAY,1,,,0.232710,0.658553,away_fav,night,1,,
2253309,2026-06-12,ARI@CIN,1,FG,RL,0.61,,HOME,-1.5/+152,-1.5/+152,,AWAY,0,-2.39,2.39,,,away_fav,night,1,,
2253309,2026-06-12,ARI@CIN,1,FG,TOTAL,9.67,0.4533,UNDER,10,10,,UNDER,1,2.67,2.67,0.205481,0.603855,away_fav,night,1,,
2250982,2026-06-13,STL@MIN,1,FG,ML,,0.4357,HOME,-117,-111,0.5033,AWAY,0,,,0.318434,0.830801,away_fav,day,1,,
2250982,2026-06-13,STL@MIN,1,FG,RL,-0.43,,HOME,-1.5/+136,-1.5/+141,,AWAY,0,-3.43,3.43,,,away_fav,day,1,,
2250982,2026-06-13,STL@MIN,1,FG,TOTAL,9.55,0.4900,UNDER,9.5,9.5,,OVER,0,-5.45,5.45,0.260100,0.713350,away_fav,day,1,,
2250983,2026-06-13,NYY@TOR,1,FG,ML,,0.4950,HOME,-117,-117,0.5152,AWAY,0,,,0.255025,0.703198,away_fav,day,1,,
2250983,2026-06-13,NYY@TOR,1,FG,RL,0.26,,HOME,-1.5/+143,-1.5/+143,,AWAY,0,-1.74,1.74,,,away_fav,day,1,,
2250983,2026-06-13,NYY@TOR,1,FG,TOTAL,7.82,0.4658,UNDER,7.5,7.5,,UNDER,1,3.82,3.82,0.216970,0.626985,away_fav,day,1,,
2250984,2026-06-13,SD@BAL,1,FG,ML,,0.4211,HOME,+104,100,0.4783,AWAY,0,,,0.335125,0.864885,home_fav,day,1,,
2250984,2026-06-13,SD@BAL,1,FG,RL,-0.63,,AWAY,+1.5/-193,-1.5/+158,,AWAY,1,-6.63,6.63,,,home_fav,day,1,,
2250984,2026-06-13,SD@BAL,1,FG,TOTAL,9.39,0.3977,UNDER,10,10.5,,OVER,0,-2.61,2.61,0.362765,0.922057,home_fav,day,1,,
2250985,2026-06-13,SEA@WSH,1,FG,ML,,0.4666,HOME,-105,-105,0.4892,HOME,1,,,0.217716,0.628484,away_fav,day,1,,
2250985,2026-06-13,SEA@WSH,1,FG,RL,-0.04,,HOME,-1.5/+158,-1.5/+158,,HOME,1,4.96,4.96,,,away_fav,day,1,,
2250985,2026-06-13,SEA@WSH,1,FG,TOTAL,10.35,0.5500,OVER,9,9,,OVER,1,-0.65,0.65,0.202500,0.597837,away_fav,day,1,,
2250986,2026-06-13,MIA@PIT,1,FG,ML,,0.5071,AWAY,-108,-105,0.4902,HOME,0,,,0.257150,0.707449,away_fav,day,1,,
2250986,2026-06-13,MIA@PIT,1,FG,RL,0.43,,HOME,-1.5/+146,-1.5/+148,,HOME,1,1.43,1.43,,,away_fav,day,1,,
2250986,2026-06-13,MIA@PIT,1,FG,TOTAL,8.86,0.4337,UNDER,9.5,9.5,,UNDER,1,3.86,3.86,0.188096,0.568631,away_fav,day,1,,
2250987,2026-06-13,DET@CLE,1,FG,ML,,0.5305,AWAY,-141,-141,0.5594,HOME,0,,,0.281430,0.756087,away_fav,day,1,,
2250987,2026-06-13,DET@CLE,1,FG,RL,0.65,,HOME,-1.5/+124,-1.5/+124,,HOME,1,2.65,2.65,,,away_fav,day,1,,
2250987,2026-06-13,DET@CLE,1,FG,TOTAL,7.92,0.4351,UNDER,7.5,7.5,,UNDER,1,3.92,3.92,0.189312,0.571107,away_fav,day,1,,
2250988,2026-06-13,TEX@BOS,1,FG,ML,,0.4546,HOME,+102,108,0.4596,HOME,1,,,0.206661,0.606236,home_fav,day,1,,
2250988,2026-06-13,TEX@BOS,1,FG,RL,-0.19,,AWAY,+1.5/-207,1.5/-201,,HOME,0,2.81,2.81,,,home_fav,day,1,,
2250988,2026-06-13,TEX@BOS,1,FG,TOTAL,7.42,0.4274,UNDER,7.5,7.5,,OVER,0,-1.58,1.58,0.327871,0.850035,home_fav,day,1,,
2250989,2026-06-13,ATL@NYM,1,FG,ML,,0.5140,AWAY,-102,-101,0.4795,AWAY,1,,,0.236196,0.665532,away_fav,day,1,,
2250989,2026-06-13,ATL@NYM,1,FG,RL,0.49,,HOME,-1.5/+161,-1.5/+162,,AWAY,0,-1.51,1.51,,,away_fav,day,1,,
2250989,2026-06-13,ATL@NYM,1,FG,TOTAL,8.41,0.4400,UNDER,8.5,8.5,,UNDER,1,4.41,4.41,0.193600,0.579818,away_fav,day,1,,
2250990,2026-06-13,LAD@CWS,1,FG,ML,,0.5206,AWAY,-207,-205,0.6430,AWAY,1,,,0.229824,0.652773,away_fav,day,1,,
2250990,2026-06-13,LAD@CWS,1,FG,RL,0.54,,HOME,-1.5/-126,-1.5/-119,,AWAY,0,-5.46,5.46,,,away_fav,day,1,,
2250990,2026-06-13,LAD@CWS,1,FG,TOTAL,7.96,0.4396,UNDER,8.5,8.5,,UNDER,1,-0.04,0.04,0.193248,0.579104,away_fav,day,1,,
2250991,2026-06-13,HOU@KC,1,FG,ML,,0.3704,HOME,+104,104,0.4687,AWAY,0,,,0.396396,0.993172,home_fav,night,1,,
2250991,2026-06-13,HOU@KC,1,FG,RL,-1.16,,AWAY,+1.5/-192,1.5/-192,,AWAY,1,-2.16,2.16,,,home_fav,night,1,,
2250991,2026-06-13,HOU@KC,1,FG,TOTAL,8.60,0.3659,UNDER,9.5,9.5,,OVER,0,-6.40,6.40,0.402083,1.005395,home_fav,night,1,,
2250992,2026-06-13,PHI@MIL,1,FG,ML,,0.3690,HOME,+137,137,0.4034,AWAY,0,,,0.398161,0.996959,home_fav,night,1,,
2250992,2026-06-13,PHI@MIL,1,FG,RL,-1.15,,AWAY,+1.5/-156,1.5/-156,,AWAY,1,-2.15,2.15,,,home_fav,night,1,,
2250992,2026-06-13,PHI@MIL,1,FG,TOTAL,8.53,0.4897,UNDER,8.5,8.5,,OVER,0,-8.47,8.47,0.260406,0.713962,home_fav,night,1,,
2250993,2026-06-13,COL@ATH,1,FG,ML,,0.4499,HOME,+134,,,HOME,1,,,0.202410,0.597655,home_fav,night,1,,
2250993,2026-06-13,COL@ATH,1,FG,RL,-0.56,,AWAY,+1.5/-136,,,HOME,0,1.44,1.44,,,home_fav,night,1,,
2250993,2026-06-13,COL@ATH,1,FG,TOTAL,14.09,0.4532,UNDER,14.5,,,UNDER,1,2.09,2.09,0.205390,0.603672,home_fav,night,1,,
2250994,2026-06-13,CHC@SF,1,FG,ML,,0.5113,AWAY,-122,,,AWAY,1,,,0.238828,0.670799,away_fav,night,1,,
2250994,2026-06-13,CHC@SF,1,FG,RL,0.43,,HOME,-1.5/+141,,,AWAY,0,-4.57,4.57,,,away_fav,night,1,,
2250994,2026-06-13,CHC@SF,1,FG,TOTAL,7.31,0.3776,UNDER,8,,,UNDER,1,0.31,0.31,0.142582,0.474172,away_fav,night,1,,
2250995,2026-06-13,TB@LAA,1,FG,ML,,0.4352,HOME,-115,,,HOME,1,,,0.189399,0.571284,away_fav,night,1,,
2250995,2026-06-13,TB@LAA,1,FG,RL,-0.40,,HOME,-1.5/+141,,,HOME,1,7.60,7.60,,,away_fav,night,1,,
2250995,2026-06-13,TB@LAA,1,FG,TOTAL,8.92,0.5232,OVER,8.5,,,UNDER,0,0.92,0.92,0.273738,0.740658,away_fav,night,1,,
2253324,2026-06-13,ARI@CIN,1,FG,ML,,0.4888,HOME,-144,-144,0.5638,HOME,1,,,0.238925,0.670994,away_fav,day,1,,
2253324,2026-06-13,ARI@CIN,1,FG,RL,0.22,,HOME,-1.5/+113,-1.5/+113,,HOME,1,1.22,1.22,,,away_fav,day,1,,
2253324,2026-06-13,ARI@CIN,1,FG,TOTAL,8.68,0.4183,UNDER,9.5,9.5,,UNDER,1,5.68,5.68,0.174975,0.541800,away_fav,day,1,,
2250996,2026-06-14,MIA@PIT,1,FG,ML,,0.4481,HOME,+135,135,0.4065,AWAY,0,,,0.304594,0.802739,home_fav,day,1,,
2250996,2026-06-14,MIA@PIT,1,FG,RL,-0.24,,AWAY,+1.5/-161,1.5/-161,,AWAY,1,-2.24,2.24,,,home_fav,day,1,,
2250996,2026-06-14,MIA@PIT,1,FG,TOTAL,8.28,0.5075,OVER,7,7,,UNDER,0,2.28,2.28,0.257556,0.708261,home_fav,day,1,,
2250997,2026-06-14,SD@BAL,1,FG,ML,,0.4309,HOME,+114,114,0.4470,AWAY,0,,,0.323875,0.841879,home_fav,day,1,,
2250997,2026-06-14,SD@BAL,1,FG,RL,-0.49,,AWAY,+1.5/-173,1.5/-173,,AWAY,1,-3.49,3.49,,,home_fav,day,1,,
2250997,2026-06-14,SD@BAL,1,FG,TOTAL,9.27,0.4215,UNDER,10.5,10.5,,UNDER,1,2.27,2.27,0.177662,0.547317,home_fav,day,1,,
2250998,2026-06-14,SEA@WSH,1,FG,ML,,0.5745,AWAY,-132,-132,0.5432,HOME,0,,,0.330050,0.854490,away_fav,day,1,,
2250998,2026-06-14,SEA@WSH,1,FG,RL,1.39,,HOME,-1.5/+114,-1.5/+118,,HOME,1,10.39,10.39,,,away_fav,day,1,,
2250998,2026-06-14,SEA@WSH,1,FG,TOTAL,10.25,0.4979,UNDER,10.5,10.5,,OVER,0,-0.75,0.75,0.252104,0.697356,away_fav,day,1,,
2250999,2026-06-14,NYY@TOR,1,FG,ML,,0.5125,AWAY,-131,-136,0.5511,AWAY,1,,,0.237656,0.668455,away_fav,day,1,,
2250999,2026-06-14,NYY@TOR,1,FG,RL,0.49,,HOME,-1.5/+129,-1.5/+124,,AWAY,0,-4.51,4.51,,,away_fav,day,1,,
2250999,2026-06-14,NYY@TOR,1,FG,TOTAL,9.04,0.4929,UNDER,8.5,8.5,,OVER,0,-1.96,1.96,0.257150,0.707449,away_fav,day,1,,
2251000,2026-06-14,DET@CLE,1,FG,ML,,0.4756,HOME,-110,,,,,,,,,away_fav,day,0,not-completed,
2251000,2026-06-14,DET@CLE,1,FG,RL,0.06,,HOME,-1.5/+157,,,,,,,,,away_fav,day,0,not-completed,
2251000,2026-06-14,DET@CLE,1,FG,TOTAL,6.75,0.3606,UNDER,7,,,,,,,,,away_fav,day,0,not-completed,
2251001,2026-06-14,ATL@NYM,1,FG,ML,,0.5123,AWAY,+105,113,0.4489,HOME,0,,,0.262451,0.718055,home_fav,day,1,,
2251001,2026-06-14,ATL@NYM,1,FG,RL,0.48,,AWAY,+1.5/-193,1.5/-187,,HOME,0,7.48,7.48,,,home_fav,day,1,,
2251001,2026-06-14,ATL@NYM,1,FG,TOTAL,8.45,0.4430,UNDER,8.5,8.5,,OVER,0,-0.55,0.55,0.310249,0.814186,home_fav,day,1,,
2251002,2026-06-14,HOU@KC,1,FG,ML,,0.4651,HOME,+100,-102,0.4817,HOME,1,,,0.216318,0.625675,home_fav,day,1,,
2251002,2026-06-14,HOU@KC,1,FG,RL,-0.06,,AWAY,+1.5/-199,-1.5/+160,,HOME,0,3.94,3.94,,,home_fav,day,1,,
2251002,2026-06-14,HOU@KC,1,FG,TOTAL,7.56,0.3627,UNDER,8.5,8.5,,UNDER,1,3.56,3.56,0.131551,0.450515,home_fav,day,1,,
2251003,2026-06-14,STL@MIN,1,FG,ML,,0.4729,HOME,-103,-103,0.4848,HOME,1,,,0.223634,0.640365,away_fav,day,1,,
2251003,2026-06-14,STL@MIN,1,FG,RL,0.03,,HOME,-1.5/+151,-1.5/+150,,HOME,1,1.03,1.03,,,away_fav,day,1,,
2251003,2026-06-14,STL@MIN,1,FG,TOTAL,9.16,0.5040,OVER,9.5,9.5,,UNDER,0,0.16,0.16,0.254016,0.701179,away_fav,day,1,,
2251004,2026-06-14,LAD@CWS,1,FG,ML,,0.5121,AWAY,-205,-205,0.6430,HOME,0,,,0.262246,0.717645,away_fav,day,1,,
2251004,2026-06-14,LAD@CWS,1,FG,RL,0.51,,HOME,-1.5/-125,-1.5/-125,,HOME,1,2.51,2.51,,,away_fav,day,1,,
2251004,2026-06-14,LAD@CWS,1,FG,TOTAL,8.85,0.3858,UNDER,9.5,9.5,,OVER,0,-1.15,1.15,0.377242,0.952436,away_fav,day,1,,
2251005,2026-06-14,PHI@MIL,1,FG,ML,,0.3901,HOME,-131,-131,0.5412,HOME,1,,,0.152178,0.494460,away_fav,day,1,,
2251005,2026-06-14,PHI@MIL,1,FG,RL,-0.86,,HOME,-1.5/+139,-1.5/+141,,HOME,1,3.14,3.14,,,away_fav,day,1,,
2251005,2026-06-14,PHI@MIL,1,FG,TOTAL,8.12,0.5475,OVER,6.5,6.5,,UNDER,0,4.12,4.12,0.299756,0.792968,away_fav,day,1,,
2251006,2026-06-14,COL@ATH,1,FG,ML,,0.4103,HOME,+163,163,0.3640,AWAY,0,,,0.347746,0.890867,home_fav,day,1,,
2251006,2026-06-14,COL@ATH,1,FG,RL,-1.00,,AWAY,+1.5/-105,1.5/-105,,AWAY,1,-15.00,15.00,,,home_fav,day,1,,
2251006,2026-06-14,COL@ATH,1,FG,TOTAL,10.44,0.2267,UNDER,14,14,,OVER,0,-21.56,21.56,0.597993,1.484128,home_fav,day,1,,
2251007,2026-06-14,CHC@SF,1,FG,ML,,0.3969,HOME,+113,109,0.4568,HOME,1,,,0.157530,0.505672,home_fav,day,1,,
2251007,2026-06-14,CHC@SF,1,FG,RL,-0.81,,AWAY,+1.5/-188,1.5/-186,,HOME,0,3.19,3.19,,,home_fav,day,1,,
2251007,2026-06-14,CHC@SF,1,FG,TOTAL,8.27,0.4670,UNDER,8,8,,UNDER,1,2.27,2.27,0.218089,0.629234,home_fav,day,1,,
