propId,gameId,gameDate,gamePk,side,pitcher,mlbamId,class,ungraded_reason,kProj,bookLine,pOver,pUnder,actualKs,stored_backtestResult,stored_modelCorrect,stored_modelError,derived_backtestResult,derived_modelCorrect,derived_modelError,grade_status,diff_fields,substrate_status,substrate_starterId,substrate_starterKs
540021,2250346,2026-04-22,824688,home,Edward Cabrera,571510,final_in_scope,,3.48,5.5,0.3259,0.7291,5,UNDER,1,-1.52,UNDER,1,-1.52,MATCH,,SIDE_MATCH_KS_EQUAL,571510,5
540023,2250347,2026-04-22,822913,home,Jacob deGrom,683004,final_in_scope,,3.89,6.5,0.2495,0.8014,5,UNDER,1,-1.11,UNDER,1,-1.11,MATCH,,SIDE_MATCH_KS_EQUAL,683004,5
540022,2250347,2026-04-22,822913,away,Bubba Chandler,677952,final_in_scope,,4.87,4.5,0.4311,0.6393,5,OVER,0,-0.13,OVER,0,-0.13,MATCH,,SIDE_MATCH_KS_EQUAL,677952,5
540025,2250348,2026-04-22,824367,away,Matt Waldron,621111,final_in_scope,,2.75,3.5,0.3466,0.7040,2,UNDER,1,0.75,UNDER,1,0.75,MATCH,,SIDE_MATCH_KS_EQUAL,621111,2
540024,2250348,2026-04-22,824367,home,Ryan Feltner,608372,final_in_scope,,2.25,3.5,0.2294,0.8089,4,OVER,0,-1.75,OVER,0,-1.75,MATCH,,SIDE_MATCH_KS_EQUAL,608372,4
540029,2250349,2026-04-22,823231,away,Tyler Glasnow,607192,final_in_scope,EX-SCRATCH-K,,6.5,,,,,,,,,,NOT_GRADEABLE,,SIDE_MISMATCH(scratch),660271,7
540028,2250349,2026-04-22,823231,home,Logan Webb,641816,final_in_scope,,2.16,5.5,0.0888,0.8500,5,UNDER,1,-2.84,UNDER,1,-2.84,MATCH,,SIDE_MATCH_KS_EQUAL,641816,5
540033,2250350,2026-04-23,822745,home,Cade Cavalli,676917,final_in_scope,,3.55,3.5,0.5362,0.5250,10,OVER,1,-6.45,OVER,1,-6.45,MATCH,,SIDE_MATCH_KS_EQUAL,676917,10
540032,2250350,2026-04-23,822745,away,Grant Holmes,656550,final_in_scope,EX-SCRATCH-K,4.07,4.5,0.4500,0.6152,,,,,,,,NOT_GRADEABLE,,SIDE_MISMATCH(scratch),702275,7
540035,2250351,2026-04-23,824288,away,Brandon Sproat,687075,final_in_scope,,4.07,3.5,0.6409,0.4206,4,OVER,1,0.07,OVER,1,0.07,MATCH,,SIDE_MATCH_KS_EQUAL,687075,4
540034,2250351,2026-04-23,824288,home,Tarik Skubal,669373,final_in_scope,,6.04,7.5,0.3330,0.7384,5,UNDER,1,1.04,UNDER,1,1.04,MATCH,,SIDE_MATCH_KS_EQUAL,669373,5
540037,2250352,2026-04-23,824689,away,Andrew Painter,650911,final_in_scope,,2.7,4.5,0.1712,0.8500,4,UNDER,1,-1.3,UNDER,1,-1.30,MATCH,,SIDE_MATCH_KS_EQUAL,650911,4
540036,2250352,2026-04-23,824689,home,Jameson Taillon,665795,final_in_scope,,2.76,4.5,0.1829,0.8500,5,OVER,0,-2.24,OVER,0,-2.24,MATCH,,SIDE_MATCH_KS_EQUAL,665795,5
540039,2250353,2026-04-23,824368,away,Matt Waldron,663362,final_in_scope,,2.1,3.5,0.1953,0.8386,3,UNDER,1,-0.9,UNDER,1,-0.90,MATCH,,SIDE_MATCH_KS_EQUAL,663362,3
540038,2250353,2026-04-23,824368,home,Ryan Feltner,663372,final_in_scope,,2.73,3.5,0.3417,0.7084,3,UNDER,1,-0.27,UNDER,1,-0.27,MATCH,,SIDE_MATCH_KS_EQUAL,663372,3
540043,2250354,2026-04-23,823233,home,Logan Webb,657277,final_in_scope,,6.35,5.5,0.6824,0.3918,5,UNDER,0,1.35,UNDER,0,1.35,MATCH,,SIDE_MATCH_KS_EQUAL,657277,5
540042,2250354,2026-04-23,823233,away,Emmet Sheehan,607192,final_in_scope,,6.64,4.5,0.8438,0.2080,9,OVER,1,-2.36,OVER,1,-2.36,MATCH,,SIDE_MATCH_KS_EQUAL,607192,9
540045,2250355,2026-04-23,824770,away,Cam Schlittler,693645,final_in_scope,kProj_null,,6.5,,,5,,,,,,,NOT_GRADEABLE,,SIDE_MATCH_KS_EQUAL,693645,5
540044,2250355,2026-04-23,824770,home,Brayan Bello,801139,final_in_scope,kProj_null,,4.5,,,11,,,,,,,NOT_GRADEABLE,,SIDE_MATCH_KS_EQUAL,801139,11
540047,2250356,2026-04-23,823639,home,Christian Scott,681035,final_in_scope,kProj_null,,4.5,,,1,,,,,,,NOT_GRADEABLE,,SIDE_MATCH_KS_EQUAL,681035,1
540046,2250356,2026-04-23,823639,away,Joe Ryan,657746,final_in_scope,kProj_null,,6.5,,,5,,,,,,,NOT_GRADEABLE,,SIDE_MATCH_KS_EQUAL,657746,5
540049,2250357,2026-04-23,822912,home,Jacob deGrom,594798,final_in_scope,kProj_null,,6.5,,,10,,,,,,,NOT_GRADEABLE,,SIDE_MATCH_KS_EQUAL,594798,10
540048,2250357,2026-04-23,822912,away,Bubba Chandler,696149,final_in_scope,kProj_null,,4.5,,,4,,,,,,,NOT_GRADEABLE,,SIDE_MATCH_KS_EQUAL,696149,4
540051,2250358,2026-04-24,824529,away,Framber Valdez,664285,final_in_scope,,5.33,5.5,0.5162,0.5588,4,UNDER,1,1.33,UNDER,1,1.33,MATCH,,SIDE_MATCH_KS_EQUAL,664285,4
540050,2250358,2026-04-24,824529,home,Andrew Abbott,671096,final_in_scope,,3.64,4.5,0.3599,0.6985,4,UNDER,1,-0.36,UNDER,1,-0.36,MATCH,,SIDE_MATCH_KS_EQUAL,671096,4
540053,2250359,2026-04-24,824854,away,Brayan Bello,678394,final_in_scope,,3.04,4.5,0.2360,0.8083,2,UNDER,1,1.04,UNDER,1,1.04,MATCH,,SIDE_MATCH_KS_EQUAL,678394,2
540052,2250359,2026-04-24,824854,home,Brandon Young,687064,final_in_scope,,3.07,3.5,0.4243,0.6321,5,OVER,0,-1.93,OVER,0,-1.93,MATCH,,SIDE_MATCH_KS_EQUAL,687064,5
540055,2250360,2026-04-24,822827,home,Max Scherzer,453286,final_in_scope,,3.82,3.5,0.5917,0.4702,0,UNDER,0,3.82,UNDER,0,3.82,MATCH,,SIDE_MATCH_KS_EQUAL,453286,0
540054,2250360,2026-04-24,822827,away,Gavin Williams,668909,final_in_scope,,3.97,5.5,0.2622,0.7904,4,UNDER,1,-0.03,UNDER,1,-0.03,MATCH,,SIDE_MATCH_KS_EQUAL,668909,4
540058,2250361,2026-04-24,823638,home,Freddy Peralta,642547,final_in_scope,,6.66,6.5,0.5814,0.5012,8,OVER,1,-1.34,OVER,1,-1.34,MATCH,,SIDE_MATCH_KS_EQUAL,642547,8
540056,2250361,2026-04-24,823638,away,Michael Lorenzen,547179,final_in_scope,,3.57,4.5,0.3456,0.7114,3,UNDER,1,0.57,UNDER,1,0.57,MATCH,,SIDE_MATCH_KS_EQUAL,547179,3
540059,2250362,2026-04-24,822992,home,Drew Rasmussen,656876,final_in_scope,,3.75,4.5,0.3830,0.6773,6,OVER,0,-2.25,OVER,0,-2.25,MATCH,,SIDE_MATCH_KS_EQUAL,656876,6
540057,2250362,2026-04-24,822992,away,Taj Bradley,671737,final_in_scope,,3.89,5.5,0.2485,0.8022,3,UNDER,1,0.89,UNDER,1,0.89,MATCH,,SIDE_MATCH_KS_EQUAL,671737,3
540061,2250363,2026-04-24,824932,away,Andrew Painter,691725,final_in_scope,,2.93,3.5,0.3907,0.6634,1,UNDER,1,1.93,UNDER,1,1.93,MATCH,,SIDE_MATCH_KS_EQUAL,691725,1
540060,2250363,2026-04-24,824932,home,Grant Holmes,656550,final_in_scope,,3.97,4.5,0.4284,0.6354,4,UNDER,1,-0.03,UNDER,1,-0.03,MATCH,,SIDE_MATCH_KS_EQUAL,656550,4
540064,2250364,2026-04-24,824124,away,Yusei Kikuchi,579328,final_in_scope,,3.45,4.5,0.3193,0.7351,5,OVER,0,-1.55,OVER,0,-1.55,MATCH,,SIDE_MATCH_KS_EQUAL,579328,5
540063,2250364,2026-04-24,824124,home,Noah Cameron,702070,final_in_scope,,4.48,4.5,0.5320,0.5367,6,OVER,0,-1.52,OVER,0,-1.52,MATCH,,SIDE_MATCH_KS_EQUAL,702070,6
540067,2250365,2026-04-24,824611,away,Miles Mikolas,571945,final_in_scope,EX-SCRATCH-K,2.24,3.5,0.2259,0.8120,,,,,,,,NOT_GRADEABLE,,SIDE_MISMATCH(scratch),676571,1
540062,2250365,2026-04-24,824611,home,Bryan Hudson,663542,final_in_scope,,2.79,1.5,0.8034,0.2333,1,UNDER,0,1.79,UNDER,0,1.79,MATCH,,SIDE_MATCH_KS_EQUAL,663542,1
540066,2250366,2026-04-24,823800,away,Paul Skenes,694973,final_in_scope,,6.48,6.5,0.5531,0.5291,7,OVER,1,-0.52,OVER,1,-0.52,MATCH,,SIDE_MATCH_KS_EQUAL,694973,7
540065,2250366,2026-04-24,823800,home,Brandon Woodruff,605540,final_in_scope,,7.2,6.5,0.6615,0.4196,3,UNDER,0,4.2,UNDER,0,4.20,MATCH,,SIDE_MATCH_KS_EQUAL,605540,3
540069,2250367,2026-04-24,822909,home,Nathan Eovaldi,543135,final_in_scope,,5.37,5.5,0.5241,0.5511,3,UNDER,1,2.37,UNDER,1,2.37,MATCH,,SIDE_MATCH_KS_EQUAL,543135,3
540068,2250367,2026-04-24,822909,away,Luis Severino,622663,final_in_scope,,2.77,4.5,0.1842,0.8500,5,OVER,0,-2.23,OVER,0,-2.23,MATCH,,SIDE_MATCH_KS_EQUAL,622663,5
540071,2250368,2026-04-24,824204,away,Will Warren,701542,final_in_scope,,4.15,4.5,0.4656,0.6004,6,OVER,0,-1.85,OVER,0,-1.85,MATCH,,SIDE_MATCH_KS_EQUAL,701542,6
540070,2250368,2026-04-24,824204,home,Lance McCullers,621121,final_in_scope,,3.85,5.5,0.2420,0.8078,3,UNDER,1,0.85,UNDER,1,0.85,MATCH,,SIDE_MATCH_KS_EQUAL,621121,3
540073,2250369,2026-04-24,823069,home,Andre Pallante,669467,final_in_scope,,2.93,3.5,0.3918,0.6623,8,OVER,0,-5.07,OVER,0,-5.07,MATCH,,SIDE_MATCH_KS_EQUAL,669467,8
540072,2250369,2026-04-24,823069,away,George Kirby,669923,final_in_scope,,6.2,5.5,0.6603,0.4149,2,UNDER,0,4.2,UNDER,0,4.20,MATCH,,SIDE_MATCH_KS_EQUAL,669923,2
540075,2250370,2026-04-24,823962,home,Emmet Sheehan,686218,final_in_scope,,6.08,4.5,0.7857,0.2741,10,OVER,1,-3.92,OVER,1,-3.92,MATCH,,SIDE_MATCH_KS_EQUAL,686218,10
540074,2250370,2026-04-24,823962,away,Jameson Taillon,592791,final_in_scope,,2.95,4.5,0.2181,0.8237,4,UNDER,1,-1.05,UNDER,1,-1.05,MATCH,,SIDE_MATCH_KS_EQUAL,592791,4
540077,2250371,2026-04-24,823232,home,Adrian Houser,605288,final_in_scope,,2.78,3.5,0.3549,0.6964,3,UNDER,1,-0.22,UNDER,1,-0.22,MATCH,,SIDE_MATCH_KS_EQUAL,605288,3
540076,2250371,2026-04-24,823232,away,Sandy Alcantara,645261,final_in_scope,,3.47,4.5,0.3233,0.7315,4,UNDER,1,-0.53,UNDER,1,-0.53,MATCH,,SIDE_MATCH_KS_EQUAL,645261,4
540079,2250372,2026-04-25,823070,home,Matthew Liberatore,669461,final_in_scope,kProj_null,,4.5,,,3,,,,,,,NOT_GRADEABLE,,SIDE_MATCH_KS_EQUAL,669461,3
540078,2250372,2026-04-25,823070,away,Bryan Woo,693433,final_in_scope,kProj_null,,5.5,,,1,,,,,,,NOT_GRADEABLE,,SIDE_MATCH_KS_EQUAL,693433,1
540081,2250373,2026-04-25,822826,home,Kevin Gausman,592332,final_in_scope,kProj_null,,5.5,,,3,,,,,,,NOT_GRADEABLE,,SIDE_MATCH_KS_EQUAL,592332,3
540080,2250373,2026-04-25,822826,away,Joey Cantillo,676282,final_in_scope,kProj_null,,4.5,,,4,,,,,,,NOT_GRADEABLE,,SIDE_MATCH_KS_EQUAL,676282,4
540098,2250374,2026-04-25,824851,home,Kyle Bradish,680694,final_in_scope,EX-SCRATCH-K,,5.5,,,,,,,,,,NOT_GRADEABLE,,SIDE_MISMATCH(scratch),669432,2
540084,2250375,2026-04-25,823229,home,Adrian Houser,592662,final_in_scope,kProj_null,,3.5,,,4,,,,,,,NOT_GRADEABLE,,SIDE_MATCH_KS_EQUAL,592662,4
540082,2250375,2026-04-25,823229,away,Sandy Alcantara,691587,final_in_scope,kProj_null,,4.5,,,6,,,,,,,NOT_GRADEABLE,,SIDE_MATCH_KS_EQUAL,691587,6
540088,2250376,2026-04-26,823637,home,Kodai Senga,673540,final_in_scope,kProj_null,,5.5,,,1,,,,,,,NOT_GRADEABLE,,SIDE_MATCH_KS_EQUAL,673540,1
540085,2250376,2026-04-26,823637,away,Jose Quintana,500779,final_in_scope,EX-SCRATCH-K,,2.5,,,,,,,,,,NOT_GRADEABLE,,SIDE_MISMATCH(scratch),801403,7
540089,2250377,2026-04-25,822989,home,Shane McClanahan,663556,final_in_scope,kProj_null,,5.5,,,7,,,,,,,NOT_GRADEABLE,,SIDE_MATCH_KS_EQUAL,663556,7
540087,2250377,2026-04-25,822989,away,Bailey Ober,641927,final_in_scope,kProj_null,,4.5,,,3,,,,,,,NOT_GRADEABLE,,SIDE_MATCH_KS_EQUAL,641927,3
540090,2250378,2026-04-25,824613,away,Jake Irvin,663623,final_in_scope,kProj_null,,4.5,,,9,,,,,,,NOT_GRADEABLE,,SIDE_MATCH_KS_EQUAL,663623,9
540086,2250378,2026-04-25,824613,home,Noah Schultz,702273,final_in_scope,kProj_null,,4.5,,,8,,,,,,,NOT_GRADEABLE,,SIDE_MATCH_KS_EQUAL,702273,8
540094,2250379,2026-04-25,822910,home,MacKenzie Gore,669022,final_in_scope,kProj_null,,6.5,,,7,,,,,,,NOT_GRADEABLE,,SIDE_MATCH_KS_EQUAL,669022,7
540093,2250379,2026-04-25,822910,away,Jeffrey Springs,605488,final_in_scope,kProj_null,,5.5,,,4,,,,,,,NOT_GRADEABLE,,SIDE_MATCH_KS_EQUAL,605488,4
540097,2250380,2026-04-25,824121,away,Walbert Urena,700712,final_in_scope,kProj_null,,3.5,,,3,,,,,,,NOT_GRADEABLE,,SIDE_MATCH_KS_EQUAL,700712,3
540096,2250380,2026-04-25,824121,home,Cole Ragans,666142,final_in_scope,kProj_null,,6.5,,,11,,,,,,,NOT_GRADEABLE,,SIDE_MATCH_KS_EQUAL,666142,11
540095,2250381,2026-04-25,824203,home,Mike Burrows,681347,final_in_scope,kProj_null,,5.5,,,8,,,,,,,NOT_GRADEABLE,,SIDE_MATCH_KS_EQUAL,681347,8
570003,2250386,2026-04-26,824852,away,Ranger Suarez,813349,final_in_scope,,5.15,3.5,0.8067,0.2446,4,OVER,1,1.15,OVER,1,1.15,MATCH,,SIDE_MATCH_KS_EQUAL,813349,4
570002,2250386,2026-04-26,824852,home,Kyle Bradish,680694,final_in_scope,,8.81,6.5,0.8381,0.2244,3,UNDER,0,5.81,UNDER,0,5.81,MATCH,,SIDE_MATCH_KS_EQUAL,680694,3
570004,2250387,2026-04-26,824934,away,Aaron Nola,605400,final_in_scope,,4.82,5.5,0.4221,0.6476,6,OVER,0,-1.18,OVER,0,-1.18,MATCH,,SIDE_MATCH_KS_EQUAL,605400,6
570001,2250387,2026-04-26,824934,home,Chris Sale,519242,final_in_scope,,8.26,7.5,0.6687,0.4178,9,OVER,1,-0.74,OVER,1,-0.74,MATCH,,SIDE_MATCH_KS_EQUAL,519242,9
570006,2250388,2026-04-26,822824,home,Dylan Cease,571578,final_in_scope,,6.14,7.5,0.3491,0.7243,4,UNDER,1,2.14,UNDER,1,2.14,MATCH,,SIDE_MATCH_KS_EQUAL,571578,4
570005,2250388,2026-04-26,822824,away,Parker Messick,677944,final_in_scope,,4.57,4.5,0.5510,0.5181,5,OVER,1,-0.43,OVER,1,-0.43,MATCH,,SIDE_MATCH_KS_EQUAL,677944,5
570009,2250389,2026-04-26,824528,away,Keider Montero,672456,final_in_scope,,3.58,4.5,0.3470,0.7101,5,OVER,0,-1.42,OVER,0,-1.42,MATCH,,SIDE_MATCH_KS_EQUAL,672456,5
570007,2250389,2026-04-26,824528,home,Rhett Lowder,695076,final_in_scope,,3.19,3.5,0.4527,0.6053,7,OVER,0,-3.81,OVER,0,-3.81,MATCH,,SIDE_MATCH_KS_EQUAL,695076,7
570011,2250390,2026-04-26,823635,home,Kodai Senga,690997,final_in_scope,,4.46,5.5,0.3531,0.7105,7,OVER,0,-2.54,OVER,0,-2.54,MATCH,,SIDE_MATCH_KS_EQUAL,690997,7
570008,2250390,2026-04-26,823635,away,Jose Quintana,500779,final_in_scope,,2.37,3.5,0.2571,0.7845,5,OVER,0,-2.63,OVER,0,-2.63,MATCH,,SIDE_MATCH_KS_EQUAL,500779,5
570012,2250391,2026-04-26,822991,home,Steven Matz,669947,final_in_scope,EX-SCRATCH-K,2.93,4.5,0.2146,0.8267,,,,,,,,NOT_GRADEABLE,,SIDE_MISMATCH(scratch),643377,2
570010,2250391,2026-04-26,822991,away,Connor Prielipp,680573,final_in_scope,,3.97,4.5,0.6215,0.4403,2,UNDER,0,1.97,UNDER,0,1.97,MATCH,,SIDE_MATCH_KS_EQUAL,680573,2
570018,2250392,2026-04-26,824612,away,Foster Griffin,656492,final_in_scope,,2.98,4.5,0.2234,0.8192,8,OVER,0,-5.02,OVER,0,-5.02,MATCH,,SIDE_MATCH_KS_EQUAL,656492,8
570013,2250392,2026-04-26,824612,home,Bryan Hudson,663542,final_in_scope,,2.79,1.5,0.8034,0.2333,1,UNDER,0,1.79,UNDER,0,1.79,MATCH,,SIDE_MATCH_KS_EQUAL,663542,1
570016,2250393,2026-04-26,824202,away,Max Fried,661563,final_in_scope,,1.84,5.5,0.0518,0.8500,0,UNDER,1,1.84,UNDER,1,1.84,MATCH,,SIDE_MATCH_KS_EQUAL,661563,0
570014,2250393,2026-04-26,824202,home,Spencer Arrighetti,681293,final_in_scope,,3.26,5.5,0.1468,0.8500,8,OVER,0,-4.74,OVER,0,-4.74,MATCH,,SIDE_MATCH_KS_EQUAL,681293,8
570017,2250394,2026-04-26,823797,away,Carmen Mlodzinski,669387,final_in_scope,,3.77,4.5,0.3874,0.6733,4,UNDER,1,-0.23,UNDER,1,-0.23,MATCH,,SIDE_MATCH_KS_EQUAL,669387,4
570015,2250394,2026-04-26,823797,home,Kyle Harrison,690986,final_in_scope,,5.43,5.5,0.5349,0.5406,12,OVER,0,-6.57,OVER,0,-6.57,MATCH,,SIDE_MATCH_KS_EQUAL,690986,12
570020,2250395,2026-04-26,823068,home,Dustin May,700241,final_in_scope,,2.6,4.5,0.3124,0.7350,6,OVER,0,-3.4,OVER,0,-3.40,MATCH,,SIDE_MATCH_KS_EQUAL,700241,6
570019,2250395,2026-04-26,823068,away,Luis Castillo,676106,final_in_scope,,2.61,5.5,0.1568,0.8500,4,UNDER,1,-1.39,UNDER,1,-1.39,MATCH,,SIDE_MATCH_KS_EQUAL,676106,4
570022,2250396,2026-04-26,822911,home,Jack Leiter,677958,final_in_scope,,3.51,5.5,0.3317,0.7239,3,UNDER,1,0.51,UNDER,1,0.51,MATCH,,SIDE_MATCH_KS_EQUAL,677958,3
570021,2250396,2026-04-26,822911,away,J.T. Ginn,669372,final_in_scope,,5.02,4.5,0.6329,0.4362,2,UNDER,0,3.02,UNDER,0,3.02,MATCH,,SIDE_MATCH_KS_EQUAL,669372,2
570026,2250397,2026-04-26,823230,home,Landen Roupp,694738,final_in_scope,,3.8,5.5,0.2322,0.8161,6,OVER,0,-2.2,OVER,0,-2.20,MATCH,,SIDE_MATCH_KS_EQUAL,694738,6
570024,2250397,2026-04-26,823230,away,Chris Paddack,676974,final_in_scope,,4.91,4.5,0.6128,0.4567,5,OVER,1,-0.09,OVER,1,-0.09,MATCH,,SIDE_MATCH_KS_EQUAL,676974,5
570028,2250398,2026-04-26,823959,home,Yoshinobu Yamamoto,680736,final_in_scope,,5.95,6.5,0.8500,0.1554,6,UNDER,0,-0.05,UNDER,0,-0.05,MATCH,,SIDE_MATCH_KS_EQUAL,680736,6
570027,2250398,2026-04-26,823959,away,Matthew Boyd,684007,final_in_scope,,3.06,5.5,0.1182,0.8500,6,OVER,0,-2.94,OVER,0,-2.94,MATCH,,SIDE_MATCH_KS_EQUAL,684007,6
570031,2250399,2026-04-26,824122,away,Jack Kochanowicz,672282,final_in_scope,,2.49,3.5,0.0565,0.8500,5,OVER,0,-2.51,OVER,0,-2.51,MATCH,,SIDE_MATCH_KS_EQUAL,672282,5
570030,2250399,2026-04-26,824122,home,Seth Lugo,607625,final_in_scope,,3.97,5.5,0.2632,0.7896,3,UNDER,1,0.97,UNDER,1,0.97,MATCH,,SIDE_MATCH_KS_EQUAL,607625,3
600002,2250400,2026-04-27,824446,away,Steven Matz,571927,final_in_scope,,4.54,4.5,0.5451,0.5239,2,UNDER,0,2.54,UNDER,0,2.54,MATCH,,SIDE_MATCH_KS_EQUAL,571927,2
600001,2250400,2026-04-27,824446,home,Parker Messick,800048,final_in_scope,,5.8,4.5,0.7499,0.3134,9,OVER,1,-3.2,OVER,1,-3.20,MATCH,,SIDE_MATCH_KS_EQUAL,800048,9
600004,2250401,2026-04-27,823395,away,Dustin May,669160,final_in_scope,,3.75,4.5,0.3831,0.6773,2,UNDER,1,1.75,UNDER,1,1.75,MATCH,,SIDE_MATCH_KS_EQUAL,669160,2
600003,2250401,2026-04-27,823395,home,Mason Montgomery,682254,final_in_scope,,2.82,1.5,0.8084,0.2279,1,UNDER,0,1.82,UNDER,0,1.82,MATCH,,SIDE_MATCH_KS_EQUAL,682254,1
600006,2250402,2026-04-27,822825,home,Dylan Cease,656302,final_in_scope,,6.31,7.5,0.3759,0.7005,5,UNDER,1,1.31,UNDER,1,1.31,MATCH,,SIDE_MATCH_KS_EQUAL,656302,5
600005,2250402,2026-04-27,822825,away,Ranger Suarez,624133,final_in_scope,,4.03,3.5,0.6332,0.4285,10,OVER,1,-5.97,OVER,1,-5.97,MATCH,,SIDE_MATCH_KS_EQUAL,624133,10
600010,2250403,2026-04-27,823719,away,Luis Castillo,622491,final_in_scope,,3.95,4.5,0.4240,0.6395,3,UNDER,1,0.95,UNDER,1,0.95,MATCH,,SIDE_MATCH_KS_EQUAL,622491,3
600009,2250403,2026-04-27,823719,home,Connor Prielipp,687570,final_in_scope,,3.01,4.5,0.2301,0.8134,5,OVER,0,-1.99,OVER,0,-1.99,MATCH,,SIDE_MATCH_KS_EQUAL,687570,5
600008,2250404,2026-04-27,824609,away,Jack Kochanowicz,686799,final_in_scope,,2.08,3.5,0.1906,0.8427,5,OVER,0,-2.92,OVER,0,-2.92,MATCH,,SIDE_MATCH_KS_EQUAL,686799,5
600007,2250404,2026-04-27,824609,home,Anthony Kay,641743,final_in_scope,,3.56,3.5,0.5382,0.5230,2,UNDER,0,1.56,UNDER,0,1.56,MATCH,,SIDE_MATCH_KS_EQUAL,641743,2
600012,2250405,2026-04-27,822906,home,Jack Leiter,683004,final_in_scope,,4.04,5.5,0.2752,0.7792,4,UNDER,1,0.04,UNDER,1,0.04,MATCH,,SIDE_MATCH_KS_EQUAL,683004,4
600011,2250405,2026-04-27,822906,away,Max Fried,608331,final_in_scope,,5.3,5.5,0.5107,0.5641,5,UNDER,1,0.3,UNDER,1,0.30,MATCH,,SIDE_MATCH_KS_EQUAL,608331,5
600014,2250406,2026-04-27,823311,home,Randy Vasquez,681190,final_in_scope,,1.92,3.5,0.1566,0.8500,4,OVER,0,-2.08,OVER,0,-2.08,MATCH,,SIDE_MATCH_KS_EQUAL,681190,4
600013,2250406,2026-04-27,823311,away,Matthew Boyd,571510,final_in_scope,,2.79,5.5,0.0861,0.8500,4,UNDER,1,-1.21,UNDER,1,-1.21,MATCH,,SIDE_MATCH_KS_EQUAL,571510,4
600016,2250407,2026-04-27,823961,away,Chris Paddack,663978,final_in_scope,kProj_null,,4.5,,,1,,,,,,,NOT_GRADEABLE,,SIDE_MATCH_KS_EQUAL,663978,1
600015,2250407,2026-04-27,823961,home,Yoshinobu Yamamoto,808967,final_in_scope,,6.09,6.5,0.4879,0.5919,4,UNDER,1,2.09,UNDER,1,2.09,MATCH,,SIDE_MATCH_KS_EQUAL,808967,4
630002,2250408,2026-04-28,824447,away,Nick Martinez,607259,final_in_scope,,2.79,3.5,0.3581,0.6934,4,OVER,0,-1.21,OVER,0,-1.21,MATCH,,SIDE_MATCH_KS_EQUAL,607259,4
630001,2250408,2026-04-28,824447,home,Tanner Bibee,676440,final_in_scope,,3.7,4.5,0.3724,0.6871,6,OVER,0,-2.3,OVER,0,-2.30,MATCH,,SIDE_MATCH_KS_EQUAL,676440,6
630004,2250409,2026-04-28,824849,away,Kai-Wei Teng,678906,final_in_scope,,5.87,2.5,0.8500,0.0681,2,UNDER,0,3.87,UNDER,0,3.87,MATCH,,SIDE_MATCH_KS_EQUAL,678906,2
630003,2250409,2026-04-28,824849,home,Shane Baz,669358,final_in_scope,,4.6,4.5,0.5563,0.5129,6,OVER,1,-1.4,OVER,1,-1.40,MATCH,,SIDE_MATCH_KS_EQUAL,669358,6
630006,2250410,2026-04-28,824526,away,Kyle Freeland,607536,final_in_scope,,3.3,3.5,0.4779,0.5813,4,OVER,0,-0.7,OVER,0,-0.70,MATCH,,SIDE_MATCH_KS_EQUAL,607536,4
630005,2250410,2026-04-28,824526,home,Chase Burns,695505,final_in_scope,,10.98,6.5,0.8500,0.0794,9,OVER,1,1.98,OVER,1,1.98,MATCH,,SIDE_MATCH_KS_EQUAL,695505,9
630010,2250411,2026-04-28,823390,away,Kyle Leahy,681517,final_in_scope,,1.51,3.5,0.0830,0.8500,7,OVER,0,-5.49,OVER,0,-5.49,MATCH,,SIDE_MATCH_KS_EQUAL,681517,7
630008,2250411,2026-04-28,823390,home,Braxton Ashcraft,677952,final_in_scope,,4.93,5.5,0.4430,0.6282,7,OVER,0,-2.07,OVER,0,-2.07,MATCH,,SIDE_MATCH_KS_EQUAL,677952,7
630009,2250412,2026-04-28,823473,away,Tyler Mahle,641816,final_in_scope,,2.89,4.5,0.2071,0.8332,3,UNDER,1,-0.11,UNDER,1,-0.11,MATCH,,SIDE_MATCH_KS_EQUAL,641816,3
630007,2250412,2026-04-28,823473,home,Jesus Luzardo,666200,final_in_scope,,6.87,6.5,0.6132,0.4693,8,OVER,1,-1.13,OVER,1,-1.13,MATCH,,SIDE_MATCH_KS_EQUAL,666200,8
630012,2250413,2026-04-28,822823,home,Trey Yesavage,702056,final_in_scope,,6.28,5.5,0.6723,0.4024,3,UNDER,0,3.28,UNDER,0,3.28,MATCH,,SIDE_MATCH_KS_EQUAL,702056,3
630011,2250413,2026-04-28,822823,away,Payton Tolle,801139,final_in_scope,,4.34,4.5,0.5052,0.5626,4,UNDER,1,0.34,UNDER,1,0.34,MATCH,,SIDE_MATCH_KS_EQUAL,801139,4
630014,2250414,2026-04-28,823636,away,Zack Littell,641793,final_in_scope,,2.76,3.5,0.3494,0.7014,1,UNDER,1,1.76,UNDER,1,1.76,MATCH,,SIDE_MATCH_KS_EQUAL,641793,1
630013,2250414,2026-04-28,823636,home,Clay Holmes,605280,final_in_scope,,2.98,4.5,0.2231,0.8194,6,OVER,0,-3.02,OVER,0,-3.02,MATCH,,SIDE_MATCH_KS_EQUAL,605280,6
630016,2250415,2026-04-28,824931,away,Casey Mize,663554,final_in_scope,,4.36,4.5,0.5093,0.5586,3,UNDER,1,1.36,UNDER,1,1.36,MATCH,,SIDE_MATCH_KS_EQUAL,663554,3
