series,propRefId,gameId,gamePk,gameDate,month,doubleHeader,gameNumber,side,mlbamId,pitcherName,hand,proj,line,lineSource,integerLine,pOver,pUnder,pick,actualKs,actualSource,actualKsStored,actualKsLinescore,starterId,actualSide,status,correct,signedError,brier,logloss,scratchBasis,voidExemptionCode,voidCause,storedBacktestResult,storedModelCorrect,verdict,anNoVigOverPct
wf-19288f01-p1,11888,2251238,824904,2026-07-03,07,N,1,away,681035,Christian Scott,R,5.4958,4.5,replay_asof,0,0.64182,,OVER,7.0,linescore,7,7,681035,OVER,GRADED,1,-1.504,0.128293,0.443447,,,,,,,
wf-19288f01-p1,11889,2251238,824904,2026-07-03,07,N,1,home,656550,Grant Holmes,R,3.0042,7.5,replay_asof,0,0.03,,UNDER,2.0,linescore,2,2,656550,UNDER,GRADED,1,1.004,0.0009,0.030459,,,,,,,
wf-19288f01-p1,12028,2251239,824336,2026-07-03,07,N,1,away,657277,Logan Webb,R,7.4092,4.5,replay_asof,0,0.85,,OVER,2.0,linescore,2,2,657277,UNDER,GRADED,0,5.409,0.7225,1.89712,,,,,,,
wf-19288f01-p1,12029,2251239,824336,2026-07-03,07,N,1,home,663372,Ryan Feltner,R,2.4039,3.5,replay_asof,0,0.2221,,UNDER,9.0,linescore,9,9,663372,OVER,GRADED,0,-6.596,0.605128,1.504628,,,,,,,
wf-19288f01-p1,12168,2251240,824173,2026-07-03,07,N,1,away,607259,Nick Martinez,R,3.7015,5.5,replay_asof,0,0.17012,,UNDER,3.0,linescore,3,3,607259,UNDER,GRADED,1,0.701,0.028941,0.186474,,,,,,,
wf-19288f01-p1,12169,2251240,824173,2026-07-03,07,N,1,home,681293,Spencer Arrighetti,R,5.0515,5.5,replay_asof,0,0.39307,,UNDER,4.0,linescore,4,4,681293,UNDER,GRADED,1,1.051,0.154504,0.499342,,,,,,,
wf-19288f01-p1,12328,2251241,824013,2026-07-03,07,N,1,away,687562,Jake Bennett,L,6.5632,4.5,replay_asof,0,0.78331,,OVER,6.0,linescore,6,6,687562,OVER,GRADED,1,0.563,0.046955,0.244227,,,,,,,
wf-19288f01-p1,12329,2251241,824013,2026-07-03,07,N,1,home,672282,Reid Detmers,L,7.9322,6.5,replay_asof,0,0.67827,,OVER,5.0,linescore,5,5,672282,UNDER,GRADED,0,2.932,0.46005,1.134043,,,,,,,
wf-19288f01-p1,12453,2251242,824982,2026-07-03,07,N,1,away,663969,Tyler Phillips,R,3.2499,4.5,replay_asof,0,0.22832,,UNDER,2.0,linescore,2,2,663969,UNDER,GRADED,1,1.25,0.05213,0.259185,,,,,,,
wf-19288f01-p1,12455,2251242,824982,2026-07-03,07,N,1,home,678022,Jack Perkins,R,6.1225,5.5,replay_asof,0,0.57379,,OVER,8.0,linescore,8,8,678022,OVER,GRADED,1,-1.878,0.181655,0.555492,,,,,,,
wf-19288f01-p1,12588,2251243,823933,2026-07-03,07,N,1,away,650633,Michael King,R,4.4135,4.5,replay_asof,0,0.45141,,UNDER,5.0,linescore,5,5,650633,OVER,GRADED,0,-0.587,0.300951,0.795379,,,,,,,
wf-19288f01-p1,12589,2251243,823933,2026-07-03,07,N,1,home,660271,Shohei Ohtani,R,9.5001,6.5,replay_asof,0,0.83506,,OVER,9.0,linescore,9,9,660271,OVER,GRADED,1,0.5,0.027205,0.180252,,,,,,,
wf-19288f01-p1,12728,2251244,823120,2026-07-03,07,N,1,away,656302,Dylan Cease,R,12.3517,5.5,replay_asof,0,0.85,,OVER,9.0,linescore,9,9,656302,OVER,GRADED,1,3.352,0.0225,0.162519,,,,,,,
wf-19288f01-p1,12729,2251244,823120,2026-07-03,07,N,1,home,622491,Luis Castillo,R,4.6362,5.5,replay_asof,0,0.32049,,UNDER,4.0,linescore,4,4,622491,UNDER,GRADED,1,0.636,0.102714,0.386383,,,,,,,
wf-19288f01-p1,33788,2253598,825062,2026-07-03,07,N,1,away,690986,Kyle Harrison,L,6.3109,5.5,replay_asof,0,0.60288,,OVER,3.0,linescore,3,3,690986,UNDER,GRADED,0,3.311,0.363464,0.923517,,,,,,,
wf-19288f01-p1,33789,2253598,825062,2026-07-03,07,N,1,home,703615,Jose Cabrera,U,2.8792,3.5,replay_asof,0,0.32573,,UNDER,3.0,linescore,3,3,703615,UNDER,GRADED,1,-0.121,0.1061,0.394125,,,,,,,
wf-19288f01-p1,12868,2251245,822716,2026-07-04,07,N,1,away,677952,Braxton Ashcraft,R,8.8921,6.5,replay_asof,0,0.78322,,OVER,7.0,linescore,7,7,677952,OVER,GRADED,1,1.892,0.046994,0.244342,,,,,,,
wf-19288f01-p1,12869,2251245,822716,2026-07-04,07,N,1,home,687223,Carson Palmquist,L,2.0721,,,0,,,,3.0,linescore,3,3,687223,,NO_LINE,,-0.928,,,,,,,,,
wf-19288f01-p1,13008,2251246,823526,2026-07-04,07,N,1,away,805673,Zebby Matthews,R,4.4787,4.5,replay_asof,0,0.46384,,UNDER,5.0,linescore,5,5,805673,OVER,GRADED,0,-0.521,0.287468,0.768216,,,,,,,
wf-19288f01-p1,13009,2251246,823526,2026-07-04,07,N,1,home,694341,Brendan Beck,U,4.6431,3.5,replay_asof,0,0.68126,,OVER,3.0,linescore,3,3,694341,UNDER,GRADED,0,1.643,0.464115,1.14338,,,,,,,
wf-19288f01-p1,13160,2251247,822882,2026-07-04,07,N,1,away,656427,Jack Flaherty,R,7.0088,5.5,replay_asof,0,0.70042,,OVER,5.0,linescore,5,5,656427,UNDER,GRADED,0,2.009,0.490588,1.205374,,,,,,,
wf-19288f01-p1,13163,2251247,822882,2026-07-04,07,N,1,home,615698,Cal Quantrill,R,2.1832,,,0,,,,2.0,linescore,,2,615698,,NO_LINE,,0.183,,,,,,,,,
wf-19288f01-p1,13326,2251248,823118,2026-07-04,07,N,1,away,669456,Shane Bieber,R,3.8625,4.5,replay_asof,0,0.34432,,UNDER,3.0,linescore,3,3,669456,UNDER,GRADED,1,0.862,0.118556,0.422082,,,,,,,
wf-19288f01-p1,13328,2251248,823118,2026-07-04,07,N,1,home,669302,Logan Gilbert,R,7.4852,5.5,replay_asof,0,0.75694,,OVER,7.0,linescore,7,7,669302,OVER,GRADED,1,0.485,0.059078,0.278471,,,,,,,
wf-19288f01-p1,13468,2251249,824499,2026-07-04,07,N,1,away,687064,Brandon Young,R,5.2081,4.5,replay_asof,0,0.59523,,OVER,5.0,linescore,5,5,687064,OVER,GRADED,1,0.208,0.163839,0.518807,,,,,,,
wf-19288f01-p1,13469,2251249,824499,2026-07-04,07,N,1,home,668881,Hunter Greene,R,9.4286,6.5,replay_asof,0,0.82952,,OVER,7.0,linescore,7,7,668881,OVER,GRADED,1,2.429,0.029063,0.186908,,,,,,,
wf-19288f01-p1,13608,2251250,824171,2026-07-04,07,N,1,away,656876,Drew Rasmussen,R,8.635,5.5,replay_asof,0,0.85,,OVER,2.0,linescore,2,2,656876,UNDER,GRADED,0,6.635,0.7225,1.89712,,,,,,,
wf-19288f01-p1,13609,2251250,824171,2026-07-04,07,N,1,home,686613,Hunter Brown,R,7.5956,5.5,replay_asof,0,0.76885,,OVER,3.0,linescore,3,3,686613,UNDER,GRADED,0,4.596,0.59113,1.464688,,,,,,,
wf-19288f01-p1,13748,2251251,824415,2026-07-04,07,N,1,away,680732,Sean Burke,R,5.9744,5.5,replay_asof,0,0.5502,,OVER,11.0,linescore,11,11,680732,OVER,GRADED,1,-5.026,0.20232,0.597473,,,,,,,
wf-19288f01-p1,13749,2251251,824415,2026-07-04,07,N,1,home,800048,Parker Messick,L,8.6677,6.5,replay_asof,0,0.76125,,OVER,3.0,linescore,3,3,800048,UNDER,GRADED,0,5.668,0.579502,1.432338,,,,,,,
wf-19288f01-p1,13888,2251252,824658,2026-07-04,07,N,1,away,681517,Kyle Leahy,R,4.7921,4.5,replay_asof,0,0.5223,,OVER,6.0,linescore,6,6,681517,OVER,GRADED,1,-1.208,0.228197,0.649513,,,,,,,
wf-19288f01-p1,13889,2251252,824658,2026-07-04,07,N,1,home,684007,Shota Imanaga,L,3.5932,4.5,replay_asof,0,0.29225,,UNDER,8.0,linescore,8,8,684007,OVER,GRADED,0,-4.407,0.50091,1.230146,,,,,,,
wf-19288f01-p1,14028,2251253,824903,2026-07-04,07,N,1,away,640455,Sean Manaea,L,6.0468,4.5,replay_asof,0,0.72116,,OVER,4.0,linescore,4,4,640455,UNDER,GRADED,0,2.047,0.520072,1.277117,,,,,,,
wf-19288f01-p1,14029,2251253,824903,2026-07-04,07,N,1,home,519242,Chris Sale,L,9.9928,7.5,replay_asof,0,0.77913,,OVER,3.0,linescore,3,3,519242,UNDER,GRADED,0,6.993,0.607044,1.510181,,,,,,,
wf-19288f01-p1,14168,2251254,824334,2026-07-04,07,N,1,away,592662,Robbie Ray,L,4.923,4.5,replay_asof,0,0.54589,,OVER,4.0,linescore,4,4,592662,UNDER,GRADED,0,0.923,0.297996,0.789416,,,,,,,
wf-19288f01-p1,14169,2251254,824334,2026-07-04,07,N,1,home,807743,Sean Sullivan,U,1.9581,,,0,,,,4.0,linescore,4,4,807743,,NO_LINE,,-2.042,,,,,,,,,
wf-19288f01-p1,14308,2251255,824092,2026-07-04,07,N,1,away,666200,Jesús Luzardo,L,8.1012,6.5,replay_asof,0,0.69882,,OVER,9.0,linescore,9,9,666200,OVER,GRADED,1,-0.899,0.090709,0.358362,,,,,,,
wf-19288f01-p1,14309,2251255,824092,2026-07-04,07,N,1,home,608379,Michael Wacha,R,5.5269,4.5,replay_asof,0,0.64665,,OVER,7.0,linescore,7,7,608379,OVER,GRADED,1,-1.473,0.124856,0.43595,,,,,,,
wf-19288f01-p1,14448,2251256,824012,2026-07-04,07,N,1,away,543243,Sonny Gray,R,6.4037,6.5,replay_asof,0,0.45825,,UNDER,7.0,linescore,7,7,543243,OVER,GRADED,0,-0.596,0.293493,0.78034,,,,,,,
wf-19288f01-p1,14449,2251256,824012,2026-07-04,07,N,1,home,691951,Sam Aldegheri,L,2.058,3.5,replay_asof,0,0.15349,,UNDER,2.0,linescore,2,2,691951,UNDER,GRADED,1,0.058,0.023559,0.166633,,,,,,,
wf-19288f01-p1,14588,2251257,824983,2026-07-04,07,N,1,away,645261,Sandy Alcantara,R,5.3974,4.5,replay_asof,0,0.62627,,OVER,8.0,linescore,8,8,645261,OVER,GRADED,1,-2.603,0.139674,0.467974,,,,,,,
wf-19288f01-p1,14589,2251257,824983,2026-07-04,07,N,1,home,650644,Aaron Civale,R,2.2741,3.5,replay_asof,0,0.1954,,UNDER,6.0,linescore,6,6,650644,OVER,GRADED,0,-3.726,0.647381,1.632707,,,,,,,
wf-19288f01-p1,14728,2251258,823932,2026-07-04,07,N,1,away,593974,Wandy Peralta,L,2.9046,,,0,,,,0.0,linescore,,0,593974,,NO_LINE,,2.905,,,,,,,,,
wf-19288f01-p1,14729,2251258,823932,2026-07-04,07,N,1,home,808967,Yoshinobu Yamamoto,R,8.1802,6.5,replay_asof,0,0.70813,,OVER,10.0,linescore,10,10,808967,OVER,GRADED,1,-1.82,0.085188,0.345128,,,,,,,
wf-19288f01-p1,33828,2253614,825063,2026-07-04,07,N,1,away,605540,Brandon Woodruff,R,6.9182,4.5,replay_asof,0,0.81942,,OVER,6.0,linescore,6,6,605540,OVER,GRADED,1,0.918,0.032609,0.199159,,,,,,,
wf-19288f01-p1,33829,2253614,825063,2026-07-04,07,N,1,home,518876,Merrill Kelly,R,2.2352,3.5,replay_asof,0,0.18762,,UNDER,6.0,linescore,6,6,518876,OVER,GRADED,0,-3.765,0.659961,1.673337,,,,,,,
wf-19288f01-p1,14868,2251259,824902,2026-07-05,07,N,1,away,690997,Nolan McLean,R,8.5919,4.5,replay_asof,0,0.85,,OVER,5.0,linescore,5,5,690997,OVER,GRADED,1,3.592,0.0225,0.162519,,,,,,,
wf-19288f01-p1,14869,2251259,824902,2026-07-05,07,N,1,home,527048,Martín Pérez,L,3.6347,4.5,replay_asof,0,0.30021,,UNDER,1.0,linescore,1,1,527048,UNDER,GRADED,1,2.635,0.090126,0.356975,,,,,,,
wf-19288f01-p1,15008,2251260,824497,2026-07-05,07,N,1,away,680694,Kyle Bradish,R,6.1509,6.5,replay_asof,0,0.41792,,UNDER,5.0,linescore,5,5,680694,UNDER,GRADED,1,1.151,0.174657,0.541147,,,,,,,
wf-19288f01-p1,15009,2251260,824497,2026-07-05,07,N,1,home,666157,Nick Lodolo,L,4.4604,5.5,replay_asof,0,0.29031,,UNDER,4.0,linescore,4,4,666157,UNDER,GRADED,1,0.46,0.08428,0.342927,,,,,,,
wf-19288f01-p1,15148,2251261,822715,2026-07-05,07,N,1,away,696149,Bubba Chandler,R,4.0514,4.5,replay_asof,0,0.3812,,UNDER,0.0,linescore,0,0,696149,UNDER,GRADED,1,4.051,0.145313,0.479973,,,,,,,
wf-19288f01-p1,15149,2251261,822715,2026-07-05,07,N,1,home,676917,Cade Cavalli,R,8.1739,3.5,replay_asof,0,0.85,,OVER,3.0,linescore,3,3,676917,UNDER,GRADED,0,5.174,0.7225,1.89712,,,,,,,
wf-19288f01-p1,15288,2251262,823525,2026-07-05,07,N,1,away,657746,Joe Ryan,R,9.3898,6.5,replay_asof,0,0.82646,,OVER,9.0,linescore,9,9,657746,OVER,GRADED,1,0.39,0.030116,0.190604,,,,,,,
wf-19288f01-p1,15289,2251262,823525,2026-07-05,07,N,1,home,677960,Ryan Weathers,L,5.3987,6.5,replay_asof,0,0.29813,,UNDER,6.0,linescore,6,6,677960,UNDER,GRADED,1,-0.601,0.088881,0.354007,,,,,,,
wf-19288f01-p1,15428,2251263,824413,2026-07-05,07,N,1,away,669684,Chris Murphy,U,3.156,,,0,,,,1.0,linescore,,1,669684,,NO_LINE,,2.156,,,,,,,,,
wf-19288f01-p1,15429,2251263,824413,2026-07-05,07,N,1,home,676440,Tanner Bibee,R,4.2293,4.5,replay_asof,0,0.41587,,UNDER,1.0,linescore,1,1,676440,UNDER,GRADED,1,3.229,0.172948,0.537632,,,,,,,
wf-19288f01-p1,15568,2251264,824656,2026-07-05,07,N,1,away,669461,Matthew Liberatore,L,3.5548,4.5,replay_asof,0,0.28494,,UNDER,3.0,linescore,3,3,669461,UNDER,GRADED,1,0.555,0.081191,0.335389,,,,,,,
wf-19288f01-p1,15569,2251264,824656,2026-07-05,07,N,1,home,665871,Javier Assad,R,2.5085,3.5,replay_asof,0,0.24424,,UNDER,2.0,linescore,2,2,665871,UNDER,GRADED,1,0.509,0.059653,0.280031,,,,,,,
wf-19288f01-p1,15708,2251265,824091,2026-07-05,07,N,1,away,605400,Aaron Nola,R,3.6037,6.5,replay_asof,0,0.07358,,UNDER,7.0,linescore,7,7,605400,OVER,GRADED,0,-3.396,0.858254,2.609382,,,,,,,
wf-19288f01-p1,15709,2251265,824091,2026-07-05,07,N,1,home,679883,Luinder Avila,R,3.2191,4.5,replay_asof,0,0.2228,,UNDER,4.0,linescore,4,4,679883,UNDER,GRADED,1,-0.781,0.04964,0.252058,,,,,,,
wf-19288f01-p1,15851,2251266,824172,2026-07-05,07,N,1,away,669438,Mason Englert,R,2.5722,,,0,,,,9.0,linescore,9,9,669438,,NO_LINE,,-6.428,,,,,,,,,
wf-19288f01-p1,15853,2251266,824172,2026-07-05,07,N,1,home,663567,Peter Lambert,R,4.0149,3.5,replay_asof,0,0.56943,,OVER,6.0,linescore,6,6,663567,OVER,GRADED,1,-1.985,0.185391,0.563119,,,,,,,
wf-19288f01-p1,15988,2251267,822879,2026-07-05,07,N,1,away,663554,Casey Mize,R,7.3562,4.5,replay_asof,0,0.85,,OVER,4.0,linescore,4,4,663554,UNDER,GRADED,0,3.356,0.7225,1.89712,,,,,,,
wf-19288f01-p1,15989,2251267,822879,2026-07-05,07,N,1,home,677958,Kumar Rocker,R,4.295,4.5,replay_asof,0,0.4286,,UNDER,4.0,linescore,4,4,677958,UNDER,GRADED,1,0.295,0.183698,0.559666,,,,,,,
wf-19288f01-p1,16128,2251268,824333,2026-07-05,07,N,1,away,641816,Tyler Mahle,R,4.1088,4.5,replay_asof,0,0.39241,,UNDER,5.0,linescore,5,5,641816,OVER,GRADED,0,-0.891,0.369166,0.935448,,,,,,,
wf-19288f01-p1,16129,2251268,824333,2026-07-05,07,N,1,home,685299,Tanner Gordon,R,3.8296,4.5,replay_asof,0,0.33792,,UNDER,7.0,linescore,7,7,685299,OVER,GRADED,0,-3.17,0.43835,1.084946,,,,,,,
wf-19288f01-p1,16268,2251269,824980,2026-07-05,07,N,1,away,691587,Eury Pérez,R,5.2681,5.5,replay_asof,0,0.43097,,UNDER,8.0,linescore,8,8,691587,OVER,GRADED,0,-2.732,0.323795,0.841717,,,,,,,
wf-19288f01-p1,16269,2251269,824980,2026-07-05,07,N,1,home,695611,Gage Jump,L,9.0251,5.5,replay_asof,0,0.85,,OVER,1.0,linescore,1,1,695611,UNDER,GRADED,0,8.025,0.7225,1.89712,,,,,,,
wf-19288f01-p1,16408,2251270,823117,2026-07-05,07,N,1,away,702056,Trey Yesavage,R,4.527,5.5,replay_asof,0,0.30168,,UNDER,7.0,linescore,7,7,702056,OVER,GRADED,0,-2.473,0.487651,1.198388,,,,,,,
wf-19288f01-p1,16409,2251270,823117,2026-07-05,07,N,1,home,676106,Emerson Hancock,R,5.1957,4.5,replay_asof,0,0.59315,,OVER,5.0,linescore,5,5,676106,OVER,GRADED,1,0.196,0.165527,0.522308,,,,,,,
wf-19288f01-p1,16548,2251271,823931,2026-07-05,07,N,1,away,676664,JP Sears,L,2.9741,3.5,replay_asof,0,0.34697,,UNDER,5.0,linescore,5,5,676664,OVER,GRADED,0,-2.026,0.426448,1.058517,,,,,,,
wf-19288f01-p1,16549,2251271,823931,2026-07-05,07,N,1,home,686218,Emmet Sheehan,R,4.6131,4.5,replay_asof,0,0.48921,,UNDER,5.0,linescore,5,5,686218,OVER,GRADED,0,-0.387,0.260906,0.714963,,,,,,,
wf-19288f01-p1,16688,2251272,824010,2026-07-05,07,N,1,away,624133,Ranger Suarez,L,9.2725,6.5,replay_asof,0,0.81692,,OVER,5.0,linescore,5,5,624133,UNDER,GRADED,0,4.273,0.667358,1.697832,,,,,,,
wf-19288f01-p1,16689,2251272,824010,2026-07-05,07,N,1,home,696270,Ryan Johnson,U,2.5632,4.5,replay_asof,0,0.11743,,UNDER,6.0,linescore,6,6,696270,OVER,GRADED,0,-3.437,0.77893,2.141913,,,,,,,
wf-19288f01-p1,33868,2253626,825061,2026-07-05,07,N,1,away,687075,Brandon Sproat,R,4.5368,4.5,replay_asof,0,0.47487,,UNDER,4.0,linescore,4,4,687075,UNDER,GRADED,1,0.537,0.225502,0.644109,,,,,,,
wf-19288f01-p1,33869,2253626,825061,2026-07-05,07,N,1,home,593958,Eduardo Rodriguez,L,3.6641,3.5,replay_asof,0,0.49832,,UNDER,3.0,linescore,3,3,593958,UNDER,GRADED,1,0.664,0.248323,0.689793,,,,,,,
wf-19288f01-p1,16828,2251273,824089,2026-07-06,07,N,1,away,650911,Cristopher Sánchez,L,9.5424,6.5,replay_asof,0,0.83826,,OVER,1.0,linescore,1,1,650911,UNDER,GRADED,0,8.542,0.70268,1.821765,,,,,,,
wf-19288f01-p1,16829,2251273,824089,2026-07-06,07,N,1,home,702070,Noah Cameron,L,4.7609,4.5,replay_asof,0,0.5166,,OVER,7.0,linescore,7,7,702070,OVER,GRADED,1,-2.239,0.233676,0.660486,,,,,,,
wf-19288f01-p1,16968,2251274,822958,2026-07-06,07,N,1,away,693645,Cam Schlittler,R,8.9664,4.5,replay_asof,0,0.85,,OVER,8.0,linescore,8,8,693645,OVER,GRADED,1,0.966,0.0225,0.162519,,,,,,,
wf-19288f01-p1,16969,2251274,822958,2026-07-06,07,N,1,home,643377,Griffin Jax,R,4.267,5.5,replay_asof,0,0.25787,,UNDER,10.0,linescore,10,10,643377,OVER,GRADED,0,-5.733,0.550757,1.3553,,,,,,,
wf-19288f01-p1,17108,2251275,822712,2026-07-06,07,N,1,away,681347,Mike Burrows,R,2.9067,3.5,replay_asof,0,0.33187,,UNDER,3.0,linescore,3,3,681347,UNDER,GRADED,1,-0.093,0.110138,0.403273,,,,,,,
wf-19288f01-p1,17109,2251275,822712,2026-07-06,07,N,1,home,571945,Miles Mikolas,R,2.0462,4.5,replay_asof,0,0.05692,,UNDER,3.0,linescore,3,3,571945,UNDER,GRADED,1,-0.954,0.00324,0.058604,,,,,,,
wf-19288f01-p1,17248,2251276,824900,2026-07-06,07,N,1,away,642547,Freddy Peralta,R,4.3679,4.5,replay_asof,0,0.44266,,UNDER,6.0,linescore,6,6,642547,OVER,GRADED,0,-1.632,0.310628,0.814953,,,,,,,
wf-19288f01-p1,17249,2251276,824900,2026-07-06,07,N,1,home,625643,Reynaldo López,R,3.924,4.5,replay_asof,0,0.35632,,UNDER,5.0,linescore,5,5,625643,OVER,GRADED,0,-1.076,0.414324,1.031926,,,,,,,
wf-19288f01-p1,17388,2251277,823036,2026-07-06,07,N,1,away,675660,Shane Drohan,L,4.8484,7.5,replay_asof,0,0.11802,,UNDER,2.0,linescore,2,2,675660,UNDER,GRADED,1,2.848,0.013929,0.125586,,,,,,,
wf-19288f01-p1,17389,2251277,823036,2026-07-06,07,N,1,home,669160,Dustin May,R,6.8287,3.5,replay_asof,0,0.85,,OVER,7.0,linescore,7,7,669160,OVER,GRADED,1,-0.171,0.0225,0.162519,,,,,,,
wf-19288f01-p1,17528,2251278,823205,2026-07-06,07,N,1,away,592332,Kevin Gausman,R,4.6803,5.5,replay_asof,0,0.32813,,UNDER,8.0,linescore,8,8,592332,OVER,GRADED,0,-3.32,0.451409,1.114345,,,,,,,
wf-19288f01-p1,17529,2251278,823205,2026-07-06,07,N,1,home,694738,Landen Roupp,R,6.1717,3.5,replay_asof,0,0.85,,OVER,5.0,linescore,5,5,694738,OVER,GRADED,1,1.172,0.0225,0.162519,,,,,,,
wf-19288f01-p1,17668,2251279,823930,2026-07-06,07,N,1,away,607536,Kyle Freeland,L,4.0795,3.5,replay_asof,0,0.58191,,OVER,2.0,linescore,2,2,607536,UNDER,GRADED,0,2.08,0.338619,0.872059,,,,,,,
wf-19288f01-p1,17669,2251279,823930,2026-07-06,07,N,1,home,641778,Eric Lauer,L,2.408,5.5,replay_asof,0,0.03616,,UNDER,3.0,linescore,3,3,641778,UNDER,GRADED,1,-0.592,0.001308,0.03683,,,,,,,
wf-19288f01-p1,33908,2253636,823282,2026-07-06,07,N,1,away,694297,Brandon Pfaadt,R,3.1817,3.5,replay_asof,0,0.39341,,UNDER,6.0,linescore,6,6,694297,OVER,GRADED,0,-2.818,0.367951,0.932903,,,,,,,
wf-19288f01-p1,33909,2253636,823282,2026-07-06,07,N,1,home,621111,Walker Buehler,R,4.542,2.5,replay_asof,0,0.83109,,OVER,4.0,linescore,4,4,621111,OVER,GRADED,1,0.542,0.028531,0.185017,,,,,,,
wf-19288f01-p1,19688,2250506,823062,2026-07-07,07,S,1,away,694819,Jacob Misiorowski,R,12.4655,,,0,,,,11.0,linescore,,11,694819,,NO_LINE,,1.466,,,,,,,,,
wf-19288f01-p1,19689,2250506,823062,2026-07-07,07,S,1,home,694335,Matt Svanson,U,8.2034,,,0,,,,1.0,linescore,,1,694335,,NO_LINE,,7.203,,,,,,,,,
wf-19288f01-p1,17808,2251280,824820,2026-07-07,07,N,1,away,571510,Matthew Boyd,L,6.2178,4.5,replay_asof,0,0.74303,,OVER,7.0,linescore,7,7,571510,OVER,GRADED,1,-0.782,0.066034,0.297019,,,,,,,
wf-19288f01-p1,17809,2251280,824820,2026-07-07,07,N,1,home,669358,Shane Baz,R,6.0056,5.5,replay_asof,0,0.55522,,OVER,3.0,linescore,3,3,669358,UNDER,GRADED,0,3.006,0.308269,0.810176,,,,,,,
wf-19288f01-p1,17948,2251281,824254,2026-07-07,07,N,1,away,669372,J.T. Ginn,R,4.6151,4.5,replay_asof,0,0.48959,,UNDER,4.0,linescore,4,4,669372,UNDER,GRADED,1,0.615,0.239698,0.672541,,,,,,,
wf-19288f01-p1,17949,2251281,824254,2026-07-07,07,N,1,home,669373,Tarik Skubal,L,8.8473,4.5,replay_asof,0,0.85,,OVER,9.0,linescore,9,9,669373,OVER,GRADED,1,-0.153,0.0225,0.162519,,,,,,,
wf-19288f01-p1,18088,2251282,823361,2026-07-07,07,N,1,away,694462,Hurston Waldrep,R,7.6351,4.5,replay_asof,0,0.85,,OVER,2.0,linescore,2,2,694462,UNDER,GRADED,0,5.635,0.7225,1.89712,,,,,,,
wf-19288f01-p1,18089,2251282,823361,2026-07-07,07,N,1,home,694973,Paul Skenes,R,8.7275,4.5,replay_asof,0,0.85,,OVER,4.0,linescore,4,4,694973,UNDER,GRADED,0,4.727,0.7225,1.89712,,,,,,,
wf-19288f01-p1,18228,2251283,823847,2026-07-07,07,N,1,away,693433,Bryan Woo,R,7.8399,5.5,replay_asof,0,0.79366,,OVER,5.0,linescore,5,5,693433,UNDER,GRADED,0,2.84,0.629896,1.57823,,,,,,,
wf-19288f01-p1,18229,2251283,823847,2026-07-07,07,N,1,home,676974,Max Meyer,R,7.1734,6.5,replay_asof,0,0.57579,,OVER,4.0,linescore,4,4,676974,UNDER,GRADED,0,3.173,0.331534,0.857527,,,,,,,
wf-19288f01-p1,18368,2251284,822956,2026-07-07,07,N,1,away,701542,Will Warren,R,5.1376,5.5,replay_asof,0,0.40817,,UNDER,3.0,linescore,3,3,701542,UNDER,GRADED,1,2.138,0.166603,0.524536,,,,,,,
wf-19288f01-p1,18369,2251284,822956,2026-07-07,07,N,1,home,693855,Ian Seymour,L,5.0917,5.5,replay_asof,0,0.40013,,UNDER,12.0,linescore,12,12,693855,OVER,GRADED,0,-6.908,0.359844,0.915966,,,,,,,
wf-19288f01-p1,18508,2251285,822713,2026-07-07,07,N,1,away,837227,Tatsuya Imai,R,5.001,4.5,replay_asof,0,0.55967,,OVER,3.0,linescore,3,3,837227,UNDER,GRADED,0,2.001,0.313231,0.820231,,,,,,,
wf-19288f01-p1,18509,2251285,822713,2026-07-07,07,N,1,home,674841,Andrew Alvarez,L,6.3224,5.5,replay_asof,0,0.60463,,OVER,3.0,linescore,3,3,674841,UNDER,GRADED,0,3.322,0.365577,0.927933,,,,,,,
wf-19288f01-p1,18648,2251286,823607,2026-07-07,07,N,1,away,607625,Seth Lugo,R,3.3123,4.5,replay_asof,0,0.23966,,UNDER,4.0,linescore,4,4,607625,UNDER,GRADED,1,-0.688,0.057437,0.27399,,,,,,,
wf-19288f01-p1,18649,2251286,823607,2026-07-07,07,N,1,home,672335,Cionel Pérez,U,2.1831,,,0,,,,1.0,linescore,1,1,672335,,NO_LINE,,1.183,,,,,,,,,
wf-19288f01-p1,18788,2251287,824495,2026-07-07,07,N,1,away,554430,Zack Wheeler,R,9.5901,7.5,replay_asof,0,0.74057,,OVER,14.0,linescore,14,14,554430,OVER,GRADED,1,-4.41,0.067304,0.300335,,,,,,,
wf-19288f01-p1,18789,2251287,824495,2026-07-07,07,N,1,home,671096,Andrew Abbott,L,3.5968,6.5,replay_asof,0,0.07301,,UNDER,8.0,linescore,8,8,671096,OVER,GRADED,0,-4.403,0.85931,2.617159,,,,,,,
wf-19288f01-p1,18928,2251288,823687,2026-07-07,07,N,1,away,676282,Joey Cantillo,L,4.9605,3.5,replay_asof,0,0.72939,,OVER,7.0,linescore,7,7,676282,OVER,GRADED,1,-2.04,0.07323,0.315547,,,,,,,
wf-19288f01-p1,18929,2251288,823687,2026-07-07,07,N,1,home,671737,Taj Bradley,R,5.9138,5.5,replay_asof,0,0.54038,,OVER,10.0,linescore,10,10,671737,OVER,GRADED,1,-4.086,0.211251,0.615483,,,,,,,
