gameId,side,gameDate,month,awayTeam,homeTeam,mlbGamePk,oppTeam,starterId,starterHand,starterKs,starterOuts,liveRowId,livePitcherName,liveMlbamId,liveStarterMismatch,kProj,bookLine,lineIsInteger,pOver,pUnder,anNoVigOverPct,verdict,bestSide,edgeOver,edgeUnder,liveStoredActualKs,liveStoredResult,liveStoredModelError,liveStoredModelCorrect,liveTruthKs,liveTruthSource,liveSignedError,p1MlbamId,p1ProjValue,p1POver,p1Line,p1SignedError,p2ProjValue,p2POver,p2Line,p2SignedError,asofK9,asofPriorStarts,daysRest,asofIpPerStart,oppAsofK27,oppAsofPriorGames,snapK9,snapXfip,snapHand,snapJoinVia,oppSplitK9VsHand,umpire,umpKMod
2250243,home,2026-04-14,2026-04,SEA,SD,823315,SEA,650633,R,5,18,390025,Michael King,650633,0,4.54,5.5,0,0.3037,0.6963,0.1027,OVER,OVER,0.201,-0.201,5,UNDER,-0.46,1,5.0,substrate,-0.45999999999999996,650633,5.996,0.55369,5.5,0.9960000000000004,5.996,0.55368,5.5,0.9960000000000004,8.1,3,6,5.555555555555556,10.225531914893617,17,7.77,4.13458,R,id,6.8789,Chad Whitson,0.9873316224442766
2250244,away,2026-04-14,2026-04,TEX,ATH,825022,ATH,669022,L,5,14,390027,MacKenzie Gore,669022,0,6.32,6.5,0,0.4455,0.5545,0.5334,UNDER,UNDER,-0.0879,0.0879,5,UNDER,1.32,1,5.0,substrate,1.3200000000000003,669022,12.829,0.85,6.5,7.829000000000001,12.829,0.9714,6.5,7.829000000000001,13.775510204081634,3,6,5.444444444444444,10.607142857142858,16,9.88,4.01245,L,id,7.1711,Gabe Morales,1.0139806772944886
2250244,home,2026-04-14,2026-04,TEX,ATH,825022,TEX,605488,L,5,19,390024,Jeffrey Springs,605488,0,4.17,5.5,0,0.2415,0.7585,0.5051,UNDER,UNDER,-0.2636,0.2636,5,UNDER,-0.83,1,5.0,substrate,-0.8300000000000001,605488,7.831,0.79278,5.5,2.8310000000000004,7.831,0.79279,5.5,2.8310000000000004,7.363636363636364,3,5,6.111111111111111,9.303370786516854,16,7.54,4.21534,L,id,7.5,Gabe Morales,1.0139806772944886
2250245,away,2026-04-14,2026-04,NYM,LAD,823965,LAD,690997,R,8,21,390029,Clay Holmes,605280,1,2.75,3.5,0,0.2979,0.7021,0.5705,UNDER,UNDER,-0.2726,0.2726,8,OVER,-5.25,0,8.0,live_actualKs,-5.25,690997,9.9351,,,1.9351000000000003,9.9351,,,1.9351000000000003,10.799999999999999,3,5,5.555555555555556,9.947368421052632,16,10.72,2.54361,R,id,6.4103,Hunter Wendelstedt,0.9796379863112024
2250245,home,2026-04-14,2026-04,NYM,LAD,823965,NYM,808967,R,7,23,390028,Yoshinobu Yamamoto,808967,0,6.86,6.5,0,0.5294,0.4706,0.5066,PASS,,0.0228,-0.0228,7,OVER,-0.14,1,7.0,substrate,-0.13999999999999968,808967,5.2586,0.27652,6.5,-1.7413999999999996,5.2586,0.27652,6.5,-1.7413999999999996,7.0,3,7,6.0,6.724528301886792,17,8.5,3.549,R,id,6.6838,Hunter Wendelstedt,0.9796379863112024
2250246,away,2026-04-15,2026-04,CLE,STL,823071,STL,677944,R,4,12,450003,Parker Messick,677944,0,5.9,5.5,0,0.5376,0.4624,0.6067,UNDER,UNDER,-0.0691,0.0691,4,UNDER,1.9,0,4.0,substrate,1.9000000000000004,677944,4.0817,0.22776,5.5,0.08169999999999966,4.0817,0.22777,5.5,0.08169999999999966,8.042553191489363,3,5,5.222222222222222,7.772727272727273,17,7.12,4.77383,R,id,6.5739,Alex MacKay,1.0706275189913301
2250246,home,2026-04-15,2026-04,CLE,STL,823071,CLE,669160,R,4,18,450004,Dustin May,669160,0,2.58,3.5,0,0.2594,0.7406,0.5647,UNDER,UNDER,-0.3053,0.3053,4,OVER,-1.42,0,4.0,substrate,-1.42,669160,3.4446,0.45136,3.5,-0.5554000000000001,3.4446,0.45137,3.5,-0.5554000000000001,7.425,3,5,4.444444444444445,7.6000000000000005,18,8.91,4.17805,R,id,6.6498,Alex MacKay,1.0706275189913301
2250247,away,2026-04-15,2026-04,BOS,MIN,823722,MIN,813349,L,5,18,450005,Connelly Early,813349,0,6.57,5.5,0,0.6409,0.3591,0.4249,OVER,OVER,0.216,-0.216,5,UNDER,1.57,0,5.0,substrate,1.5700000000000003,813349,6.9933,0.69843,5.5,1.9932999999999996,6.9933,0.69844,5.5,1.9932999999999996,9.878048780487806,3,5,4.555555555555555,8.150943396226415,18,9.13,4.34587,L,id,6.8087,Malachi Moore,0.9786744516752431
2250247,home,2026-04-15,2026-04,BOS,MIN,823722,BOS,680573,R,3,15,450006,Simeon Woods Richardson,680573,0,3.28,4.5,0,0.2333,0.7667,0.6033,UNDER,UNDER,-0.37,0.37,3,UNDER,0.28,1,3.0,substrate,0.2799999999999998,680573,2.123,0.06443,4.5,-0.8769999999999998,2.123,0.06443,4.5,-0.8769999999999998,4.595744680851064,3,5,5.222222222222222,9.101123595505618,17,4.84,,,id,6.742,Malachi Moore,0.9786744516752431
2250248,away,2026-04-15,2026-04,KC,DET,824291,DET,607625,R,7,20,450010,Kris Bubic,607625,0,5.16,5.5,0,0.412,0.588,0.551,UNDER,UNDER,-0.139,0.139,7,OVER,-1.84,0,7.0,substrate,-1.8399999999999999,607625,6.4595,0.62505,5.5,-0.5404999999999998,6.4595,0.62504,5.5,-0.5404999999999998,7.132075471698113,3,6,5.888888888888889,8.3,17,7.19,3.92666,R,id,6.9949,Jansen Visconti,0.9625647759130385
2250248,home,2026-04-15,2026-04,KC,DET,824291,KC,656427,R,7,18,450009,Keider Montero,656427,0,2.25,3.5,0,0.1912,0.8088,0.4697,UNDER,UNDER,-0.2785,0.2785,7,OVER,-4.75,0,7.0,substrate,-4.75,656427,4.1484,0.59498,3.5,-2.8516000000000004,4.1484,0.59497,3.5,-2.8516000000000004,9.0,3,6,4.666666666666667,7.137931034482759,17,10.63,5.19003,R,id,6.5282,Jansen Visconti,0.9625647759130385
2250249,away,2026-04-15,2026-04,WSH,PIT,823399,PIT,663623,R,5,15,450013,Jake Irvin,663623,0,2.52,3.5,0,0.2467,0.7533,0.4028,UNDER,UNDER,-0.1561,0.1561,5,OVER,-2.48,0,5.0,substrate,-2.48,663623,4.2247,0.60916,3.5,-0.7752999999999997,4.2247,0.60915,3.5,-0.7752999999999997,10.285714285714285,3,5,4.666666666666667,9.965665236051503,17,10.1,4.29718,R,id,7.2696,James Hoye,0.9879937846837399
2250249,home,2026-04-15,2026-04,WSH,PIT,823399,WSH,682254,L,1,3,,,,,,,,,,,,,,,,,,,,,,682254,8.1684,,,7.1684,8.1684,,,7.1684,,0,,,8.40466926070039,17,13.72,3.12089,L,id,7.2371,James Hoye,0.9879937846837399
2250250,away,2026-04-15,2026-04,SF,CIN,824532,CIN,641816,R,6,12,450012,Landen Roupp,641816,0,4.72,5.5,0,0.3356,0.6644,0.3286,PASS,,0.007,-0.007,6,OVER,-1.28,0,6.0,substrate,-1.2800000000000002,641816,4.8464,0.35712,5.5,-1.1536,4.8464,0.35711,5.5,-1.1536,9.204545454545455,3,7,4.888888888888888,8.967857142857142,17,8.35,4.08169,R,id,7.46,Quinn Wolcott,0.9767033984533542
2250250,home,2026-04-15,2026-04,SF,CIN,824532,SF,695076,R,4,20,450008,Chase Burns,695505,1,6.37,5.5,0,0.6117,0.3883,0.3836,OVER,OVER,0.2281,-0.2281,4,UNDER,2.37,0,4.0,live_actualKs,2.37,695076,3.7578,,,-0.24219999999999997,3.7578,,,-0.24219999999999997,6.061224489795919,3,6,5.444444444444444,7.083650190114069,17,7.6,4.7964,R,id,6.0745,Quinn Wolcott,0.9767033984533542
2250251,away,2026-04-15,2026-04,CHC,PHI,823477,PHI,684007,L,11,18,450007,Shota Imanaga,684007,0,4.37,5.5,0,0.2747,0.7253,0.5924,UNDER,UNDER,-0.3177,0.3177,11,OVER,-6.63,0,11.0,substrate,-6.63,684007,9.3762,0.85,5.5,-1.6237999999999992,9.3762,0.90532,5.5,-1.6237999999999992,11.25,3,5,5.333333333333333,8.407894736842106,17,8.53,3.42395,L,id,7.3681,Bruce Dreckman,0.96504217080762
2250251,home,2026-04-15,2026-04,CHC,PHI,823477,CHC,666200,L,4,16,450011,Jesus Luzardo,666200,0,6.46,6.5,0,0.4676,0.5324,0.4226,OVER,OVER,0.045,-0.045,4,UNDER,2.46,1,4.0,substrate,2.46,666200,11.8987,0.85,6.5,7.8987,11.8987,0.95153,6.5,7.8987,13.5,3,5,5.777777777777778,8.964,17,11.18,2.4237,L,id,6.6449,Bruce Dreckman,0.96504217080762
2250252,away,2026-04-15,2026-04,LAA,NYY,823561,NYY,686799,R,6,20,450014,Jack Kochanowicz,686799,0,2.43,3.5,0,0.2278,0.7722,0.4265,UNDER,UNDER,-0.1987,0.1987,6,OVER,-3.57,0,6.0,substrate,-3.57,686799,4.6696,0.6855,3.5,-1.3304,4.6696,0.68551,3.5,-1.3304,6.4799999999999995,3,5,5.555555555555556,10.138339920948617,17,6.61,4.6542,R,id,7.2729,Lance Barksdale,0.9837258546105121
2250252,home,2026-04-15,2026-04,LAA,NYY,823561,LAA,661563,R,5,15,450015,Max Fried,661563,0,7.66,6.5,0,0.6432,0.3568,0.5504,OVER,OVER,0.0928,-0.0928,5,UNDER,2.66,0,5.0,substrate,2.66,661563,2.6601,0.03,6.5,-2.3399,2.6601,0.01916,6.5,-2.3399,4.5,1,5,4.0,9.752851711026615,18,4.19,6.28047,R,id,7.5029,Lance Barksdale,0.9837258546105121
2250253,away,2026-04-15,2026-04,MIA,ATL,824936,ATL,663978,R,4,14,450017,Chris Paddack,663978,0,2.52,3.5,0,0.2458,0.7542,0.484,UNDER,UNDER,-0.2382,0.2382,4,OVER,-1.48,0,4.0,substrate,-1.48,663978,3.8374,0.53413,3.5,-0.16259999999999986,3.8374,0.53414,3.5,-0.16259999999999986,9.0,2,5,5.0,7.451612903225806,18,6.32,,,id,6.4472,Adam Beck,1.0175615933206787
2250253,home,2026-04-15,2026-04,MIA,ATL,824936,MIA,693821,R,7,17,450016,Bryce Elder,693821,0,3.33,4.5,0,0.2428,0.7572,0.458,UNDER,UNDER,-0.2152,0.2152,7,OVER,-3.67,0,7.0,substrate,-3.67,693821,6.8657,0.8144,4.5,-0.13429999999999964,6.8657,0.8144,4.5,-0.13429999999999964,8.150943396226415,3,5,5.888888888888889,7.253731343283582,18,7.45,3.81477,R,id,6.4055,Adam Beck,1.0175615933206787
2250254,away,2026-04-15,2026-04,TB,CWS,824615,CWS,642121,R,1,6,450020,Jesse Scholtens,669947,1,2.93,3.5,0,0.3364,0.6636,0.4817,UNDER,UNDER,-0.1453,0.1453,1,UNDER,1.93,1,1.0,live_actualKs,1.9300000000000002,642121,7.1702,,,6.1702,7.1702,,,6.1702,,0,,,9.248031496062993,17,9.33,4.5975,R,id,7.1252,Adam Hamari,1.0367013527918003
2250254,home,2026-04-15,2026-04,TB,CWS,824615,TB,680732,R,2,16,450018,Sean Burke,680732,0,3.22,4.5,0,0.2225,0.7775,0.5253,UNDER,UNDER,-0.3028,0.3028,2,UNDER,1.22,1,2.0,substrate,1.2200000000000002,680732,6.2371,0.74543,4.5,4.2371,6.2371,0.74543,4.5,4.2371,8.0,2,7,4.5,7.637450199203188,16,9.61,4.0899,R,id,5.9016,Adam Hamari,1.0367013527918003
2250255,away,2026-04-15,2026-04,TOR,MIL,823803,MIL,656302,R,6,18,450021,Patrick Corbin,656302,0,3.15,4.5,0,0.211,0.789,0.4372,UNDER,UNDER,-0.2262,0.2262,6,OVER,-2.85,0,6.0,substrate,-2.85,656302,12.4505,0.85,4.5,6.4505,12.4505,0.99446,4.5,6.4505,15.954545454545455,3,7,4.888888888888888,8.840707964601771,16,13.24,2.48097,R,id,6.6056,Chris Guccione,1.0133037035879504
2250255,home,2026-04-15,2026-04,TOR,MIL,823803,TOR,694477,R,2,20,450019,Brandon Sproat,694477,0,2.62,3.5,0,0.2673,0.7327,0.0886,OVER,OVER,0.1787,-0.1787,2,UNDER,0.62,1,2.0,substrate,0.6200000000000001,694477,2.3698,0.215,3.5,0.36980000000000013,2.3698,0.21499,3.5,0.36980000000000013,6.75,2,11,4.666666666666667,7.452488687782806,16,7.75,5.10244,R,id,5.6575,Chris Guccione,1.0133037035879504
2250256,away,2026-04-15,2026-04,COL,HOU,824209,HOU,500779,L,1,11,450022,Tomoyuki Sugano,500779,0,2.36,3.5,0,0.2134,0.7866,0.433,UNDER,UNDER,-0.2196,0.2196,1,UNDER,1.36,1,1.0,substrate,1.3599999999999999,500779,2.3546,0.21184,3.5,1.3546,2.3546,0.21184,3.5,1.3546,4.153846153846154,1,17,4.333333333333333,8.16044776119403,18,4.39,5.96273,L,id,6.226,Stu Scheurwater,1.0114946077174793
2250256,home,2026-04-15,2026-04,COL,HOU,824209,COL,681293,R,10,18,450023,Spencer Arrighetti,681293,0,4.77,6.5,0,0.205,0.795,0.449,UNDER,UNDER,-0.244,0.244,10,OVER,-5.23,0,10.0,substrate,-5.23,681293,3.4375,0.06058,6.5,-6.5625,3.4375,0.06058,6.5,-6.5625,,0,,,9.9140625,17,8.9,4.67063,R,id,6.5052,Stu Scheurwater,1.0114946077174793
2250257,away,2026-04-15,2026-04,SEA,SD,823314,SD,676106,R,6,18,450026,Luis Castillo,676106,0,3.21,4.5,0,0.2206,0.7794,0.0335,OVER,OVER,0.1871,-0.1871,6,OVER,-2.79,0,6.0,substrate,-2.79,676106,8.419,0.85,4.5,2.4190000000000005,8.419,0.92197,4.5,2.4190000000000005,9.679245283018869,3,5,5.888888888888889,6.777327935222671,16,8.29,3.24316,R,id,6.922,Bill Miller,1.0386886600603569
2250257,home,2026-04-15,2026-04,SEA,SD,823314,SEA,681190,R,6,12,450025,Walker Buehler,681190,0,2.38,3.5,0,0.2181,0.7819,0.5411,UNDER,UNDER,-0.323,0.323,6,OVER,-3.62,0,6.0,substrate,-3.62,681190,9.2386,0.85,3.5,3.2386,9.2386,0.98208,3.5,3.2386,9.679245283018869,3,6,5.888888888888889,10.031620553359684,18,6.39,3.81923,R,id,6.8789,Bill Miller,1.0386886600603569
2250258,away,2026-04-15,2026-04,TEX,ATH,825021,ATH,677958,R,6,14,450027,Jack Leiter,677958,0,4.06,5.5,0,0.2239,0.7761,0.4793,UNDER,UNDER,-0.2554,0.2554,6,OVER,-1.94,0,6.0,substrate,-1.9400000000000004,677958,3.4448,0.13517,5.5,-2.5552,3.4448,0.13518,5.5,-2.5552,7.2,2,5,5.0,10.556390977443609,17,8.06,4.33935,R,id,6.7302,Edwin Jimenez,1.0039190987357556
2250258,home,2026-04-15,2026-04,TEX,ATH,825021,TEX,669372,R,3,16,450024,Jacob Lopez,669372,0,4.68,5.5,0,0.3278,0.6722,0.4878,UNDER,UNDER,-0.16,0.16,3,UNDER,1.68,1,3.0,substrate,1.6799999999999997,669372,3.1978,0.10516,5.5,0.19779999999999998,3.1978,0.10516,5.5,0.19779999999999998,9.0,1,5,4.0,9.157342657342657,17,8.23,4.04769,R,id,6.4973,Edwin Jimenez,1.0039190987357556
2250259,away,2026-04-15,2026-04,NYM,LAD,823963,LAD,605280,R,4,15,450029,Clay Holmes,605280,0,2.75,3.5,0,0.2979,0.7021,0.5767,UNDER,UNDER,-0.2788,0.2788,4,OVER,-1.25,0,4.0,substrate,-1.25,605280,4.5335,0.66332,3.5,0.5335000000000001,4.5335,0.66332,3.5,0.5335000000000001,6.0,3,5,6.0,9.975903614457831,17,7.69,3.77004,R,id,6.4103,Edwin Moscoso,1.0484417899568463
2250259,home,2026-04-15,2026-04,NYM,LAD,823963,NYM,660271,R,10,18,450028,Shohei Ohtani,660271,0,7.14,6.5,0,0.5702,0.4298,0.3522,OVER,OVER,0.218,-0.218,10,OVER,-2.86,1,10.0,substrate,-2.8600000000000003,660271,5.2021,0.26793,6.5,-4.7979,5.2021,0.26792,6.5,-4.7979,6.0,2,7,6.0,6.84375,18,9.98,3.13704,R,id,6.6838,Edwin Moscoso,1.0484417899568463
2250260,away,2026-04-16,2026-04,WSH,PIT,823396,PIT,656492,L,7,16,480002,Zack Littell,641793,1,2.79,3.5,0,0.3059,0.6941,0.4105,UNDER,UNDER,-0.1046,0.1046,7,OVER,-4.21,0,7.0,live_actualKs,-4.21,656492,3.9525,,,-3.0475,3.9525,,,-3.0475,7.0434782608695645,3,5,5.111111111111112,9.90725806451613,18,8.45,3.88289,L,id,7.7179,D.J. Reyburn,1.003915103162181
2250260,home,2026-04-16,2026-04,WSH,PIT,823396,WSH,677952,R,7,17,480001,Bubba Chandler,677952,0,4.51,4.5,0,0.4694,0.5306,0.3121,OVER,OVER,0.1573,-0.1573,7,OVER,-2.49,0,7.0,substrate,-2.49,677952,8.9037,0.85,4.5,1.9037000000000006,8.9037,0.9417,4.5,1.9037000000000006,10.588235294117647,3,5,5.666666666666667,8.411538461538461,18,10.06,3.32961,R,id,6.2233,D.J. Reyburn,1.003915103162181
2250261,away,2026-04-16,2026-04,SF,CIN,824530,CIN,694738,R,6,18,480004,Logan Webb,694738,0,6.62,5.5,0,0.6482,0.3518,0.4587,OVER,OVER,0.1895,-0.1895,6,OVER,0.62,1,6.0,substrate,0.6200000000000001,694738,8.6265,0.85,5.5,2.6265,8.6265,0.85967,5.5,2.6265,9.719999999999999,3,6,5.555555555555556,9.154109589041097,18,9.25,3.14691,R,id,7.46,Junior Valentine,1.0278658390554536
2250261,home,2026-04-16,2026-04,SF,CIN,824530,SF,695505,R,4,18,480003,Brandon Williamson,695505,0,2.9,3.5,0,0.3293,0.6707,0.5588,UNDER,UNDER,-0.2295,0.2295,4,OVER,-1.1,0,4.0,substrate,-1.1,695505,4.7006,0.69042,3.5,0.7005999999999997,4.7006,0.69041,3.5,0.7005999999999997,9.918367346938776,3,6,5.444444444444444,6.964664310954063,18,10.37,3.46777,R,id,6.0745,Junior Valentine,1.0278658390554536
2250262,away,2026-04-16,2026-04,KC,DET,824289,DET,663460,L,3,14,480006,Michael Wacha,663460,0,4.15,5.5,0,0.238,0.762,0.8701,UNDER,UNDER,-0.6321,0.6321,3,UNDER,1.15,1,3.0,substrate,1.1500000000000004,663460,9.7241,0.85,5.5,6.7241,9.7241,0.92173,5.5,6.7241,11.5,3,6,6.0,8.379310344827587,18,9.12,4.09508,L,id,7.1719,Andy Fletcher,0.968427281329873
2250262,home,2026-04-16,2026-04,KC,DET,824289,KC,672456,R,5,18,480005,Casey Mize,672456,0,3.98,5.5,0,0.2113,0.7887,0.6999,UNDER,UNDER,-0.4886,0.4886,5,UNDER,-1.02,1,5.0,substrate,-1.02,672456,6.7767,0.66987,5.5,1.7767,6.7767,0.66987,5.5,1.7767,8.709677419354838,2,6,5.166666666666667,7.35483870967742,18,6.62,4.59914,R,id,6.5282,Andy Fletcher,0.968427281329873
2250263,away,2026-04-16,2026-04,LAA,NYY,823560,NYY,608718,L,2,6,480020,Jose Soriano,667755,1,5.59,5.5,0,0.4862,0.5138,0.697,UNDER,UNDER,-0.2108,0.2108,2,UNDER,3.59,1,2.0,live_actualKs,3.59,608718,5.3155,,,3.3155,5.3155,,,3.3155,,0,,,9.989010989010989,18,7.83,3.51994,L,id,7.5609,Will Little,1.0302965348941253
2250263,home,2026-04-16,2026-04,LAA,NYY,823560,LAA,608331,L,3,16,480007,Cam Schlittler,608331,0,5.99,5.5,0,0.5523,0.4477,0.6171,UNDER,UNDER,-0.0648,0.0648,3,UNDER,2.99,0,3.0,substrate,2.99,608331,7.5116,0.75983,5.5,4.5116,7.5116,0.75983,5.5,4.5116,6.428571428571429,4,5,7.0,9.712230215827338,19,7.7,3.89549,L,id,7.9746,Will Little,1.0302965348941253
2250264,away,2026-04-16,2026-04,TOR,MIL,823801,MIL,571578,L,6,17,480009,Eric Lauer,571578,0,2.48,3.5,0,0.239,0.761,0.4399,UNDER,UNDER,-0.2009,0.2009,6,OVER,-3.52,0,6.0,substrate,-3.52,571578,3.1793,0.39288,3.5,-2.8207,3.1793,0.39287,3.5,-2.8207,6.75,1,6,4.0,8.852459016393443,17,7.09,4.40214,L,id,6.3732,Nestor Ceja,1.0324817511172073
2250264,home,2026-04-16,2026-04,TOR,MIL,823801,TOR,687075,R,6,20,480008,Brandon Sproat,687075,0,2.62,3.5,0,0.2673,0.7327,0.0569,OVER,OVER,0.2104,-0.2104,6,OVER,-3.38,0,6.0,substrate,-3.38,687075,1.868,0.11987,3.5,-4.132,1.868,0.11988,3.5,-4.132,9.0,1,18,3.0,7.058091286307055,17,9.45,4.74488,R,id,5.6575,Nestor Ceja,1.0324817511172073
2250265,away,2026-04-16,2026-04,TB,CWS,824614,CWS,571927,L,4,16,480011,Nick Martinez,571927,0,3.4,4.5,0,0.2556,0.7444,0.4404,UNDER,UNDER,-0.1848,0.1848,4,UNDER,-0.6,1,4.0,substrate,-0.6000000000000001,571927,8.2779,0.85,4.5,4.277900000000001,8.2779,0.91521,4.5,4.277900000000001,9.5625,3,6,5.333333333333333,9.13846153846154,18,6.96,4.38999,L,id,7.5368,Austin Jones,1.048053134436108
2250265,home,2026-04-16,2026-04,TB,CWS,824614,TB,673929,R,0,4,480010,Davis Martin,663436,1,3.31,4.5,0,0.239,0.761,0.4488,UNDER,UNDER,-0.2098,0.2098,0,UNDER,3.31,1,0.0,live_actualKs,3.31,673929,7.9358,,,7.9358,7.9358,,,7.9358,,0,,,7.382022471910112,17,8.68,4.8645,R,id,5.9016,Austin Jones,1.048053134436108
2250266,away,2026-04-16,2026-04,TEX,ATH,825023,ATH,683004,R,3,17,480013,Jacob deGrom,683004,0,6.45,6.5,0,0.466,0.534,0.565,UNDER,UNDER,-0.099,0.099,3,UNDER,3.45,1,3.0,substrate,3.45,683004,7.3287,0.59803,6.5,4.3287,7.3287,0.59803,6.5,4.3287,12.886363636363637,3,5,4.888888888888888,10.607142857142858,18,9.34,3.60338,R,id,6.7302,Doug Eddings,1.0338634511425926
2250266,home,2026-04-16,2026-04,TEX,ATH,825023,TEX,682052,L,5,15,480012,Aaron Civale,682052,0,2.71,4.0,1,0.1384,0.85,0.5587,UNDER,UNDER,-0.4203,0.4087,5,OVER,-2.29,0,5.0,substrate,-2.29,682052,2.841,0.15877,4.0,-2.159,2.841,0.18865,4.0,-2.159,7.425,3,5,4.444444444444445,8.940397350993377,18,7.38,5.99354,L,id,7.5,Doug Eddings,1.0338634511425926
2250267,away,2026-04-16,2026-04,BAL,CLE,824453,CLE,669358,R,6,18,480014,Chris Bassitt,669358,0,3.04,3.5,0,0.3618,0.6382,0.4881,UNDER,UNDER,-0.1263,0.1263,6,OVER,-2.96,0,6.0,substrate,-2.96,669358,5.0978,0.74843,3.5,-0.9021999999999997,5.0978,0.74844,3.5,-0.9021999999999997,7.3125,3,6,5.333333333333333,7.5,19,8.03,4.56583,R,id,6.6498,Carlos Torres,0.9902653376614349
2250267,home,2026-04-16,2026-04,BAL,CLE,824453,BAL,800048,L,9,24,480015,Tanner Bibee,800048,0,4.77,5.5,0,0.3436,0.6564,0.4808,UNDER,UNDER,-0.1372,0.1372,9,OVER,-4.23,0,9.0,substrate,-4.23,800048,7.8975,0.79919,5.5,-1.1025,7.8975,0.79919,5.5,-1.1025,8.150943396226415,3,5,5.888888888888889,9.517241379310343,18,8.87,2.99416,L,id,7.758,Carlos Torres,0.9902653376614349
2250268,away,2026-04-16,2026-04,COL,HOU,824208,HOU,675848,R,2,2,480019,Tomoyuki Sugano,608372,1,2.36,3.5,0,0.2134,0.7866,0.1801,PASS,,0.0333,-0.0333,2,UNDER,0.36,1,2.0,live_actualKs,0.3599999999999999,675848,6.8622,,,4.8622,6.8622,,,4.8622,,0,,,7.935483870967742,19,9.2,3.56395,R,id,6.5998,Not announced yet,
2250268,home,2026-04-16,2026-04,COL,HOU,824208,COL,680802,R,3,11,480016,Ryan Weiss,680802,0,4.26,4.5,0,0.4224,0.5776,0.6172,UNDER,UNDER,-0.1948,0.1948,3,UNDER,1.26,1,3.0,substrate,1.2599999999999998,680802,4.9957,0.55875,4.5,1.9957000000000003,4.9957,0.55875,4.5,1.9957000000000003,,0,,,10.248175182481752,18,10.38,4.93174,R,id,6.5052,Not announced yet,
2250269,away,2026-04-16,2026-04,SEA,SD,823313,SD,622491,R,3,16,480018,Logan Gilbert,622491,0,6.42,6.5,0,0.4604,0.5396,0.3153,OVER,OVER,0.1451,-0.1451,3,UNDER,3.42,1,3.0,substrate,3.42,622491,6.2213,0.42919,6.5,3.2213000000000003,6.2213,0.4292,6.5,3.2213000000000003,9.692307692307692,3,5,4.333333333333333,6.928301886792453,17,7.99,4.38161,R,id,6.922,Not announced yet,
2250269,home,2026-04-16,2026-04,SEA,SD,823313,SEA,621111,R,7,15,480017,Matt Waldron,621111,0,2.96,3.5,0,0.3439,0.6561,0.5735,UNDER,UNDER,-0.2296,0.2296,7,OVER,-4.04,0,7.0,substrate,-4.04,621111,4.3551,0.63268,3.5,-2.6449,4.3551,0.63267,3.5,-2.6449,7.815789473684211,3,6,4.222222222222222,10.18867924528302,19,7.99,3.81915,R,id,6.8789,Not announced yet,
2250270,away,2026-04-17,2026-04,NYM,CHC,824693,CHC,673540,R,3,10,510002,Kodai Senga,673540,0,3.92,5.5,0,0.2031,0.7969,0.0055,OVER,OVER,0.1976,-0.1976,3,UNDER,0.92,1,3.0,substrate,0.9199999999999999,673540,7.0023,0.69958,5.5,4.0023,7.0023,0.69959,5.5,4.0023,12.214285714285715,3,6,4.666666666666667,8.830827067669173,18,10.84,4.84643,R,id,6.787,Todd Tichenor,0.9799791942183124
2250270,home,2026-04-17,2026-04,NYM,CHC,824693,NYM,665795,R,4,18,510001,Edward Cabrera,665795,0,4.88,5.5,0,0.3638,0.6362,0.6201,UNDER,UNDER,-0.2563,0.2563,4,UNDER,0.88,1,4.0,substrate,0.8799999999999999,665795,5.2412,0.42627,5.5,1.2412,5.2412,0.42628,5.5,1.2412,7.02,3,6,5.555555555555556,7.323529411764706,19,8.09,3.62717,R,id,6.6838,Todd Tichenor,0.9799791942183124
2250271,away,2026-04-17,2026-04,BAL,CLE,824454,CLE,605135,R,2,15,510003,Chris Bassitt,605135,0,3.04,3.5,0,0.3618,0.6382,0.5666,UNDER,UNDER,-0.2048,0.2048,2,UNDER,1.04,1,2.0,substrate,1.04,605135,1.2074,0.03441,3.5,-0.7926,1.2074,0.03441,3.5,-0.7926,4.090909090909091,3,6,3.6666666666666665,7.588235294117647,20,5.91,5.49508,R,id,6.6498,Nate Tomlinson,0.9973963155640285
2250271,home,2026-04-17,2026-04,BAL,CLE,824454,BAL,676440,R,5,18,510004,Tanner Bibee,676440,0,4.77,5.5,0,0.3436,0.6564,0.4696,UNDER,UNDER,-0.126,0.126,5,UNDER,-0.23,1,5.0,substrate,-0.23000000000000043,676440,3.7931,0.18342,5.5,-1.2069,3.7931,0.18343,5.5,-1.2069,8.836363636363638,4,5,4.583333333333333,9.568421052631578,19,6.96,3.93637,R,id,7.3279,Nate Tomlinson,0.9973963155640285
2250272,away,2026-04-17,2026-04,ATL,PHI,823476,PHI,527048,L,4,18,,,,,,,,,,,,,,,,,,,,,,527048,2.1715,,,-1.8285,2.1715,,,-1.8285,2.6999999999999997,2,6,5.0,9.0,18,6.86,4.15948,L,id,7.3681,Not announced yet,
2250272,home,2026-04-17,2026-04,ATL,PHI,823476,ATL,592836,R,4,12,510005,Taijuan Walker,592836,0,2.5,3.5,0,0.2414,0.7586,0.4198,UNDER,UNDER,-0.1784,0.1784,4,OVER,-1.5,0,4.0,substrate,-1.5,592836,2.7021,0.28636,3.5,-1.2978999999999998,2.7021,0.28637,3.5,-1.2978999999999998,7.363636363636364,3,6,4.888888888888888,7.464163822525597,19,6.75,5.41029,R,id,6.4472,Not announced yet,
