id,gameId,gameDate,side,pitcherName,mlbamId,kProj,bookLine,pOver,pUnder,anNoVigOverPct,edgeOver,edgeUnder,verdict,modelRunAt,actualKs,backtestResult,modelError,kLine
1320042,2250895,2026-06-05,away,Nolan McLean,681035,6.2,5.5,0.6530,0.4148,0.5618,0.0912,-0.0234,PASS,1780729942491,3,UNDER,3.2,
1320043,2250895,2026-06-05,home,Griffin Canning,650633,2.94,4.5,0.2116,0.8255,0.4966,-0.2850,0.3221,UNDER,1780729942479,4,UNDER,-1.06,
1380001,2250896,2026-06-05,away,Jack Kochanowicz,686799,1.99,3.5,0.1683,0.8500,0.4189,-0.2506,0.2689,UNDER,1780729942530,6,OVER,-4.01,
1320045,2250896,2026-06-05,home,Yoshinobu Yamamoto,808963,4.92,6.5,0.2811,0.7732,0.4092,-0.1281,0.1824,UNDER,1780729942541,10,OVER,-5.08,
1320044,2253225,2026-06-05,away,Zack Littell,656492,1.77,3.5,0.1246,0.8500,0.4109,-0.2863,0.2609,UNDER,1780729942503,4,OVER,-2.23,
1320041,2253225,2026-06-05,home,Eduardo Rodriguez,518876,2.17,4.5,0.0871,0.8500,0.4970,-0.4099,0.3470,UNDER,1780729942514,4,UNDER,-1.83,
1380003,2250897,2026-06-06,away,Bryce Miller,682243,2.97,4.5,0.2178,0.8201,0.3747,-0.1600,0.1979,UNDER,1780738211302,9,OVER,-6.03,
1380002,2250897,2026-06-06,home,Keider Montero,672456,2.19,4.5,0.0899,0.8500,0.4217,-0.4787,0.4186,UNDER,1780738211312,1,UNDER,1.19,
1380004,2250898,2026-06-06,away,Luinder Avila,679883,4.65,3.5,0.5590,0.5034,0.8353,0.1610,-0.0986,OVER,1780738211331,3,UNDER,1.65,
1380005,2250898,2026-06-06,home,Joe Ryan,657746,4.51,5.5,0.3569,0.7011,0.4048,-0.2051,0.2631,UNDER,1780738211321,5,UNDER,-0.49,
1380006,2250899,2026-06-06,away,Nick Lodolo,666157,1.82,4.5,0.0482,0.8500,0.5553,-0.5215,0.4197,UNDER,1780738211351,3,UNDER,-1.18,
1380007,2250899,2026-06-06,home,Matthew Liberatore,669461,3.18,4.5,0.2580,0.7848,0.5438,-0.2932,0.3360,UNDER,1780738211341,4,UNDER,-0.82,
1380008,2250900,2026-06-06,away,Landen Roupp,694738,4.67,4.5,0.5621,0.5004,0.3873,0.0143,0.0482,UNDER,1780738211361,5,OVER,-0.33,
1410001,2250900,2026-06-06,home,Ben Brown,676962,,5.5,,,0.6024,,,,,5,,,
1380009,2250901,2026-06-06,away,Kyle Bradish,680694,2.88,5.5,0.0937,0.8500,0.6048,-0.5800,0.5237,UNDER,1780738211370,3,UNDER,-0.12,
1410004,2250902,2026-06-06,away,Brandon Eisert,685126,,1.5,,,0.3841,,,,,2,,,
1380010,2250902,2026-06-06,home,Andrew Painter,691725,2.77,4.5,0.1804,0.8500,0.5938,-0.4861,0.5165,UNDER,1780738211381,4,UNDER,-1.23,
1410009,2250903,2026-06-06,home,Tatsuya Imai,837227,,4.5,,,0.4084,,,,,8,,,
1380013,2250904,2026-06-06,away,Braxton Ashcraft,677952,3.76,5.5,0.2202,0.8221,0.3862,-0.1091,0.1514,UNDER,1780738211390,5,UNDER,-1.24,
1380012,2250904,2026-06-06,home,Spencer Strider,675911,4.88,6.5,0.2744,0.7791,0.4421,-0.1657,0.2192,UNDER,1780738211400,3,UNDER,1.88,
1380014,2250905,2026-06-06,away,Shane McClanahan,663556,3.76,5.5,0.2205,0.8218,0.4546,-0.2283,0.2706,UNDER,1780738211409,6,OVER,-2.24,
1410012,2250905,2026-06-06,home,Lake Bachar,669199,,2.5,,,0.3207,,,,,3,,,
1380017,2250906,2026-06-06,away,Tanner Bibee,676440,3.33,4.5,0.2899,0.7564,0.5786,-0.2942,0.3405,UNDER,1780738211476,3,UNDER,0.33,
1380019,2250906,2026-06-06,home,Jack Leiter,683004,3.91,5.5,0.2467,0.7992,0.4358,-0.1891,0.2350,UNDER,1780738211465,2,UNDER,1.91,
1380021,2250908,2026-06-06,away,Jacob Misiorowski,694819,6.76,8.5,0.3062,0.7592,0.5856,-0.2794,0.3448,UNDER,1780738211494,8,UNDER,-1.24,
1380020,2250908,2026-06-06,home,Tanner Gordon,685299,3.08,3.5,0.4221,0.6287,0.3689,0.0532,-0.0024,PASS,1780738211508,,,,
1380022,2250909,2026-06-06,away,Jack Kochanowicz,686799,2.05,3.5,0.1811,0.8479,0.4179,-0.2368,0.2658,UNDER,1780738211536,1,UNDER,1.05,
1380023,2250909,2026-06-06,home,Yoshinobu Yamamoto,808967,5.08,7.5,0.1846,0.8500,0.5299,-0.3453,0.3799,UNDER,1780738211522,4,UNDER,1.08,
1380024,2250910,2026-06-06,away,Nolan McLean,690997,6.39,5.5,0.6811,0.3856,0.5623,0.1188,-0.0521,PASS,1780738211564,5,UNDER,1.39,
1380025,2250910,2026-06-06,home,Griffin Canning,656288,2.8,4.5,0.1857,0.8479,0.4951,-0.3094,0.3430,UNDER,1780738211550,6,OVER,-3.2,
1380015,2253234,2026-06-06,away,Zack Littell,641793,1.82,3.5,0.1348,0.8500,0.4073,-0.2744,0.2592,UNDER,1780738211419,4,OVER,-2.18,
1380011,2253234,2026-06-06,home,Eduardo Rodriguez,593958,2.31,4.5,0.1058,0.8500,0.0417,-0.3895,0.3453,UNDER,1780738211435,5,OVER,-2.69,
1410027,2250911,2026-06-07,away,Bubba Chandler,696149,2.18,4.5,0.0888,0.8500,0.4983,-0.4095,0.3483,UNDER,1780884438036,2,UNDER,0.18,
1410017,2250911,2026-06-07,home,Bryce Elder,693821,3.21,4.5,0.2651,0.7785,0.4664,-0.2013,0.2449,UNDER,1780884438323,4,UNDER,-0.79,
1410021,2250912,2026-06-07,away,David Sandlin,689818,2.81,3.5,0.3576,0.6890,1.0000,-0.6424,0.6890,UNDER,1780884441564,1,UNDER,1.81,
1410025,2250912,2026-06-07,home,Cristopher Sanchez,605400,6.89,6.5,0.6077,0.4667,0.4924,0.1206,-0.0462,PASS,1780884439713,4,UNDER,2.89,
1410019,2250913,2026-06-07,away,Connelly Early,624133,3.07,5.5,0.1171,0.8500,0.4659,-0.3490,0.3161,UNDER,1780884437833,6,OVER,-2.93,
1410023,2250913,2026-06-07,home,Will Warren,693645,4.86,4.5,0.5974,0.4652,0.6340,0.1224,-0.0598,PASS,1780884389111,5,OVER,-0.14,
1410028,2250914,2026-06-07,away,Chris Bassitt,669358,1.54,4.5,0.0300,0.8500,0.4248,-0.3948,0.2748,UNDER,1780884441732,3,UNDER,-1.46,
1410031,2250914,2026-06-07,home,Patrick Corbin,592332,2.36,3.5,0.2506,0.7864,0.5858,-0.3352,0.3722,UNDER,1780884441630,5,OVER,-2.64,
1410036,2250915,2026-06-07,away,Emerson Hancock,622491,4.36,4.5,0.5029,0.5582,0.4345,0.0673,-0.0062,PASS,1780884443220,5,OVER,-0.64,
1410032,2250915,2026-06-07,home,Jack Flaherty,656427,3.54,5.5,0.1853,0.8500,0.4096,-0.2243,0.2596,UNDER,1780884443436,7,OVER,-3.46,
1410038,2250916,2026-06-07,away,Griffin Jax,643377,2.9,4.5,0.2051,0.8312,0.1124,0.0927,-0.0564,PASS,1780884443470,4,UNDER,-1.1,
1410034,2250916,2026-06-07,home,Sandy Alcantara,645261,2.33,4.5,0.1088,0.8500,0.6377,-0.5289,0.4877,UNDER,1780884443517,7,OVER,-4.67,
1410040,2250917,2026-06-07,away,Jeffrey Springs,695611,2.77,3.5,0.3478,0.6980,0.3549,-0.0071,0.0529,UNDER,1780884444478,3,UNDER,-0.23,
1410041,2250917,2026-06-07,home,Spencer Arrighetti,681347,2.44,5.5,0.0505,0.8500,0.5087,-0.4582,0.3587,UNDER,1780884444410,3,UNDER,-0.56,
1410043,2250918,2026-06-07,away,Noah Cameron,702070,3.79,4.5,0.3853,0.6695,0.4666,-0.0813,0.1361,UNDER,1780884443586,7,OVER,-3.21,
1410045,2250918,2026-06-07,home,Connor Prielipp,687570,3.36,4.5,0.2949,0.7519,0.6197,-0.3248,0.3716,UNDER,1780884443554,7,OVER,-3.64,
1410047,2250919,2026-06-07,away,Andrew Abbott,695076,2.12,4.5,0.1968,0.8341,0.5403,-0.3861,0.4170,UNDER,1780875413483,4,UNDER,-1.88,
1410049,2250919,2026-06-07,home,Michael McGreevy,700241,3.11,3.5,0.4292,0.6220,0.5737,-0.1445,0.1957,UNDER,1780884444530,5,OVER,-1.89,
1410051,2250920,2026-06-07,away,Gavin Williams,676282,3.53,6.5,0.1832,0.8500,0.5428,-0.2362,0.2694,UNDER,1780875413506,7,OVER,-3.47,
1410053,2250920,2026-06-07,home,Jacob deGrom,594798,5.67,5.5,0.5692,0.4995,0.5327,0.0365,0.0322,PASS,1780875413495,6,OVER,-0.33,
1410064,2250921,2026-06-07,away,Kyle Harrison,675660,6.36,6.5,0.8500,0.1220,0.6718,0.2718,-0.2998,OVER,1780875413518,4,UNDER,2.36,
1410055,2250921,2026-06-07,home,Kyle Freeland,607536,3.13,3.5,0.4333,0.6181,0.5991,-0.1658,0.2172,UNDER,1780875413529,2,UNDER,1.13,
1410059,2250922,2026-06-07,away,Grayson Rodriguez,667755,5.03,5.5,0.4548,0.6102,0.4253,0.3825,-0.3175,OVER,1780875413571,2,UNDER,3.03,
1410060,2250922,2026-06-07,home,Emmet Sheehan,686218,5.23,6.5,0.3331,0.7273,0.2952,0.0379,0.0225,PASS,1780875413561,2,UNDER,3.23,
1410065,2250923,2026-06-07,away,Huascar Brazoban,623211,1.67,1.5,0.5344,0.5034,0.3737,0.1607,-0.1229,OVER,1780875413581,0,UNDER,1.67,
1410061,2250923,2026-06-07,home,Walker Buehler,681190,2.52,4.5,0.2868,0.7538,0.5045,-0.1450,0.1856,UNDER,1780875413591,3,UNDER,-0.48,
1410063,2250924,2026-06-07,away,Logan Webb,686790,4.53,5.5,0.5361,0.5259,0.4222,-0.0059,0.0679,UNDER,1780875413601,6,OVER,-1.47,
1410062,2250924,2026-06-07,home,Jameson Taillon,592791,2.58,4.5,0.1476,0.8500,0.5477,-0.4001,0.3977,UNDER,1780875413613,2,UNDER,0.58,
1410058,2253254,2026-06-07,away,Miles Mikolas,676917,3.12,3,0.2475,0.7941,0.4071,-0.1230,0.1646,UNDER,1780875413540,2,UNDER,1.12,
1410057,2253254,2026-06-07,home,Michael Soroka,647336,4.06,4.5,0.4410,0.6174,0.5614,-0.1204,0.1788,UNDER,1780875413551,6,OVER,-1.94,
1410067,2250925,2026-06-08,away,Logan Gilbert,676106,4.65,6.5,0.2364,0.8119,0.4389,-0.2025,0.2508,UNDER,1780988928155,3,UNDER,1.65,
1410066,2250925,2026-06-08,home,Trevor Rogers,605135,2.72,4.5,0.1715,0.8500,0.5386,-0.3671,0.3886,UNDER,1780988928348,0,UNDER,2.72,
1410068,2250926,2026-06-08,away,Payton Tolle,813349,2.84,5.5,0.0889,0.8500,0.3636,-0.2747,0.2136,UNDER,1780989452488,6,OVER,-3.16,
1410071,2250926,2026-06-08,home,Nick Martinez,693855,2.02,3.5,0.1755,0.8500,0.4727,-0.2972,0.3227,UNDER,1780989216962,5,OVER,-2.98,
1410070,2250927,2026-06-08,away,Gerrit Cole,701542,3.06,4.5,0.2350,0.8050,0.3813,-0.1463,0.1863,UNDER,1780989049146,5,OVER,-1.94,
1410069,2250927,2026-06-08,home,Slade Cecconi,668909,2.77,4.5,0.1804,0.8500,0.4449,-0.2645,0.2949,UNDER,1780989082376,5,OVER,-2.23,
1410072,2250928,2026-06-08,away,Zack Wheeler,650911,4.06,5.5,0.2733,0.7758,0.3714,-0.0981,0.1472,UNDER,1780989454373,10,OVER,-5.94,
1410073,2250928,2026-06-08,home,Dylan Cease,571578,7.71,6.5,0.7193,0.3505,0.3693,0.3500,-0.2802,PASS,1780989454150,3,UNDER,4.71,
1410074,2250929,2026-06-08,away,Spencer Arrighetti,681293,2.87,5.5,0.0923,0.8500,0.5858,-0.4935,0.4358,UNDER,1780989604942,7,OVER,-4.13,
1410075,2250929,2026-06-08,home,Walbert Urena,680570,2.92,4.5,0.2078,0.8288,0.4379,-0.2301,0.2667,UNDER,1780989454643,6,OVER,-3.08,
1410076,2250930,2026-06-08,away,Chase Burns,671096,4.28,6.5,0.1810,0.8500,0.3385,-0.1575,0.1885,UNDER,1780989645551,6,UNDER,-1.72,
1410077,2250930,2026-06-08,home,Lucas Giolito,621111,1.94,4.5,0.0607,0.8500,0.3084,-0.2477,0.1584,UNDER,1780989611469,4,UNDER,-2.06,
1410079,2250931,2026-06-08,away,Andrew Alvarez,571945,4.69,4.5,0.5666,0.4959,0.4473,0.1193,-0.0568,PASS,1780990208174,,,,
1410078,2250931,2026-06-08,home,Adrian Houser,657277,2.14,3.5,0.1999,0.8314,0.4893,-0.2894,0.3207,UNDER,1780990233689,7,OVER,-4.86,
1410081,2250932,2026-06-08,away,Robert Gasser,690986,3.52,4.5,0.3294,0.7207,0.5456,-0.2162,0.2663,UNDER,1780990419942,4,UNDER,-0.48,
1410080,2250932,2026-06-08,home,J.T. Ginn,605488,2.82,4.5,0.1897,0.8445,0.4322,-0.2425,0.2767,UNDER,1780990518366,3,UNDER,-0.18,
1440002,2250933,2026-06-09,away,George Kirby,669302,4.26,5.5,0.3108,0.7426,0.4533,-0.1425,0.1959,UNDER,1781075507186,5,UNDER,-0.74,
1440001,2250933,2026-06-09,home,Brandon Young,669432,1.91,4.5,0.0575,0.8500,0.5155,-0.4580,0.3655,UNDER,1781075507247,3,UNDER,-1.09,
1440007,2250934,2026-06-09,away,Eric Lauer,641778,2.46,4.5,0.1287,0.8500,0.4211,-0.2924,0.2711,UNDER,1781075507609,5,OVER,-2.54,
1440011,2250934,2026-06-09,home,Jared Jones,694973,3.84,4.5,0.3956,0.6599,0.6077,-0.2121,0.2676,UNDER,1781075507549,7,OVER,-3.16,
1440004,2250935,2026-06-09,away,Jake Bennett,801139,1.16,3.5,0.0375,0.8500,0.3996,-0.3621,0.2496,UNDER,1781075507853,3,UNDER,-1.84,
1440012,2250935,2026-06-09,home,Drew Rasmussen,607259,3.9,5.5,0.2453,0.8004,0.4196,-0.1743,0.2200,UNDER,1781075507793,2,UNDER,1.9,
1440009,2250936,2026-06-09,away,Taj Bradley,671737,4.36,5.5,0.3293,0.7260,0.9212,-0.5919,0.6472,UNDER,1781075507429,3,UNDER,1.36,
1440006,2250936,2026-06-09,home,Framber Valdez,675512,3,4.5,0.2237,0.8150,0.5606,-0.3369,0.3756,UNDER,1781075507489,5,OVER,-2,
1440010,2250937,2026-06-09,away,Carlos Rodon,543037,3.68,5.5,0.2082,0.8324,0.4905,-0.2823,0.3229,UNDER,1781075507307,4,UNDER,-0.32,
1440005,2250937,2026-06-09,home,Parker Messick,677944,5.3,5.5,0.5035,0.5638,0.5393,-0.0358,0.1031,UNDER,1781075507373,7,OVER,-1.7,
1440013,2250938,2026-06-09,away,Jesus Luzardo,554430,4.85,5.5,0.4209,0.6420,0.5131,-0.0922,0.1551,UNDER,1781075507979,5,UNDER,-0.15,
1440014,2250938,2026-06-09,home,Max Scherzer,656302,1.22,3.5,0.0442,0.8500,0.5696,-0.5254,0.4196,UNDER,1781075507913,11,OVER,-9.78,
1440016,2250939,2026-06-09,away,Andre Pallante,669160,2.64,3.5,0.3171,0.7263,0.5829,-0.2658,0.3092,UNDER,1781075508038,6,OVER,-3.36,
1440015,2250939,2026-06-09,home,Freddy Peralta,642547,4.4,5.5,0.3363,0.7197,0.3902,-0.0539,0.1099,UNDER,1781075508098,5,UNDER,-0.6,
1440020,2250940,2026-06-09,away,MacKenzie Gore,543135,2.97,4.5,0.2169,0.8209,0.5726,-0.3557,0.3935,UNDER,1781075508272,3,UNDER,-0.03,
1440019,2250940,2026-06-09,home,Seth Lugo,663568,3.36,4.5,0.2942,0.7525,0.5629,-0.2687,0.3154,UNDER,1781075508330,3,UNDER,0.36,
1440017,2250941,2026-06-09,away,Chris Sale,656550,6.77,7.5,0.4417,0.6329,0.5684,-0.1267,0.2013,UNDER,1781075508215,2,UNDER,4.77,
1440018,2250941,2026-06-09,home,Davis Martin,685126,4.32,4.5,0.4941,0.5667,0.5246,-0.0305,0.0913,UNDER,1781075508157,1,UNDER,3.32,
1440021,2250942,2026-06-09,away,Shota Imanaga,607067,4.98,5.5,0.4451,0.6194,0.3394,0.1057,-0.0412,PASS,1781075508453,2,UNDER,2.98,
1440022,2250942,2026-06-09,home,Michael Lorenzen,608372,2.25,3.5,0.2246,0.8095,0.4902,-0.2656,0.2997,UNDER,1781075508391,3,UNDER,-0.75,
1440023,2250943,2026-06-09,away,Peter Lambert,678906,3.72,4.5,0.3702,0.6835,0.5015,-0.1313,0.1850,UNDER,1781075508579,5,OVER,-1.28,
1440024,2250943,2026-06-09,home,Reid Detmers,700712,4.87,6.5,0.2726,0.7806,0.5363,-0.2637,0.3169,UNDER,1781075508513,7,OVER,-2.13,
1440025,2250944,2026-06-09,away,Brady Singer,695505,2.79,4.5,0.1835,0.8498,0.4447,-0.2612,0.2945,UNDER,1781075508699,7,OVER,-4.21,
1440026,2250944,2026-06-09,home,Michael King,608337,3.44,5.5,0.1698,0.8500,0.5473,-0.3775,0.3973,UNDER,1781075508638,3,UNDER,0.44,
1440028,2250945,2026-06-09,away,Foster Griffin,674841,3.85,5.5,0.2367,0.8078,0.7073,-0.4706,0.5151,UNDER,1781075508756,4,UNDER,-0.15,
1440027,2250945,2026-06-09,home,Robbie Ray,605288,3.01,5.5,0.1097,0.8500,0.4286,-0.3189,0.2786,UNDER,1781075508817,6,OVER,-2.99,
1440030,2250946,2026-06-09,away,Brandon Sproat,688107,2.94,4.5,0.2127,0.8246,0.4335,-0.2208,0.2581,UNDER,1781075508877,7,OVER,-4.06,
1440029,2250946,2026-06-09,home,J.T. Ginn,669372,3.09,4.5,0.2402,0.8005,0.4387,-0.1985,0.2392,UNDER,1781075508934,5,OVER,-1.91,
1440003,2253270,2026-06-09,away,Ryne Nelson,668678,2.24,4.5,0.0964,0.8500,0.4966,-0.4002,0.3466,UNDER,1781075507733,3,UNDER,-0.76,
1440008,2253270,2026-06-09,home,Ryan Gusto,676974,3.41,3.5,0.4990,0.5552,0.5446,-0.0456,0.0998,UNDER,1781075507673,5,OVER,-1.59,
1470001,2250947,2026-06-10,away,Jake Bennett,687562,1.54,3.5,0.0869,0.8500,0.4008,-0.3139,0.2508,UNDER,1781160968609,4,OVER,-2.46,
1470004,2250947,2026-06-10,home,Drew Rasmussen,656876,4.34,4.5,0.4981,0.5629,0.4004,0.0977,-0.0367,PASS,1781160968526,13,OVER,-8.66,
1470003,2250948,2026-06-10,away,Carlos Rodon,607074,4.37,5.5,0.3298,0.7256,0.5072,-0.1774,0.2328,UNDER,1781160968345,7,OVER,-2.63,
1470002,2250948,2026-06-10,home,Parker Messick,800048,5.39,5.5,0.5206,0.5472,0.3833,0.1373,-0.0695,PASS,1781160968421,4,UNDER,1.39,
1470006,2250949,2026-06-10,away,Foster Griffin,656492,3.65,4.5,0.3559,0.6966,0.4215,-0.0656,0.1181,UNDER,1781160968689,5,OVER,-1.35,
1470005,2250949,2026-06-10,home,Robbie Ray,592662,3.08,5.5,0.1182,0.8500,0.4219,-0.3037,0.2719,UNDER,1781160968767,3,UNDER,0.08,
1470007,2250950,2026-06-10,away,Brady Singer,663903,2.75,4.5,0.1764,0.8500,0.4416,-0.2652,0.2916,UNDER,1781160968913,5,OVER,-2.25,
1470008,2250950,2026-06-10,home,Michael King,650633,3.19,6.5,0.0601,0.8500,0.6450,-0.5849,0.4950,UNDER,1781160968837,3,UNDER,0.19,
1470010,2250951,2026-06-10,away,Bryan Woo,669923,3.98,5.5,0.2585,0.7889,0.5849,-0.3264,0.3738,UNDER,1781160968995,10,OVER,-6.02,
1470009,2250951,2026-06-10,home,Kyle Bradish,687064,3.26,5.5,0.1420,0.8500,0.5460,-0.4040,0.3960,UNDER,1781160969069,5,UNDER,-1.74,
1470028,2250952,2026-06-10,away,Justin Wrobleski,680736,2.32,4.5,0.1075,0.8500,0.4411,-0.3336,0.2911,UNDER,1781160969316,6,OVER,-3.68,
1470014,2250952,2026-06-10,home,Mitch Keller,683003,2.87,4.5,0.1996,0.8359,0.4322,-0.2326,0.2681,UNDER,1781160969408,4,UNDER,-1.13,
1470027,2250953,2026-06-10,away,Zebby Matthews,702474,2.74,4.5,0.1754,0.8500,0.5446,-0.3692,0.3946,UNDER,1781160969164,4,UNDER,-1.26,
1470012,2250953,2026-06-10,home,Keider Montero,664285,1.96,3.5,0.1632,0.8500,0.5165,-0.3533,0.3665,UNDER,1781160969239,2,UNDER,-0.04,
1470015,2250954,2026-06-10,away,Jesus Luzardo,666200,5.73,5.5,0.5796,0.4892,0.4048,0.1748,-0.1060,OVER,1781160969720,8,OVER,-2.27,
1470016,2250954,2026-06-10,home,Max Scherzer,453286,1.44,3.5,0.0717,0.8500,0.5622,-0.4905,0.4122,UNDER,1781160969645,4,OVER,-2.56,
1470017,2250955,2026-06-10,away,Hunter Dobbins,669467,4.64,3.5,0.7320,0.3200,0.4546,0.2774,-0.2254,OVER,1781160969889,5,OVER,-0.36,
1470029,2250955,2026-06-10,home,Christian Scott,681035,3.2,5.5,0.1338,0.8500,0.4106,-0.2768,0.2606,UNDER,1781160969810,1,UNDER,2.2,
1470021,2250956,2026-06-10,away,Kumar Rocker,669022,2.14,3.5,0.2011,0.8304,0.5156,-0.3145,0.3460,UNDER,1781160970117,6,OVER,-3.86,
1470020,2250956,2026-06-10,home,Michael Wacha,607625,2.89,4.5,0.2020,0.8339,0.5490,-0.3470,0.3829,UNDER,1781160970197,2,UNDER,0.89,
1470018,2250957,2026-06-10,away,Martin Perez,519242,4.21,3.5,0.6607,0.3942,0.4777,0.1830,-0.1281,OVER,1781160970039,6,OVER,-1.79,
1470019,2250957,2026-06-10,home,Davis Martin,663436,4.18,4.5,0.4664,0.5933,0.5166,-0.0502,0.1099,UNDER,1781160969962,6,OVER,-1.82,
1470022,2250958,2026-06-10,away,Edward Cabrera,684007,3.75,4.5,0.3759,0.6782,0.5686,-0.1927,0.2468,UNDER,1781160970354,7,OVER,-3.25,
1470023,2250958,2026-06-10,home,Ryan Feltner,547179,2.31,3.5,0.2376,0.7980,0.4850,-0.2474,0.2830,UNDER,1781160970275,7,OVER,-4.69,
1470024,2250959,2026-06-10,away,Brandon Sproat,687075,2.81,4.5,0.1875,0.8464,0.4401,-0.2526,0.2865,UNDER,1781160970428,3,UNDER,-0.19,
1470025,2250960,2026-06-10,away,Peter Lambert,663567,3.78,4.5,0.3835,0.6712,0.4731,-0.0896,0.1443,UNDER,1781160970592,6,OVER,-2.22,
1470026,2250960,2026-06-10,home,Reid Detmers,672282,5.17,6.5,0.3228,0.7365,0.4038,-0.0810,0.1403,UNDER,1781160970511,9,OVER,-3.83,
1470011,2253288,2026-06-10,away,Merrill Kelly,669194,1.65,4.5,0.0346,0.8500,0.4401,-0.4055,0.2901,UNDER,1781160969570,2,UNDER,-0.35,
1470013,2253288,2026-06-10,home,Ryan Gusto,687473,3.86,3.5,0.5949,0.4609,0.6876,-0.0927,0.1485,UNDER,1781160969493,4,OVER,-0.14,
1470034,2250961,2026-06-11,away,Kyle Leahy,690928,2.29,3.5,0.2328,0.8023,0.5858,-0.3503,0.3854,UNDER,1781225315026,5,OVER,-2.71,
1470033,2250961,2026-06-11,home,Nolan McLean,681035,6.39,5.5,0.6811,0.3857,0.5612,0.1185,-0.0517,PASS,1781225315040,6,OVER,0.39,
1470032,2250962,2026-06-11,away,Joe Ryan,805673,4.54,6.5,0.2202,0.8257,0.4356,-0.2045,0.2504,UNDER,1781225314998,4,UNDER,0.54,
1470031,2250962,2026-06-11,home,Jack Flaherty,672456,3.71,5.5,0.2129,0.8283,0.4371,-0.2276,0.2688,UNDER,1781225315010,4,UNDER,-0.29,
1470036,2250963,2026-06-11,away,Jack Leiter,677958,4.06,4.5,0.4415,0.6169,0.9957,-0.0686,0.1270,UNDER,1781225315089,3,UNDER,1.06,
1470035,2250963,2026-06-11,home,Luinder Avila,608379,3.94,3.5,0.6096,0.4461,0.0043,0.1521,-0.0964,OVER,1781225315102,2,UNDER,1.94,
1470037,2250964,2026-06-11,away,Javier Assad,665795,1.83,3.5,0.1361,0.8500,0.5147,-0.3682,0.3543,UNDER,1781225315131,5,OVER,-3.17,
1470038,2250964,2026-06-11,home,Ryan Feltner,663372,2.17,3.5,0.2076,0.8247,0.4864,-0.2788,0.3111,UNDER,1781225315116,3,UNDER,-0.83,
1470039,2250965,2026-06-11,away,Roki Sasaki,680736,2.59,4.5,0.1491,0.8500,0.5599,-0.3995,0.3986,UNDER,1781225315157,1,UNDER,1.59,
1470040,2250965,2026-06-11,home,Braxton Ashcraft,656605,3.02,5.5,0.2263,0.8127,0.6337,-0.1906,0.2296,UNDER,1781225315144,3,UNDER,0.02,
1470042,2250966,2026-06-11,away,Bryce Miller,693433,3.48,4.5,0.3191,0.7301,0.4754,-0.2384,0.2876,UNDER,1781225315170,4,UNDER,-0.52,
1470041,2250966,2026-06-11,home,Shane Baz,680694,3.41,5.5,0.1652,0.8500,0.6069,-0.4649,0.4801,UNDER,1781225315182,5,UNDER,-1.59,
1470030,2253298,2026-06-11,away,Eduardo Rodriguez,518876,2.42,5.5,0.0493,0.8500,0.4422,-0.3926,0.2919,UNDER,1781225315065,1,UNDER,1.42,
1470044,2253298,2026-06-11,home,Sandy Alcantara,663969,2.22,4.5,0.2190,0.8146,0.5626,-0.1716,0.2052,UNDER,1781225315052,5,OVER,-2.78,
1470046,2250968,2026-06-12,away,Sandy Alcantara,645261,2.73,4.5,0.1726,0.8500,0.0128,0.1598,-0.1372,OVER,1781342030757,7,OVER,-4.27,
1470047,2250968,2026-06-12,home,Bubba Chandler,677952,2.25,4.5,0.0977,0.8500,0.5160,-0.4183,0.3660,UNDER,1781342030746,4,UNDER,-1.75,
1470048,2250969,2026-06-12,away,Luis Castillo,682243,3.46,4.5,0.3158,0.7331,0.3554,-0.0396,0.0885,UNDER,1781342030782,7,OVER,-3.54,
1470049,2250969,2026-06-12,home,Cade Cavalli,641793,3.24,5.5,0.1404,0.8500,0.6033,-0.4629,0.4533,UNDER,1781342030771,0,UNDER,3.24,
1470051,2250970,2026-06-12,away,Randy Vasquez,656288,2.49,3.5,0.2814,0.7587,0.4780,-0.1966,0.2367,UNDER,1781342030793,6,OVER,-3.51,
1470050,2250970,2026-06-12,home,Trey Gibson,669358,1.04,3.5,0.0300,0.8500,0.6328,-0.6028,0.4828,UNDER,1781342030810,1,UNDER,0.04,
1470054,2250971,2026-06-12,away,Tarik Skubal,656427,6.11,5.5,0.6401,0.4281,0.4894,0.1507,-0.0825,OVER,1781342030850,1,UNDER,5.11,
1470053,2250971,2026-06-12,home,Joey Cantillo,676440,3.18,4.5,0.2588,0.7841,0.5673,-0.3085,0.3514,UNDER,1781342030863,8,OVER,-4.82,
1470055,2250972,2026-06-12,away,Jacob deGrom,683004,5.56,6.5,0.3899,0.6760,0.4394,-0.0495,0.1154,UNDER,1781342030822,3,UNDER,2.56,
1470052,2250972,2026-06-12,home,Ranger Suarez,543243,4.92,5.5,0.4344,0.6295,0.4969,-0.0625,0.1264,UNDER,1781342030839,7,OVER,-2.08,
1470057,2250973,2026-06-12,away,Martin Perez,675911,3.57,3.5,0.5331,0.5220,0.5607,-0.0276,0.0827,UNDER,1781342030923,3,UNDER,0.57,
1470060,2250973,2026-06-12,home,Nolan McLean,690997,5.63,5.5,0.5626,0.5060,0.3695,0.1931,-0.1245,OVER,1781342030911,6,OVER,-0.37,
1470061,2250974,2026-06-12,away,Cam Schlittler,677960,4.48,5.5,0.3516,0.7058,0.4485,-0.0969,0.1543,UNDER,1781342030944,2,UNDER,2.48,
