gameId,gameDate,calib_month,T_f5,league_env_mult,f5_total_sd,stored_pF5AwayMl,recomputed_pF5AwayMl,absdiff_pF5AwayMl,MISMATCH_pF5AwayMl,stored_projF5Total,recomputed_projF5Total,absdiff_projF5Total,MISMATCH_projF5Total,stored_pF5Over,recomputed_pF5Over,absdiff_pF5Over,MISMATCH_pF5Over,stored_pF5AwayRl,recomputed_pF5AwayRl,absdiff_pF5AwayRl,MISMATCH_pF5AwayRl
2250144,2026-04-06,2026-04,1.0,1.0,2.9,0.3632,0.3632,0.0,0,4.026,4.026,0.0,0,0.3701,0.3701,0.0,0,0.5397,0.5397,0.0,0
2250145,2026-04-06,2026-04,1.0,1.0,2.9,0.3693,0.3693,0.0,0,7.329,7.329,0.0,0,0.5717,0.5717,0.0,0,0.4876,0.4876,0.0,0
2250146,2026-04-06,2026-04,1.0,1.0,2.9,0.4402,0.4402,0.0,0,3.466,3.466,0.0,0,0.357,0.357,0.0,0,0.6352,0.6352,0.0,0
2250147,2026-04-06,2026-04,1.0,1.0,2.9,0.4155,0.4155,0.0,0,4.457,4.457,0.0,0,0.4276,0.4276,0.0,0,0.5804,0.5804,0.0,0
2250148,2026-04-07,2026-04,1.0,1.0,2.9,0.4038,0.4038,0.0,0,3.658,3.658,0.0,0,0.453,0.453,0.0,0,0.593,0.593,0.0,0
2250149,2026-04-07,2026-04,1.0,1.0,2.9,0.4056,0.4056,0.0,0,4.095,4.095,0.0,0,0.5153,0.5153,0.0,0,0.58,0.58,0.0,0
2250150,2026-04-07,2026-04,1.0,1.0,2.9,0.4198,0.4198,0.0,0,4.456,4.456,0.0,0,0.427,0.427,0.0,0,0.585,0.585,0.0,0
2250151,2026-04-07,2026-04,1.0,1.0,2.9,0.3211,0.3211,0.0,0,3.727,3.727,0.0,0,0.3949,0.3949,0.0,0,0.5063,0.5063,0.0,0
2250152,2026-04-07,2026-04,1.0,1.0,2.9,0.4601,0.4601,0.0,0,5.451,5.451,0.0,0,0.6134,0.6134,0.0,0,0.6041,0.6041,0.0,0
2250153,2026-04-07,2026-04,1.0,1.0,2.9,0.4071,0.4071,0.0,0,3.808,3.808,0.0,0,0.4742,0.4742,0.0,0,0.5898,0.5898,0.0,0
2250154,2026-04-07,2026-04,1.0,1.0,2.9,0.2784,0.2784,0.0,0,4.016,4.016,0.0,0,0.3679,0.3679,0.0,0,0.4512,0.4512,0.0,0
2250155,2026-04-07,2026-04,1.0,1.0,2.9,0.3419,0.3419,0.0,0,3.741,3.741,0.0,0,0.3965,0.3965,0.0,0,0.5285,0.5285,0.0,0
2250156,2026-04-07,2026-04,1.0,1.0,2.9,0.4569,0.4569,0.0,0,3.951,3.951,0.0,0,0.4953,0.4953,0.0,0,0.6353,0.6353,0.0,0
2250157,2026-04-07,2026-04,1.0,1.0,2.9,0.4623,0.4623,0.0,0,3.801,3.801,0.0,0,0.473,0.473,0.0,0,0.6447,0.6447,0.0,0
2250158,2026-04-07,2026-04,1.0,1.0,2.9,0.3882,0.3882,0.0,0,3.547,3.547,0.0,0,0.3701,0.3701,0.0,0,0.582,0.582,0.0,0
2250159,2026-04-07,2026-04,1.0,1.0,2.9,0.3685,0.3685,0.0,0,7.058,7.058,0.0,0,0.5478,0.5478,0.0,0,0.4887,0.4887,0.0,0
2250160,2026-04-07,2026-04,1.0,1.0,2.9,0.4808,0.4808,0.0,0,4.313,4.313,0.0,0,0.4088,0.4088,0.0,0,0.6484,0.6484,0.0,0
2250161,2026-04-07,2026-04,1.0,1.0,2.9,0.4571,0.4571,0.0,0,3.808,3.808,0.0,0,0.4066,0.4066,0.0,0,0.6396,0.6396,0.0,0
2250162,2026-04-08,2026-04,1.0,1.0,2.9,0.3968,0.3968,0.0,0,4.377,4.377,0.0,0,0.4858,0.4858,0.0,0,0.5641,0.5641,0.0,0
2250163,2026-04-08,2026-04,1.0,1.0,2.9,0.379,0.379,0.0,0,4.282,4.282,0.0,0,0.4727,0.4727,0.0,0,0.5494,0.5494,0.0,0
2250164,2026-04-08,2026-04,1.0,1.0,2.9,0.3924,0.3924,0.0,0,4.557,4.557,0.0,0,0.5091,0.5091,0.0,0,0.5553,0.5553,0.0,0
2250165,2026-04-08,2026-04,1.0,1.0,2.9,0.4575,0.4575,0.0,0,4.09,4.09,0.0,0,0.4467,0.4467,0.0,0,0.6308,0.6308,0.0,0
2250166,2026-04-08,2026-04,1.0,1.0,2.9,0.47,0.47,0.0,0,3.205,3.205,0.0,0,0.3194,0.3194,0.0,0,0.6746,0.6746,0.0,0
2250167,2026-04-08,2026-04,1.0,1.0,2.9,0.4754,0.4754,0.0,0,4.748,4.748,0.0,0,0.5334,0.5334,0.0,0,0.6329,0.6329,0.0,0
2250168,2026-04-08,2026-04,1.0,1.0,2.9,0.4445,0.4445,0.0,0,6.231,6.231,0.0,0,0.4649,0.4649,0.0,0,0.5773,0.5773,0.0,0
2250169,2026-04-08,2026-04,1.0,1.0,2.9,0.3999,0.3999,0.0,0,4.148,4.148,0.0,0,0.3866,0.3866,0.0,0,0.5733,0.5733,0.0,0
2250170,2026-04-08,2026-04,1.0,1.0,2.9,0.5016,0.5016,0.0,0,4.917,4.917,0.0,0,0.487,0.487,0.0,0,0.655,0.655,0.0,0
2250171,2026-04-08,2026-04,1.0,1.0,2.9,0.4349,0.4349,0.0,0,3.944,3.944,0.0,0,0.3588,0.3588,0.0,0,0.6137,0.6137,0.0,0
2250172,2026-04-08,2026-04,1.0,1.0,2.9,0.3585,0.3585,0.0,0,4.166,4.166,0.0,0,0.3883,0.3883,0.0,0,0.5308,0.5308,0.0,0
2250173,2026-04-08,2026-04,1.0,1.0,2.9,0.438,0.438,0.0,0,4.388,4.388,0.0,0,0.419,0.419,0.0,0,0.6052,0.6052,0.0,0
2250174,2026-04-08,2026-04,1.0,1.0,2.9,0.382,0.382,0.0,0,4.655,4.655,0.0,0,0.4538,0.4538,0.0,0,0.5416,0.5416,0.0,0
2250175,2026-04-08,2026-04,1.0,1.0,2.9,0.4896,0.4896,0.0,0,4.645,4.645,0.0,0,0.4521,0.4521,0.0,0,0.6481,0.6481,0.0,0
2250176,2026-04-09,2026-04,1.0,1.0,2.9,0.5007,0.5007,0.0,0,4.252,4.252,0.0,0,0.4005,0.4005,0.0,0,0.6681,0.6681,0.0,0
2250177,2026-04-09,2026-04,1.0,1.0,2.9,0.4648,0.4648,0.0,0,4.372,4.372,0.0,0,0.4168,0.4168,0.0,0,0.6304,0.6304,0.0,0
2250178,2026-04-09,2026-04,1.0,1.0,2.9,0.4592,0.4592,0.0,0,5.206,5.206,0.0,0,0.5219,0.5219,0.0,0,0.6074,0.6074,0.0,0
2250179,2026-04-09,2026-04,1.0,1.0,2.9,0.3609,0.3609,0.0,0,4.23,4.23,0.0,0,0.284,0.284,0.0,0,0.5314,0.5314,0.0,0
2250180,2026-04-09,2026-04,1.0,1.0,2.9,0.3924,0.3924,0.0,0,3.829,3.829,0.0,0,0.4102,0.4102,0.0,0,0.5755,0.5755,0.0,0
2250181,2026-04-10,2026-04,1.0,1.0,2.9,0.3934,0.3934,0.0,0,4.364,4.364,0.0,0,0.552,0.552,0.0,0,0.5609,0.5609,0.0,0
2250182,2026-04-10,2026-04,1.0,1.0,2.9,0.4056,0.4056,0.0,0,4.531,4.531,0.0,0,0.438,0.438,0.0,0,0.5688,0.5688,0.0,0
2250183,2026-04-10,2026-04,1.0,1.0,2.9,0.3022,0.3022,0.0,0,4.616,4.616,0.0,0,0.4478,0.4478,0.0,0,0.4602,0.4602,0.0,0
2250184,2026-04-10,2026-04,1.0,1.0,2.9,0.4307,0.4307,0.0,0,4.636,4.636,0.0,0,0.3923,0.3923,0.0,0,0.5918,0.5918,0.0,0
2250185,2026-04-10,2026-04,1.0,1.0,2.9,0.336,0.336,0.0,0,4.436,4.436,0.0,0,0.4249,0.4249,0.0,0,0.5003,0.5003,0.0,0
2250186,2026-04-10,2026-04,1.0,1.0,2.9,0.393,0.393,0.0,0,4.475,4.475,0.0,0,0.4302,0.4302,0.0,0,0.5566,0.5566,0.0,0
2250187,2026-04-10,2026-04,1.0,1.0,2.9,0.4373,0.4373,0.0,0,4.689,4.689,0.0,0,0.4593,0.4593,0.0,0,0.5968,0.5968,0.0,0
2250188,2026-04-10,2026-04,1.0,1.0,2.9,0.3574,0.3574,0.0,0,4.067,4.067,0.0,0,0.3766,0.3766,0.0,0,0.5341,0.5341,0.0,0
2250189,2026-04-10,2026-04,1.0,1.0,2.9,0.3954,0.3954,0.0,0,4.168,4.168,0.0,0,0.4577,0.4577,0.0,0,0.5678,0.5678,0.0,0
2250190,2026-04-10,2026-04,1.0,1.0,2.9,0.3493,0.3493,0.0,0,4.668,4.668,0.0,0,0.4555,0.4555,0.0,0,0.5078,0.5078,0.0,0
2250191,2026-04-10,2026-04,1.0,1.0,2.9,0.4689,0.4689,0.0,0,4.227,4.227,0.0,0,0.4655,0.4655,0.0,0,0.6393,0.6393,0.0,0
2250192,2026-04-10,2026-04,1.0,1.0,2.9,0.5135,0.5135,0.0,0,4.266,4.266,0.0,0,0.4021,0.4021,0.0,0,0.6808,0.6808,0.0,0
2250193,2026-04-10,2026-04,1.0,1.0,2.9,0.3149,0.3149,0.0,0,3.452,3.452,0.0,0,0.2905,0.2905,0.0,0,0.5111,0.5111,0.0,0
2250194,2026-04-10,2026-04,1.0,1.0,2.9,0.3135,0.3135,0.0,0,4.739,4.739,0.0,0,0.4643,0.4643,0.0,0,0.4692,0.4692,0.0,0
2250195,2026-04-11,2026-04,1.0,1.0,2.9,0.4486,0.4486,0.0,0,4.451,4.451,0.0,0,0.4951,0.4951,0.0,0,0.6136,0.6136,0.0,0
2250196,2026-04-11,2026-04,1.0,1.0,2.9,0.3807,0.3807,0.0,0,3.707,3.707,0.0,0,0.4602,0.4602,0.0,0,0.5693,0.5693,0.0,0
2250197,2026-04-11,2026-04,1.0,1.0,2.9,0.3931,0.3931,0.0,0,4.473,4.473,0.0,0,0.4302,0.4302,0.0,0,0.558,0.558,0.0,0
2250198,2026-04-11,2026-04,1.0,1.0,2.9,0.4153,0.4153,0.0,0,4.578,4.578,0.0,0,0.3854,0.3854,0.0,0,0.577,0.577,0.0,0
2250199,2026-04-11,2026-04,1.0,1.0,2.9,0.3898,0.3898,0.0,0,4.627,4.627,0.0,0,0.5178,0.5178,0.0,0,0.5514,0.5514,0.0,0
2250200,2026-04-11,2026-04,1.0,1.0,2.9,0.3341,0.3341,0.0,0,3.965,3.965,0.0,0,0.3073,0.3073,0.0,0,0.5122,0.5122,0.0,0
2250201,2026-04-11,2026-04,1.0,1.0,2.9,0.4525,0.4525,0.0,0,3.623,3.623,0.0,0,0.3137,0.3137,0.0,0,0.641,0.641,0.0,0
2250202,2026-04-11,2026-04,1.0,1.0,2.9,0.3847,0.3847,0.0,0,4.189,4.189,0.0,0,0.3914,0.3914,0.0,0,0.557,0.557,0.0,0
2250203,2026-04-11,2026-04,1.0,1.0,2.9,0.422,0.422,0.0,0,5.018,5.018,0.0,0,0.5648,0.5648,0.0,0,0.5747,0.5747,0.0,0
2250204,2026-04-11,2026-04,1.0,1.0,2.9,0.485,0.485,0.0,0,4.712,4.712,0.0,0,0.4617,0.4617,0.0,0,0.6428,0.6428,0.0,0
2250205,2026-04-11,2026-04,1.0,1.0,2.9,0.4385,0.4385,0.0,0,3.927,3.927,0.0,0,0.3563,0.3563,0.0,0,0.6179,0.6179,0.0,0
2250206,2026-04-11,2026-04,1.0,1.0,2.9,0.4754,0.4754,0.0,0,4.984,4.984,0.0,0,0.4946,0.4946,0.0,0,0.6277,0.6277,0.0,0
2250207,2026-04-11,2026-04,1.0,1.0,2.9,0.3881,0.3881,0.0,0,4.188,4.188,0.0,0,0.3917,0.3917,0.0,0,0.5598,0.5598,0.0,0
2250208,2026-04-11,2026-04,1.0,1.0,2.9,0.4289,0.4289,0.0,0,3.794,3.794,0.0,0,0.4045,0.4045,0.0,0,0.6127,0.6127,0.0,0
2250209,2026-04-12,2026-04,1.0,1.0,2.9,0.4084,0.4084,0.0,0,5.295,5.295,0.0,0,0.5326,0.5326,0.0,0,0.5556,0.5556,0.0,0
2250210,2026-04-12,2026-04,1.0,1.0,2.9,0.4784,0.4784,0.0,0,4.678,4.678,0.0,0,0.5243,0.5243,0.0,0,0.6374,0.6374,0.0,0
2250211,2026-04-12,2026-04,1.0,1.0,2.9,0.5156,0.5156,0.0,0,4.053,4.053,0.0,0,0.3735,0.3735,0.0,0,0.6863,0.6863,0.0,0
2250212,2026-04-12,2026-04,1.0,1.0,2.9,0.4179,0.4179,0.0,0,4.443,4.443,0.0,0,0.4945,0.4945,0.0,0,0.5831,0.5831,0.0,0
2250213,2026-04-12,2026-04,1.0,1.0,2.9,0.4623,0.4623,0.0,0,3.381,3.381,0.0,0,0.4096,0.4096,0.0,0,0.6597,0.6597,0.0,0
2250214,2026-04-12,2026-04,1.0,1.0,2.9,0.4765,0.4765,0.0,0,3.726,3.726,0.0,0,0.3953,0.3953,0.0,0,0.6604,0.6604,0.0,0
2250215,2026-04-12,2026-04,1.0,1.0,2.9,0.3647,0.3647,0.0,0,4.396,4.396,0.0,0,0.3046,0.3046,0.0,0,0.531,0.531,0.0,0
2250216,2026-04-12,2026-04,1.0,1.0,2.9,0.3942,0.3942,0.0,0,4.851,4.851,0.0,0,0.4784,0.4784,0.0,0,0.5498,0.5498,0.0,0
2250217,2026-04-12,2026-04,1.0,1.0,2.9,0.4056,0.4056,0.0,0,4.097,4.097,0.0,0,0.3242,0.3242,0.0,0,0.581,0.581,0.0,0
2250218,2026-04-12,2026-04,1.0,1.0,2.9,0.4532,0.4532,0.0,0,4.341,4.341,0.0,0,0.2086,0.2086,0.0,0,0.6204,0.6204,0.0,0
2250219,2026-04-12,2026-04,1.0,1.0,2.9,0.473,0.473,0.0,0,4.043,4.043,0.0,0,0.4402,0.4402,0.0,0,0.6478,0.6478,0.0,0
2250220,2026-04-12,2026-04,1.0,1.0,2.9,0.3561,0.3561,0.0,0,4.548,4.548,0.0,0,0.5081,0.5081,0.0,0,0.5194,0.5194,0.0,0
2250221,2026-04-12,2026-04,1.0,1.0,2.9,0.4494,0.4494,0.0,0,4.614,4.614,0.0,0,0.4483,0.4483,0.0,0,0.6102,0.6102,0.0,0
2250222,2026-04-12,2026-04,1.0,1.0,2.9,0.3377,0.3377,0.0,0,4.505,4.505,0.0,0,0.5019,0.5019,0.0,0,0.5003,0.5003,0.0,0
2250223,2026-04-13,2026-04,1.0,1.0,2.9,0.3257,0.3257,0.0,0,4.15,4.15,0.0,0,0.387,0.387,0.0,0,0.498,0.498,0.0,0
2250224,2026-04-13,2026-04,1.0,1.0,2.9,0.403,0.403,0.0,0,4.877,4.877,0.0,0,0.549,0.549,0.0,0,0.5588,0.5588,0.0,0
2250225,2026-04-13,2026-04,1.0,1.0,2.9,0.4326,0.4326,0.0,0,5.01,5.01,0.0,0,0.4996,0.4996,0.0,0,0.5853,0.5853,0.0,0
2250226,2026-04-13,2026-04,1.0,1.0,2.9,0.3502,0.3502,0.0,0,5.313,5.313,0.0,0,0.4159,0.4159,0.0,0,0.4953,0.4953,0.0,0
2250227,2026-04-13,2026-04,1.0,1.0,2.9,0.3406,0.3406,0.0,0,4.687,4.687,0.0,0,0.4575,0.4575,0.0,0,0.4989,0.4989,0.0,0
2250228,2026-04-13,2026-04,1.0,1.0,2.9,0.4625,0.4625,0.0,0,4.531,4.531,0.0,0,0.5062,0.5062,0.0,0,0.625,0.625,0.0,0
2250229,2026-04-13,2026-04,1.0,1.0,2.9,0.4831,0.4831,0.0,0,4.247,4.247,0.0,0,0.4007,0.4007,0.0,0,0.6511,0.6511,0.0,0
2250230,2026-04-13,2026-04,1.0,1.0,2.9,0.3723,0.3723,0.0,0,6.709,6.709,0.0,0,0.6768,0.6768,0.0,0,0.4972,0.4972,0.0,0
2250231,2026-04-13,2026-04,1.0,1.0,2.9,0.3585,0.3585,0.0,0,5.239,5.239,0.0,0,0.5254,0.5254,0.0,0,0.5058,0.5058,0.0,0
2250232,2026-04-14,2026-04,1.0,1.0,2.9,0.3863,0.3863,0.0,0,4.849,4.849,0.0,0,0.479,0.479,0.0,0,0.5419,0.5419,0.0,0
2250233,2026-04-14,2026-04,1.0,1.0,2.9,0.3653,0.3653,0.0,0,4.289,4.289,0.0,0,0.2915,0.2915,0.0,0,0.5342,0.5342,0.0,0
2250234,2026-04-14,2026-04,1.0,1.0,2.9,0.5302,0.5302,0.0,0,5.144,5.144,0.0,0,0.4544,0.4544,0.0,0,0.6781,0.6781,0.0,0
2250235,2026-04-14,2026-04,1.0,1.0,2.9,0.3928,0.3928,0.0,0,5.044,5.044,0.0,0,0.3839,0.3839,0.0,0,0.5444,0.5444,0.0,0
2250236,2026-04-14,2026-04,1.0,1.0,2.9,0.4177,0.4177,0.0,0,4.868,4.868,0.0,0,0.3628,0.3628,0.0,0,0.5732,0.5732,0.0,0
2250237,2026-04-14,2026-04,1.0,1.0,2.9,0.3498,0.3498,0.0,0,4.472,4.472,0.0,0,0.4294,0.4294,0.0,0,0.514,0.514,0.0,0
2250238,2026-04-14,2026-04,1.0,1.0,2.9,0.534,0.534,0.0,0,5.218,5.218,0.0,0,0.5229,0.5229,0.0,0,0.6807,0.6807,0.0,0
2250239,2026-04-14,2026-04,1.0,1.0,2.9,0.4208,0.4208,0.0,0,4.267,4.267,0.0,0,0.404,0.404,0.0,0,0.5905,0.5905,0.0,0
2250240,2026-04-14,2026-04,1.0,1.0,2.9,0.46,0.46,0.0,0,3.591,3.591,0.0,0,0.3758,0.3758,0.0,0,0.6498,0.6498,0.0,0
2250241,2026-04-14,2026-04,1.0,1.0,2.9,0.3677,0.3677,0.0,0,3.759,3.759,0.0,0,0.28,0.28,0.0,0,0.5536,0.5536,0.0,0
2250242,2026-04-14,2026-04,1.0,1.0,2.9,0.3694,0.3694,0.0,0,5.721,5.721,0.0,0,0.58,0.58,0.0,0,0.5087,0.5087,0.0,0
2250243,2026-04-14,2026-04,1.0,1.0,2.9,0.4582,0.4582,0.0,0,3.488,3.488,0.0,0,0.3605,0.3605,0.0,0,0.6514,0.6514,0.0,0
2250244,2026-04-14,2026-04,1.0,1.0,2.9,0.4006,0.4006,0.0,0,4.548,4.548,0.0,0,0.3823,0.3823,0.0,0,0.5624,0.5624,0.0,0
2250245,2026-04-14,2026-04,1.0,1.0,2.9,0.4227,0.4227,0.0,0,4.02,4.02,0.0,0,0.4377,0.4377,0.0,0,0.6003,0.6003,0.0,0
2250246,2026-04-15,2026-04,1.0,1.0,2.9,0.4884,0.4884,0.0,0,4.893,4.893,0.0,0,0.4244,0.4244,0.0,0,0.6429,0.6429,0.0,0
2250247,2026-04-15,2026-04,1.0,1.0,2.9,0.4322,0.4322,0.0,0,4.975,4.975,0.0,0,0.4945,0.4945,0.0,0,0.5859,0.5859,0.0,0
2250248,2026-04-15,2026-04,1.0,1.0,2.9,0.4781,0.4781,0.0,0,4.247,4.247,0.0,0,0.3996,0.3996,0.0,0,0.6466,0.6466,0.0,0
2250249,2026-04-15,2026-04,1.0,1.0,2.9,0.4326,0.4326,0.0,0,5.69,5.69,0.0,0,0.4583,0.4583,0.0,0,0.5733,0.5733,0.0,0
2250250,2026-04-15,2026-04,1.0,1.0,2.9,0.3833,0.3833,0.0,0,4.808,4.808,0.0,0,0.4141,0.4141,0.0,0,0.5399,0.5399,0.0,0
2250251,2026-04-15,2026-04,1.0,1.0,2.9,0.4863,0.4863,0.0,0,4.569,4.569,0.0,0,0.3845,0.3845,0.0,0,0.6469,0.6469,0.0,0
2250252,2026-04-15,2026-04,1.0,1.0,2.9,0.4221,0.4221,0.0,0,4.852,4.852,0.0,0,0.3113,0.3113,0.0,0,0.5787,0.5787,0.0,0
2250253,2026-04-15,2026-04,1.0,1.0,2.9,0.3049,0.3049,0.0,0,4.813,4.813,0.0,0,0.4149,0.4149,0.0,0,0.4586,0.4586,0.0,0
2250254,2026-04-15,2026-04,1.0,1.0,2.9,0.4219,0.4219,0.0,0,4.014,4.014,0.0,0,0.3674,0.3674,0.0,0,0.5986,0.5986,0.0,0
2250255,2026-04-15,2026-04,1.0,1.0,2.9,0.4143,0.4143,0.0,0,4.557,4.557,0.0,0,0.5093,0.5093,0.0,0,0.5762,0.5762,0.0,0
2250256,2026-04-15,2026-04,1.0,1.0,2.9,0.464,0.464,0.0,0,4.968,4.968,0.0,0,0.4934,0.4934,0.0,0,0.6171,0.6171,0.0,0
2250257,2026-04-15,2026-04,1.0,1.0,2.9,0.4448,0.4448,0.0,0,3.427,3.427,0.0,0,0.286,0.286,0.0,0,0.6411,0.6411,0.0,0
2250258,2026-04-15,2026-04,1.0,1.0,2.9,0.3565,0.3565,0.0,0,5.487,5.487,0.0,0,0.4365,0.4365,0.0,0,0.4993,0.4993,0.0,0
2250259,2026-04-15,2026-04,1.0,1.0,2.9,0.3555,0.3555,0.0,0,3.941,3.941,0.0,0,0.4255,0.4255,0.0,0,0.5344,0.5344,0.0,0
2250260,2026-04-16,2026-04,1.0,1.0,2.9,0.407,0.407,0.0,0,4.118,4.118,0.0,0,0.3825,0.3825,0.0,0,0.581,0.581,0.0,0
2250261,2026-04-16,2026-04,1.0,1.0,2.9,0.452,0.452,0.0,0,4.48,4.48,0.0,0,0.431,0.431,0.0,0,0.6155,0.6155,0.0,0
2250262,2026-04-16,2026-04,1.0,1.0,2.9,0.3798,0.3798,0.0,0,3.403,3.403,0.0,0,0.2833,0.2833,0.0,0,0.579,0.579,0.0,0
2250263,2026-04-16,2026-04,1.0,1.0,2.9,0.3254,0.3254,0.0,0,4.441,4.441,0.0,0,0.31,0.31,0.0,0,0.4894,0.4894,0.0,0
2250264,2026-04-16,2026-04,1.0,1.0,2.9,0.5316,0.5316,0.0,0,5.434,5.434,0.0,0,0.5479,0.5479,0.0,0,0.675,0.675,0.0,0
2250265,2026-04-16,2026-04,1.0,1.0,2.9,0.4728,0.4728,0.0,0,3.974,3.974,0.0,0,0.3623,0.3623,0.0,0,0.6493,0.6493,0.0,0
2250266,2026-04-16,2026-04,1.0,1.0,2.9,0.5107,0.5107,0.0,0,6.774,6.774,0.0,0,0.681,0.681,0.0,0,0.6371,0.6371,0.0,0
2250267,2026-04-16,2026-04,1.0,1.0,2.9,0.333,0.333,0.0,0,4.097,4.097,0.0,0,0.3796,0.3796,0.0,0,0.5072,0.5072,0.0,0
2250268,2026-04-16,2026-04,1.0,1.0,2.9,0.4448,0.4448,0.0,0,4.828,4.828,0.0,0,0.4766,0.4766,0.0,0,0.6005,0.6005,0.0,0
2250269,2026-04-16,2026-04,1.0,1.0,2.9,0.3619,0.3619,0.0,0,4.6,4.6,0.0,0,0.4465,0.4465,0.0,0,0.5233,0.5233,0.0,0
2250270,2026-04-17,2026-04,1.0,1.0,2.9,0.3368,0.3368,0.0,0,4.847,4.847,0.0,0,0.3598,0.3598,0.0,0,0.4908,0.4908,0.0,0
2250271,2026-04-17,2026-04,1.0,1.0,2.9,0.3945,0.3945,0.0,0,5.548,5.548,0.0,0,0.5613,0.5613,0.0,0,0.5367,0.5367,0.0,0
2250272,2026-04-17,2026-04,1.0,1.0,2.9,0.583,0.583,0.0,0,5.617,5.617,0.0,0,0.4502,0.4502,0.0,0,0.721,0.721,0.0,0
2250273,2026-04-17,2026-04,1.0,1.0,2.9,0.4725,0.4725,0.0,0,5.767,5.767,0.0,0,0.5852,0.5852,0.0,0,0.6121,0.6121,0.0,0
2250274,2026-04-17,2026-04,1.0,1.0,2.9,0.4731,0.4731,0.0,0,4.766,4.766,0.0,0,0.4683,0.4683,0.0,0,0.6296,0.6296,0.0,0
2250275,2026-04-17,2026-04,1.0,1.0,2.9,0.4223,0.4223,0.0,0,3.753,3.753,0.0,0,0.3324,0.3324,0.0,0,0.6077,0.6077,0.0,0
2250276,2026-04-17,2026-04,1.0,1.0,2.9,0.4393,0.4393,0.0,0,4.562,4.562,0.0,0,0.442,0.442,0.0,0,0.6012,0.6012,0.0,0
2250277,2026-04-17,2026-04,1.0,1.0,2.9,0.4235,0.4235,0.0,0,4.685,4.685,0.0,0,0.5253,0.5253,0.0,0,0.5829,0.5829,0.0,0
2250278,2026-04-17,2026-04,1.0,1.0,2.9,0.3771,0.3771,0.0,0,5.016,5.016,0.0,0,0.4396,0.4396,0.0,0,0.5294,0.5294,0.0,0
2250279,2026-04-17,2026-04,1.0,1.0,2.9,0.3705,0.3705,0.0,0,4.427,4.427,0.0,0,0.424,0.424,0.0,0,0.5361,0.5361,0.0,0
2250280,2026-04-17,2026-04,1.0,1.0,2.9,0.4194,0.4194,0.0,0,5.287,5.287,0.0,0,0.4119,0.4119,0.0,0,0.5669,0.5669,0.0,0
2250281,2026-04-17,2026-04,1.0,1.0,2.9,0.2688,0.2688,0.0,0,4.614,4.614,0.0,0,0.4471,0.4471,0.0,0,0.4231,0.4231,0.0,0
2250282,2026-04-17,2026-04,1.0,1.0,2.9,0.4158,0.4158,0.0,0,3.616,3.616,0.0,0,0.446,0.446,0.0,0,0.606,0.606,0.0,0
2250283,2026-04-17,2026-04,1.0,1.0,2.9,0.3919,0.3919,0.0,0,5.065,5.065,0.0,0,0.4452,0.4452,0.0,0,0.5432,0.5432,0.0,0
2250284,2026-04-18,2026-04,1.0,1.0,2.9,0.4026,0.4026,0.0,0,4.758,4.758,0.0,0,0.4672,0.4672,0.0,0,0.5602,0.5602,0.0,0
2250285,2026-04-18,2026-04,1.0,1.0,2.9,0.364,0.364,0.0,0,4.924,4.924,0.0,0,0.4872,0.4872,0.0,0,0.5175,0.5175,0.0,0
2250286,2026-04-18,2026-04,1.0,1.0,2.9,0.4614,0.4614,0.0,0,4.621,4.621,0.0,0,0.4489,0.4489,0.0,0,0.6214,0.6214,0.0,0
2250287,2026-04-18,2026-04,1.0,1.0,2.9,0.4438,0.4438,0.0,0,5.949,5.949,0.0,0,0.488,0.488,0.0,0,0.5816,0.5816,0.0,0
2250288,2026-04-18,2026-04,1.0,1.0,2.9,0.4628,0.4628,0.0,0,3.991,3.991,0.0,0,0.4333,0.4333,0.0,0,0.6384,0.6384,0.0,0
2250289,2026-04-18,2026-04,1.0,1.0,2.9,0.4719,0.4719,0.0,0,5.66,5.66,0.0,0,0.5145,0.5145,0.0,0,0.6126,0.6126,0.0,0
2250290,2026-04-18,2026-04,1.0,1.0,2.9,0.5175,0.5175,0.0,0,4.728,4.728,0.0,0,0.5297,0.5297,0.0,0,0.6737,0.6737,0.0,0
2250291,2026-04-18,2026-04,1.0,1.0,2.9,0.3943,0.3943,0.0,0,4.031,4.031,0.0,0,0.4384,0.4384,0.0,0,0.5706,0.5706,0.0,0
2250292,2026-04-18,2026-04,1.0,1.0,2.9,0.3927,0.3927,0.0,0,4.026,4.026,0.0,0,0.4376,0.4376,0.0,0,0.5689,0.5689,0.0,0
2250293,2026-04-18,2026-04,1.0,1.0,2.9,0.3914,0.3914,0.0,0,4.828,4.828,0.0,0,0.4166,0.4166,0.0,0,0.5479,0.5479,0.0,0
2250294,2026-04-18,2026-04,1.0,1.0,2.9,0.3398,0.3398,0.0,0,3.924,3.924,0.0,0,0.4233,0.4233,0.0,0,0.5187,0.5187,0.0,0
2250295,2026-04-18,2026-04,1.0,1.0,2.9,0.4333,0.4333,0.0,0,4.735,4.735,0.0,0,0.5308,0.5308,0.0,0,0.5915,0.5915,0.0,0
2250296,2026-04-18,2026-04,1.0,1.0,2.9,0.4609,0.4609,0.0,0,7.518,7.518,0.0,0,0.5905,0.5905,0.0,0,0.5802,0.5802,0.0,0
2250297,2026-04-18,2026-04,1.0,1.0,2.9,0.4266,0.4266,0.0,0,5.5,5.5,0.0,0,0.4964,0.4964,0.0,0,0.5708,0.5708,0.0,0
