rgId,gameId,gameDate,market,source,modelVersion,pick,prob,projValue,line,actual,stored_result,stored_correct,stored_brier,stored_signedError,f5_actual,issues,status
1576,2250221,2026-04-12,f5_ml,live_pregame,live,HOME,0.4337,,-120,AWAY,LOSS,0,0.320696,,2-1,,ok
1583,2250222,2026-04-12,f5_ml,live_pregame,live,HOME,0.3694,,+168,HOME,WIN,1,0.136456,,0-9,,ok
1597,2250223,2026-04-13,f5_ml,live_pregame,live,HOME,0.4027,,+144,HOME,WIN,1,0.162167,,2-6,,ok
1604,2250224,2026-04-13,f5_ml,live_pregame,live,HOME,0.3554,,+196,HOME,WIN,1,0.126309,,1-5,,ok
1611,2250225,2026-04-13,f5_ml,live_pregame,live,HOME,0.3843,,+162,HOME,WIN,1,0.147686,,2-9,,ok
1618,2250226,2026-04-13,f5_ml,live_pregame,live,HOME,0.3735,,+142,HOME,WIN,1,0.139502,,4-7,,ok
1625,2250227,2026-04-13,f5_ml,live_pregame,live,HOME,0.4496,,+144,AWAY,LOSS,0,0.30294,,6-4,,ok
1632,2250228,2026-04-13,f5_ml,live_pregame,live,HOME,0.4696,,-196,HOME,WIN,1,0.220524,,3-13,,ok
1639,2250229,2026-04-13,f5_ml,live_pregame,live,HOME,0.4385,,-120,AWAY,LOSS,0,0.315282,,4-1,,ok
1646,2250230,2026-04-13,f5_ml,live_pregame,live,HOME,0.4658,,-132,AWAY,LOSS,0,0.28537,,4-0,,ok
1653,2250231,2026-04-13,f5_ml,live_pregame,live,HOME,0.3616,,+118,HOME,WIN,1,0.130755,,0-4,,ok
1667,2250232,2026-04-14,f5_ml,live_pregame,live,HOME,0.4037,,-106,AWAY,LOSS,0,0.355574,,1-0,,ok
1674,2250233,2026-04-14,f5_ml,live_pregame,live,HOME,0.3994,,+142,AWAY,LOSS,0,0.36072,,5-4,,ok
1681,2250234,2026-04-14,f5_ml,live_pregame,live,HOME,0.418,,-112,HOME,WIN,1,0.174724,,1-2,,ok
1688,2250235,2026-04-14,f5_ml,live_pregame,live,HOME,0.4316,,+116,TIE,PUSH,,,,3-3,,ok
1695,2250236,2026-04-14,f5_ml,live_pregame,live,HOME,0.3935,,+126,AWAY,LOSS,0,0.367842,,4-0,,ok
1702,2250237,2026-04-14,f5_ml,live_pregame,live,HOME,0.3913,,+118,AWAY,LOSS,0,0.370516,,4-3,,ok
1709,2250238,2026-04-14,f5_ml,live_pregame,live,HOME,0.4629,,-122,HOME,WIN,1,0.214276,,0-5,,ok
1716,2250239,2026-04-14,f5_ml,live_pregame,live,HOME,0.4471,,-138,AWAY,LOSS,0,0.305698,,4-3,,ok
1723,2250240,2026-04-14,f5_ml,live_pregame,live,HOME,0.4431,,-106,HOME,WIN,1,0.196338,,1-3,,ok
1730,2250241,2026-04-14,f5_ml,live_pregame,live,HOME,0.4517,,-124,TIE,PUSH,,,,2-2,,ok
1737,2250242,2026-04-14,f5_ml,live_pregame,live,HOME,0.421,,+136,HOME,WIN,1,0.177241,,5-7,,ok
1744,2250243,2026-04-14,f5_ml,live_pregame,live,HOME,0.4753,,-138,HOME,WIN,1,0.22591,,1-3,,ok
1751,2250244,2026-04-14,f5_ml,live_pregame,live,HOME,0.3972,,-128,HOME,WIN,1,0.157768,,1-2,,ok
1758,2250245,2026-04-14,f5_ml,live_pregame,live,HOME,0.3778,,+154,TIE,PUSH,,,,1-1,,ok
1772,2250246,2026-04-15,f5_ml,live_pregame,live,HOME,0.4594,,-104,TIE,PUSH,,,,1-1,,ok
1779,2250247,2026-04-15,f5_ml,live_pregame,live,HOME,0.4351,,-128,AWAY,LOSS,0,0.319112,,7-1,,ok
1786,2250248,2026-04-15,f5_ml,live_pregame,live,HOME,0.3749,,+106,TIE,PUSH,,,,1-1,,ok
1793,2250249,2026-04-15,f5_ml,live_pregame,live,HOME,0.3749,,+900,HOME,WIN,1,0.14055,,0-2,,ok
1800,2250250,2026-04-15,f5_ml,live_pregame,live,HOME,0.4372,,-116,HOME,WIN,1,0.191144,,2-8,,ok
1807,2250251,2026-04-15,f5_ml,live_pregame,live,HOME,0.3851,,-1000,AWAY,LOSS,0,0.378102,,5-1,,ok
1814,2250252,2026-04-15,f5_ml,live_pregame,live,HOME,0.2834,,+148,AWAY,LOSS,0,0.513516,,4-3,,ok
1821,2250253,2026-04-15,f5_ml,live_pregame,live,HOME,0.4001,,+870,HOME,WIN,1,0.16008,,0-2,,ok
1828,2250254,2026-04-15,f5_ml,live_pregame,live,HOME,0.4747,,-104,AWAY,LOSS,0,0.27594,,3-0,,ok
1835,2250255,2026-04-15,f5_ml,live_pregame,live,HOME,0.419,,-225,AWAY,LOSS,0,0.337561,,1-0,,ok
1842,2250256,2026-04-15,f5_ml,live_pregame,live,HOME,0.4225,,+140,HOME,WIN,1,0.178506,,1-3,,ok
1849,2250257,2026-04-15,f5_ml,live_pregame,live,HOME,0.4083,,-110,AWAY,LOSS,0,0.350109,,6-0,,ok
1856,2250258,2026-04-15,f5_ml,live_pregame,live,HOME,0.4044,,-106,TIE,PUSH,,,,2-2,,ok
1863,2250259,2026-04-15,f5_ml,live_pregame,live,HOME,0.3792,,+158,HOME,WIN,1,0.143793,,1-2,,ok
1877,2250260,2026-04-16,f5_ml,live_pregame,live,HOME,0.4083,,+126,TIE,PUSH,,,,4-4,,ok
1884,2250261,2026-04-16,f5_ml,live_pregame,live,HOME,0.3926,,+110,TIE,PUSH,,,,0-0,,ok
1891,2250262,2026-04-16,f5_ml,live_pregame,live,HOME,0.4387,,-135,HOME,WIN,1,0.192458,,1-6,,ok
1898,2250263,2026-04-16,f5_ml,live_pregame,live,HOME,0.3479,,+220,HOME,WIN,1,0.121034,,2-3,,ok
1905,2250264,2026-04-16,f5_ml,live_pregame,live,HOME,0.3947,,+102,TIE,PUSH,,,,1-1,,ok
1912,2250265,2026-04-16,f5_ml,live_pregame,live,HOME,0.4378,,-132,TIE,PUSH,,,,1-1,,ok
1919,2250266,2026-04-16,f5_ml,live_pregame,live,HOME,0.4049,,-124,HOME,WIN,1,0.163944,,2-3,,ok
1926,2250267,2026-04-16,f5_ml,live_pregame,live,HOME,0.4345,,+114,HOME,WIN,1,0.18879,,0-3,,ok
1933,2250268,2026-04-16,f5_ml,live_pregame,live,HOME,0.3558,,+132,AWAY,LOSS,0,0.414994,,3-2,,ok
1940,2250269,2026-04-16,f5_ml,live_pregame,live,HOME,0.4643,,-138,HOME,WIN,1,0.215574,,0-4,,ok
1947,2250270,2026-04-17,f5_ml,live_pregame,live,HOME,0.4382,,+130,HOME,WIN,1,0.192019,,3-7,,ok
1954,2250271,2026-04-17,f5_ml,live_pregame,live,HOME,0.4152,,+110,TIE,PUSH,,,,0-0,,ok
1961,2250272,2026-04-17,f5_ml,live_pregame,live,HOME,0.4838,,-118,AWAY,LOSS,0,0.266462,,7-0,,ok
1968,2250273,2026-04-17,f5_ml,live_pregame,live,HOME,0.4322,,-166,AWAY,LOSS,0,0.322397,,8-3,,ok
1975,2250274,2026-04-17,f5_ml,live_pregame,live,HOME,0.4,,+114,HOME,WIN,1,0.16,,0-1,,ok
1982,2250275,2026-04-17,f5_ml,live_pregame,live,HOME,0.3656,,+146,HOME,WIN,1,0.133663,,0-2,,ok
1989,2250276,2026-04-17,f5_ml,live_pregame,live,HOME,0.4311,,-110,AWAY,LOSS,0,0.323647,,3-1,,ok
1996,2250277,2026-04-17,f5_ml,live_pregame,live,HOME,0.4404,,+106,TIE,PUSH,,,,0-0,,ok
2003,2250278,2026-04-17,f5_ml,live_pregame,live,HOME,0.4447,,-102,AWAY,LOSS,0,0.308358,,4-3,,ok
2010,2250279,2026-04-17,f5_ml,live_pregame,live,HOME,0.4252,,+156,AWAY,LOSS,0,0.330395,,2-1,,ok
2017,2250280,2026-04-17,f5_ml,live_pregame,live,AWAY,0.5744,,-290,AWAY,WIN,1,0.181135,,7-1,,ok
2024,2250281,2026-04-17,f5_ml,live_pregame,live,HOME,0.4512,,+140,HOME,WIN,1,0.203581,,0-8,,ok
2031,2250282,2026-04-17,f5_ml,live_pregame,live,HOME,0.4045,,-102,AWAY,LOSS,0,0.35462,,2-0,,ok
2038,2250283,2026-04-17,f5_ml,live_pregame,live,HOME,0.4089,,+116,AWAY,LOSS,0,0.349399,,5-1,,ok
2052,2250284,2026-04-18,f5_ml,live_pregame,live,HOME,0.414,,,HOME,WIN,1,0.171396,,0-7,,ok
2057,2250285,2026-04-18,f5_ml,live_pregame,live,HOME,0.4463,,,HOME,WIN,1,0.199184,,2-4,,ok
2062,2250286,2026-04-18,f5_ml,live_pregame,live,HOME,0.431,,,TIE,PUSH,,,,1-1,,ok
2067,2250287,2026-04-18,f5_ml,live_pregame,live,HOME,0.4661,,,HOME,WIN,1,0.217249,,3-5,,ok
2072,2250288,2026-04-18,f5_ml,live_pregame,live,HOME,0.4057,,,AWAY,LOSS,0,0.353192,,5-4,,ok
2077,2250289,2026-04-18,f5_ml,live_pregame,live,HOME,0.3616,,,AWAY,LOSS,0,0.407555,,5-3,,ok
2082,2250290,2026-04-18,f5_ml,live_pregame,live,HOME,0.4622,,,AWAY,LOSS,0,0.289229,,4-1,,ok
2087,2250291,2026-04-18,f5_ml,live_pregame,live,HOME,0.4523,,,AWAY,LOSS,0,0.299975,,3-1,,ok
2092,2250292,2026-04-18,f5_ml,live_pregame,live,HOME,0.4152,,,HOME,WIN,1,0.172391,,1-3,,ok
2097,2250293,2026-04-18,f5_ml,live_pregame,live,HOME,0.4701,,,AWAY,LOSS,0,0.280794,,4-1,,ok
2102,2250294,2026-04-18,f5_ml,live_pregame,live,HOME,0.449,,,HOME,WIN,1,0.201601,,0-3,,ok
2107,2250295,2026-04-18,f5_ml,live_pregame,live,HOME,0.4472,,,AWAY,LOSS,0,0.305588,,3-1,,ok
2112,2250296,2026-04-18,f5_ml,live_pregame,live,AWAY,0.5634,,,AWAY,WIN,1,0.19062,,3-2,,ok
2117,2250297,2026-04-18,f5_ml,live_pregame,live,HOME,0.4575,,,TIE,PUSH,,,,0-0,,ok
2127,2250298,2026-04-19,f5_ml,live_pregame,live,HOME,0.3928,,+122,AWAY,LOSS,0,0.368692,,5-1,,ok
2134,2250299,2026-04-19,f5_ml,live_pregame,live,HOME,0.4712,,-142,HOME,WIN,1,0.222029,,0-3,,ok
2141,2250300,2026-04-19,f5_ml,live_pregame,live,HOME,0.4424,,-114,HOME,WIN,1,0.195718,,2-4,,ok
2148,2250301,2026-04-19,f5_ml,live_pregame,live,HOME,0.3868,,+110,HOME,WIN,1,0.149614,,0-7,,ok
2155,2250302,2026-04-19,f5_ml,live_pregame,live,HOME,0.4385,,-104,HOME,WIN,1,0.192282,,4-6,,ok
2162,2250303,2026-04-19,f5_ml,live_pregame,live,HOME,0.4093,,-118,HOME,WIN,1,0.167526,,0-3,,ok
2169,2250304,2026-04-19,f5_ml,live_pregame,live,HOME,0.3942,,+112,AWAY,LOSS,0,0.366994,,4-1,,ok
2176,2250305,2026-04-19,f5_ml,live_pregame,live,HOME,0.4473,,-102,HOME,WIN,1,0.200077,,1-3,,ok
2183,2250306,2026-04-19,f5_ml,live_pregame,live,HOME,0.3871,,+116,AWAY,LOSS,0,0.375646,,1-0,,ok
2190,2250307,2026-04-19,f5_ml,live_pregame,live,HOME,0.4962,,-172,TIE,PUSH,,,,3-3,,ok
2197,2250308,2026-04-19,f5_ml,live_pregame,live,HOME,0.3978,,+124,AWAY,LOSS,0,0.362645,,7-1,,ok
2204,2250309,2026-04-19,f5_ml,live_pregame,live,HOME,0.4338,,-150,AWAY,LOSS,0,0.320582,,1-0,,ok
2211,2250310,2026-04-19,f5_ml,live_pregame,live,HOME,0.3505,,+108,HOME,WIN,1,0.12285,,0-5,,ok
2218,2250311,2026-04-19,f5_ml,live_pregame,live,HOME,0.401,,+430,AWAY,LOSS,0,0.358801,,4-2,,ok
2232,2250312,2026-04-20,f5_ml,live_pregame,live,HOME,0.4381,,+108,TIE,PUSH,,,,2-2,,ok
2239,2250313,2026-04-20,f5_ml,live_pregame,live,HOME,0.4122,,+102,AWAY,LOSS,0,0.345509,,7-2,,ok
2246,2250314,2026-04-20,f5_ml,live_pregame,live,HOME,0.42,,+102,AWAY,LOSS,0,0.3364,,3-1,,ok
2253,2250315,2026-04-20,f5_ml,live_pregame,live,HOME,0.423,,+142,HOME,WIN,1,0.178929,,1-2,,ok
2260,2250316,2026-04-20,f5_ml,live_pregame,live,HOME,0.4817,,-148,HOME,WIN,1,0.232035,,2-3,,ok
2267,2250317,2026-04-20,f5_ml,live_pregame,live,AWAY,0.5058,,-120,HOME,LOSS,0,0.255834,,0-1,,ok
2274,2250318,2026-04-20,f5_ml,live_pregame,live,HOME,0.4173,,-120,HOME,WIN,1,0.174139,,1-5,,ok
2281,2250319,2026-04-20,f5_ml,live_pregame,live,HOME,0.4756,,-198,AWAY,LOSS,0,0.274995,,5-1,,ok
2288,2250320,2026-04-20,f5_ml,live_pregame,live,HOME,0.4512,,-118,TIE,PUSH,,,,2-2,,ok
2295,2250321,2026-04-20,f5_ml,live_pregame,live,HOME,0.4028,,+114,HOME,WIN,1,0.162248,,1-3,,ok
2302,2250322,2026-04-21,f5_ml,live_pregame,live,HOME,0.4472,,,AWAY,LOSS,0,0.305588,,3-2,,ok
2307,2250323,2026-04-21,f5_ml,live_pregame,live,HOME,0.3892,,,AWAY,LOSS,0,0.373077,,5-0,,ok
2312,2250324,2026-04-21,f5_ml,live_pregame,live,HOME,0.4031,,,AWAY,LOSS,0,0.35629,,5-1,,ok
2317,2250325,2026-04-21,f5_ml,live_pregame,live,HOME,0.4348,,,AWAY,LOSS,0,0.319451,,3-1,,ok
2322,2250326,2026-04-21,f5_ml,live_pregame,live,HOME,0.4407,,,HOME,WIN,1,0.194216,,3-5,,ok
2327,2250327,2026-04-21,f5_ml,live_pregame,live,HOME,0.423,,,AWAY,LOSS,0,0.332929,,1-0,,ok
2332,2250328,2026-04-21,f5_ml,live_pregame,live,HOME,0.3598,,,HOME,WIN,1,0.129456,,0-3,,ok
2337,2250329,2026-04-21,f5_ml,live_pregame,live,HOME,0.4008,,,TIE,PUSH,,,,3-3,,ok
2342,2250330,2026-04-21,f5_ml,live_pregame,live,HOME,0.4293,,,HOME,WIN,1,0.184298,,0-1,,ok
2347,2250333,2026-04-21,f5_ml,live_pregame,live,AWAY,0.5316,,,HOME,LOSS,0,0.282599,,0-1,,ok
2352,2250334,2026-04-21,f5_ml,live_pregame,live,HOME,0.3879,,,TIE,PUSH,,,,2-2,,ok
2357,2250335,2026-04-21,f5_ml,live_pregame,live,HOME,0.4746,,,HOME,WIN,1,0.225245,,1-3,,ok
2367,2250336,2026-04-22,f5_ml,live_pregame,live,HOME,0.4152,,+112,HOME,WIN,1,0.172391,,0-4,,ok
2374,2250337,2026-04-22,f5_ml,live_pregame,live,HOME,0.3972,,+118,AWAY,LOSS,0,0.363368,,2-0,,ok
2381,2250338,2026-04-22,f5_ml,live_pregame,live,HOME,0.4306,,+124,HOME,WIN,1,0.185416,,1-5,,ok
2388,2250339,2026-04-22,f5_ml,live_pregame,live,HOME,0.4349,,+112,HOME,WIN,1,0.189138,,2-3,,ok
2395,2250340,2026-04-22,f5_ml,live_pregame,live,HOME,0.4342,,+146,HOME,WIN,1,0.18853,,0-3,,ok
2402,2250341,2026-04-22,f5_ml,live_pregame,live,HOME,0.3723,,+158,AWAY,LOSS,0,0.394007,,3-2,,ok
2409,2250342,2026-04-22,f5_ml,live_pregame,live,HOME,0.4734,,+112,HOME,WIN,1,0.224108,,1-4,,ok
2416,2250343,2026-04-22,f5_ml,live_pregame,live,HOME,0.352,,-142,AWAY,LOSS,0,0.419904,,8-4,,ok
2423,2250344,2026-04-22,f5_ml,live_pregame,live,HOME,0.4795,,-150,AWAY,LOSS,0,0.27092,,4-0,,ok
2430,2250345,2026-04-22,f5_ml,live_pregame,live,HOME,0.3848,,+122,HOME,WIN,1,0.148071,,1-2,,ok
2437,2250346,2026-04-22,f5_ml,live_pregame,live,HOME,0.4163,,+148,HOME,WIN,1,0.173306,,2-6,,ok
2444,2250347,2026-04-22,f5_ml,live_pregame,live,HOME,0.4023,,-118,AWAY,LOSS,0,0.357245,,4-2,,ok
2451,2250348,2026-04-22,f5_ml,live_pregame,live,HOME,0.4929,,-132,HOME,WIN,1,0.24295,,1-5,,ok
2458,2250349,2026-04-22,f5_ml,live_pregame,live,HOME,0.4392,,-215,TIE,PUSH,,,,0-0,,ok
2472,2250350,2026-04-23,f5_ml,live_pregame,live,HOME,0.461,,,TIE,PUSH,,,,2-2,,ok
2477,2250351,2026-04-23,f5_ml,live_pregame,live,HOME,0.4022,,,HOME,WIN,1,0.161765,,1-2,,ok
2482,2250352,2026-04-23,f5_ml,live_pregame,live,HOME,0.4745,,,HOME,WIN,1,0.22515,,2-5,,ok
2487,2250353,2026-04-23,f5_ml,live_pregame,live,HOME,0.4806,,,HOME,WIN,1,0.230976,,4-6,,ok
2492,2250354,2026-04-23,f5_ml,live_pregame,live,HOME,0.461,,,AWAY,LOSS,0,0.290521,,3-0,,ok
2497,2250355,2026-04-23,f5_ml,live_pregame,live,AWAY,0.5309,,,HOME,LOSS,0,0.281855,,1-2,,ok
2502,2250356,2026-04-23,f5_ml,live_pregame,live,HOME,0.4032,,,HOME,WIN,1,0.16257,,2-7,,ok
2507,2250357,2026-04-23,f5_ml,live_pregame,live,HOME,0.3919,,,HOME,WIN,1,0.153586,,1-6,,ok
2517,2250358,2026-04-24,f5_ml,live_pregame,live,HOME,0.4304,,-5000,AWAY,LOSS,0,0.324444,,5-2,,ok
2524,2250359,2026-04-24,f5_ml,live_pregame,live,HOME,0.4649,,+1500,HOME,WIN,1,0.216132,,2-9,,ok
2531,2250360,2026-04-24,f5_ml,live_pregame,live,HOME,0.4672,,-132,AWAY,LOSS,0,0.283876,,7-4,,ok
2538,2250361,2026-04-24,f5_ml,live_pregame,live,HOME,0.337,,+560,TIE,PUSH,,,,1-1,,ok
2545,2250362,2026-04-24,f5_ml,live_pregame,live,HOME,0.4002,,+104,HOME,WIN,1,0.16016,,1-3,,ok
2552,2250363,2026-04-24,f5_ml,live_pregame,live,HOME,0.4451,,+118,AWAY,LOSS,0,0.307914,,3-2,,ok
2559,2250364,2026-04-24,f5_ml,live_pregame,live,HOME,0.4034,,-110,HOME,WIN,1,0.162732,,0-5,,ok
2566,2250365,2026-04-24,f5_ml,live_pregame,live,HOME,0.424,,+164,AWAY,LOSS,0,0.331776,,3-1,,ok
2573,2250366,2026-04-24,f5_ml,live_pregame,live,HOME,0.3999,,-125,AWAY,LOSS,0,0.36012,,3-0,,ok
2580,2250367,2026-04-24,f5_ml,live_pregame,live,HOME,0.3698,,+122,AWAY,LOSS,0,0.397152,,6-1,,ok
2587,2250368,2026-04-24,f5_ml,live_pregame,live,AWAY,0.5346,,-150,AWAY,WIN,1,0.216597,,5-2,,ok
2594,2250369,2026-04-24,f5_ml,live_pregame,live,HOME,0.4685,,-156,TIE,PUSH,,,,2-2,,ok
2601,2250370,2026-04-24,f5_ml,live_pregame,live,HOME,0.3682,,+134,HOME,WIN,1,0.135571,,0-4,,ok
2608,2250371,2026-04-24,f5_ml,live_pregame,live,HOME,0.4185,,-116,AWAY,LOSS,0,0.338142,,8-3,,ok
2615,2250372,2026-04-25,f5_ml,live_pregame,live,HOME,0.4973,,,HOME,WIN,1,0.247307,,6-7,,ok
2620,2250373,2026-04-25,f5_ml,live_pregame,live,HOME,0.397,,,TIE,PUSH,,,,1-1,,ok
2625,2250375,2026-04-25,f5_ml,live_pregame,live,HOME,0.403,,,TIE,PUSH,,,,1-1,,ok
2630,2250377,2026-04-25,f5_ml,live_pregame,live,HOME,0.4085,,,HOME,WIN,1,0.166872,,0-2,,ok
2635,2250378,2026-04-25,f5_ml,live_pregame,live,HOME,0.4049,,,AWAY,LOSS,0,0.354144,,2-0,,ok
2640,2250379,2026-04-25,f5_ml,live_pregame,live,HOME,0.4414,,,AWAY,LOSS,0,0.312034,,3-2,,ok
2645,2250380,2026-04-25,f5_ml,live_pregame,live,HOME,0.3955,,,HOME,WIN,1,0.15642,,1-4,,ok
2650,2250381,2026-04-25,f5_ml,live_pregame,live,HOME,0.4275,,,AWAY,LOSS,0,0.327756,,2-1,,ok
2655,2250382,2026-04-25,f5_ml,live_pregame,live,HOME,0.3833,,,TIE,PUSH,,,,2-2,,ok
2660,2250383,2026-04-25,f5_ml,live_pregame,live,HOME,0.4095,,,HOME,WIN,1,0.16769,,2-6,,ok
2665,2250384,2026-04-25,f5_ml,live_pregame,live,HOME,0.4211,,,HOME,WIN,1,0.177325,,4-8,,ok
2670,2250385,2026-04-25,f5_ml,live_pregame,live,HOME,0.4593,,,AWAY,LOSS,0,0.292356,,3-2,,ok
2680,2250386,2026-04-26,f5_ml,live_pregame,live,HOME,0.4258,,+120,AWAY,LOSS,0,0.329706,,3-1,,ok
2687,2250387,2026-04-26,f5_ml,live_pregame,live,HOME,0.3787,,+156,HOME,WIN,1,0.143414,,0-6,,ok
2694,2250388,2026-04-26,f5_ml,live_pregame,live,HOME,0.4088,,+110,TIE,PUSH,,,,2-2,,ok
2701,2250389,2026-04-26,f5_ml,live_pregame,live,HOME,0.3975,,-110,HOME,WIN,1,0.158006,,2-3,,ok
2708,2250390,2026-04-26,f5_ml,live_pregame,live,HOME,0.3674,,+182,TIE,PUSH,,,,1-1,,ok
2715,2250391,2026-04-26,f5_ml,live_pregame,live,HOME,0.4379,,+108,HOME,WIN,1,0.191756,,0-4,,ok
2722,2250392,2026-04-26,f5_ml,live_pregame,live,HOME,0.4335,,-104,TIE,PUSH,,,,0-0,,ok
2729,2250393,2026-04-26,f5_ml,live_pregame,live,AWAY,0.5102,,-122,HOME,LOSS,0,0.260304,,0-7,,ok
2736,2250394,2026-04-26,f5_ml,live_pregame,live,HOME,0.4026,,-106,HOME,WIN,1,0.162087,,0-5,,ok
2743,2250395,2026-04-26,f5_ml,live_pregame,live,HOME,0.4531,,-135,TIE,PUSH,,,,1-1,,ok
2750,2250396,2026-04-26,f5_ml,live_pregame,live,HOME,0.4398,,-104,AWAY,LOSS,0,0.313824,,2-0,,ok
2757,2250397,2026-04-26,f5_ml,live_pregame,live,HOME,0.4101,,+112,AWAY,LOSS,0,0.347982,,3-1,,ok
2764,2250398,2026-04-26,f5_ml,live_pregame,live,HOME,0.4046,,-108,HOME,WIN,1,0.163701,,0-3,,ok
2771,2250399,2026-04-26,f5_ml,live_pregame,live,HOME,0.4638,,-110,AWAY,LOSS,0,0.28751,,6-1,,ok
2785,2250400,2026-04-27,f5_ml,live_pregame,live,HOME,0.452,,,HOME,WIN,1,0.204304,,0-2,,ok
2790,2250401,2026-04-27,f5_ml,live_pregame,live,HOME,0.3845,,,HOME,WIN,1,0.14784,,0-2,,ok
2795,2250402,2026-04-27,f5_ml,live_pregame,live,HOME,0.4144,,,AWAY,LOSS,0,0.342927,,3-0,,ok
2800,2250403,2026-04-27,f5_ml,live_pregame,live,HOME,0.4738,,,HOME,WIN,1,0.224486,,2-7,,ok
2805,2250404,2026-04-27,f5_ml,live_pregame,live,HOME,0.3824,,,AWAY,LOSS,0,0.38143,,4-1,,ok
2810,2250405,2026-04-27,f5_ml,live_pregame,live,HOME,0.4654,,,AWAY,LOSS,0,0.285797,,4-0,,ok
2815,2250406,2026-04-27,f5_ml,live_pregame,live,HOME,0.4329,,,HOME,WIN,1,0.187402,,5-6,,ok
2820,2250407,2026-04-27,f5_ml,live_pregame,live,HOME,0.3084,,,AWAY,LOSS,0,0.478311,,4-2,,ok
2825,2250408,2026-04-28,f5_ml,live_pregame,live,HOME,0.4065,,+142,AWAY,LOSS,0,0.352242,,1-0,,ok
2832,2250409,2026-04-28,f5_ml,live_pregame,live,HOME,0.393,,+108,HOME,WIN,1,0.154449,,1-4,,ok
2839,2250410,2026-04-28,f5_ml,live_pregame,live,HOME,0.3517,,+1400,HOME,WIN,1,0.123693,,2-4,,ok
2846,2250411,2026-04-28,f5_ml,live_pregame,live,HOME,0.427,,+150,AWAY,LOSS,0,0.328329,,6-0,,ok
2853,2250412,2026-04-28,f5_ml,live_pregame,live,HOME,0.3775,,+140,HOME,WIN,1,0.142506,,0-1,,ok
2860,2250413,2026-04-28,f5_ml,live_pregame,live,HOME,0.3686,,-112,HOME,WIN,1,0.135866,,0-3,,ok
2867,2250414,2026-04-28,f5_ml,live_pregame,live,HOME,0.3882,,+520,HOME,WIN,1,0.150699,,0-8,,ok
2874,2250415,2026-04-28,f5_ml,live_pregame,live,HOME,0.3999,,-112,HOME,WIN,1,0.15992,,0-2,,ok
2881,2250416,2026-04-28,f5_ml,live_pregame,live,HOME,0.4581,,-130,HOME,WIN,1,0.209856,,0-1,,ok
2888,2250417,2026-04-28,f5_ml,live_pregame,live,HOME,0.4215,,-156,HOME,WIN,1,0.177662,,1-3,,ok
2895,2250418,2026-04-28,f5_ml,live_pregame,live,HOME,0.4177,,-112,AWAY,LOSS,0,0.339073,,1-0,,ok
2902,2250419,2026-04-28,f5_ml,live_pregame,live,HOME,0.4431,,-128,HOME,WIN,1,0.196338,,0-1,,ok
2909,2250420,2026-04-28,f5_ml,live_pregame,live,HOME,0.4312,,-138,TIE,PUSH,,,,2-2,,ok
2916,2250421,2026-04-28,f5_ml,live_pregame,live,HOME,0.3724,,+215,AWAY,LOSS,0,0.393882,,2-0,,ok
2930,2250422,2026-04-29,f5_ml,live_pregame,live,HOME,0.4196,,,HOME,WIN,1,0.176064,,0-3,,ok
2935,2250423,2026-04-29,f5_ml,live_pregame,live,HOME,0.4533,,,TIE,PUSH,,,,1-1,,ok
2940,2250424,2026-04-29,f5_ml,live_pregame,live,HOME,0.4474,,,HOME,WIN,1,0.200167,,1-2,,ok
2945,2250425,2026-04-29,f5_ml,live_pregame,live,HOME,0.3873,,,HOME,WIN,1,0.150001,,0-2,,ok
2950,2250426,2026-04-29,f5_ml,live_pregame,live,HOME,0.4277,,,HOME,WIN,1,0.182927,,1-7,,ok
2955,2250427,2026-04-29,f5_ml,live_pregame,live,HOME,0.3607,,,AWAY,LOSS,0,0.408704,,2-1,,ok
2960,2250428,2026-04-29,f5_ml,live_pregame,live,HOME,0.4508,,,TIE,PUSH,,,,3-3,,ok
2965,2250430,2026-04-29,f5_ml,live_pregame,live,HOME,0.3478,,,AWAY,LOSS,0,0.425365,,5-0,,ok
2970,2250431,2026-04-29,f5_ml,live_pregame,live,HOME,0.3717,,,AWAY,LOSS,0,0.394761,,3-1,,ok
2975,2250433,2026-04-29,f5_ml,live_pregame,live,HOME,0.3905,,,AWAY,LOSS,0,0.37149,,9-2,,ok
2980,2250434,2026-04-29,f5_ml,live_pregame,live,HOME,0.4697,,,AWAY,LOSS,0,0.281218,,3-2,,ok
2985,2250435,2026-04-29,f5_ml,live_pregame,live,HOME,0.4054,,,HOME,WIN,1,0.164349,,1-4,,ok
2995,2250436,2026-04-30,f5_ml,live_pregame,live,HOME,0.4137,,-108,HOME,WIN,1,0.171148,,0-2,,ok
3002,2250437,2026-04-30,f5_ml,live_pregame,live,HOME,0.3827,,+102,HOME,WIN,1,0.146459,,0-5,,ok
3009,2250438,2026-04-30,f5_ml,live_pregame,live,HOME,0.3823,,+220,AWAY,LOSS,0,0.381553,,5-3,,ok
3016,2250439,2026-04-30,f5_ml,live_pregame,live,HOME,0.3798,,+132,HOME,WIN,1,0.144248,,2-3,,ok
3023,2250440,2026-04-30,f5_ml,live_pregame,live,HOME,0.4088,,+122,AWAY,LOSS,0,0.349517,,2-1,,ok
3030,2250441,2026-04-30,f5_ml,live_pregame,live,HOME,0.3465,,+164,TIE,PUSH,,,,3-3,,ok
3037,2250442,2026-04-30,f5_ml,live_pregame,live,HOME,0.421,,+1400,HOME,WIN,1,0.177241,,2-5,,ok
