gameId,gameDate,matchup,mlbGamePk,actualF5Away,actualF5Home,actualF5Total,lsF5,f5AwayRunLine,f5Total,modelF5AwayWinPct,modelF5HomeWinPct,modelF5AwayRLCoverPct,modelF5AwayScore,modelF5HomeScore,modelF5OverRate,stored_f5MlResult,derived_f5MlResult,f5Ml_status,stored_f5MlCorrect,derived_f5MlCorrect,stored_f5RlResult,derived_f5Rl_probConv,derived_f5Rl_marginConv,f5Rl_status,f5Rl_convDisagree,stored_f5RlCorrect,derived_f5RlCorrect_probConv,derived_f5RlCorrect_marginConv,stored_f5TotalResult,derived_f5TotalResult,f5Total_status,stored_f5TotalCorrect,derived_f5TotalCorrect,stored_brierF5Ml,derived_brierF5Ml_away,derived_brierF5Ml_home,brierF5Ml_status,stored_brierF5Total,derived_brierF5Total,brierF5Total_status,f5BacktestRunAt
2250071,2026-03-31,TB@MIL 2026-03-31,823807,2,3,5,2-3,,,38.02,46.68,44.84,2.3,2.65,0.56,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.144552,0.144552,0.284302,match-away-base,,,both-null,1784992359459
2250072,2026-03-31,NYM@STL 2026-03-31,823077,0,2,2,0-2,,,47.85,37.19,56.33,2.8,2.34,0.51,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.228962,0.228962,0.39451,match-away-base,,,both-null,1784992359459
2250073,2026-03-31,BOS@HOU 2026-03-31,824212,1,6,7,1-6,,,40.47,43.46,48.31,2.17,2.29,0.5,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.163782,0.163782,0.319677,match-away-base,,,both-null,1784992359459
2250074,2026-03-31,SF@SD 2026-03-31,823322,4,3,7,4-3,,,47.44,37.1,56.14,2.63,2.21,0.54,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.276255,0.276255,0.137641,match-away-base,,,both-null,1784992359459
2250075,2026-03-31,NYY@SEA 2026-03-31,823158,2,0,2,2-0,,,44.62,38.5,53.7,2.15,1.93,0.45,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.306694,0.306694,0.148225,match-away-base,,,both-null,1784992359459
2250076,2026-03-31,CLE@LAD 2026-03-31,823969,0,1,1,0-1,,,35.93,47.34,43.1,1.85,2.26,0.38,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.129096,0.129096,0.277308,match-away-base,,,both-null,1784992359459
2252346,2026-03-31,DET@ARI 2026-03-31,825107,5,1,6,5-1,,,41.96,43.7,49.02,2.79,2.87,0.46,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.336864,0.336864,0.190969,match-away-base,,,both-null,1784992359459
2250077,2026-04-01,ATH@ATL 2026-04-01,824940,1,5,6,1-5,0.5,4.5,38.26,45.44,45.66,2.04,2.31,0.48,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,OVER,OVER,match,0,0,0.146383,0.146383,0.297679,match-away-base,0.2704,0.2704,match,1784992359459
2250078,2026-04-01,TEX@BAL 2026-04-01,824860,2,7,9,2-7,0.5,4.5,41,41.96,49.5,1.98,2.02,0.37,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,OVER,OVER,match,0,0,0.1681,0.1681,0.336864,match-away-base,0.3969,0.3969,match,1784992359459
2250079,2026-04-01,PIT@CIN 2026-04-01,824536,3,1,4,3-1,-0.5,3.5,42.84,40.25,51.46,2.1,2.01,0.45,LOSS,LOSS,match,0,0,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,OVER,OVER,match,0,0,0.326727,0.326727,0.162006,match-away-base,0.3025,0.3025,match,1784992359459
2250080,2026-04-01,WSH@PHI 2026-04-01,823483,1,1,2,1-1,1.5,4.5,31.11,54.16,36.5,2.11,3.12,0.52,PUSH,PUSH,match,,,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,0,0,,,,both-null,0.2704,0.2704,match,1784992359459
2250081,2026-04-01,COL@TOR 2026-04-01,822835,0,1,1,0-1,1.5,4.5,36,48.08,42.74,2.04,2.51,0.51,WIN,WIN,match,1,1,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,0,0,0.1296,0.1296,0.269569,match-away-base,0.2601,0.2601,match,1784992359459
2250082,2026-04-01,CWS@MIA 2026-04-01,823889,0,8,8,0-8,0.5,4.5,39.91,43.76,47.62,2.1,2.25,0.48,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,OVER,OVER,match,0,0,0.159281,0.159281,0.316294,match-away-base,0.2704,0.2704,match,1784992359459
2250083,2026-04-01,NYM@STL 2026-04-01,823078,0,0,0,0-0,-0.5,4.5,47.15,37.13,55.95,2.53,2.14,0.52,PUSH,PUSH,match,,,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,0,0,,,,both-null,0.2704,0.2704,match,1784992359459
2250084,2026-04-01,TB@MIL 2026-04-01,823806,2,2,4,2-2,0.5,3.5,42.16,42.7,49.75,2.51,2.54,0.57,PUSH,PUSH,match,,,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,OVER,OVER,match,1,1,,,,both-null,0.1849,0.1849,match,1784992359459
2250085,2026-04-01,BOS@HOU 2026-04-01,824211,2,5,7,2-5,-0.5,3.5,44.37,39.43,53.05,2.33,2.14,0.5,WIN,WIN,match,1,1,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,OVER,OVER,match,0,0,0.19687,0.19687,0.366872,match-away-base,0.25,0.25,match,1784992359459
2250086,2026-04-01,LAA@CHC 2026-04-01,824698,0,5,5,0-5,0.5,3.5,37.74,46.34,44.84,2.11,2.46,0.58,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,OVER,OVER,match,1,1,0.142431,0.142431,0.28794,match-away-base,0.1764,0.1764,match,1784992359459
2250087,2026-04-01,SF@SD 2026-04-01,823321,0,2,2,0-2,0.5,4.5,38.31,44.99,46.08,1.95,2.2,0.39,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,UNDER,UNDER,match,1,1,0.146766,0.146766,0.30261,match-away-base,0.1521,0.1521,match,1784992359459
2250088,2026-04-01,NYY@SEA 2026-04-01,823157,1,0,1,1-0,0.5,3.5,45.43,38.45,54.13,2.36,2.09,0.49,LOSS,LOSS,match,0,0,WIN,WIN,WIN,match-both-conv,0,1,1,1,UNDER,UNDER,match,1,1,0.297788,0.297788,0.14784,match-away-base,0.2401,0.2401,match,1784992359459
2250089,2026-04-01,MIN@KC 2026-04-01,824136,1,5,6,1-5,-0.5,3.5,40.5,42.73,48.66,2.03,2.11,0.39,WIN,WIN,match,1,1,WIN,WIN,WIN,match-both-conv,0,1,1,1,OVER,OVER,match,0,0,0.164025,0.164025,0.327985,match-away-base,0.3721,0.3721,match,1784992359459
2250090,2026-04-01,CLE@LAD 2026-04-01,823970,2,0,2,2-0,1.5,4.5,33.57,49.39,40.49,1.71,2.27,0.36,LOSS,LOSS,match,0,0,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,0.441294,0.441294,0.243937,match-away-base,0.1296,0.1296,match,1784992359459
2252360,2026-04-01,DET@ARI 2026-04-01,825106,0,1,1,0-1,-0.5,3.5,45.79,39.15,53.92,2.71,2.42,0.58,WIN,WIN,match,1,1,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,0,0,0.209672,0.209672,0.370272,match-away-base,0.3364,0.3364,match,1784992359459
2250091,2026-04-02,MIN@KC 2026-04-02,824133,1,0,1,1-0,0.5,5.5,40.41,42.87,48.54,2.04,2.13,0.28,LOSS,LOSS,match,0,0,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,0.355097,0.355097,0.183784,match-away-base,0.0784,0.0784,match,1784992359459
2250093,2026-04-02,NYM@SF 2026-04-02,823242,2,6,8,2-6,-0.5,4.5,41.92,41.57,50.25,2.14,2.14,0.4,WIN,WIN,match,1,1,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,OVER,OVER,match,0,0,0.175729,0.175729,0.341406,match-away-base,0.36,0.36,match,1784992359459
2252367,2026-04-02,ATL@ARI 2026-04-02,825105,10,1,11,10-1,0.5,4.5,39.43,45.91,46.3,2.54,2.82,0.48,LOSS,LOSS,match,0,0,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,OVER,OVER,match,0,0,0.366872,0.366872,0.210773,match-away-base,0.2704,0.2704,match,1784992359459
2250092,2026-04-03,TOR@CWS 2026-04-03,824621,1,3,4,1-3,,,,,,,,,,,both-null,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,
2250094,2026-04-03,LAD@WSH 2026-04-03,822758,11,4,15,11-4,-1.5,4.5,54.23,30.64,63.9,2.95,1.97,0.37,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,OVER,OVER,match,0,0,0.209489,0.209489,0.093881,match-away-base,0.3969,0.3969,match,1784992359459
2250095,2026-04-03,STL@DET 2026-04-03,824299,0,3,3,0-3,0.5,4.5,40.96,43.57,48.54,2.36,2.47,0.48,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,UNDER,UNDER,match,1,1,0.167772,0.167772,0.318434,match-away-base,0.2304,0.2304,match,1784992359459
2250096,2026-04-03,MIA@NYY 2026-04-03,823568,2,4,6,2-4,0.5,4.5,43.15,41.41,50.98,2.46,2.38,0.48,WIN,WIN,match,1,1,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,OVER,OVER,match,0,0,0.186192,0.186192,0.343279,match-away-base,0.2704,0.2704,match,1784992359459
2250097,2026-04-03,SD@BOS 2026-04-03,824786,2,2,4,2-2,0.5,4.5,43.55,41.38,51.22,2.61,2.52,0.51,PUSH,PUSH,match,,,WIN,WIN,WIN,match-both-conv,0,1,1,1,UNDER,UNDER,match,0,0,,,,both-null,0.2601,0.2601,match,1784992359459
2250098,2026-04-03,CIN@TEX 2026-04-03,822919,2,2,4,2-2,0.5,4.5,41.7,40.86,50.5,1.95,1.92,0.35,PUSH,PUSH,match,,,WIN,WIN,WIN,match-both-conv,0,1,1,1,UNDER,UNDER,match,1,1,,,,both-null,0.1225,0.1225,match,1784992359459
2250099,2026-04-03,CHC@CLE 2026-04-03,824458,1,1,2,1-1,0.5,3.5,44.72,38.26,53.92,2.12,1.89,0.44,PUSH,PUSH,match,,,WIN,WIN,WIN,match-both-conv,0,1,1,1,UNDER,UNDER,match,1,1,,,,both-null,0.1936,0.1936,match,1784992359459
2250100,2026-04-03,TB@MIN 2026-04-03,823732,3,3,6,3-3,0.5,4.5,42.22,43.03,49.5,2.66,2.69,0.6,PUSH,PUSH,match,,,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,OVER,OVER,match,1,1,,,,both-null,0.16,0.16,match,1784992359459
2250101,2026-04-03,PHI@COL 2026-04-03,824377,10,1,11,10-1,-0.5,5.5,48.99,37.33,56.71,3.39,2.82,0.52,LOSS,LOSS,match,0,0,WIN,WIN,WIN,match-both-conv,0,1,1,1,OVER,OVER,match,1,1,0.260202,0.260202,0.139353,match-away-base,0.2304,0.2304,match,1784992359459
2250102,2026-04-03,BAL@PIT 2026-04-03,823406,2,5,7,2-5,-0.5,4.5,46.38,36.49,55.95,2.16,1.81,0.36,WIN,WIN,match,1,1,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,OVER,OVER,match,0,0,0.21511,0.21511,0.403352,match-away-base,0.4096,0.4096,match,1784992359459
2250104,2026-04-03,SEA@LAA 2026-04-03,824056,0,0,0,0-0,-0.5,3.5,49.31,35.04,58.51,2.62,2.06,0.46,PUSH,PUSH,match,,,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,UNDER,UNDER,match,1,1,,,,both-null,0.2116,0.2116,match,1784992359459
2250105,2026-04-03,HOU@ATH 2026-04-03,825026,1,11,12,1-11,0.5,5.5,42.3,43.17,49.5,2.75,2.79,0.44,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,OVER,OVER,match,0,0,0.178929,0.178929,0.322965,match-away-base,0.3136,0.3136,match,1784992359459
2250106,2026-04-03,NYM@SF 2026-04-03,823240,5,0,5,5-0,-0.5,3.5,44.4,38.46,53.49,2.08,1.87,0.43,LOSS,LOSS,match,0,0,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,OVER,OVER,match,0,0,0.309136,0.309136,0.147917,match-away-base,0.3249,0.3249,match,1784992359459
2252381,2026-04-03,ATL@ARI 2026-04-03,825103,0,0,0,0-0,0.5,4.5,43.15,42.67,50.25,2.91,2.9,0.53,PUSH,PUSH,match,,,WIN,WIN,WIN,match-both-conv,0,1,1,1,UNDER,UNDER,match,0,0,,,,both-null,0.2809,0.2809,match,1784992359459
2250103,2026-04-04,MIL@KC 2026-04-04 G2,824134,2,2,4,2-2,,,43.86,39.63,52.61,2.21,2.06,0.35,PUSH,PUSH,match,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,1784992359459
2250107,2026-04-04,STL@DET 2026-04-04,824295,6,8,14,6-8,0.5,4.5,37.9,46.69,44.84,2.27,2.63,0.55,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,OVER,OVER,match,1,1,0.143641,0.143641,0.284196,match-away-base,0.2025,0.2025,match,1784992359459
2250108,2026-04-04,TOR@CWS 2026-04-04,824622,0,1,1,0-1,-0.5,4.5,45.17,38.5,53.92,2.31,2.06,0.42,WIN,WIN,match,1,1,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,0.204033,0.204033,0.378225,match-away-base,0.1764,0.1764,match,1784992359459
2250109,2026-04-04,LAD@WSH 2026-04-04,822757,9,2,11,9-2,-1.5,5.5,55.33,30.06,64.79,3.16,2.07,0.41,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,OVER,OVER,match,0,0,0.199541,0.199541,0.09036,match-away-base,0.3481,0.3481,match,1784992359459
2250110,2026-04-04,HOU@ATH 2026-04-04,825027,7,0,7,7-0,0.5,4.5,39.44,45.98,46.08,2.6,2.89,0.44,LOSS,LOSS,match,0,0,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,OVER,OVER,match,0,0,0.366751,0.366751,0.211416,match-away-base,0.3136,0.3136,match,1784992359459
2250111,2026-04-04,BAL@PIT 2026-04-04,823404,2,1,3,2-1,-0.5,4.5,43.37,39.99,51.92,2.15,2.03,0.39,LOSS,LOSS,match,0,0,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,UNDER,UNDER,match,1,1,0.320696,0.320696,0.15992,match-away-base,0.1521,0.1521,match,1784992359459
2250112,2026-04-04,SD@BOS 2026-04-04,824782,2,1,3,2-1,0.5,4.5,40.73,43.43,48.31,2.26,2.37,0.52,LOSS,LOSS,match,0,0,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,0,0,0.351293,0.351293,0.188616,match-away-base,0.2704,0.2704,match,1784992359459
2250113,2026-04-04,MIL@KC 2026-04-04 G1,824132,5,0,5,5-0,-0.5,4.5,43.87,39.65,52.61,2.22,2.06,0.4,LOSS,LOSS,match,0,0,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,OVER,OVER,match,0,0,0.315058,0.315058,0.157212,match-away-base,0.36,0.36,match,1784992359459
2250114,2026-04-04,CIN@TEX 2026-04-04,822920,2,0,2,2-0,0.5,4.5,44.22,39.01,53.05,2.16,1.97,0.38,LOSS,LOSS,match,0,0,WIN,WIN,WIN,match-both-conv,0,1,1,1,UNDER,UNDER,match,1,1,0.311141,0.311141,0.152178,match-away-base,0.1444,0.1444,match,1784992359459
2250115,2026-04-04,MIA@NYY 2026-04-04,823569,4,2,6,4-2,0.5,3.5,36.28,48.8,42.55,2.32,2.86,0.58,LOSS,LOSS,match,0,0,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,OVER,OVER,match,1,1,0.406024,0.406024,0.238144,match-away-base,0.1764,0.1764,match,1784992359459
2250116,2026-04-04,TB@MIN 2026-04-04,823730,6,1,7,6-1,0.5,4.5,49.48,35.73,57.98,2.95,2.35,0.53,LOSS,LOSS,match,0,0,WIN,WIN,WIN,match-both-conv,0,1,1,1,OVER,OVER,match,1,1,0.255227,0.255227,0.127663,match-away-base,0.2209,0.2209,match,1784992359459
2250118,2026-04-04,PHI@COL 2026-04-04,824378,2,1,3,2-1,-1.5,5.5,46.66,38.68,54.75,2.88,2.53,0.43,LOSS,LOSS,match,0,0,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,0.284516,0.284516,0.149614,match-away-base,0.1849,0.1849,match,1784992359459
2250119,2026-04-04,NYM@SF 2026-04-04,823239,8,0,8,8-0,-0.5,4.5,47.1,36.82,56.14,2.41,2.02,0.49,LOSS,LOSS,match,0,0,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,OVER,OVER,match,0,0,0.279841,0.279841,0.135571,match-away-base,0.2601,0.2601,match,1784992359459
2250120,2026-04-04,SEA@LAA 2026-04-04,824054,0,1,1,0-1,-0.5,5.5,53.42,32.63,62.12,3.43,2.45,0.48,LOSS,LOSS,match,0,0,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,UNDER,UNDER,match,1,1,0.28537,0.28537,0.453872,match-away-base,0.2304,0.2304,match,1784992359459
2252394,2026-04-04,ATL@ARI 2026-04-04,825104,1,2,3,1-2,0.5,5.5,39.88,45.49,46.73,2.6,2.86,0.43,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,UNDER,UNDER,match,1,1,0.159041,0.159041,0.297134,match-away-base,0.1849,0.1849,match,1784992359459
2250117,2026-04-05,CHC@CLE 2026-04-05 G2,824460,1,0,1,1-0,-0.5,3.5,46.7,37.23,55.56,2.43,2.06,0.5,LOSS,LOSS,match,0,0,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,UNDER,UNDER,match,1,1,0.284089,0.284089,0.138607,match-away-base,0.25,0.25,match,1784992359459
2250121,2026-04-05,LAD@WSH 2026-04-05,822756,1,6,7,1-6,-0.5,4.5,47.05,38.12,55.16,2.85,2.46,0.47,WIN,WIN,match,1,1,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,OVER,OVER,match,0,0,0.22137,0.22137,0.382913,match-away-base,0.2809,0.2809,match,1784992359459
2250122,2026-04-05,BAL@PIT 2026-04-05,823405,1,6,7,1-6,0.5,4.5,42.05,41.19,50.5,2.08,2.04,0.38,WIN,WIN,match,1,1,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,OVER,OVER,match,0,0,0.17682,0.17682,0.345862,match-away-base,0.3844,0.3844,match,1784992359459
2250123,2026-04-05,SD@BOS 2026-04-05,824781,6,4,10,6-4,0.5,4.5,42.3,42.55,49.75,2.5,2.52,0.44,LOSS,LOSS,match,0,0,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,OVER,OVER,match,0,0,0.332929,0.332929,0.18105,match-away-base,0.3136,0.3136,match,1784992359459
2250124,2026-04-05,MIA@NYY 2026-04-05,823566,2,4,6,2-4,1.5,4.5,34.8,49.52,41.32,2.04,2.63,0.46,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,OVER,OVER,match,0,0,0.121104,0.121104,0.254823,match-away-base,0.2916,0.2916,match,1784992359459
2250125,2026-04-05,CHC@CLE 2026-04-05 G1,824459,0,0,0,0-0,-0.5,3.5,42.23,41.58,50.5,2.24,2.22,0.5,PUSH,PUSH,match,,,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,,,,both-null,0.25,0.25,match,1784992359459
2250126,2026-04-05,TB@MIN 2026-04-05,823729,1,1,2,1-1,0.5,4.5,40.27,44.46,47.62,2.39,2.56,0.49,PUSH,PUSH,match,,,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,,,,both-null,0.2401,0.2401,match,1784992359459
2250127,2026-04-05,TOR@CWS 2026-04-05,824620,0,3,3,0-3,-0.5,4.5,44.17,39.66,52.61,2.32,2.16,0.43,WIN,WIN,match,1,1,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,0.195099,0.195099,0.364092,match-away-base,0.1849,0.1849,match,1784992359459
2250128,2026-04-05,MIL@KC 2026-04-05,824131,4,2,6,4-2,0.5,4.5,42.59,40.74,51.22,2.14,2.07,0.46,LOSS,LOSS,match,0,0,WIN,WIN,WIN,match-both-conv,0,1,1,1,OVER,OVER,match,0,0,0.329591,0.329591,0.165975,match-away-base,0.2916,0.2916,match,1784992359459
2250129,2026-04-05,CIN@TEX 2026-04-05,822917,1,0,1,1-0,0.5,3.5,41.72,40.92,50.5,1.95,1.93,0.42,LOSS,LOSS,match,0,0,WIN,WIN,WIN,match-both-conv,0,1,1,1,UNDER,UNDER,match,1,1,0.339656,0.339656,0.167445,match-away-base,0.1764,0.1764,match,1784992359459
2250130,2026-04-05,PHI@COL 2026-04-05,824379,1,4,5,1-4,-0.5,6.5,49.48,37.41,56.9,3.76,3.13,0.53,WIN,WIN,match,1,1,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,UNDER,UNDER,match,0,0,0.244827,0.244827,0.391751,match-away-base,0.2809,0.2809,match,1784992359459
2250131,2026-04-05,HOU@ATH 2026-04-05,825025,3,5,8,3-5,-0.5,5.5,34.86,51.54,40.32,2.75,3.59,0.53,WIN,WIN,match,1,1,WIN,WIN,WIN,match-both-conv,0,1,1,1,OVER,OVER,match,1,1,0.121522,0.121522,0.234837,match-away-base,0.2209,0.2209,match,1784992359459
2250132,2026-04-05,NYM@SF 2026-04-05,823238,1,0,1,1-0,0.5,3.5,42.98,40.43,51.46,2.16,2.07,0.47,LOSS,LOSS,match,0,0,WIN,WIN,WIN,match-both-conv,0,1,1,1,UNDER,UNDER,match,1,1,0.325128,0.325128,0.163458,match-away-base,0.2209,0.2209,match,1784992359459
2250133,2026-04-05,SEA@LAA 2026-04-05,824053,5,6,11,5-6,-0.5,4.5,49.86,34.86,58.85,2.78,2.16,0.43,WIN,WIN,match,1,1,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,OVER,OVER,match,0,0,0.248602,0.248602,0.424322,match-away-base,0.3249,0.3249,match,1784992359459
2250134,2026-04-05,STL@DET 2026-04-05,824296,4,2,6,4-2,0.5,4.5,45.03,39.25,53.49,2.46,2.23,0.46,LOSS,LOSS,match,0,0,WIN,WIN,WIN,match-both-conv,0,1,1,1,OVER,OVER,match,0,0,0.30217,0.30217,0.154056,match-away-base,0.2916,0.2916,match,1784992359459
2252411,2026-04-05,ATL@ARI 2026-04-05,825102,3,3,6,3-3,0.5,5.5,45.91,39.34,53.92,2.81,2.52,0.48,PUSH,PUSH,match,,,WIN,WIN,WIN,match-both-conv,0,1,1,1,OVER,OVER,match,0,0,,,,both-null,0.2704,0.2704,match,1784992359459
2250135,2026-04-06,CHC@TB 2026-04-06,823002,2,4,6,2-4,0.5,4.5,45.06,39.05,53.49,2.42,2.18,0.45,WIN,WIN,match,1,1,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,OVER,OVER,match,0,0,0.20304,0.20304,0.37149,match-away-base,0.3025,0.3025,match,1784992359459
2250136,2026-04-06,KC@CLE 2026-04-06,824456,1,1,2,1-1,0.5,3.5,40.26,43.09,48.31,2.06,2.16,0.46,PUSH,PUSH,match,,,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,,,,both-null,0.2116,0.2116,match,1784992359459
2250137,2026-04-06,SD@PIT 2026-04-06,823401,3,0,3,3-0,0.5,4.5,36.06,47.59,43.1,1.94,2.38,0.41,LOSS,LOSS,match,0,0,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,0.408832,0.408832,0.226481,match-away-base,0.1681,0.1681,match,1784992359459
2250138,2026-04-06,CIN@MIA 2026-04-06,823886,1,0,1,1-0,0.5,4.5,40.69,43.39,48.31,2.24,2.35,0.45,LOSS,LOSS,match,0,0,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,0.351768,0.351768,0.188269,match-away-base,0.2025,0.2025,match,1784992359459
2250139,2026-04-06,STL@WSH 2026-04-06,822755,1,2,3,1-2,0.5,4.5,39.96,44.92,47.17,2.44,2.64,0.51,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,UNDER,UNDER,match,0,0,0.15968,0.15968,0.303381,match-away-base,0.2601,0.2601,match,1784992359459
2250140,2026-04-06,MIL@BOS 2026-04-06,824783,5,5,10,5-5,-0.5,4.5,46.47,37.95,54.95,2.55,2.21,0.47,PUSH,PUSH,match,,,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,OVER,OVER,match,0,0,,,,both-null,0.2809,0.2809,match,1784992359459
2250141,2026-04-06,LAD@TOR 2026-04-06,822832,6,1,7,6-1,-0.5,4.5,50.13,35.75,58.33,3.24,2.57,0.53,WIN,WIN,match,1,1,WIN,WIN,WIN,match-both-conv,0,1,1,1,OVER,OVER,match,1,1,0.248702,0.248702,0.127806,match-away-base,0.2209,0.2209,match,1784992359459
2250142,2026-04-06,DET@MIN 2026-04-06,823728,3,5,8,3-5,0.5,3.5,42.49,42.29,50,2.51,2.51,0.57,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,OVER,OVER,match,1,1,0.18054,0.18054,0.333044,match-away-base,0.1849,0.1849,match,1784992359459
2250143,2026-04-06,BAL@CWS 2026-04-06,824619,1,0,1,1-0,-0.5,4.5,41.43,42.46,49.5,2.23,2.27,0.43,LOSS,LOSS,match,0,0,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,UNDER,UNDER,match,1,1,0.343044,0.343044,0.180285,match-away-base,0.1849,0.1849,match,1784992359459
2250144,2026-04-06,SEA@TEX 2026-04-06,822918,1,1,2,1-1,0.5,3.5,41.52,40.31,50.74,1.81,1.77,0.31,PUSH,PUSH,match,,,WIN,WIN,WIN,match-both-conv,0,1,1,1,UNDER,UNDER,match,1,1,,,,both-null,0.0961,0.0961,match,1784992359459
2250145,2026-04-06,HOU@COL 2026-04-06,824376,3,8,11,3-8,-0.5,5.5,47.13,39.07,54.75,3.27,2.88,0.46,WIN,WIN,match,1,1,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,OVER,OVER,match,0,0,0.222124,0.222124,0.371246,match-away-base,0.2916,0.2916,match,1784992359459
2250146,2026-04-06,ATL@LAA 2026-04-06,824052,1,6,7,1-6,-0.5,3.5,48.73,35.75,57.63,2.64,2.12,0.53,WIN,WIN,match,1,1,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,OVER,OVER,match,1,1,0.237461,0.237461,0.412806,match-away-base,0.2209,0.2209,match,1784992359459
2250147,2026-04-06,PHI@SF 2026-04-06,823237,2,4,6,2-4,-0.5,4.5,43.99,39.34,52.83,2.17,2,0.39,WIN,WIN,match,1,1,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,OVER,OVER,match,0,0,0.193512,0.193512,0.367964,match-away-base,0.3721,0.3721,match,1784992359459
2250148,2026-04-07,KC@CLE 2026-04-07,824457,1,1,2,1-1,-0.5,3.5,42.84,40.08,51.69,2.04,1.94,0.5,PUSH,PUSH,match,,,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,,,,both-null,0.25,0.25,match,1784992359459
