gameId,gameDate,awayTeam,homeTeam,mlbGamePk,modelRunAt,actualF5Away,actualF5Home,actualF5Total,live_awayWinPct,live_homeWinPct,live_pushPct,live_pushRaw,live_awayRlCoverPct,live_homeRlCoverPct,live_overRate,live_underRate,live_f5Total,book_f5Total,book_f5AwayRunLine,book_bookTotal,p1_pF5AwayMl,p1_projF5Total,p1_pF5Over,p1_pF5AwayRl,p1_projTotal,p1_projAwayScore,p1_projHomeScore,p1_pAwayMl,p2_pF5AwayMl,p2_projF5Total,p2_pF5Over,p2_pF5AwayRl,p2_projTotal,calib_month,calib_seed,calib_league_env_mult,calib_T_f5,calib_f5_total_sd
2251278,2026-07-06,TOR,SF,823205,1783305000844,0,3,3.0,41.14,42.31,0.1655,0.1753,49.30,50.70,0.40,0.60,4.5,,,7.5,0.42030,4.616,0.51610,0.58230,8.640,4.130,4.520,0.43530,0.45172,4.737,0.53120,0.58230,8.866,2026-07,False,1.02613,1.6597,3.18
2251279,2026-07-06,COL,LAD,823930,1783305000858,2,6,8.0,36.16,48.92,0.1493,0.1483,42.50,57.50,0.35,0.65,6.0,,,10.0,0.37460,5.237,0.40700,0.52210,9.710,4.310,5.400,0.38610,0.42341,5.374,0.42378,0.52210,9.964,2026-07,False,1.02613,1.6597,3.18
2251280,2026-07-07,CHC,BAL,824820,1783383303829,3,0,3.0,42.83,42.02,0.1515,0.1521,50.48,49.52,0.39,0.61,5.5,,,9.5,0.40320,5.184,0.40060,0.55240,9.570,4.410,5.160,0.41030,0.44120,5.319,0.41715,0.55240,9.820,2026-07,False,1.02613,1.6597,3.18
2251281,2026-07-07,ATH,DET,824254,1783383303844,1,2,3.0,38.83,44.48,0.1669,0.1777,46.61,53.39,0.39,0.61,4.5,,,8.5,0.38090,4.204,0.39410,0.55310,7.900,3.570,4.330,0.39850,0.42735,4.314,0.40745,0.55310,8.106,2026-07,False,1.02613,1.6597,3.18
2251282,2026-07-07,ATL,PIT,823361,1783383303868,2,7,9.0,42.57,41.65,0.1578,0.1625,50.55,49.45,0.52,0.48,4.0,,,8.5,0.44880,4.787,0.47120,0.60560,8.980,4.490,4.480,0.47120,0.46908,4.912,0.48687,0.60560,9.215,2026-07,False,1.02613,1.6597,3.18
2251283,2026-07-07,SEA,MIA,823847,1783457886857,2,4,6.0,40.15,42.85,0.1700,0.1828,48.37,51.63,0.37,0.63,4.5,,,8.0,0.42450,4.122,0.38270,0.59900,7.760,3.790,3.970,0.45320,0.45429,4.230,0.39569,0.59900,7.963,2026-07,False,1.02613,1.6597,3.18
2251284,2026-07-07,NYY,TB,822956,1783457886876,3,6,9.0,37.87,46.00,0.1613,0.1683,45.15,54.85,0.50,0.50,4.0,,,7.5,0.38990,4.652,0.52120,0.55030,8.650,3.870,4.780,0.38960,0.43296,4.774,0.53641,0.55030,8.876,2026-07,False,1.02613,1.6597,3.18
2251285,2026-07-07,HOU,WSH,822713,1783457886895,4,2,6.0,38.91,46.95,0.1414,0.1351,45.32,54.68,0.48,0.52,5.5,,,9.5,0.41160,5.650,0.45480,0.55270,10.490,4.890,5.600,0.41720,0.44638,5.798,0.47324,0.55270,10.764,2026-07,False,1.02613,1.6597,3.18
2251286,2026-07-07,KC,NYM,823607,1783383303930,9,9,18.0,48.00,37.34,0.1466,0.1439,56.24,43.76,0.54,0.46,4.5,,,8.5,0.42430,5.243,0.52670,0.57330,9.720,4.680,5.040,0.44010,0.45417,5.380,0.54382,0.57330,9.974,2026-07,False,1.02613,1.6597,3.18
2251287,2026-07-07,PHI,CIN,824495,1783393928018,3,0,3.0,47.99,35.66,0.1635,0.1721,57.37,42.63,0.41,0.59,4.5,,,9.0,0.48680,4.612,0.39010,0.64650,8.520,4.560,3.960,0.52210,0.49205,4.733,0.40471,0.64650,8.743,2026-07,False,1.02613,1.6597,3.18
2251288,2026-07-07,CLE,MIN,823687,1783393029121,1,2,3.0,42.79,41.61,0.1560,0.1595,50.70,49.30,0.47,0.53,4.5,,,8.5,0.42790,4.801,0.47260,0.58470,8.980,4.360,4.610,0.44770,0.45636,4.926,0.48832,0.58470,9.215,2026-07,False,1.02613,1.6597,3.18
2251289,2026-07-07,BOS,CWS,824579,1783383303949,4,0,4.0,45.74,38.21,0.1605,0.1671,54.49,45.51,0.43,0.57,4.5,,,8.5,0.50020,4.769,0.46690,0.65620,8.870,4.800,4.080,0.53160,0.50012,4.894,0.48250,0.65620,9.102,2026-07,False,1.02613,1.6597,3.18
2251290,2026-07-07,MIL,STL,823035,1783383371713,2,3,3.0,49.17,34.05,0.1678,0.1792,59.09,40.91,0.45,0.55,4.0,,,8.5,0.43930,4.690,0.45850,0.59910,8.730,4.270,4.460,0.45230,0.46331,4.813,0.47382,0.59910,8.958,2026-07,False,1.02613,1.6597,3.18
2251291,2026-07-07,LAA,TEX,822881,1783383303978,2,2,4.0,37.23,45.06,0.1770,0.1946,45.24,54.76,0.39,0.61,4.0,,,7.0,0.36800,3.917,0.42260,0.54780,7.430,3.280,4.150,0.38420,0.41925,4.019,0.43524,0.54780,7.624,2026-07,False,1.02613,1.6597,3.18
2251292,2026-07-07,TOR,SF,823203,1783383303992,8,3,11.0,43.75,38.80,0.1745,0.1903,52.99,47.01,0.42,0.58,4.0,,,8.0,0.44800,4.107,0.38050,0.62210,7.740,3.910,3.830,0.47880,0.46860,4.214,0.39342,0.62210,7.942,2026-07,False,1.02613,1.6597,3.18
2251293,2026-07-07,COL,LAD,823929,1783383304006,0,2,2.0,29.60,55.51,0.1489,0.1478,34.78,65.22,0.44,0.56,5.0,,,9.5,0.32470,5.057,0.38500,0.47370,9.420,3.780,5.640,0.32100,0.39146,5.189,0.40098,0.47370,9.666,2026-07,False,1.02613,1.6597,3.18
2251294,2026-07-08,TOR,SF,823202,1783468961013,5,0,5.0,42.96,39.50,0.1755,0.1920,52.10,47.90,0.41,0.59,4.0,,,7.0,0.42800,4.074,0.44450,0.60290,7.690,3.750,3.940,0.45160,0.45643,4.180,0.45775,0.60290,7.891,2026-07,False,1.02613,1.6597,3.18
2251295,2026-07-08,CHC,BAL,824815,1783469341117,4,3,7.0,37.88,46.80,0.1532,0.1548,44.73,55.27,0.43,0.57,5.0,,,10.0,0.36970,4.975,0.37520,0.52300,9.230,4.000,5.230,0.37180,0.42032,5.105,0.39080,0.52300,9.471,2026-07,False,1.02613,1.6597,3.18
2251296,2026-07-08,ATH,DET,824253,1783468961138,1,6,7.0,31.44,52.18,0.1638,0.1725,37.60,62.40,0.28,0.72,5.5,,,9.0,0.31660,4.312,0.35190,0.48370,8.110,3.210,4.910,0.31600,0.38613,4.425,0.36514,0.48370,8.322,2026-07,False,1.02613,1.6597,3.18
2251297,2026-07-08,ATL,PIT,823360,1783547188611,0,0,0.0,42.48,42.92,0.1460,0.1429,49.75,50.25,0.43,0.57,5.5,,,9.5,0.44730,5.437,0.43130,0.59260,10.130,5.010,5.120,0.46290,0.46817,5.579,0.44892,0.59260,10.395,2026-07,False,1.02613,1.6597,3.18
2251298,2026-07-08,SEA,MIA,823848,1783468961260,0,2,2.0,42.41,41.72,0.1588,0.1641,50.41,49.59,0.45,0.55,4.5,,,9.0,0.43160,4.643,0.39370,0.59280,8.680,4.240,4.440,0.45260,0.45862,4.764,0.40845,0.59280,8.907,2026-07,False,1.02613,1.6597,3.18
2251299,2026-07-08,NYY,TB,822957,1783549702921,0,2,2.0,40.89,43.25,0.1585,0.1638,48.60,51.40,0.51,0.49,4.0,,,7.5,0.41430,4.761,0.53490,0.57210,8.830,4.120,4.710,0.41870,0.44804,4.885,0.55042,0.57210,9.061,2026-07,False,1.02613,1.6597,3.18
2251300,2026-07-08,HOU,WSH,822710,1783468961383,1,8,9.0,39.03,46.14,0.1483,0.1467,45.82,54.18,0.41,0.59,5.5,,,9.5,0.39550,5.068,0.38730,0.54650,9.460,4.310,5.150,0.40310,0.43644,5.200,0.40334,0.54650,9.707,2026-07,False,1.02613,1.6597,3.18
2251301,2026-07-08,KC,NYM,823605,1783493413044,0,1,1.0,40.40,44.19,0.1541,0.1564,47.76,52.24,0.42,0.58,5.0,,,9.5,0.39510,5.238,0.40660,0.54300,9.720,4.470,5.260,0.40800,0.43619,5.375,0.42338,0.54300,9.974,2026-07,False,1.02613,1.6597,3.18
2251302,2026-07-08,PHI,CIN,824496,1783496781141,3,7,10.0,41.79,42.12,0.1609,0.1677,49.81,50.19,0.32,0.68,5.5,,,8.5,0.42090,4.591,0.44570,0.58230,8.530,4.100,4.430,0.44110,0.45208,4.711,0.46065,0.58230,8.753,2026-07,False,1.02613,1.6597,3.18
2251303,2026-07-08,CLE,MIN,823684,1783545386427,3,3,6.0,39.97,44.86,0.1517,0.1523,47.12,52.88,0.51,0.49,4.5,,,8.5,0.40570,5.080,0.50750,0.55760,9.490,4.410,5.080,0.41560,0.44275,5.213,0.52414,0.55760,9.738,2026-07,False,1.02613,1.6597,3.18
2251304,2026-07-08,BOS,CWS,824578,1783537216917,5,0,5.0,44.60,38.74,0.1666,0.1772,53.52,46.48,0.39,0.61,4.5,,,8.0,0.48520,4.142,0.38590,0.65710,7.780,4.160,3.620,0.52180,0.49108,4.250,0.39898,0.65710,7.983,2026-07,False,1.02613,1.6597,3.18
2251305,2026-07-08,MIL,STL,823032,1783468961571,0,3,3.0,42.73,40.58,0.1669,0.1778,51.29,48.71,0.39,0.61,4.5,,,8.5,0.43000,4.326,0.41010,0.59790,8.080,3.900,4.180,0.44450,0.45765,4.439,0.42397,0.59790,8.291,2026-07,False,1.02613,1.6597,3.18
2251306,2026-07-08,LAA,TEX,822880,1783468961632,7,0,7.0,42.65,39.74,0.1761,0.1930,51.76,48.24,0.40,0.60,4.0,,,8.0,0.42600,4.002,0.36680,0.60320,7.550,3.710,3.830,0.45760,0.45520,4.107,0.37925,0.60320,7.747,2026-07,False,1.02613,1.6597,3.18
2251307,2026-07-08,COL,LAD,823928,1783468961700,3,3,6.0,42.40,42.75,0.1486,0.1472,49.80,50.20,0.41,0.59,5.5,,,10.0,0.45360,5.418,0.42790,0.59800,10.020,5.080,4.940,0.48400,0.47199,5.560,0.44543,0.59800,10.282,2026-07,False,1.02613,1.6597,3.18
2251308,2026-07-09,ATL,PIT,823359,1783555907696,6,4,10.0,41.77,43.35,0.1488,0.1475,49.07,50.93,0.47,0.53,5.0,,,9.5,0.45140,5.515,0.43990,0.59570,10.250,5.100,5.150,0.46700,0.47066,5.659,0.45783,0.59570,10.518,2026-07,False,1.02613,1.6597,3.18
2251309,2026-07-09,KC,NYM,823606,1783555907715,2,6,8.0,42.86,41.33,0.1582,0.1631,50.91,49.09,0.39,0.61,5.0,,,9.0,0.42630,4.819,0.41570,0.58320,8.970,4.380,4.600,0.45140,0.45539,4.945,0.43120,0.58320,9.204,2026-07,False,1.02613,1.6597,3.18
2251310,2026-07-09,NYY,TB,822954,1783567150520,7,3,10.0,40.93,42.23,0.1683,0.1801,49.22,50.78,0.45,0.55,4.0,,,7.5,0.40980,4.155,0.45610,0.58330,7.760,3.630,4.130,0.42090,0.44527,4.264,0.46966,0.58330,7.963,2026-07,False,1.02613,1.6597,3.18
2251311,2026-07-09,CLE,MIN,823683,1783555907742,1,1,2.0,40.93,43.79,0.1528,0.1541,48.32,51.68,0.50,0.50,4.5,,,8.5,0.42200,5.106,0.51050,0.57260,9.520,4.550,4.970,0.43480,0.45276,5.239,0.52722,0.57260,9.769,2026-07,False,1.02613,1.6597,3.18
2251312,2026-07-09,BOS,CWS,824577,,2,1,3.0,44.30,39.93,0.1577,0.1624,52.60,47.40,0.40,0.60,5.0,,,9.0,0.46810,4.680,0.39830,0.62760,8.740,4.490,4.250,0.49140,0.48076,4.802,0.41321,0.62760,8.968,2026-07,False,1.02613,1.6597,3.18
2251313,2026-07-09,CHC,BAL,824816,1783555907771,0,1,1.0,35.09,50.51,0.1441,0.1396,40.99,59.01,0.44,0.56,5.5,,,10.0,0.36250,5.461,0.43170,0.50510,10.090,4.310,5.790,0.35820,0.41578,5.604,0.44940,0.50510,10.354,2026-07,False,1.02613,1.6597,3.18
2251314,2026-07-09,ATH,DET,824251,1783555907790,1,3,4.0,42.23,42.19,0.1559,0.1593,50.03,49.97,0.41,0.59,5.0,,,9.0,0.41150,4.690,0.39920,0.57100,8.760,4.150,4.610,0.42920,0.44632,4.813,0.41415,0.57100,8.989,2026-07,False,1.02613,1.6597,3.18
2251315,2026-07-09,SEA,MIA,823846,1783555907807,2,6,8.0,49.34,33.81,0.1685,0.1803,59.34,40.66,0.38,0.62,4.5,,,8.0,0.52440,4.158,0.38730,0.69330,7.770,4.460,3.310,0.57910,0.51471,4.267,0.40044,0.69330,7.973,2026-07,False,1.02613,1.6597,3.18
2251316,2026-07-09,PHI,CIN,824494,1783555907823,0,0,0.0,46.41,38.12,0.1547,0.1574,54.90,45.10,0.36,0.64,5.5,,,9.5,0.46100,5.020,0.38040,0.61300,9.260,4.720,4.540,0.48730,0.47647,5.151,0.39621,0.61300,9.502,2026-07,False,1.02613,1.6597,3.18
2251317,2026-07-09,MIL,STL,823034,1783555907839,6,1,7.0,46.08,36.99,0.1694,0.1818,55.47,44.53,0.37,0.63,4.5,,,8.0,0.44910,4.057,0.37340,0.62480,7.590,3.810,3.780,0.47230,0.46926,4.163,0.38609,0.62480,7.788,2026-07,False,1.02613,1.6597,3.18
2251318,2026-07-09,LAA,TEX,822877,1783555907854,1,5,6.0,42.53,39.75,0.1771,0.1947,51.69,48.31,0.40,0.60,4.0,,,7.5,0.41780,3.907,0.42130,0.59780,7.380,3.580,3.800,0.44770,0.45019,4.009,0.43390,0.59780,7.573,2026-07,False,1.02613,1.6597,3.18
2251319,2026-07-09,COL,SF,823201,1783586707089,2,4,6.0,42.50,41.23,0.1627,0.1707,50.76,49.24,0.42,0.58,4.5,,,9.0,0.43990,4.589,0.38740,0.60140,8.630,4.280,4.350,0.46370,0.46368,4.709,0.40191,0.60140,8.856,2026-07,False,1.02613,1.6597,3.18
2251320,2026-07-10,PHI,DET,824252,1783696614333,2,2,4.0,40.10,44.10,0.1580,0.1629,47.62,52.38,0.39,0.61,5.0,4.5,0.5,9.0,0.38840,4.841,0.41840,0.54430,9.000,4.050,4.950,0.39380,0.43203,4.967,0.43400,0.54430,9.235,2026-07,False,1.02613,1.6597,3.18
2251321,2026-07-11,MIL,PIT,823357,1783694236007,5,3,8.0,40.01,44.70,0.1529,0.1544,47.23,52.77,0.49,0.51,4.5,4.5,0.5,8.5,0.41840,4.913,0.48640,0.57360,9.120,4.290,4.840,0.42380,0.45055,5.041,0.50250,0.57360,9.358,2026-07,False,1.02613,1.6597,3.18
2251322,2026-07-10,NYY,WSH,822709,1783694236080,2,1,3.0,46.45,39.75,0.1380,0.1296,53.89,46.11,0.51,0.49,5.5,5.5,-0.5,10.0,0.53600,6.744,0.56900,0.66200,12.230,6.750,5.470,0.55320,0.52171,6.920,0.59066,0.66200,12.550,2026-07,False,1.02613,1.6597,3.18
2251323,2026-07-10,KC,BAL,824817,1783694236151,2,3,5.0,38.93,46.02,0.1505,0.1504,45.83,54.17,0.35,0.65,6.0,5.5,2.5,10.5,0.39160,5.282,0.36080,0.53940,9.830,4.470,5.350,0.40340,0.43402,5.420,0.37717,0.53940,10.087,2026-07,False,1.02613,1.6597,3.18
2251324,2026-07-10,CHC,CIN,824493,1783694236224,0,1,1.0,38.76,44.92,0.1632,0.1715,46.32,53.68,0.30,0.70,5.5,4.5,0.5,9.5,0.36840,4.471,0.31430,0.53250,8.330,3.630,4.700,0.37450,0.41950,4.588,0.32745,0.53250,8.548,2026-07,False,1.02613,1.6597,3.18
2251325,2026-07-10,BOS,NYM,823604,1783694236444,2,1,3.0,40.74,42.61,0.1665,0.1771,48.88,51.12,0.46,0.54,4.0,4.5,0.5,7.5,0.42440,4.436,0.49360,0.59050,8.230,3.990,4.240,0.44780,0.45423,4.552,0.50814,0.59050,8.445,2026-07,False,1.02613,1.6597,3.18
2251326,2026-07-10,SEA,TB,822955,1783722371521,1,4,5.0,39.50,44.20,0.1630,0.1712,47.19,52.81,0.42,0.58,4.5,4.5,0.5,8.5,0.40610,4.439,0.42590,0.57100,8.330,3.890,4.440,0.41970,0.44299,4.555,0.44025,0.57100,8.548,2026-07,False,1.02613,1.6597,3.18
2251327,2026-07-10,CLE,MIA,823845,1783694236296,3,0,3.0,42.80,40.09,0.1711,0.1847,51.64,48.36,0.43,0.57,4.0,3.5,0.5,7.0,0.45020,4.120,0.45100,0.62380,7.770,3.970,3.800,0.48640,0.46993,4.228,0.46443,0.62380,7.973,2026-07,False,1.02613,1.6597,3.18
2251328,2026-07-10,ATH,CWS,824575,1783694236517,0,4,4.0,36.46,48.21,0.1533,0.1550,43.06,56.94,0.42,0.58,5.0,4.5,0.5,8.5,0.36630,4.819,0.47460,0.52210,9.090,3.930,5.170,0.36530,0.41818,4.945,0.49038,0.52210,9.328,2026-07,False,1.02613,1.6597,3.18
2251329,2026-07-10,HOU,TEX,822878,1783694236588,0,3,3.0,40.01,42.12,0.1787,0.1973,48.71,51.29,0.32,0.68,4.5,4.5,-0.5,8.5,0.40460,4.030,0.37040,0.58060,7.610,3.570,4.040,0.42500,0.44207,4.135,0.38297,0.58060,7.809,2026-07,False,1.02613,1.6597,3.18
2251330,2026-07-10,LAA,MIN,823685,1783694236660,4,1,5.0,40.80,43.80,0.1540,0.1562,48.23,51.77,0.37,0.63,5.5,5.5,0.5,9.5,0.35250,5.519,0.43930,0.49390,10.280,4.320,5.970,0.34460,0.40942,5.663,0.45724,0.49390,10.549,2026-07,False,1.02613,1.6597,3.18
2251331,2026-07-10,ATL,STL,823033,1783694236731,1,0,1.0,44.23,39.49,0.1628,0.1709,52.83,47.17,0.42,0.58,4.5,4.5,-0.5,8.0,0.44940,4.481,0.43110,0.61370,8.410,4.230,4.180,0.47370,0.46945,4.598,0.44561,0.61370,8.630,2026-07,False,1.02613,1.6597,3.18
2251332,2026-07-10,TOR,SD,823278,1783724133261,5,2,7.0,33.07,51.23,0.1570,0.1612,39.23,60.77,0.44,0.56,4.5,4.5,0.5,8.5,0.34210,5.156,0.51580,0.48940,9.580,3.960,5.620,0.33660,0.40275,5.291,0.53267,0.48940,9.830,2026-07,False,1.02613,1.6597,3.18
2251333,2026-07-10,COL,SF,823200,1783694236947,1,1,2.0,32.35,51.86,0.1579,0.1628,38.42,61.58,0.44,0.56,4.5,4.5,0.5,8.0,0.33400,4.753,0.46540,0.48980,8.990,3.650,5.340,0.32740,0.39752,4.877,0.48094,0.48980,9.225,2026-07,False,1.02613,1.6597,3.18
2251334,2026-07-11,LAA,MIN,823682,1783730675893,2,3,5.0,33.38,51.94,0.1468,0.1442,39.13,60.87,0.52,0.48,4.5,4.5,0.5,9.0,0.33200,5.129,0.45310,0.47900,9.600,3.880,5.720,0.32270,0.39622,5.263,0.46983,0.47900,9.851,2026-07,False,1.02613,1.6597,3.18
2251335,2026-07-11,COL,SF,823198,1783731175388,1,1,2.0,41.23,43.44,0.1532,0.1549,48.70,51.30,0.49,0.51,4.5,4.5,0.5,8.5,0.43730,5.087,0.50730,0.58830,9.540,4.690,4.860,0.45580,0.46210,5.220,0.52396,0.58830,9.789,2026-07,False,1.02613,1.6597,3.18
2251336,2026-07-11,NYY,WSH,822711,1783731175229,0,2,2.0,51.83,33.68,0.1449,0.1410,60.61,39.39,0.50,0.50,5.0,4.5,-0.5,9.0,0.46780,5.081,0.44790,0.61890,9.360,4.780,4.580,0.48610,0.48058,5.214,0.46445,0.61890,9.605,2026-07,False,1.02613,1.6597,3.18
2251337,2026-07-11,MIL,PIT,823356,1783773271682,2,2,4.0,47.45,37.40,0.1515,0.1520,55.92,44.08,0.50,0.50,4.5,4.5,0.5,9.0,0.47010,5.010,0.43880,0.62270,9.260,4.750,4.510,0.49110,0.48197,5.141,0.45508,0.62270,9.502,2026-07,False,1.02613,1.6597,3.18
2251338,2026-07-11,BOS,NYM,823603,1783738157975,2,0,2.0,36.23,49.42,0.1434,0.1386,42.30,57.70,0.57,0.43,4.5,4.5,0.5,8.0,0.45230,5.230,0.52400,0.60080,9.630,4.830,4.800,0.47240,0.47120,5.367,0.54109,0.60080,9.882,2026-07,False,1.02613,1.6597,3.18
2251339,2026-07-11,SEA,TB,822953,1783731175536,1,2,3.0,45.38,37.93,0.1669,0.1777,54.47,45.53,0.46,0.54,4.0,3.5,0.5,7.0,0.46050,4.178,0.45890,0.63210,7.830,4.040,3.790,0.49390,0.47617,4.287,0.47254,0.63210,8.035,2026-07,False,1.02613,1.6597,3.18
2251340,2026-07-11,ATH,CWS,824576,1783785519154,0,0,0.0,44.27,40.07,0.1566,0.1605,52.49,47.51,0.46,0.54,4.5,4.5,0.5,8.5,0.39110,4.125,0.38260,0.56520,7.850,3.580,4.270,0.40480,0.43371,4.233,0.39560,0.56520,8.055,2026-07,False,1.02613,1.6597,3.18
2251341,2026-07-11,CLE,MIA,823844,1783731175461,2,0,2.0,37.64,45.08,0.1728,0.1875,45.50,54.50,0.35,0.65,4.5,4.5,0.5,7.5,0.39310,3.952,0.42720,0.57310,7.490,3.470,4.030,0.41460,0.43495,4.055,0.43997,0.57310,7.686,2026-07,False,1.02613,1.6597,3.18
2251342,2026-07-11,PHI,DET,824249,1783731175611,4,1,5.0,37.79,45.28,0.1693,0.1817,45.49,54.51,0.45,0.55,4.0,3.5,-4.5,7.5,0.38680,4.197,0.46150,0.55920,7.850,3.570,4.290,0.40220,0.43103,4.307,0.47521,0.55920,8.055,2026-07,False,1.02613,1.6597,3.18
2251343,2026-07-11,KC,BAL,824813,1783731175685,0,4,4.0,37.46,47.58,0.1496,0.1489,44.05,55.95,0.46,0.54,5.0,4.5,1.5,9.0,0.37610,5.430,0.48860,0.52000,10.110,4.470,5.640,0.37850,0.42435,5.572,0.50640,0.52000,10.374,2026-07,False,1.02613,1.6597,3.18
2251344,2026-07-11,HOU,TEX,822875,1783804342034,7,1,8.0,46.55,36.24,0.1721,0.1863,56.23,43.77,0.30,0.70,5.0,8.5,-5.5,9.0,0.45770,4.112,0.32560,0.62990,7.700,3.970,3.730,0.49390,0.47447,4.219,0.33786,0.62990,7.901,2026-07,False,1.02613,1.6597,3.18
2251345,2026-07-11,CHC,CIN,824492,1783731175842,1,2,3.0,51.62,33.22,0.1516,0.1522,60.85,39.15,0.37,0.63,5.5,3.5,1.5,9.5,0.46920,4.640,0.33450,0.62920,8.580,4.460,4.130,0.50020,0.48143,4.761,0.34849,0.62920,8.804,2026-07,False,1.02613,1.6597,3.18
2251346,2026-07-11,ATL,STL,823030,1783731175915,0,4,4.0,43.25,40.46,0.1629,0.1710,51.66,48.34,0.36,0.64,5.0,5.5,3.5,8.5,0.46350,4.680,0.45710,0.62240,8.750,4.480,4.270,0.48850,0.47798,4.802,0.47238,0.62240,8.979,2026-07,False,1.02613,1.6597,3.18
2251347,2026-07-11,TOR,SD,823276,1783756083230,4,7,11.0,47.33,35.25,0.1742,0.1899,57.31,42.69,0.34,0.66,4.5,4.5,-0.5,8.0,0.48090,4.239,0.39890,0.65000,7.900,4.230,3.670,0.52250,0.48849,4.350,0.41240,0.65000,8.106,2026-07,False,1.02613,1.6597,3.18
2251348,2026-07-12,MIL,PIT,823358,1783819221140,2,14,16.0,46.23,37.87,0.1590,0.1646,54.97,45.03,0.51,0.49,4.0,4.5,0.5,8.5,0.44910,4.740,0.46500,0.60730,8.810,4.380,4.440,0.46490,0.46926,4.864,0.48050,0.60730,9.040,2026-07,False,1.02613,1.6597,3.18
2251349,2026-07-12,KC,BAL,824814,1783815306360,2,2,4.0,39.12,45.87,0.1500,0.1496,46.03,53.97,0.40,0.60,5.5,5.5,0.5,9.5,0.39150,5.336,0.41790,0.53750,9.930,4.510,5.420,0.39950,0.43396,5.475,0.43509,0.53750,10.189,2026-07,False,1.02613,1.6597,3.18
2251350,2026-07-12,NYY,WSH,822708,1783815306432,2,1,3.0,43.11,42.77,0.1413,0.1350,50.20,49.80,0.60,0.40,4.5,4.5,0.5,9.5,0.42950,5.838,0.47530,0.56830,10.720,5.090,5.630,0.43100,0.45734,5.991,0.49442,0.56830,11.000,2026-07,False,1.02613,1.6597,3.18
2251351,2026-07-12,CHC,CIN,824491,1783815306578,4,4,8.0,44.38,40.45,0.1517,0.1524,52.32,47.68,0.39,0.61,5.5,4.5,-0.5,9.0,0.42600,5.112,0.45200,0.57620,9.450,4.530,4.920,0.43860,0.45520,5.246,0.46867,0.57620,9.697,2026-07,False,1.02613,1.6597,3.18
2251352,2026-07-12,BOS,NYM,823602,1783817720061,0,1,1.0,42.62,41.02,0.1637,0.1723,50.96,49.04,0.41,0.59,4.5,4.5,-0.5,8.0,0.43050,4.578,0.44400,0.59240,8.480,4.150,4.330,0.45400,0.45795,4.698,0.45889,0.59240,8.702,2026-07,False,1.02613,1.6597,3.18
2251353,2026-07-12,SEA,TB,822951,1783815306724,7,0,7.0,38.69,44.28,0.1703,0.1834,46.63,53.37,0.37,0.63,4.5,4.5,0.5,8.0,0.40820,4.222,0.39670,0.57900,7.960,3.740,4.220,0.42510,0.44429,4.332,0.41013,0.57900,8.168,2026-07,False,1.02613,1.6597,3.18
2251354,2026-07-12,PHI,DET,824250,1783862940138,1,0,1.0,42.08,40.18,0.1774,0.1953,51.16,48.84,0.40,0.60,4.0,3.5,0.5,7.0,0.43180,3.994,0.43300,0.60920,7.480,3.690,3.790,0.46060,0.45874,4.098,0.44594,0.60920,7.675,2026-07,False,1.02613,1.6597,3.18
2251355,2026-07-12,CLE,MIA,823842,1783815306652,3,1,4.0,42.31,41.16,0.1653,0.1750,50.69,49.31,0.40,0.60,4.5,4.5,-0.5,7.5,0.45170,4.416,0.49020,0.61730,8.290,4.210,4.080,0.48170,0.47084,4.531,0.50468,0.61730,8.507,2026-07,False,1.02613,1.6597,3.18
2251356,2026-07-12,LAA,MIN,823681,1783815306869,1,3,4.0,39.15,45.24,0.1561,0.1597,46.39,53.61,0.40,0.60,5.0,4.5,0.5,9.0,0.38690,4.754,0.40790,0.54560,8.900,4.020,4.890,0.39510,0.43110,4.878,0.42313,0.54560,9.133,2026-07,False,1.02613,1.6597,3.18
2251357,2026-07-12,ATH,CWS,824574,1783859310821,1,9,10.0,44.80,39.12,0.1608,0.1675,53.39,46.61,0.44,0.56,4.5,4.5,0.5,8.5,0.45460,4.408,0.42160,0.61970,8.320,4.230,4.090,0.48320,0.47260,4.523,0.43582,0.61970,8.537,2026-07,False,1.02613,1.6597,3.18
2251358,2026-07-12,ATL,STL,823029,1783815306943,2,1,3.0,40.17,43.73,0.1610,0.1679,47.88,52.12,0.43,0.57,4.5,4.5,0.5,7.5,0.42420,4.502,0.50140,0.58820,8.450,4.070,4.390,0.44070,0.45410,4.620,0.51615,0.58820,8.671,2026-07,False,1.02613,1.6597,3.18
2251359,2026-07-12,HOU,TEX,822876,1783824021080,1,4,5.0,33.94,50.54,0.1551,0.1581,40.18,59.82,0.46,0.54,4.5,4.5,0.5,9.0,0.33010,4.915,0.42750,0.48370,9.190,3.700,5.490,0.32200,0.39498,5.043,0.44340,0.48370,9.430,2026-07,False,1.02613,1.6597,3.18
2251360,2026-07-12,COL,SF,823199,1783815307019,1,1,2.0,40.06,44.64,0.1530,0.1545,47.30,52.70,0.49,0.51,4.5,4.5,0.5,9.0,0.41630,5.274,0.47030,0.56420,9.880,4.680,5.200,0.42820,0.44927,5.412,0.48756,0.56420,10.138,2026-07,False,1.02613,1.6597,3.18
2251361,2026-07-12,TOR,SD,823274,1783815307164,3,3,6.0,42.16,40.97,0.1687,0.1808,50.72,49.28,0.38,0.62,4.5,4.5,-0.5,8.5,0.42910,4.515,0.43580,0.59280,8.430,4.120,4.310,0.45170,0.45710,4.633,0.45045,0.59280,8.650,2026-07,False,1.02613,1.6597,3.18
