gameId,gameDate,month,awayTeam,homeTeam,mlbGamePk,venue,parkFactor3yr,actualF5Away,actualF5Home,actualF5Total,f5Tie,awayF5Win,awayCover,games_actualF5Away,games_actualF5Home,gamesF5Mismatch,inn1Total,awayStarterId,homeStarterId,awayStarterOutsGame,homeStarterOutsGame,awayStarterAsofIp,awayStarterPriorStarts,homeStarterAsofIp,homeStarterPriorStarts,matchupAsofIp,awayTeamAsofDepth,homeTeamAsofDepth,matchupTeamAsofDepth,bookTotal,totalLineUsed,totalLineSource,book_f5Total,live_awayAbs,live_homeAbs,live_pushAdj,live_tRaw,live_rlCoverStored,live_rlCoverFixed,live_condAway,live_projF5Total,live_synthLine,live_overRate,p1_pF5AwayMl,p1_projF5Total,p1_pF5Over,p1_pF5AwayRl,p1_projTotal,p1_tRaw,p1_pushAdj,p1_homeAbs,p1_condAway,p2_pF5AwayMl,p2_projF5Total,p2_pF5Over,p2_pF5AwayRl,calib_month,calib_T_f5,calib_league_env_mult,calib_f5_total_sd
2250056,2026-03-30,2026-03,ATH,ATL,824943,Truist Park,0.9774370157800405,0,3,3,0,0,0,0,3,0,3,682052,693821,12,18,,0,,0,,4.888888888888888,5.666666666666667,5.277777777777778,9.0,9.0,bookTotal,4.5,0.43090000000000006,0.4115,0.1576,0.1622,0.5122,0.590747032288699,0.5115147198480532,4.68,5.0,0.4,0.4368,4.708,0.4019,0.5966,8.83,0.16218126832751756,0.15758876099651054,0.4056112390034894,0.5185116007197415,0.4368,4.708,0.4019,0.5966,2026-03,1.0,1.0,2.9
2250057,2026-03-30,2026-03,LAA,CHC,824702,Wrigley Field,1.005140346320558,0,6,6,0,0,0,0,6,0,3,696270,665795,10,18,,0,,0,,4.75,5.0,4.875,10.0,10.0,bookTotal,5.5,0.396,0.4465,0.1574,0.1619,0.46950000000000003,0.5557851174934727,0.47002967359050446,4.69,5.5,0.34,0.3303,5.394,0.4251,0.4736,10.07,0.14194667123865995,0.14544800274319597,0.524251997256804,0.38651831727068153,0.3303,5.394,0.4251,0.4736,2026-03,1.0,1.0,2.9
2250058,2026-03-30,2026-03,TB,MIL,823809,American Family Field,0.9522189984168762,1,0,1,0,1,1,1,0,0,1,607259,690986,18,15,,0,,0,,5.333333333333333,4.111111111111111,4.722222222222221,8.0,8.0,bookTotal,4.5,0.4004,0.45030000000000003,0.1494,0.1484,0.4717,0.5492707265459675,0.4706712119431056,5.17,4.5,0.52,0.4011,4.46,0.4283,0.5655,8.35,0.16763860061170838,0.16086316036702503,0.43803683963297496,0.4779911702785385,0.4011,4.46,0.4283,0.5655,2026-03,1.0,1.0,2.9
2250059,2026-03-30,2026-03,NYM,STL,823080,Busch Stadium,0.9270781176097251,2,1,3,0,1,1,2,1,0,2,605280,681517,17,15,,0,,0,,5.111111111111111,5.0,5.055555555555555,9.0,9.0,bookTotal,4.5,0.4386,0.4028,0.1586,0.1639,0.5215,0.599737247444735,0.5212740670311387,4.609999999999999,5.0,0.39,0.4126,4.206,0.3389,0.5838,7.92,0.17625784432635544,0.16603470659581326,0.42136529340418666,0.49474480924235625,0.4126,4.206,0.3389,0.5838,2026-03,1.0,1.0,2.9
2250060,2026-03-30,2026-03,BOS,HOU,824214,Daikin Park,0.9911732357433639,0,4,4,0,0,0,0,4,0,1,624133,621121,13,21,,0,,0,,5.111111111111111,4.416666666666667,4.763888888888889,8.5,8.5,bookTotal,4.5,0.49200000000000005,0.3618,0.1462,0.1431,0.5763,0.6368863668306395,0.5762473647224174,5.38,4.5,0.54,0.4984,5.074,0.5059,0.6482,9.38,0.14952423691299974,0.14999454214779984,0.3516054578522002,0.5863491762268922,0.4984,5.074,0.5059,0.6482,2026-03,1.0,1.0,2.9
2250061,2026-03-30,2026-03,SF,SD,823320,Petco Park,0.8944051349677884,3,0,3,0,1,1,3,0,0,0,694738,621111,18,12,,0,,0,,4.777777777777778,4.666666666666667,4.722222222222222,8.5,8.5,bookTotal,4.5,0.40159999999999996,0.44189999999999996,0.1565,0.1603,0.47619999999999996,0.5600907765263781,0.4761114404267931,4.7,4.5,0.46,0.4353,4.662,0.455,0.5949,8.71,0.16191830395308027,0.15743098237184816,0.4072690176281518,0.5166342351696932,0.4353,4.662,0.455,0.5949,2026-03,1.0,1.0,2.9
2250062,2026-03-30,2026-03,NYY,SEA,823159,T-Mobile Park,0.8411265978531404,0,1,1,0,0,0,0,1,0,0,677960,622491,13,18,,0,,0,,5.333333333333333,5.833333333333333,5.583333333333333,7.5,7.5,bookTotal,4.5,0.397,0.44,0.163,0.1712,0.4739,0.564310633213859,0.4743130227001195,4.39,4.0,0.49,0.426,3.933,0.4251,0.604,7.36,0.1850667808289113,0.17132006849734677,0.4026799315026533,0.5140706125554774,0.426,3.933,0.4251,0.604,2026-03,1.0,1.0,2.9
2250063,2026-03-30,2026-03,CLE,LAD,823972,Dodger Stadium,1.0009612737608329,1,0,1,0,1,1,1,0,0,0,800048,808963,18,12,,0,,0,,4.5,5.111111111111112,4.805555555555555,9.0,9.0,bookTotal,4.5,0.3766,0.4648,0.1586,0.1639,0.4484,0.5381277870216306,0.44758735440931785,4.6,5.0,0.39,0.4192,4.824,0.4165,0.5753,8.97,0.15743633579411656,0.15474180147646993,0.42605819852353005,0.4959431339823087,0.4192,4.824,0.4165,0.5753,2026-03,1.0,1.0,2.9
2250064,2026-03-31,2026-03,TEX,BAL,824861,Oriole Park at Camden Yards,1.0451331923662392,3,3,6,1,0,1,3,3,0,0,594798,621107,14,11,,0,,0,,5.0,5.333333333333333,5.166666666666666,8.5,8.5,bookTotal,4.5,0.5262,0.3261,0.1477,0.1458,0.6169,0.6731730376627948,0.6173882435762055,5.1899999999999995,4.5,0.52,0.4924,5.006,0.4982,0.6434,9.29,0.151090611086576,0.1509343666519456,0.35666563334805446,0.579931610302442,0.4924,5.006,0.4982,0.6434,2026-03,1.0,1.0,2.9
2250065,2026-03-31,2026-03,PIT,CIN,824537,Great American Ball Park,0.9902854490964874,6,1,7,0,1,1,6,1,0,0,696149,682227,13,14,,0,,0,,4.25,5.0,4.625,9.0,9.0,bookTotal,4.5,0.434,0.40049999999999997,0.1655,0.1753,0.5192,0.6042032953864589,0.5200718993409227,4.23,5.0,0.34,0.4452,4.219,0.3398,0.6156,7.95,0.17574626253236136,0.16572775751941682,0.38907224248058314,0.533638754031016,0.4452,4.219,0.3398,0.6156,2026-03,1.0,1.0,2.9
2250066,2026-03-31,2026-03,WSH,PHI,823485,Citizens Bank Park,1.0484931745187165,0,3,3,0,0,0,0,3,0,0,676571,691725,3,16,,0,,0,,4.666666666666667,5.416666666666667,5.041666666666667,9.5,9.5,bookTotal,5.5,0.35979999999999995,0.49700000000000005,0.1432,0.1382,0.4202,0.5000996732026144,0.41993464052287577,5.6,5.5,0.45,0.4019,5.017,0.3805,0.5537,9.37,0.15205713157816642,0.15151427894689984,0.44658572105310024,0.47366737003090725,0.4019,5.017,0.3805,0.5537,2026-03,1.0,1.0,2.9
2250067,2026-03-31,2026-03,CWS,MIA,823888,loanDepot park,0.9585538609518026,2,4,6,0,0,0,2,4,0,0,607200,676083,15,13,,0,,0,,3.8333333333333335,5.75,4.791666666666667,8.5,8.5,bookTotal,4.5,0.3558,0.4886,0.1556,0.1589,0.4219,0.5133094978683088,0.421364282330649,4.71,4.5,0.46,0.3775,4.393,0.4199,0.5442,8.33,0.17021884618423264,0.16241130771053958,0.4600886922894605,0.45069853912204033,0.3775,4.393,0.4199,0.5442,2026-03,1.0,1.0,2.9
2250068,2026-03-31,2026-03,COL,TOR,822836,Rogers Centre,1.0028292007511364,0,2,2,0,0,0,0,2,0,0,663372,453286,9,18,,0,,0,,4.416666666666666,4.75,4.583333333333333,8.0,8.0,bookTotal,4.5,0.4131,0.4435,0.1434,0.1385,0.48310000000000003,0.5539630515993462,0.4822554284380107,5.74,4.5,0.58,0.4326,5.303,0.5342,0.58,9.9,0.1465586940867301,0.14821521645203806,0.41918478354796196,0.5078747687861711,0.4326,5.303,0.5342,0.58,2026-03,1.0,1.0,2.9
2250069,2026-03-31,2026-03,ATH,ATL,824942,Truist Park,0.9774370157800405,5,2,7,0,1,1,5,2,0,1,650644,660761,15,11,,0,,0,,4.666666666666666,5.75,5.208333333333333,9.0,9.0,bookTotal,5.5,0.3829,0.45770000000000005,0.1594,0.1653,0.4545,0.5455125029740662,0.4555079704972639,4.5600000000000005,5.0,0.38,0.3655,4.607,0.3885,0.5262,8.69,0.1628010596341296,0.15796063578047775,0.4765393642195223,0.4340652177689795,0.3655,4.607,0.3885,0.5262,2026-03,1.0,1.0,2.9
2250070,2026-03-31,2026-03,LAA,CHC,824699,Wrigley Field,1.005140346320558,0,0,0,1,0,1,0,0,0,0,667755,592791,18,14,6.0,1,,0,,4.466666666666667,5.25,4.858333333333333,7.0,7.0,bookTotal,,0.36729999999999996,0.4706,0.1621,0.1697,0.4386,0.5336684807256236,0.43835779926005486,4.41,4.0,0.49,0.3891,4.465,0.4969,0.5537,8.39,0.1677655407531605,0.1609393244518963,0.4499606755481037,0.46373285191303515,0.3891,4.465,0.4969,0.5537,2026-03,1.0,1.0,2.9
2250071,2026-03-31,2026-03,TB,MIL,823807,American Family Field,0.9522189984168762,2,3,5,0,0,0,2,3,0,1,663556,605540,14,15,,0,,0,,5.5,4.333333333333333,4.916666666666666,7.5,7.5,bookTotal,,0.38020000000000004,0.4668,0.153,0.1545,0.4484,0.5340266824085007,0.44887839433293986,4.949999999999999,4.0,0.56,0.3839,4.159,0.4564,0.5577,7.81,0.17902617431036755,0.16769570458622052,0.44840429541377946,0.4612495719599097,0.3839,4.159,0.4564,0.5577,2026-03,1.0,1.0,2.9
2250072,2026-03-31,2026-03,NYM,STL,823077,Busch Stadium,0.9270781176097251,0,2,2,0,0,0,0,2,0,0,673540,669467,18,15,,0,,0,,5.25,5.0,5.125,8.5,8.5,bookTotal,,0.47850000000000004,0.37189999999999995,0.1496,0.1489,0.5633,0.6277938734713077,0.5626763875823142,5.14,4.5,0.51,0.4587,4.529,0.4371,0.6212,8.47,0.165796572905475,0.159757943743285,0.381542056256715,0.5459141167528702,0.4587,4.529,0.4371,0.6212,2026-03,1.0,1.0,2.9
2250073,2026-03-31,2026-03,BOS,HOU,824212,Daikin Park,0.9911732357433639,1,6,7,0,0,0,1,6,0,1,678394,686613,14,18,,0,4.666666666666667,1,,4.916666666666666,4.933333333333334,4.925,7.5,7.5,bookTotal,,0.4047,0.4346,0.1607,0.1674,0.48310000000000003,0.5688693435005362,0.48218753723340885,4.46,4.0,0.5,0.3866,4.399,0.4886,0.5542,8.27,0.171430743818915,0.163138446291349,0.45026155370865095,0.4619641065917491,0.3866,4.399,0.4886,0.5542,2026-03,1.0,1.0,2.9
2250074,2026-03-31,2026-03,SF,SD,823322,Petco Park,0.8944051349677884,4,3,7,0,1,1,4,3,0,3,657277,608566,18,9,5.0,1,,0,,5.083333333333333,4.5,4.791666666666666,7.5,7.5,bookTotal,,0.4744,0.371,0.1546,0.1571,0.5614,0.6300971137922876,0.5611544830849302,4.84,4.0,0.54,0.4898,4.626,0.517,0.6491,8.63,0.16190557435846242,0.15742334461507745,0.35277665538492253,0.5813120941218576,0.4898,4.626,0.517,0.6491,2026-03,1.0,1.0,2.9
2250075,2026-03-31,2026-03,NYY,SEA,823158,T-Mobile Park,0.8411265978531404,2,0,2,0,1,1,2,0,0,2,608331,669302,21,16,6.333333333333333,1,5.333333333333333,1,5.833333333333333,5.083333333333333,5.866666666666666,5.475,7.0,7.0,bookTotal,,0.4462,0.385,0.1688,0.1809,0.537,0.6206045476419635,0.5368142444658326,4.08,4.0,0.45,0.4371,3.66,0.3858,0.6245,6.88,0.19732541274429344,0.17867524764657605,0.3842247523534239,0.5321890016677735,0.4371,3.66,0.3858,0.6245,2026-03,1.0,1.0,2.9
2250076,2026-03-31,2026-03,CLE,LAD,823969,Dodger Stadium,1.0009612737608329,0,1,1,0,0,0,0,1,0,0,676440,660271,12,18,5.0,1,,0,,4.8,4.833333333333333,4.816666666666666,8.0,8.0,bookTotal,,0.3593,0.47340000000000004,0.1673,0.1784,0.431,0.5329104839678156,0.43148793082742887,4.109999999999999,4.5,0.38,0.3641,4.606,0.4469,0.5254,8.61,0.16351817896278006,0.15839090737766803,0.477509092622332,0.43262365294262345,0.3641,4.606,0.4469,0.5254,2026-03,1.0,1.0,2.9
2250077,2026-04-01,2026-04,ATH,ATL,824940,Truist Park,0.9774370157800405,1,5,6,0,0,0,1,5,0,0,622663,519242,10,18,5.0,1,6.0,1,5.5,4.7333333333333325,5.333333333333334,5.033333333333333,7.5,7.5,bookTotal,4.5,0.3826,0.45439999999999997,0.163,0.1713,0.45659999999999995,0.5501059976105138,0.45710872162485067,4.35,4.0,0.48,0.3641,4.492,0.5007,0.5284,8.48,0.16715491636010632,0.1605729498160638,0.47532705018393623,0.4337482332981978,0.3641,4.492,0.5007,0.5284,2026-04,1.0,1.0,2.9
2250078,2026-04-01,2026-04,TEX,BAL,824860,Oriole Park at Camden Yards,1.0451331923662392,2,7,9,0,0,0,2,7,0,0,543135,669432,12,18,4.666666666666667,1,7.0,1,5.833333333333334,4.933333333333334,5.0,4.966666666666667,8.5,8.5,bookTotal,4.5,0.41,0.41960000000000003,0.1705,0.1837,0.495,0.5871755877034358,0.49421407907425263,4.0,4.5,0.37,0.4179,4.101,0.3808,0.592,7.71,0.17998584024734365,0.1682715041484062,0.41382849585159387,0.5024476161203527,0.4179,4.101,0.3808,0.592,2026-04,1.0,1.0,2.9
2250079,2026-04-01,2026-04,PIT,CIN,824536,Great American Ball Park,0.9902854490964874,3,1,4,0,1,1,3,1,0,3,694973,671096,15,17,0.6666666666666666,1,6.0,1,3.3333333333333335,4.266666666666667,4.933333333333334,4.6,7.5,7.5,bookTotal,3.5,0.42840000000000006,0.4025,0.1691,0.1813,0.5146000000000001,0.6034098567818029,0.5155855096882899,4.109999999999999,4.0,0.45,0.4311,4.014,0.4365,0.6087,7.59,0.18466591643209712,0.17107954985925827,0.3978204501407417,0.5200740311411112,0.4311,4.014,0.4365,0.6087,2026-04,1.0,1.0,2.9
2250080,2026-04-01,2026-04,WSH,PHI,823483,Citizens Bank Park,1.0484931745187165,1,1,2,1,0,1,1,1,0,1,676917,650911,18,16,3.6666666666666665,1,6.0,1,4.833333333333333,3.9333333333333336,5.4,4.666666666666667,8.0,8.0,bookTotal,4.5,0.3111,0.5416,0.1473,0.145,0.365,0.456939134513897,0.36484109299871,5.23,4.5,0.52,0.3526,5.026,0.5003,0.5035,9.39,0.15093983527566515,0.15084390116539909,0.4965560988346009,0.4152357858395122,0.3526,5.026,0.5003,0.5035,2026-04,1.0,1.0,2.9
2250081,2026-04-01,2026-04,COL,TOR,822835,Rogers Centre,1.0028292007511364,0,1,1,0,0,0,0,1,0,0,607536,592332,15,18,4.333333333333333,1,6.0,1,5.166666666666666,4.133333333333333,5.0,4.566666666666666,7.5,7.5,bookTotal,4.5,0.36,0.4808,0.1592,0.1648,0.4274,0.5224022835394861,0.42816365366317793,4.55,4.0,0.51,0.3975,4.696,0.5266,0.5572,8.82,0.16179319444853207,0.15735591666911924,0.4451440833308808,0.4717294144269376,0.3975,4.696,0.5266,0.5572,2026-04,1.0,1.0,2.9
2250082,2026-04-01,2026-04,CWS,MIA,823889,loanDepot park,0.9585538609518026,0,8,8,0,0,0,0,8,0,4,681343,645261,9,27,1.6666666666666667,1,7.0,1,4.333333333333333,4.066666666666666,5.466666666666667,4.766666666666667,7.5,7.5,bookTotal,4.5,0.39909999999999995,0.4376,0.1632,0.1716,0.47619999999999996,0.5666937380497131,0.47699294848810797,4.35,4.0,0.48,0.4262,4.238,0.4671,0.5968,8.03,0.1757106999041902,0.16570641994251412,0.40809358005748586,0.5108513479998651,0.4262,4.238,0.4671,0.5968,2026-04,1.0,1.0,2.9
2250083,2026-04-01,2026-04,NYM,STL,823078,Busch Stadium,0.9270781176097251,0,0,0,1,0,1,0,0,0,0,642547,669461,16,18,5.0,1,5.0,1,5.0,5.4,5.0,5.2,7.5,7.5,bookTotal,4.5,0.4715,0.3713,0.1573,0.1616,0.5595,0.6306941022902575,0.5594447081158045,4.67,4.0,0.52,0.4573,4.151,0.4552,0.6296,7.78,0.17838070921417842,0.16730842552850705,0.3753915744714929,0.5491829316157631,0.4573,4.151,0.4552,0.6296,2026-04,1.0,1.0,2.9
2250084,2026-04-01,2026-04,TB,MIL,823806,American Family Field,0.9522189984168762,2,2,4,1,0,1,2,2,0,0,656876,694819,15,18,5.0,1,5.0,1,5.0,5.333333333333334,4.466666666666667,4.9,7.0,7.0,bookTotal,3.5,0.4216,0.42700000000000005,0.1514,0.1519,0.4975,0.5732515908555267,0.4968182889465001,5.05,4.0,0.57,0.433,4.28,0.4729,0.6018,8.0,0.1735326662223305,0.1643995997333983,0.40260040026660165,0.5181902735588083,0.433,4.28,0.4729,0.6018,2026-04,1.0,1.0,2.9
2250085,2026-04-01,2026-04,BOS,HOU,824211,Daikin Park,0.9911732357433639,2,5,7,0,0,0,2,5,0,3,676979,681347,15,15,6.0,1,5.666666666666667,1,5.833333333333334,4.866666666666666,5.111111111111112,4.988888888888889,7.0,7.0,bookTotal,3.5,0.4437,0.3943,0.162,0.1695,0.5305,0.609228937947494,0.5294749403341289,4.470000000000001,4.0,0.5,0.4522,4.381,0.4865,0.6194,8.18,0.17175103436229744,0.16333062061737846,0.3844693793826216,0.5404763352683929,0.4522,4.381,0.4865,0.6194,2026-04,1.0,1.0,2.9
2250086,2026-04-01,2026-04,LAA,CHC,824698,Wrigley Field,1.005140346320558,0,5,5,0,0,0,0,5,0,0,579328,571510,16,17,4.333333333333333,1,3.6666666666666665,1,4.0,4.722222222222222,5.133333333333334,4.927777777777778,6.0,6.0,bookTotal,3.5,0.3774,0.46340000000000003,0.1592,0.1649,0.4484,0.5397415080875356,0.4488582302568982,4.57,3.5,0.58,0.3715,4.575,0.5781,0.5333,8.57,0.16418150964340528,0.15878890578604316,0.4697110942139569,0.44162517892983383,0.3715,4.575,0.5781,0.5333,2026-04,1.0,1.0,2.9
2250087,2026-04-01,2026-04,SF,SD,823321,Petco Park,0.8944051349677884,0,2,2,0,0,0,0,2,0,1,605288,601713,16,15,,0,3.0,1,,5.266666666666667,4.2,4.733333333333333,8.0,8.0,bookTotal,4.5,0.3831,0.4499,0.1671,0.178,0.4608,0.5560864449513747,0.45990396158463387,4.15,4.5,0.39,0.386,3.923,0.3552,0.5661,7.42,0.18684281566586294,0.17238568939951776,0.44161431060048223,0.46640082832779267,0.386,3.923,0.3552,0.5661,2026-04,1.0,1.0,2.9
2250088,2026-04-01,2026-04,NYY,SEA,823157,T-Mobile Park,0.8411265978531404,1,0,1,0,1,1,1,0,0,1,693645,669923,19,18,5.333333333333333,1,6.0,1,5.666666666666666,5.466666666666667,5.777777777777778,5.622222222222222,7.0,7.0,bookTotal,3.5,0.4543,0.3845,0.1612,0.1682,0.5413,0.6187087505960897,0.5416070577014783,4.449999999999999,4.0,0.49,0.4357,3.933,0.4255,0.6156,7.35,0.1876953405329504,0.17289720431977024,0.3914027956802298,0.526778536205611,0.4357,3.933,0.4255,0.6156,2026-04,1.0,1.0,2.9
2250089,2026-04-01,2026-04,MIN,KC,824136,Kauffman Stadium,0.998168321517966,1,5,6,0,0,0,1,5,0,0,657746,702070,12,15,5.333333333333333,1,,0,,4.666666666666666,5.583333333333333,5.125,8.0,8.0,bookTotal,3.5,0.405,0.42729999999999996,0.1677,0.179,0.4866,0.5785013817133244,0.4866033882013697,4.14,4.5,0.39,0.4073,4.251,0.4011,0.5781,8.01,0.17567745542599889,0.16568647325559932,0.4270135267444007,0.4881857802178245,0.4073,4.251,0.4011,0.5781,2026-04,1.0,1.0,2.9
2250090,2026-04-01,2026-04,CLE,LAD,823970,Dodger Stadium,1.0009612737608329,2,0,2,0,1,1,2,0,0,0,668909,808967,21,18,5.0,1,6.0,1,5.5,4.666666666666667,5.066666666666666,4.866666666666667,8.0,8.0,bookTotal,4.5,0.3357,0.4939,0.1704,0.1835,0.40490000000000004,0.5138990477338476,0.4046528447444552,3.98,4.5,0.36,0.3598,4.434,0.4252,0.525,8.29,0.16820317424546308,0.16120190454727784,0.47899809545272215,0.4289470874463612,0.3598,4.434,0.4252,0.525,2026-04,1.0,1.0,2.9
2250091,2026-04-02,2026-04,MIN,KC,824133,Kauffman Stadium,0.998168321517966,1,0,1,0,1,1,1,0,0,0,671737,666142,18,18,4.333333333333333,1,4.0,1,4.166666666666666,4.533333333333333,5.466666666666667,5.0,9.5,9.5,bookTotal,5.5,0.40409999999999996,0.42869999999999997,0.1672,0.1782,0.4854,0.5769624639769452,0.4852305475504322,4.17,5.5,0.28,0.3912,4.519,0.3204,0.5556,8.5,0.16754007014946856,0.16080404208968113,0.4479959579103189,0.4661604912565675,0.3912,4.519,0.3204,0.5556,2026-04,1.0,1.0,2.9
2250092,2026-04-03,2026-04,TOR,CWS,824621,Rate Field,0.9534515889611959,1,3,4,0,0,0,1,3,0,1,656302,691799,13,3,5.333333333333333,1,,0,,5.166666666666667,3.888888888888889,4.527777777777778,,7.5,dkTotal,,,,,,,,,,,,0.4406,4.48,0.431,0.6042,8.43,0.16702774251676905,0.16049664551006143,0.3989033544899386,0.5248341148889126,0.4406,4.48,0.431,0.6042,2026-04,1.0,1.0,2.9
2250093,2026-04-02,2026-04,NYM,SF,823242,Oracle Park,0.9410097101514341,2,6,8,0,0,0,2,6,0,4,656849,592662,13,16,5.333333333333333,1,5.333333333333333,1,5.333333333333333,5.388888888888889,5.277777777777778,5.333333333333334,8.0,8.0,bookTotal,4.5,0.4192,0.4157,0.1651,0.1747,0.5025,0.5890798778296802,0.5020960594083124,4.28,4.5,0.4,0.4153,4.259,0.4017,0.5856,7.99,0.17517055101172843,0.16538233060703705,0.41931766939296294,0.4975931078742407,0.4153,4.259,0.4017,0.5856,2026-04,1.0,1.0,2.9
2250094,2026-04-03,2026-04,LAD,WSH,822758,Nationals Park,1.1534896468268556,11,4,15,0,1,1,11,4,0,3,686218,571945,17,13,3.3333333333333335,1,5.0,1,4.166666666666667,5.222222222222222,4.277777777777778,4.75,9.5,9.5,bookTotal,4.5,0.5423,0.3064,0.1514,0.1518,0.639,0.6938443789771389,0.6389772593378108,4.92,5.5,0.37,0.5212,5.299,0.4136,0.666,9.7,0.14289446062478478,0.14601667637487087,0.33278332362512913,0.6103163675228743,0.5212,5.299,0.4136,0.666,2026-04,1.0,1.0,2.9
2250095,2026-04-03,2026-04,STL,DET,824299,Comerica Park,0.9349853658854492,0,3,3,0,0,0,0,3,0,0,700241,664285,14,18,6.0,1,6.0,1,6.0,5.166666666666667,5.5,5.333333333333334,8.0,8.0,bookTotal,4.5,0.4096,0.4357,0.1546,0.1573,0.4854,0.5655918381831087,0.48456169407311017,4.83,4.5,0.48,0.4032,4.406,0.4203,0.5685,8.29,0.16877722915164114,0.16154633749098468,0.4352536625090153,0.48088525106259483,0.4032,4.406,0.4203,0.5685,2026-04,1.0,1.0,2.9
2250096,2026-04-03,2026-04,MIA,NYY,823568,Yankee Stadium,1.0182831791057652,2,4,6,0,0,0,2,4,0,3,691587,701542,12,17,7.0,1,4.333333333333333,1,5.666666666666666,6.055555555555556,5.611111111111111,5.833333333333334,8.0,8.0,bookTotal,4.5,0.4315,0.41409999999999997,0.1545,0.157,0.5097999999999999,0.5872241277350679,0.5102885525070956,4.84,4.5,0.48,0.4311,4.643,0.4525,0.5911,8.62,0.16239412929485192,0.15771647757691115,0.4111835224230888,0.5118229058545603,0.4311,4.643,0.4525,0.5911,2026-04,1.0,1.0,2.9
2250097,2026-04-03,2026-04,SD,BOS,824786,Fenway Park,0.95388155067788,2,2,4,1,0,1,2,2,0,0,650633,543243,17,18,5.0,1,4.0,1,4.5,4.333333333333333,4.888888888888888,4.611111111111111,8.5,8.5,bookTotal,4.5,0.4355,0.4138,0.1507,0.1507,0.5122,0.5862,0.5127752266572472,5.13,4.5,0.51,0.4271,4.346,0.4137,0.5953,8.12,0.17269400812234614,0.16389640487340768,0.4090035951265923,0.5108218676363111,0.4271,4.346,0.4137,0.5953,2026-04,1.0,1.0,2.9
2250098,2026-04-03,2026-04,CIN,TEX,822919,Globe Life Field,0.8832578011499392,2,2,4,1,0,1,2,2,0,0,663903,669022,15,18,4.0,1,5.333333333333333,1,4.666666666666666,5.055555555555556,4.777777777777778,4.916666666666667,8.0,8.0,bookTotal,4.5,0.41700000000000004,0.4086,0.1743,0.1901,0.505,0.5991205885914981,0.5050872093023255,3.87,4.5,0.35,0.453,4.272,0.4036,0.6221,8.0,0.1741979721671233,0.16479878330027398,0.38220121669972595,0.5423842673386141,0.453,4.272,0.4036,0.6221,2026-04,1.0,1.0,2.9
2250099,2026-04-03,2026-04,CHC,CLE,824458,Progressive Field,0.9211001775202943,1,1,2,1,0,1,1,1,0,0,690990,676282,3,16,6.333333333333333,1,3.6666666666666665,1,5.0,5.222222222222222,5.0,5.111111111111111,7.5,7.5,bookTotal,3.5,0.4472,0.3826,0.1702,0.1832,0.5392,0.6233939744516751,0.5389250421788383,4.01,4.0,0.44,0.4448,4.023,0.438,0.6206,7.57,0.1826471509101535,0.1698682905460921,0.38533170945390793,0.5358185875017427,0.4448,4.023,0.438,0.6206,2026-04,1.0,1.0,2.9
2250100,2026-04-03,2026-04,TB,MIN,823732,Target Field,1.0393958506147416,3,3,6,1,0,1,3,3,0,2,671212,641927,16,12,6.0,1,4.0,1,5.0,5.277777777777778,4.777777777777778,5.027777777777778,7.5,7.5,bookTotal,4.5,0.42219999999999996,0.4303,0.1475,0.1454,0.495,0.5686400234604105,0.49524926686217,5.35,4.0,0.6,0.4339,4.946,0.557,0.5878,9.23,0.15472484970202502,0.153114909821215,0.41298509017878504,0.5123481391181416,0.4339,4.946,0.557,0.5878,2026-04,1.0,1.0,2.9
2250101,2026-04-03,2026-04,PHI,COL,824377,Coors Field,1.263629706076605,10,1,11,0,1,1,10,1,0,7,605400,547179,19,9,5.0,1,4.333333333333333,1,4.666666666666666,5.388888888888889,4.277777777777778,4.833333333333334,10.0,10.0,bookTotal,5.5,0.4899,0.37329999999999997,0.1368,0.1275,0.5671,0.6226781163113995,0.5675393883225208,6.21,5.5,0.52,0.4152,6.508,0.5468,0.5445,11.95,0.12421623537861018,0.1348097412271661,0.4499902587728339,0.47989444609433096,0.4152,6.508,0.5468,0.5445,2026-04,1.0,1.0,2.9
2250102,2026-04-03,2026-04,BAL,PIT,823406,PNC Park,1.0512344435575476,2,5,7,0,0,0,2,5,0,0,680694,656605,12,18,4.666666666666667,1,6.0,1,5.333333333333334,5.166666666666667,4.388888888888888,4.777777777777778,8.5,8.5,bookTotal,4.5,0.46380000000000005,0.3649,0.1714,0.1851,0.5595,0.6412315713251266,0.5596717750693858,3.97,4.5,0.36,0.4637,4.647,0.4535,0.6236,8.7,0.162498308864306,0.1577789853185836,0.3785210146814164,0.5505680717019416,0.4637,4.647,0.4535,0.6236,2026-04,1.0,1.0,2.9
2250103,2026-04-04,2026-04,MIL,KC,824134,Kauffman Stadium,0.998168321517966,2,2,4,1,0,1,2,2,0,0,701656,607625,6,15,,0,6.333333333333333,1,,4.722222222222222,5.555555555555556,5.138888888888889,9.0,9.0,bookTotal,,0.4386,0.39630000000000004,0.1651,0.1747,0.5261,0.6082568091987064,0.5253323751347467,4.27,5.0,0.35,0.4813,4.53,0.3796,0.6434,8.4,0.16548740918328614,0.15957244550997168,0.35912755449002826,0.5726846977215698,0.4813,4.53,0.3796,0.6434,2026-04,1.0,1.0,2.9
